Date,Hour,Bourke Street Mall (North),Bourke Street Mall (South),Melbourne Central,Town Hall (West),Princes Bridge,Flinders Street Station Underpass,Birrarung Marr,Webb Bridge,Southern Cross Station,Victoria Point,Waterfront City,New Quay,Flagstaff Station,Sandridge Bridge,State Library,Australia on Collins,Collins Place (South),Collins Place (North),Chinatown-Swanston St (North),Chinatown-Lt Bourke St (South),Bourke St-Russell St (West),Flinders St-Elizabeth St (East),Spencer St-Collins St (South),Spencer St-Collins St (North),Melbourne Convention Exhibition Centre,QV Market-Elizabeth St (West),QV Market-Peel St,The Arts Centre,St Kilda Rd-Alexandra Gardens,Lonsdale St (South),Lygon St (West),City Square,Flinders St-Spring St (West),Flinders St-Spark La,Southbank,Queen St (West),Lygon St (East),Flinders St-Swanston St (West),Alfred Place,Lonsdale St-Spring St (West),Grattan St-Swanston St (West),Monash Rd-Swanston St (West),Tin Alley-Swanston St (West),Little Collins St-Swanston St (East),Flinders La-Swanston St (West),Pelham St (South),Melbourne Central-Elizabeth St (East),QVM-Queen St (East),QVM-Therry St (South),Faraday St-Lygon St (West),QVM-Franklin St (North),Elizabeth St-Lonsdale St (South)
18/05/2018,8,880,617,1016,1009,1889,3628,471,474,3896,530,49,305,-1,-1,818,980,1953,1577,239,129,331,2388,1869,4488,714,680,-1,1683,402,345,184,undefined,589,290,3211,595,110,-1,725,711,387,523,194,856,2562,192,1312,281,229,147,118,724
18/05/2018,9,1064,737,913,1192,1289,2147,299,262,2317,407,38,162,-1,-1,755,1487,1331,906,211,164,381,1844,936,3006,503,722,-1,960,228,336,180,undefined,446,256,1955,480,137,-1,616,645,463,591,197,789,2119,373,1000,275,237,174,141,559
18/05/2018,10,1574,1083,1251,1543,1028,1204,313,189,950,238,45,180,-1,-1,851,1375,786,478,386,220,436,1599,569,1652,404,902,-1,747,187,398,173,undefined,275,205,1313,446,151,-1,447,538,550,577,219,793,2205,244,1081,282,371,234,212,517
18/05/2018,11,2092,1500,1579,2011,1382,1398,405,221,839,239,28,161,-1,-1,1062,1542,729,439,641,395,706,1959,609,1718,673,1111,-1,1172,439,482,192,undefined,223,192,1558,421,176,-1,443,630,741,666,236,1016,2416,265,1482,406,450,346,231,613
18/05/2018,12,3658,2683,2714,3126,1667,2179,598,608,1745,632,103,418,-1,-1,1708,2319,1539,557,1200,851,1492,2459,1001,2628,1003,1617,-1,1264,700,1259,324,undefined,376,320,3124,999,295,-1,1220,934,862,746,280,1936,3115,394,2277,603,661,480,237,1062
18/05/2018,13,3945,3230,2781,3566,1799,2161,439,526,1530,535,95,350,-1,-1,1935,2142,1429,599,1321,906,1643,2726,1036,2609,992,1655,-1,1415,708,1121,351,undefined,395,332,3029,1028,303,-1,1187,846,964,941,329,2073,3497,440,2474,495,668,489,324,1034
18/05/2018,14,3404,2315,2468,3058,1726,1915,407,290,1079,290,72,241,-1,-1,1725,1822,889,542,1102,626,1044,2482,593,2096,952,1159,-1,1200,569,849,287,undefined,265,243,2146,645,231,-1,572,564,799,750,252,1702,3277,315,2115,451,447,438,283,800
18/05/2018,15,3113,2204,2216,2898,1836,2216,353,270,1399,336,40,209,-1,-1,1653,1508,753,571,857,489,1001,2617,643,2548,951,1032,-1,1230,552,796,242,undefined,320,228,2252,494,188,-1,390,487,744,773,288,1396,3546,240,1756,437,353,400,156,729
18/05/2018,16,3265,2417,2484,3057,2054,2919,368,381,2645,622,44,179,-1,-1,2009,1483,789,1000,947,477,1010,3129,801,3676,1164,886,-1,1504,383,811,205,undefined,425,183,2631,595,196,-1,496,547,670,837,257,1483,3922,271,2072,370,235,378,189,758
18/05/2018,17,4095,2604,3353,3505,3165,4074,549,634,3163,646,49,237,-1,-1,2739,1646,1260,1457,1368,726,1389,3706,1072,4618,1295,811,-1,2124,524,1280,300,undefined,520,293,3907,868,233,-1,664,676,779,851,355,2098,4560,279,2651,346,216,584,226,1050
18/05/2018,18,3473,2123,3537,3352,2621,2827,351,358,1396,350,82,324,-1,-1,2332,1243,643,675,1602,1074,1544,3090,614,2732,1076,786,-1,2009,323,1386,418,undefined,252,223,3404,570,310,-1,330,548,631,575,267,1876,4117,155,2217,284,153,618,167,940
18/05/2018,19,2887,1448,2971,2452,2100,1767,216,223,584,206,72,324,-1,-1,1911,857,403,326,1777,1275,1352,2371,390,1758,705,665,-1,1908,169,1361,563,undefined,152,167,2458,479,310,-1,287,305,312,424,293,1696,3059,104,1730,220,155,571,138,879
18/05/2018,20,2325,1158,2560,2117,1560,1398,144,148,243,121,68,192,-1,-1,1684,543,432,164,1599,1158,1399,1838,271,1085,711,502,-1,617,127,1240,629,undefined,71,125,1978,370,313,-1,186,236,246,264,149,1408,2443,72,1384,203,122,596,123,660
18/05/2018,21,1558,727,2711,2014,1776,1458,150,119,177,88,44,201,-1,-1,1532,493,213,133,1419,1090,1288,1905,228,1070,616,491,-1,1307,159,1321,492,undefined,67,100,1816,371,345,-1,140,224,184,176,110,1378,2391,64,1286,192,115,430,118,733
18/05/2018,22,959,430,2377,1712,1537,1175,102,68,178,68,61,134,-1,-1,1100,358,236,105,1125,864,1138,1790,186,878,397,453,-1,825,119,1160,524,undefined,102,111,1694,383,223,-1,134,254,182,152,92,1184,2278,41,1070,120,154,314,89,567
18/05/2018,23,425,479,1575,1205,863,1024,74,35,69,50,19,83,-1,-1,669,235,160,110,751,578,837,1320,133,644,281,329,-1,359,81,827,345,undefined,73,85,1108,324,106,-1,60,235,110,96,56,866,1561,33,602,109,129,147,57,478
19/05/2018,0,266,417,1036,1211,439,597,42,43,36,12,8,37,-1,-1,346,164,63,60,515,508,814,864,90,330,200,203,-1,122,60,691,168,undefined,45,55,511,345,41,-1,19,105,52,64,46,675,1547,17,413,62,95,38,45,297
19/05/2018,1,178,186,723,580,281,452,22,20,31,15,2,20,-1,-1,187,66,26,10,377,241,517,530,52,184,173,170,-1,77,33,594,93,undefined,22,43,354,317,33,-1,21,58,21,38,34,333,812,13,281,52,70,29,33,247
19/05/2018,2,92,100,410,332,238,281,16,6,27,8,4,4,-1,-1,151,75,31,17,182,176,329,365,32,82,41,139,-1,65,19,329,35,undefined,18,26,244,279,12,-1,9,32,16,34,42,226,618,7,141,16,68,18,27,121
19/05/2018,3,71,67,320,181,159,170,27,5,25,9,-1,6,-1,-1,85,28,14,6,168,112,308,225,25,66,24,147,-1,50,33,335,24,undefined,5,9,73,71,8,-1,21,14,15,15,16,164,345,8,119,23,54,8,10,94
19/05/2018,4,31,39,138,121,107,168,18,1,22,6,1,3,-1,-1,34,32,21,4,61,68,176,135,31,75,8,88,-1,28,12,140,25,undefined,11,7,57,58,1,-1,12,2,6,5,5,75,269,2,78,10,31,21,20,22
19/05/2018,5,51,37,114,104,64,123,14,11,28,4,7,7,-1,-1,38,44,34,8,43,49,115,144,34,106,24,81,-1,39,12,87,16,undefined,32,19,55,28,16,-1,8,12,8,6,5,76,223,-1,76,27,44,3,8,25
19/05/2018,6,34,39,86,123,99,228,46,26,141,11,6,23,-1,-1,38,137,54,21,30,58,132,246,38,292,53,103,-1,70,69,67,13,undefined,38,43,205,26,1,-1,22,23,28,12,6,63,279,7,80,51,66,14,26,25
19/05/2018,7,130,82,249,223,214,374,108,62,109,34,8,49,-1,-1,80,229,76,47,44,45,115,431,86,503,130,277,-1,97,115,89,32,undefined,56,53,460,56,14,-1,53,68,34,25,19,151,415,13,180,94,106,36,71,56
19/05/2018,8,351,236,322,473,417,530,210,103,163,54,26,98,-1,-1,171,169,138,68,111,43,111,418,195,788,189,456,-1,342,208,120,81,undefined,82,88,674,95,65,-1,115,158,52,56,50,277,866,60,337,209,172,140,122,140
19/05/2018,9,848,621,599,952,721,862,307,132,153,68,39,160,-1,-1,364,43,182,101,196,126,263,740,191,1049,524,754,-1,478,231,229,110,undefined,118,116,1008,140,104,-1,158,205,138,109,71,472,1458,80,674,337,302,210,146,290
19/05/2018,10,1588,1234,974,1613,1001,1280,421,221,252,91,63,239,-1,-1,629,32,250,124,349,286,383,802,213,1338,710,1063,-1,672,380,350,266,undefined,121,154,1486,205,200,-1,210,221,121,170,121,653,2144,116,1079,583,517,436,191,466
19/05/2018,11,2471,1966,1542,2347,1422,1381,614,228,221,88,55,264,-1,-1,1045,18,313,194,696,493,542,1121,208,1394,893,1629,-1,988,620,661,225,undefined,116,214,1964,213,184,-1,128,442,187,154,126,1077,2891,144,1532,952,829,534,272,602
19/05/2018,12,3543,2847,2286,3104,2119,1655,819,242,216,95,82,331,-1,-1,1442,51,271,175,1200,754,831,1401,293,1557,1039,1851,-1,1481,854,730,358,undefined,116,191,2213,258,292,-1,200,335,230,192,134,1555,3686,137,1928,1072,892,648,303,754
19/05/2018,13,3866,3044,3147,3698,2908,1845,1140,239,213,122,84,414,-1,-1,2237,81,331,229,1628,923,1203,1349,265,1544,1212,2087,-1,2559,1040,1122,366,undefined,161,263,2543,340,269,-1,155,381,286,181,160,2388,4323,136,2606,1204,894,620,337,943
19/05/2018,14,3863,2876,2748,3464,2272,1959,1607,258,292,129,80,448,-1,-1,2145,270,342,236,1525,834,1134,1719,364,1664,1362,1950,-1,1453,999,1093,385,undefined,212,257,2939,334,290,-1,197,324,288,231,156,1966,3954,152,2453,1001,864,669,281,798
19/05/2018,15,4174,3139,2730,3519,2658,2092,3037,284,218,143,85,381,-1,-1,2153,356,404,222,1512,868,1146,1765,378,1613,1542,1669,-1,1701,1100,1049,417,undefined,252,265,3268,394,274,-1,195,343,201,210,146,2168,4135,143,2388,864,651,592,265,829
19/05/2018,16,3954,2995,2899,3476,3041,2048,1726,263,217,146,127,476,-1,-1,1965,1343,407,179,1386,676,1266,1709,362,1696,1372,825,-1,2314,1027,1030,356,undefined,285,317,3152,418,275,-1,186,423,217,235,153,1993,3989,117,2085,475,268,594,172,770
19/05/2018,17,3599,2092,2792,3264,2787,1904,605,260,234,188,136,654,-1,-1,2164,1002,369,137,1489,849,1367,2202,318,1759,1331,649,-1,1751,759,1201,513,undefined,164,229,2673,303,327,-1,191,388,293,294,166,1791,3667,127,1923,333,183,621,204,781
19/05/2018,18,2658,1385,2983,2618,2287,1785,986,269,314,219,131,864,-1,-1,1966,686,356,134,1677,1154,1441,2182,412,1979,1420,617,-1,1474,411,1287,547,undefined,182,184,3174,231,343,-1,224,405,250,250,119,1794,3142,139,1562,260,140,591,147,669
19/05/2018,19,1949,906,2959,2392,2406,1628,3832,164,265,136,110,657,-1,-1,1681,547,413,157,1698,1311,1382,1928,340,1421,524,501,-1,1784,651,1181,600,undefined,485,524,3750,265,389,-1,228,367,200,180,80,1567,2987,80,1455,229,129,643,130,590
19/05/2018,20,1050,564,2462,1839,1839,1319,373,92,164,60,183,347,-1,-1,1416,413,252,80,1383,1034,1189,1635,255,904,806,437,-1,735,289,1187,688,undefined,114,215,2549,274,427,-1,212,182,129,121,63,1400,2369,65,1061,195,122,521,126,554
19/05/2018,21,786,394,2203,1489,1746,1217,669,84,115,74,57,231,-1,-1,1269,367,196,74,1276,870,1139,1450,255,857,466,414,-1,1167,322,1067,656,undefined,130,167,2268,223,344,-1,113,174,126,101,46,1190,1991,57,836,156,125,382,103,564
19/05/2018,22,731,478,1775,1227,1547,1340,246,225,176,336,69,622,-1,-1,817,437,229,66,997,1024,1146,1354,436,1728,500,392,-1,583,217,958,598,undefined,84,114,2156,295,281,-1,109,168,134,123,69,1062,1925,34,813,126,109,320,94,643
19/05/2018,23,481,320,1600,1179,895,1051,96,80,83,119,55,181,-1,-1,581,241,91,86,746,782,1030,965,209,852,489,350,-1,242,166,951,452,undefined,68,97,1357,502,152,-1,86,163,82,104,39,866,1674,20,614,91,101,122,62,419
20/05/2018,0,301,150,1121,1030,619,808,38,35,42,48,45,110,-1,-1,347,154,70,59,623,492,824,787,113,485,320,209,-1,175,118,839,291,undefined,44,50,945,442,84,-1,49,85,50,60,49,654,1575,17,419,39,49,43,43,524
20/05/2018,1,237,196,888,650,467,569,67,18,33,21,14,65,-1,-1,207,101,38,24,378,349,799,642,85,328,223,197,-1,78,58,670,166,undefined,21,36,561,456,53,-1,42,63,24,18,12,397,1112,4,271,52,79,33,21,446
20/05/2018,2,163,151,673,423,321,499,37,7,26,12,5,33,-1,-1,191,84,15,22,224,160,526,480,57,162,62,184,-1,79,30,389,49,undefined,15,26,309,368,41,-1,17,13,20,13,13,274,803,16,226,29,52,9,26,209
20/05/2018,3,134,95,421,259,276,478,21,8,22,28,3,26,-1,-1,101,47,24,6,196,209,472,281,53,110,57,141,-1,56,19,374,34,undefined,8,13,136,260,28,-1,12,17,11,10,5,187,481,4,216,27,64,10,19,198
20/05/2018,4,56,62,203,176,149,265,14,5,9,7,2,13,-1,-1,70,76,25,9,115,117,292,313,50,128,41,82,-1,53,13,169,18,undefined,8,17,100,107,8,-1,9,15,9,8,5,95,397,1,93,18,35,5,15,86
20/05/2018,5,61,23,117,127,95,178,20,7,7,10,-1,17,-1,-1,35,17,13,2,45,77,158,209,52,109,38,75,-1,43,13,87,19,undefined,8,8,78,107,9,-1,20,14,4,2,1,56,309,-1,99,26,23,8,2,43
20/05/2018,6,52,25,105,161,121,177,40,12,27,15,4,14,-1,-1,48,30,26,15,27,36,97,250,62,144,35,76,-1,68,63,62,9,undefined,31,39,126,24,6,-1,15,12,12,8,9,88,315,1,102,23,31,5,12,27
20/05/2018,7,84,95,158,179,153,266,90,31,42,21,9,54,-1,-1,40,59,58,15,42,36,64,357,62,404,72,129,-1,109,54,58,37,undefined,28,27,312,40,11,-1,27,24,17,12,9,121,411,4,158,42,63,25,21,51
20/05/2018,8,166,133,292,329,280,417,135,75,102,54,24,120,-1,-1,113,166,150,57,53,66,100,481,130,687,166,287,-1,299,153,90,58,undefined,60,53,593,75,22,-1,50,97,39,40,33,205,567,23,316,84,151,56,53,117
20/05/2018,9,578,358,478,686,534,618,279,100,115,73,39,277,-1,-1,252,368,160,98,153,107,190,783,249,888,388,631,-1,492,270,212,98,undefined,103,98,968,122,118,-1,102,105,69,97,64,427,975,47,667,232,334,133,143,175
20/05/2018,10,1266,980,811,1198,1077,971,400,181,129,73,82,371,-1,-1,492,671,218,150,318,279,314,716,290,1150,640,981,-1,858,436,372,199,undefined,160,105,1408,114,120,-1,166,191,124,128,99,670,1725,123,1075,407,489,284,216,372
20/05/2018,11,2052,1555,1193,1931,1640,1447,1048,229,134,58,255,438,-1,-1,821,882,288,133,689,503,508,1088,262,1324,737,1489,-1,1247,303,550,264,undefined,131,172,1930,147,180,-1,178,240,141,206,136,902,2546,97,1228,612,714,417,297,482
20/05/2018,12,2636,1978,1890,2305,1900,1343,2030,205,147,86,112,387,-1,-1,1194,1095,311,113,1063,736,807,1279,229,1267,968,1831,-1,1534,673,759,288,undefined,163,180,2125,170,245,-1,92,268,207,261,149,1418,2908,158,1629,855,874,493,275,611
20/05/2018,13,3059,2111,2200,2758,1845,1302,786,176,128,72,81,294,-1,-1,1396,1139,360,188,1256,791,1024,1275,218,1167,1084,1840,-1,1624,727,915,304,undefined,135,159,1860,156,224,-1,107,183,263,255,122,1540,3243,163,1735,845,790,629,364,572
20/05/2018,14,3278,2123,2312,2757,2243,1416,624,176,123,59,72,311,-1,-1,1622,1131,243,121,1126,610,934,1418,270,1095,1029,1529,-1,2290,638,925,393,undefined,64,88,1838,142,263,-1,83,163,208,226,134,1360,3159,133,1777,863,734,694,334,573
20/05/2018,15,3301,2006,2331,2593,1656,1277,1584,191,124,53,60,279,-1,-1,1583,1009,253,119,1213,547,980,1428,234,1147,1084,1347,-1,1411,601,889,359,undefined,129,199,1814,126,210,-1,92,153,196,213,129,1354,2883,120,1724,699,599,647,271,514
20/05/2018,16,2861,1859,2123,2633,1740,1459,2061,221,134,87,41,170,-1,-1,1558,857,300,107,1061,423,975,1476,266,1300,902,771,-1,1340,512,869,409,undefined,189,242,2062,143,235,-1,124,223,218,190,119,1281,3265,113,1510,489,283,619,174,564
20/05/2018,17,2440,1431,2193,2330,2151,1282,438,125,141,73,60,281,-1,-1,1657,598,236,84,1049,609,991,1419,209,1069,847,604,-1,1708,295,878,413,undefined,109,101,1932,120,173,-1,64,167,221,223,144,1240,2514,130,1431,237,223,480,117,563
20/05/2018,18,1752,741,2233,1567,1235,991,152,117,142,74,68,223,-1,-1,1420,447,174,59,1143,727,880,1156,172,1100,925,530,-1,476,105,894,466,undefined,72,89,1694,113,254,-1,88,131,220,230,128,1115,2015,126,1240,183,96,469,133,406
20/05/2018,19,1070,393,2038,1448,1054,926,136,71,127,55,47,180,-1,-1,1336,291,175,55,1141,787,952,1106,228,808,385,522,-1,300,68,792,442,undefined,51,67,1485,93,204,-1,78,98,169,191,101,919,1707,70,996,168,83,291,109,418
20/05/2018,20,638,346,1523,969,731,872,92,62,93,51,40,141,-1,-1,971,307,85,35,991,595,804,1123,186,622,251,353,-1,239,75,756,431,undefined,48,57,1211,88,192,-1,59,112,136,134,91,847,1319,52,668,155,76,344,87,305
20/05/2018,21,323,224,1289,762,461,613,89,31,60,42,33,84,-1,-1,631,144,97,29,658,422,538,888,124,470,193,292,-1,132,45,558,320,undefined,44,29,753,73,144,-1,69,72,116,95,38,473,790,66,401,90,100,188,69,194
20/05/2018,22,242,136,888,522,441,559,73,30,48,29,17,96,-1,-1,376,113,82,31,360,321,414,762,105,387,272,240,-1,121,53,424,180,undefined,34,52,533,83,87,-1,36,37,133,79,33,311,817,21,348,75,80,91,44,167
20/05/2018,23,168,82,613,259,249,346,91,12,31,23,13,56,-1,-1,213,42,31,20,253,235,339,485,48,298,138,163,-1,78,20,322,114,undefined,18,18,306,33,28,-1,35,23,88,75,38,253,521,26,222,45,57,34,40,74
21/05/2018,0,63,48,271,147,111,111,37,12,26,15,1,20,-1,-1,97,35,18,6,112,67,207,139,26,126,145,145,-1,40,11,194,44,undefined,5,9,138,19,8,-1,21,11,43,22,12,99,232,9,85,17,35,12,29,32
21/05/2018,1,35,32,148,62,38,72,7,1,10,9,1,4,-1,-1,67,17,12,2,69,46,152,76,8,38,39,72,-1,31,6,204,14,undefined,8,8,94,16,7,-1,15,31,30,22,13,37,100,2,45,13,52,7,3,19
21/05/2018,2,14,24,60,46,25,24,24,-1,3,6,2,1,-1,-1,30,17,7,6,40,18,47,94,4,31,12,49,-1,20,6,104,10,undefined,1,2,21,9,2,-1,13,2,7,1,-1,26,50,-1,25,8,24,4,11,20
21/05/2018,3,26,15,77,20,49,23,2,-1,-1,-1,-1,4,-1,-1,24,11,6,5,58,12,42,82,11,10,15,59,-1,41,7,78,6,undefined,1,3,21,14,3,-1,1,1,6,5,7,15,33,1,40,1,23,5,4,9
21/05/2018,4,12,18,42,34,42,61,11,2,9,4,2,4,-1,-1,22,13,16,9,32,14,45,52,12,24,9,13,-1,47,11,52,13,undefined,6,15,40,7,10,-1,13,15,7,2,4,14,86,5,24,9,25,7,16,7
21/05/2018,5,33,18,89,61,114,220,43,43,151,25,3,15,-1,-1,39,47,70,31,12,12,49,137,48,310,91,42,-1,73,38,56,8,undefined,15,22,184,16,8,-1,8,23,15,8,9,39,160,8,60,15,14,7,20,16
21/05/2018,6,90,89,196,175,408,819,145,132,843,96,17,58,-1,-1,86,237,192,147,27,18,111,550,256,1004,194,115,-1,361,126,95,20,undefined,68,60,767,75,4,-1,72,74,72,48,27,137,485,28,224,33,52,22,57,47
21/05/2018,7,329,232,472,422,1039,1650,425,333,2270,365,34,140,-1,-1,389,456,745,715,86,67,157,1277,625,2392,501,225,-1,901,296,158,68,undefined,258,150,1485,184,25,-1,312,246,128,122,68,458,1366,49,584,93,73,90,63,158
21/05/2018,8,864,623,1047,1062,2020,3810,676,512,4114,572,63,294,-1,-1,808,996,1948,1663,261,154,314,2668,1355,4208,799,532,-1,1789,589,379,161,undefined,598,304,3466,688,74,-1,810,687,440,466,191,958,2692,224,1227,231,176,149,138,823
21/05/2018,9,1008,644,837,1120,1221,2094,282,246,2335,390,34,204,-1,-1,806,914,1211,860,217,183,389,1733,822,2761,407,506,-1,983,347,274,143,undefined,437,199,1962,485,113,-1,673,562,523,607,199,806,2160,283,1046,181,150,206,139,540
21/05/2018,10,1289,1054,1079,1537,1027,1071,245,140,766,212,32,112,-1,-1,811,1054,629,415,357,298,524,1419,533,1768,333,529,-1,745,409,392,212,undefined,260,182,1238,442,154,-1,525,637,497,572,210,800,2091,217,954,162,148,286,102,460
21/05/2018,11,1865,1403,1413,1855,1243,1110,467,187,659,272,39,138,-1,-1,1023,1167,641,419,601,309,636,1752,448,1528,394,716,-1,844,420,550,160,undefined,229,191,1441,388,153,-1,419,526,675,613,215,1000,2304,225,1104,214,157,284,160,496
21/05/2018,12,3137,2632,2384,3067,1576,1890,526,568,1517,457,90,383,-1,-1,1594,1981,1547,576,981,683,1357,2448,977,2478,828,1040,-1,1242,733,1021,284,undefined,388,304,2662,851,258,-1,1133,903,872,809,279,1896,3181,377,1994,285,269,411,201,992
21/05/2018,13,3313,2813,2439,3157,1720,1982,493,505,1174,483,71,289,-1,-1,1883,1912,1444,599,1195,663,1313,2680,869,2326,771,968,-1,1302,610,1019,357,undefined,393,342,2602,762,276,-1,1078,876,1012,897,300,2099,3270,385,2272,297,309,500,229,1052
21/05/2018,14,2553,1993,2138,2773,1379,1560,191,223,964,270,37,127,-1,-1,1588,1343,692,481,933,436,888,2245,500,1961,635,722,10,1073,572,686,217,undefined,297,208,1814,573,182,-1,480,589,670,760,288,1376,3060,257,1683,241,166,440,194,795
21/05/2018,15,2610,1799,2280,2530,1541,1839,310,227,1341,293,53,227,-1,-1,1782,1214,691,503,843,467,881,2438,657,2394,762,675,-1,1085,575,701,222,undefined,249,220,1944,479,167,-1,369,499,773,867,270,1376,2983,272,1866,225,171,375,163,734
21/05/2018,16,2626,1825,2260,2660,1998,2569,317,303,2922,591,47,226,-1,-1,2035,1174,841,1010,802,465,937,3127,713,3862,836,632,-1,1495,474,668,231,undefined,419,231,2441,500,160,-1,470,455,689,915,279,1515,3426,301,2020,249,107,377,147,784
21/05/2018,17,2929,1701,2661,2943,2823,4317,576,634,3907,780,66,311,-1,-1,2420,1374,1288,1762,938,771,1194,3977,1129,5106,1208,750,-1,2128,778,809,288,undefined,587,325,3832,761,200,-1,704,521,870,949,371,1858,4229,425,2268,301,123,430,182,909
21/05/2018,18,2091,1132,2464,2294,1799,2451,381,347,1604,421,64,276,-1,-1,1883,746,674,805,1082,877,1107,3005,587,2807,752,680,-1,1168,436,892,381,undefined,251,173,2696,378,209,-1,340,384,747,792,301,1313,2827,221,1660,245,98,471,218,661
21/05/2018,19,1181,515,2203,1508,1024,1198,161,148,488,150,89,237,-1,-1,1492,479,347,248,1041,935,968,1954,276,1278,319,490,-1,522,209,806,363,undefined,112,96,1592,218,142,-1,168,192,440,508,214,989,1876,148,1173,175,113,344,166,467
21/05/2018,20,641,340,1916,1113,929,832,98,79,198,100,68,164,-1,-1,1132,391,203,125,798,501,721,1278,186,774,234,463,-1,458,161,644,384,undefined,49,48,1148,106,177,-1,70,132,374,328,131,748,1368,104,716,188,82,316,119,400
21/05/2018,21,439,238,1346,782,678,796,58,55,106,56,42,157,-1,-1,767,289,135,95,675,471,563,1177,169,661,162,337,-1,305,120,534,314,undefined,47,40,941,143,107,-1,106,113,324,257,143,669,1159,67,531,123,99,225,110,268
21/05/2018,22,278,129,943,472,407,535,16,32,108,28,27,113,-1,-1,423,136,93,65,387,231,467,739,95,417,114,253,-1,143,72,321,174,undefined,47,44,591,74,87,-1,49,74,195,135,57,341,757,81,312,65,83,142,62,149
21/05/2018,23,123,52,472,199,273,326,28,12,41,18,14,68,-1,-1,172,59,53,39,181,145,243,450,55,242,48,171,-1,119,35,216,75,undefined,13,12,258,37,33,-1,25,56,86,76,38,166,391,39,166,46,76,47,49,58
22/05/2018,0,56,32,211,117,110,105,25,2,16,7,13,20,-1,-1,75,23,21,6,89,61,139,141,42,106,22,120,-1,38,12,137,39,undefined,7,14,111,13,18,-1,10,37,99,46,30,79,224,21,100,17,60,32,25,32
22/05/2018,1,31,21,128,54,47,48,9,6,4,6,5,12,-1,-1,48,12,7,12,58,39,110,80,10,18,32,81,-1,17,12,98,12,undefined,6,7,48,5,6,-1,2,11,25,29,16,29,71,3,59,15,43,11,26,32
22/05/2018,2,20,17,59,30,30,35,19,5,2,1,-1,3,-1,-1,33,5,11,1,15,21,51,68,11,26,10,64,-1,16,8,36,12,undefined,-1,3,45,1,2,-1,4,4,17,8,9,12,43,1,25,6,49,4,3,12
22/05/2018,3,20,16,58,29,39,27,11,1,2,2,1,1,-1,-1,36,22,10,4,33,10,34,72,10,14,29,44,-1,28,11,27,2,undefined,1,1,22,6,5,-1,2,4,4,6,6,9,39,2,47,7,36,2,5,7
22/05/2018,4,7,18,50,37,46,38,12,1,10,7,1,4,-1,-1,15,9,9,8,13,38,24,39,2,28,19,33,-1,53,6,31,8,undefined,3,5,32,2,6,-1,10,6,12,2,3,20,49,3,28,2,34,4,9,4
22/05/2018,5,27,12,74,87,131,243,30,37,160,23,1,12,-1,-1,38,24,74,42,19,22,39,140,54,295,60,78,-1,92,43,30,14,undefined,31,39,182,20,7,-1,14,26,4,5,4,35,229,7,100,19,38,9,8,20
22/05/2018,6,136,58,213,319,478,873,178,134,904,115,16,75,-1,-1,111,137,222,170,41,18,79,581,250,1097,221,138,-1,370,154,65,36,undefined,87,65,916,67,9,-1,99,80,50,43,31,152,515,80,212,43,74,18,41,49
22/05/2018,7,362,260,446,502,1103,1897,653,367,2305,380,41,174,-1,-1,384,585,887,764,81,87,168,1318,720,2512,571,327,-1,923,327,147,84,undefined,287,170,1700,173,40,-1,359,276,158,154,77,501,1355,76,637,121,88,63,49,227
22/05/2018,8,908,607,946,1160,2197,3786,681,516,4139,607,51,299,-1,-1,910,1029,1905,1654,206,142,325,2556,1520,4556,823,642,-1,1716,596,458,148,undefined,663,307,3455,692,97,-1,727,802,432,566,174,990,2745,255,1238,373,228,139,159,777
22/05/2018,9,958,646,948,1183,1621,2175,519,230,2491,420,31,187,-1,-1,818,962,1359,918,192,162,317,1815,894,2996,418,735,-1,1117,426,356,313,undefined,490,258,1883,548,104,-1,797,670,587,732,262,805,2201,285,1083,319,270,196,207,645
22/05/2018,10,1223,913,1155,1536,1217,1185,279,140,782,256,20,121,-1,-1,779,1162,745,508,377,268,473,1513,513,1572,342,872,-1,1096,279,315,355,undefined,193,226,1274,479,126,-1,453,636,564,644,224,861,2244,301,1001,376,373,243,159,412
22/05/2018,11,1863,1366,1530,1898,1228,1115,340,205,830,238,26,134,-1,-1,999,995,690,399,577,382,622,1547,528,1646,420,1081,-1,843,409,466,370,undefined,201,146,1415,491,146,-1,384,640,610,715,237,992,2277,250,1206,442,484,313,169,554
22/05/2018,12,3155,2543,2458,2917,1712,1962,517,543,1512,489,122,375,-1,-1,1644,1826,1491,577,1124,871,1394,2341,1002,2213,625,1588,-1,1147,437,876,304,undefined,339,299,2547,974,313,-1,1110,926,837,836,282,1821,3233,430,2078,551,533,426,261,950
22/05/2018,13,3354,2805,2432,3176,1570,1887,442,423,1239,467,81,357,-1,-1,1971,1913,1419,627,1111,703,1414,2500,898,2337,718,1473,-1,1184,661,1027,283,undefined,380,290,2492,963,321,-1,1167,944,858,857,338,1993,3398,447,2097,609,573,394,300,1074
22/05/2018,14,2644,2127,2202,2581,1518,1539,369,226,924,273,47,185,-1,-1,1576,1518,784,490,833,561,904,2183,603,1840,644,1100,-1,1040,490,666,229,undefined,297,224,1675,671,211,-1,574,619,671,783,261,1522,2876,293,1687,516,374,353,222,789
22/05/2018,15,2551,1913,2259,2663,1478,1866,223,224,1421,365,56,244,-1,-1,1833,1361,705,568,802,469,872,2348,520,2311,725,764,-1,1040,424,631,227,undefined,252,192,1807,582,189,-1,371,568,780,874,294,1476,3237,285,1727,367,248,418,199,693
