Date,Hour,Bourke Street Mall (North),Bourke Street Mall (South),Melbourne Central,Town Hall (West),Princes Bridge,Flinders Street Station Underpass,Birrarung Marr,Webb Bridge,Southern Cross Station,Victoria Point,Waterfront City,New Quay,Flagstaff Station,Sandridge Bridge,State Library,Australia on Collins,Collins Place (South),Collins Place (North),Chinatown-Swanston St (North),Chinatown-Lt Bourke St (South),Bourke St-Russell St (West),Flinders St-Elizabeth St (East),Spencer St-Collins St (South),Spencer St-Collins St (North),Melbourne Convention Exhibition Centre,QV Market-Elizabeth St (West),QV Market-Peel St,The Arts Centre,St Kilda Rd-Alexandra Gardens,Lonsdale St (South),Lygon St (West),City Square,Flinders St-Spring St (West),Flinders St-Spark La,Southbank,Queen St (West),Lygon St (East),Flinders St-Swanston St (West),Alfred Place,Lonsdale St-Spring St (West),Grattan St-Swanston St (West),Monash Rd-Swanston St (West),Tin Alley-Swanston St (West),Little Collins St-Swanston St (East),Flinders La-Swanston St (West),Pelham St (South),Melbourne Central-Elizabeth St (East),QVM-Queen St (East),QVM-Therry St (South),Faraday St-Lygon St (West),QVM-Franklin St (North),Elizabeth St-Lonsdale St (South)
05/04/2018,10,1418,1192,1224,1788,1740,1424,457,142,752,235,47,161,-1,431,848,1220,758,469,363,210,427,1611,570,1760,826,949,220,1539,430,402,171,undefined,241,180,1518,488,131,-1,494,518,231,213,109,897,2279,198,1226,376,423,329,166,497
05/04/2018,11,2240,1711,1798,2524,2496,1582,655,229,730,273,70,226,-1,477,1138,1545,786,467,690,331,689,1838,521,1853,804,1244,254,2543,544,607,212,undefined,278,184,1846,486,168,-1,482,654,281,207,131,1245,3190,172,1538,489,499,342,296,640
05/04/2018,12,3389,3002,2659,3619,2831,2596,806,538,1382,482,137,459,-1,677,1977,2444,1714,615,1292,785,1371,2914,1063,2473,1037,1668,329,2465,803,1151,337,undefined,381,260,3598,1032,266,-1,1121,1006,394,249,156,2221,4019,360,2465,600,706,492,329,1071
05/04/2018,13,3741,3541,2808,4165,3059,2560,891,514,1229,451,119,384,-1,699,2274,2500,1671,687,1396,915,1494,2933,975,2492,1334,1617,286,2959,916,1274,402,undefined,369,322,3446,988,353,-1,1067,863,489,301,143,2552,4460,330,2646,531,735,518,328,1135
05/04/2018,14,3273,2924,2873,3800,3089,2254,1063,285,833,318,84,306,-1,628,2030,2015,850,524,1190,662,1192,2934,681,2053,1256,1241,258,2754,788,875,367,undefined,306,230,2903,703,242,-1,524,601,348,235,150,2055,4457,191,2146,442,502,494,284,880
05/04/2018,15,3455,2640,2672,3466,2893,2412,702,289,1256,229,77,262,-1,672,2104,1598,776,568,1068,515,1168,3008,565,2430,1162,763,201,2630,955,796,295,undefined,318,186,2795,602,202,-1,353,476,432,250,188,1964,3990,189,2164,421,298,410,194,807
05/04/2018,16,3374,2548,2721,3475,3257,3202,946,392,2571,381,85,365,-1,997,2158,1573,775,979,1099,500,1152,3364,826,3642,1254,672,214,2673,1009,803,386,undefined,502,257,3291,644,222,-1,463,487,441,331,207,2062,4339,201,2370,332,206,435,176,832
05/04/2018,17,3977,2666,3030,3793,4062,5458,1149,708,3451,698,113,435,-1,1772,2798,1724,1269,1598,1329,684,1445,4355,1188,5007,1479,784,276,2969,1296,1176,426,undefined,600,367,4981,871,272,-1,651,667,498,536,253,2446,5045,222,2857,369,161,449,194,976
05/04/2018,18,3242,1962,3008,3207,3175,3500,828,413,1512,382,124,424,-1,1048,2181,1176,837,780,1445,1062,1561,3360,654,3150,1055,780,247,2452,791,1372,558,undefined,279,227,3773,527,274,-1,418,471,374,425,238,2350,4062,179,2226,291,154,643,188,830
05/04/2018,19,2294,1208,2572,2257,2158,1886,299,171,519,166,122,359,-1,511,1700,710,386,248,1368,1014,1416,2295,322,1401,395,626,243,2005,357,1208,495,undefined,146,131,2505,263,332,-1,207,318,301,447,218,1859,2753,100,1407,273,124,518,145,575
05/04/2018,20,1537,894,2170,1965,1674,1415,163,128,246,109,83,245,-1,423,1475,496,274,201,1220,1005,1200,1874,260,1054,265,483,140,1440,318,1066,562,undefined,97,179,1784,200,293,-1,142,248,202,165,92,1722,2355,84,1162,183,115,445,109,552
05/04/2018,21,908,416,2014,1969,2196,1245,138,69,133,87,70,219,-1,335,1028,533,218,77,1074,700,1033,1460,160,853,261,330,95,1827,254,919,426,undefined,71,115,1503,173,197,-1,112,180,123,139,78,1678,2225,60,966,126,79,290,102,496
05/04/2018,22,406,256,1561,1181,1457,958,347,65,101,34,50,155,-1,279,712,267,155,102,699,692,847,1098,179,673,142,274,86,853,213,721,273,undefined,84,105,1099,130,119,-1,103,149,83,90,67,971,1628,32,540,112,94,207,56,277
05/04/2018,23,211,137,962,849,681,657,214,50,49,16,14,82,-1,212,333,118,48,59,336,896,647,689,75,353,80,271,70,382,120,428,135,undefined,52,47,572,111,48,-1,57,83,54,54,19,540,1139,25,363,72,49,47,67,193
06/04/2018,0,105,105,494,466,272,255,23,5,19,13,9,24,-1,69,140,106,26,23,207,613,345,275,60,203,24,170,21,120,61,259,70,undefined,18,4,275,62,29,-1,34,26,55,25,16,230,452,7,218,27,64,16,17,135
06/04/2018,1,86,52,277,295,-1,84,13,8,12,8,2,24,-1,39,92,53,14,3,103,141,230,148,35,48,34,99,9,59,31,177,44,undefined,10,16,137,29,15,-1,9,15,7,15,14,121,220,2,112,13,60,11,17,60
06/04/2018,2,69,36,128,120,4,60,15,9,14,6,6,6,-1,15,48,28,17,5,94,65,177,119,40,43,20,69,5,24,13,124,16,undefined,4,6,69,28,7,-1,5,9,8,2,1,50,138,-1,69,12,37,6,22,39
06/04/2018,3,62,16,172,118,46,35,10,3,9,2,2,6,-1,14,39,13,3,4,46,102,146,85,30,29,12,59,4,45,11,130,4,undefined,6,8,42,22,4,-1,15,11,5,3,5,56,110,2,54,15,35,5,7,15
06/04/2018,4,34,19,35,64,52,82,19,7,18,10,2,6,-1,41,15,8,19,8,33,18,103,83,29,51,14,32,11,54,7,58,14,undefined,5,5,59,17,4,-1,7,5,22,9,6,38,131,2,33,13,22,8,17,13
06/04/2018,5,20,36,106,79,151,245,32,39,104,20,6,17,-1,109,24,20,44,34,19,24,41,130,49,246,86,61,14,98,31,33,13,undefined,36,30,172,30,19,-1,17,18,35,5,2,53,219,5,94,28,33,12,13,14
06/04/2018,6,103,71,180,199,385,864,156,135,655,75,15,62,-1,252,78,131,176,135,34,25,72,517,226,882,223,144,47,350,149,74,26,undefined,85,95,799,83,14,-1,91,88,51,21,23,120,570,19,219,75,42,15,51,54
06/04/2018,7,370,268,399,542,1082,2053,386,298,1903,335,41,217,-1,647,345,451,761,668,91,79,129,1191,672,2404,500,321,93,967,362,174,91,undefined,239,140,1690,235,47,-1,306,254,110,66,64,499,1316,77,621,130,109,71,52,223
06/04/2018,8,811,628,830,1052,1998,4317,695,478,3546,490,56,337,-1,1299,796,864,1830,1597,221,135,274,2560,1383,4404,747,595,192,1593,582,425,169,undefined,552,280,3565,624,137,-1,765,742,398,451,195,909,2409,210,1169,298,147,192,158,647
06/04/2018,9,1159,886,838,1263,1486,2237,415,253,1794,332,34,216,-1,563,710,987,1170,831,192,160,370,1839,796,2606,587,792,163,1264,369,310,148,undefined,388,202,2258,547,130,-1,592,611,326,296,162,829,2183,232,1168,244,250,229,151,484
06/04/2018,10,1691,1305,1308,1512,2304,1548,432,187,835,233,43,178,-1,507,927,1311,828,584,420,233,580,1872,534,1834,764,966,241,2080,484,443,155,undefined,295,200,1729,464,129,-1,503,536,379,289,146,942,2399,178,1258,332,430,304,208,468
06/04/2018,11,2385,2101,1916,2144,2396,1807,580,252,731,256,56,240,-1,502,1313,1592,765,435,810,441,907,2089,626,1843,821,1291,266,2115,630,762,236,undefined,266,250,2251,534,190,-1,388,712,343,346,141,1374,3087,164,1615,429,552,413,258,590
06/04/2018,12,3890,3309,2958,3728,3448,2903,951,581,1379,566,121,472,-1,739,2016,2480,1707,595,1470,937,1723,2914,1089,2696,1076,1791,304,3083,1036,1294,396,undefined,425,269,4091,1088,341,-1,1127,959,579,546,228,2398,4035,318,2486,630,732,514,343,1055
06/04/2018,13,4352,3707,3052,4264,3514,2900,1084,568,1278,434,202,564,-1,700,2337,2680,1749,662,1474,866,1700,3352,1120,2582,1074,1826,329,3333,1201,1300,465,undefined,492,331,4211,1161,330,-1,1184,981,509,449,235,2711,4423,362,2717,704,827,397,326,1114
06/04/2018,14,3530,2977,2756,3842,3273,2621,1040,292,923,274,90,350,-1,622,2278,2039,912,499,1258,593,1304,2901,608,2120,1222,1299,303,2895,1095,907,383,undefined,305,265,3483,665,232,-1,565,641,485,389,197,2293,4302,198,2173,537,539,452,248,840
06/04/2018,15,3582,2810,2668,3807,3473,3089,896,326,1257,224,73,334,-1,765,2263,2020,776,561,1108,516,1125,3162,621,2533,1319,1197,254,3058,1138,863,439,undefined,348,304,3423,671,196,-1,409,526,445,270,227,2216,4488,177,2119,485,483,375,226,789
06/04/2018,16,3755,2873,2793,3918,3673,3787,973,454,2539,484,95,320,-1,1126,2279,1852,824,899,1011,618,1284,3336,769,3634,1484,1032,242,2873,991,956,340,undefined,403,299,3895,641,217,-1,451,558,511,290,196,2286,4653,143,2373,421,366,462,181,805
06/04/2018,17,4396,3048,3297,4472,4867,5690,1731,598,2743,643,93,463,-1,1709,2793,2017,1291,1421,1505,949,1658,4260,1145,4820,1770,782,249,3372,1096,1309,383,undefined,569,451,5349,924,262,-1,624,744,506,387,276,3112,5590,218,2843,343,202,547,202,1057
06/04/2018,18,3731,2206,3531,3891,3858,3877,2909,402,1423,353,124,476,-1,1196,2400,1605,945,747,1827,1458,1858,3525,599,2783,1309,782,248,2451,857,1655,559,undefined,485,432,5094,704,347,-1,412,627,408,266,222,3091,5284,131,2525,329,169,594,219,1074
06/04/2018,19,2696,1500,2859,2808,2553,2658,2410,221,469,174,124,413,-1,836,1966,954,552,322,1771,1434,1939,2677,452,1613,885,671,187,1909,525,1618,668,undefined,370,314,3460,417,378,-1,245,356,251,212,150,2381,3691,62,1737,260,187,562,200,895
06/04/2018,20,2109,1252,2744,2515,2260,2107,322,123,213,116,121,350,-1,569,1825,719,415,203,1657,1547,1895,2049,216,1085,680,548,125,1481,506,1575,660,undefined,116,141,2883,368,420,-1,191,318,189,129,74,2386,3064,37,1491,201,133,555,138,790
06/04/2018,21,1389,811,2577,2448,2386,1921,405,112,167,95,78,223,-1,553,1452,621,259,115,1486,1129,1726,1854,180,983,684,489,139,1621,360,1461,736,undefined,97,122,2727,379,351,-1,121,261,175,108,79,2313,2887,41,1278,201,112,377,89,693
06/04/2018,22,771,558,1984,1676,1921,1810,4046,67,150,52,47,228,-1,555,992,465,355,184,1195,975,1310,1732,216,828,254,443,106,898,546,1219,620,undefined,388,472,2684,323,202,-1,118,330,118,73,48,1664,2658,46,946,110,104,282,89,604
06/04/2018,23,477,483,1697,1394,1439,1538,1649,70,116,71,20,130,-1,519,638,318,198,133,835,651,992,1375,157,737,239,410,101,558,373,1010,330,undefined,186,283,2161,336,133,-1,85,172,67,78,44,1053,2173,31,753,121,115,105,66,513
07/04/2018,0,273,223,954,988,732,848,120,37,34,59,26,54,-1,294,355,194,64,65,522,499,869,775,74,349,148,265,43,328,97,716,256,undefined,53,73,740,284,38,-1,47,77,26,22,20,769,1425,14,425,60,90,44,48,329
07/04/2018,1,182,137,728,545,358,561,51,16,26,16,6,24,-1,195,331,92,30,21,370,197,609,563,98,167,67,168,24,124,74,554,128,undefined,18,17,467,261,20,-1,37,39,20,16,15,391,797,8,294,34,70,20,39,227
07/04/2018,2,122,113,298,449,229,357,38,3,10,7,1,17,-1,119,127,64,23,12,173,101,399,426,48,82,45,112,27,84,53,346,39,undefined,7,12,267,153,15,-1,12,20,12,2,2,197,636,4,216,35,47,16,26,153
07/04/2018,3,92,51,354,403,123,168,36,13,25,12,6,14,-1,62,98,44,15,7,160,115,397,282,29,110,34,98,13,59,20,327,30,undefined,11,6,88,109,1,-1,4,16,13,8,8,155,483,15,133,26,64,9,12,83
07/04/2018,4,52,37,129,196,83,171,54,5,15,8,-1,8,-1,99,34,28,28,12,110,89,190,234,22,81,24,85,7,54,30,145,25,undefined,16,4,76,22,3,-1,10,17,7,3,1,64,234,6,125,14,32,20,16,52
07/04/2018,5,25,30,88,71,76,148,43,9,26,3,1,3,-1,58,32,34,24,9,27,95,118,171,24,93,31,72,5,72,26,99,6,undefined,9,17,81,23,9,-1,9,7,7,6,1,50,178,5,110,20,52,9,11,20
07/04/2018,6,42,37,101,129,105,292,48,35,102,15,9,26,-1,99,48,37,57,38,55,47,120,273,43,303,73,133,35,80,86,82,24,undefined,31,31,283,23,7,-1,33,30,108,9,6,91,231,3,93,42,81,12,33,35
07/04/2018,7,127,88,249,209,224,434,163,83,112,42,25,86,-1,173,127,117,191,67,81,50,167,470,89,505,162,284,74,159,107,112,40,undefined,38,44,483,70,16,-1,71,71,39,16,18,168,440,11,239,126,124,27,66,50
07/04/2018,8,342,238,369,476,395,606,198,150,140,66,43,135,-1,219,212,300,192,99,140,110,163,898,157,734,320,464,163,271,221,201,86,undefined,69,87,943,115,59,-1,91,239,74,68,40,298,746,28,402,305,201,90,105,207
07/04/2018,9,787,638,735,946,938,1038,391,200,173,81,42,230,-1,358,455,533,223,154,189,162,295,1279,227,936,597,873,275,884,375,317,157,undefined,111,131,1424,176,86,-1,172,206,228,125,84,555,1434,68,849,427,346,255,210,338
07/04/2018,10,1489,1382,1016,1182,1610,1451,530,262,189,111,67,280,-1,529,707,924,269,172,426,301,369,1538,334,1274,933,1363,344,1386,522,328,243,undefined,81,170,1996,193,134,-1,212,249,224,149,109,837,1970,102,1238,623,540,444,205,516
07/04/2018,11,2549,1894,1562,1771,2721,1796,876,276,216,97,120,389,-1,579,1050,1245,344,202,696,492,607,1964,252,1205,1094,1579,408,2701,811,526,253,undefined,110,153,2651,196,248,-1,167,358,285,168,96,1215,2812,98,1645,825,765,502,279,590
07/04/2018,12,2992,2498,2249,2782,2897,1987,1215,299,183,186,133,421,-1,639,1541,1382,366,240,1286,687,921,2251,276,1389,1512,2007,487,2611,1055,784,332,undefined,158,228,3005,295,245,-1,142,405,375,193,96,1745,3472,136,2000,880,892,531,343,780
07/04/2018,13,3528,2758,2562,3489,3627,2194,1955,274,165,110,116,451,-1,681,1911,1596,423,241,1488,786,1215,2614,266,1422,1707,1897,476,3748,1268,935,474,undefined,180,266,3755,267,262,-1,222,341,398,202,111,2105,3960,114,2207,916,763,567,378,831
07/04/2018,14,3825,2967,2995,3964,3952,2668,1794,330,227,131,158,469,-1,839,2306,1652,398,219,1379,670,1284,2827,275,1450,1898,1636,398,3774,1414,940,493,undefined,133,283,3908,217,259,-1,159,414,455,222,139,2450,4342,134,2176,933,598,589,314,848
07/04/2018,15,4099,3143,2955,3729,3824,2563,1302,242,193,89,137,472,-1,849,2215,1596,350,200,1326,657,1179,3010,257,1290,1948,1465,319,3463,1512,902,464,undefined,172,233,3924,264,249,-1,154,339,342,174,150,2708,4240,83,2399,701,520,632,245,864
07/04/2018,16,3658,2798,2634,3631,4000,2666,1443,286,228,136,160,448,-1,626,2078,1387,345,220,1355,663,1208,2947,302,1463,1565,901,235,3371,1382,1098,429,undefined,178,252,4335,275,257,-1,120,357,411,171,153,2596,4017,90,2134,430,317,589,189,834
07/04/2018,17,3564,2351,2719,3291,3788,2661,2802,321,237,163,186,730,-1,876,2113,1108,650,211,1488,845,1368,2755,386,1575,1676,603,207,2868,1404,1206,513,undefined,306,428,4449,270,339,-1,198,434,326,210,156,2430,3850,96,2109,312,206,476,140,733
07/04/2018,18,2720,1536,2896,2880,3324,2437,921,304,252,185,177,875,-1,715,1947,886,560,189,1666,1342,1578,2475,401,1612,1417,642,197,2058,814,1500,657,undefined,199,258,4157,315,407,-1,215,409,305,210,112,2712,3535,103,1793,269,156,616,168,705
07/04/2018,19,2004,939,2950,2269,3105,2063,507,166,189,117,196,640,-1,609,1848,775,450,156,1744,1683,1707,2192,263,1263,567,626,149,2883,637,1544,966,undefined,116,180,4093,270,589,-1,229,327,228,166,81,2519,3127,59,1523,261,117,683,170,783
07/04/2018,20,1274,725,2574,2250,2745,1684,291,115,110,88,161,467,-1,550,1653,597,378,154,1469,1443,1697,1678,230,754,626,476,121,2087,444,1440,1080,undefined,100,192,3153,245,620,-1,151,351,230,135,83,2500,2705,37,1200,155,131,596,129,713
07/04/2018,21,782,568,2221,2317,2468,1538,180,127,92,92,125,393,-1,470,1321,615,279,157,1401,1076,1498,1503,243,771,592,440,123,1586,372,1219,1002,undefined,81,110,2808,278,578,-1,91,238,219,84,46,2376,2599,32,902,175,115,542,110,510
07/04/2018,22,868,472,2117,1531,2089,1645,365,181,110,140,106,476,-1,442,861,432,252,112,1051,1006,1190,1447,294,1319,555,368,97,1214,323,1201,795,undefined,119,188,2286,358,292,-1,96,264,104,95,53,1650,2167,24,838,120,145,327,98,529
07/04/2018,23,490,350,1563,1522,1120,1359,494,58,67,63,46,173,-1,379,591,319,119,101,774,902,1079,1237,143,657,384,302,73,417,272,970,488,undefined,78,129,1452,436,156,-1,70,222,142,81,37,1008,1982,23,578,108,105,90,74,507
08/04/2018,0,318,204,1009,900,662,949,93,46,39,49,26,101,-1,331,415,137,101,46,497,531,905,781,81,433,173,212,42,159,107,612,291,undefined,51,46,863,444,50,-1,44,81,51,19,19,639,1354,12,372,65,89,47,63,370
08/04/2018,1,241,234,737,844,395,659,29,16,29,13,8,21,-1,242,314,118,25,31,337,317,673,606,74,232,154,201,26,137,67,542,178,undefined,49,53,478,309,40,-1,30,50,26,25,23,500,977,5,261,42,73,26,24,381
08/04/2018,2,179,121,454,563,296,433,32,16,20,12,7,24,-1,132,194,52,24,25,260,171,542,410,43,119,82,177,20,87,51,258,78,undefined,14,20,259,249,13,-1,19,24,18,13,9,270,607,4,206,23,72,12,36,185
08/04/2018,3,138,96,378,349,245,414,30,5,29,10,4,21,-1,121,114,36,29,11,139,162,560,421,30,100,46,87,15,72,22,290,33,undefined,16,21,194,192,3,-1,7,12,8,7,5,206,542,2,279,19,48,8,7,176
08/04/2018,4,47,44,172,256,110,256,48,2,20,6,6,6,-1,100,59,19,40,5,119,115,471,307,40,93,33,92,23,69,27,156,22,undefined,24,16,92,85,13,-1,5,14,2,2,3,99,302,3,147,24,26,20,13,43
08/04/2018,5,37,55,122,148,110,193,14,17,19,7,5,18,-1,60,47,39,26,8,57,43,215,250,22,78,32,60,9,73,24,53,16,undefined,19,14,90,53,9,-1,8,5,5,4,3,71,343,1,140,26,21,11,4,38
08/04/2018,6,45,34,147,186,131,250,35,22,30,20,5,23,-1,129,63,33,28,10,36,23,117,333,45,182,59,87,23,130,59,52,15,undefined,37,17,216,19,1,-1,13,20,14,6,5,115,385,1,102,35,35,11,14,40
08/04/2018,7,130,103,214,223,239,321,98,66,69,21,35,64,-1,126,100,82,122,28,74,52,98,385,67,381,141,154,31,291,142,97,29,undefined,26,28,411,31,15,-1,48,25,29,16,10,158,456,14,177,61,75,25,39,44
08/04/2018,8,269,185,318,338,396,538,168,135,109,55,44,149,-1,241,185,165,145,50,82,54,129,659,157,649,381,338,98,499,187,125,64,undefined,84,73,813,78,44,-1,111,94,54,52,25,285,556,12,309,157,186,74,102,127
08/04/2018,9,685,432,695,721,871,874,317,194,123,56,61,289,-1,344,367,317,167,87,213,106,225,1003,184,778,670,757,148,861,306,165,109,undefined,65,122,1350,148,84,-1,130,111,129,99,66,489,1172,47,712,255,319,174,167,250
08/04/2018,10,1507,1063,973,1286,2190,1296,672,217,156,83,111,481,-1,465,628,832,277,170,403,281,384,1514,255,1195,937,1111,291,2249,617,369,133,undefined,94,161,2070,56,90,-1,145,227,350,137,99,753,1782,91,1091,387,523,312,218,396
08/04/2018,11,2219,1623,1321,1858,2753,1607,1431,293,165,108,129,560,-1,544,978,916,292,155,733,473,529,1838,236,1188,1271,1471,291,2635,945,506,163,undefined,174,226,2784,6,151,-1,135,262,268,149,108,1208,2586,91,1342,610,779,345,250,452
08/04/2018,12,2672,1897,2101,2395,3124,1924,2696,274,197,120,133,673,-1,657,1388,1198,295,164,1305,764,790,2111,317,1210,1308,1655,368,3041,1095,770,374,undefined,193,273,3217,73,373,-1,95,290,335,218,122,1590,3206,94,1635,774,747,513,321,613
08/04/2018,13,3274,2082,2451,2848,3111,1844,1094,257,165,128,199,840,-1,127,1719,1120,330,135,1492,765,957,2235,260,1224,1793,1599,393,3373,1121,824,459,undefined,161,210,3154,28,220,-1,86,256,332,225,140,1623,3229,112,1740,679,648,533,364,509
08/04/2018,14,3101,2304,2291,2842,3107,2109,884,393,216,179,244,1447,-1,-1,1676,1226,266,131,1209,559,1022,2253,239,1734,1551,1403,371,2780,1130,783,634,undefined,72,163,3388,102,237,-1,81,227,268,163,121,1784,3232,91,1791,558,551,609,292,615
08/04/2018,15,3200,2316,2332,2809,3251,2269,1082,300,157,87,196,855,-1,-1,1800,1064,249,131,1166,548,927,2307,229,1282,1485,1134,276,3111,1286,844,631,undefined,55,173,3537,152,214,-1,95,237,255,144,132,1686,3063,76,1909,645,459,520,293,652
08/04/2018,16,3038,2138,2338,2854,3715,2423,4324,265,155,68,192,622,-1,-1,1803,943,439,195,1120,541,931,2510,334,1355,1444,727,191,3024,1135,795,621,undefined,290,657,4432,166,261,-1,100,262,209,135,115,1857,3566,83,1738,461,280,484,178,557
08/04/2018,17,2643,1765,2328,2478,3211,2101,802,281,170,134,172,677,-1,-1,1804,754,364,200,1206,733,1111,2352,303,1340,1385,576,131,2168,1136,922,666,undefined,104,265,3305,177,293,-1,121,253,237,159,118,1998,3171,111,1682,193,163,497,122,598
08/04/2018,18,2160,1031,2459,2149,2704,2119,812,447,279,229,298,1399,-1,-1,1656,674,372,140,1354,987,1249,2046,346,1632,1043,547,174,2195,440,1035,931,undefined,134,259,3332,187,326,-1,126,199,233,164,112,1903,2676,90,1393,211,182,575,146,540
08/04/2018,19,798,218,2335,1919,2403,1635,876,115,120,77,191,535,-1,-1,1372,397,307,124,1393,992,1215,1725,275,998,389,522,133,2374,179,1011,923,undefined,105,235,3128,120,327,-1,115,214,194,163,107,2040,2471,60,1071,188,118,463,129,452
08/04/2018,20,22,107,1870,1894,1910,1239,231,96,85,85,164,522,-1,-1,1044,431,194,94,1058,779,1066,1276,207,756,360,373,73,1251,121,837,848,undefined,78,88,2049,98,293,-1,111,145,177,123,66,1717,2007,43,888,109,84,353,101,387
08/04/2018,21,28,146,1422,1240,1977,1018,98,73,85,49,109,302,-1,-1,756,302,152,83,888,535,750,984,136,531,256,331,97,1363,40,620,627,undefined,58,100,1711,89,216,-1,73,169,128,103,82,1080,1646,29,554,116,104,260,60,248
08/04/2018,22,1,216,1029,936,1965,803,271,51,70,25,62,174,-1,-1,479,171,89,43,571,310,544,823,155,477,187,297,71,1091,80,413,327,undefined,92,120,1168,58,106,-1,45,101,128,100,56,745,1462,11,404,97,74,144,67,175
08/04/2018,23,63,126,599,483,702,584,859,40,47,34,43,132,-1,-1,229,95,72,17,317,130,314,602,70,302,142,188,29,475,67,257,173,undefined,76,257,1101,34,44,-1,27,48,72,57,27,351,867,22,210,42,48,58,37,87
09/04/2018,0,80,51,274,549,250,203,42,23,16,10,6,35,-1,-1,82,39,6,8,169,60,197,189,46,146,40,139,24,104,15,173,90,undefined,8,10,287,18,11,-1,20,24,33,23,18,147,369,3,131,34,51,20,21,40
09/04/2018,1,47,33,131,364,160,86,24,10,11,3,-1,22,-1,-1,42,28,21,13,74,47,178,109,17,26,30,94,9,83,72,127,19,undefined,8,9,128,24,3,-1,1,9,20,7,3,74,209,8,90,11,49,4,15,36
09/04/2018,2,36,22,84,211,60,33,12,2,4,2,-1,2,-1,-1,43,7,7,7,55,23,100,113,11,20,13,47,1,39,22,97,9,undefined,3,5,72,6,1,-1,11,16,8,6,4,28,103,-1,69,2,27,2,19,38
09/04/2018,3,18,37,52,233,54,35,17,5,5,1,1,6,-1,-1,29,31,6,3,29,27,78,68,15,8,9,45,4,44,9,56,1,undefined,2,7,47,9,9,-1,9,1,5,3,4,39,104,1,23,4,37,3,2,4
09/04/2018,4,37,65,63,139,66,59,17,7,9,13,4,8,-1,-1,14,8,16,4,33,25,59,85,13,38,28,31,8,53,7,32,16,undefined,13,10,46,9,4,-1,2,8,12,1,3,35,95,-1,42,16,24,6,9,14
09/04/2018,5,80,25,93,119,116,291,24,36,125,27,5,14,-1,-1,33,29,56,33,18,16,55,207,64,249,80,42,10,112,72,53,13,undefined,15,36,186,18,11,-1,16,15,13,7,5,66,220,8,63,20,18,13,18,25
09/04/2018,6,110,68,183,219,443,947,175,157,709,105,22,83,-1,-1,84,119,217,168,24,23,108,659,253,971,242,126,27,416,165,56,24,undefined,80,72,831,87,14,-1,90,75,58,44,33,154,469,11,231,40,52,23,44,60
09/04/2018,7,398,227,423,501,1138,2159,484,351,2045,341,38,188,-1,-1,324,392,871,736,82,77,139,1344,708,2339,545,223,73,1055,383,185,78,undefined,239,184,1809,223,54,-1,297,273,234,155,110,499,1373,106,560,86,91,49,68,217
09/04/2018,8,878,614,1045,1143,2313,4731,776,511,4312,565,81,412,-1,-1,897,890,2061,1644,225,140,294,2536,1794,4629,954,541,155,1983,742,429,129,undefined,627,317,3797,689,119,-1,738,790,694,503,257,986,2616,243,1194,206,102,176,138,770
09/04/2018,9,1091,783,961,1200,1402,2340,436,219,2803,465,104,451,-1,-1,825,888,1290,945,235,193,397,1771,1348,3515,539,539,124,1313,407,265,146,undefined,375,197,2057,558,125,-1,648,613,744,585,233,824,2214,317,1124,182,153,228,130,613
09/04/2018,10,1465,1071,1337,1727,1705,1500,438,172,1180,274,61,248,-1,-1,967,1241,773,503,378,271,484,1693,839,2104,570,598,146,1431,393,382,184,undefined,210,170,1610,455,149,-1,473,519,757,563,207,936,2343,196,1175,237,186,273,191,503
09/04/2018,11,2243,1703,1715,2396,2232,1505,520,214,972,253,76,247,-1,-1,1270,1292,704,431,625,454,685,2058,665,1972,694,772,142,1999,599,575,265,undefined,201,192,2032,465,177,-1,481,505,1050,778,253,1174,2933,256,1493,215,253,388,155,564
09/04/2018,12,3684,3060,2724,3784,2733,2656,855,676,1213,441,162,522,-1,-1,2041,2201,1693,620,1180,720,1392,2867,1140,2432,1024,1056,195,2545,940,1060,327,undefined,408,379,3754,992,349,-1,1085,967,1072,884,325,2208,3860,432,2322,333,362,558,265,1059
09/04/2018,13,3957,3370,3004,4006,2777,2574,927,616,1178,451,193,580,-1,-1,2214,2322,1673,664,1332,723,1427,3343,1043,2384,1102,997,209,2767,954,1083,519,undefined,428,419,3628,980,306,-1,1162,960,1264,956,334,2450,4482,392,2466,338,302,605,289,1251
09/04/2018,14,3215,2465,2647,3426,2586,2222,828,291,785,305,114,391,-1,-1,2013,1846,866,494,1033,495,1104,2861,720,1843,1012,736,174,2558,935,768,403,undefined,259,245,2726,674,237,-1,484,665,1031,796,332,1748,4025,290,1980,237,226,545,220,861
09/04/2018,15,3030,2406,2437,3261,2757,2466,633,269,1182,282,95,334,-1,-1,2030,1527,687,550,985,464,1064,2970,590,2295,1095,627,153,2417,893,797,319,undefined,268,227,2632,563,192,-1,334,614,920,675,320,1670,3933,199,1963,230,217,529,180,828
09/04/2018,16,2985,2220,2590,3193,2822,3345,640,387,2625,519,115,386,-1,-1,2213,1336,836,1012,1060,390,1021,3322,792,3654,1224,703,152,2495,947,755,317,undefined,445,246,3177,551,202,-1,407,521,908,704,360,1753,3967,248,2130,246,164,486,157,836
09/04/2018,17,3604,2186,2957,3397,3993,5468,986,687,3540,733,136,495,-1,-1,2589,1439,1355,1751,1156,622,1322,4295,1186,5043,1504,772,202,3285,1221,857,406,undefined,606,330,4906,840,233,-1,587,596,1131,861,466,2233,4671,322,2512,312,148,608,154,948
