Date,Hour,Bourke Street Mall (North),Bourke Street Mall (South),Melbourne Central,Town Hall (West),Princes Bridge,Flinders Street Station Underpass,Birrarung Marr,Webb Bridge,Southern Cross Station,Victoria Point,Waterfront City,New Quay,Flagstaff Station,Sandridge Bridge,State Library,Collins St (North),Collins Place (South),Collins Place (North),Chinatown-Swanston St (North),Chinatown-Lt Bourke St (South),Bourke St-Russell St (West),Flinders St-Elizabeth St (East),Spencer St-Collins St (South),Spencer St-Collins St (North),Melbourne Convention Exhibition Centre,QV Market-Elizabeth St (West),QV Market-Peel St,The Arts Centre,St Kilda Rd-Alexandra Gardens,Lonsdale St (South),Lygon St (West),City Square,Flinders St-Spring St (West),Flinders St-Spark La,Southbank,Queen St (West),Lygon St (East),Flinders St-Swanston St (West),Alfred Place,Lonsdale St-Spring St (West),Grattan St-Swanston St (West),Monash Rd-Swanston St (West),Tin Alley-Swanston St (West),Little Collins St-Swanston St (East),Flinders La-Swanston St (West),Pelham St (South),Melbourne Central-Elizabeth St (East),QVM-Queen St (East),QVM-Therry St (South),Faraday St-Lygon St (West),QVM-Franklin St (North),Elizabeth St-Lonsdale St (South),Lincoln-Swanston (W)
25/09/2018,8,813,669,811,1133,2006,4011,617,560,4602,656,54,307,-1,1545,779,999,2103,1773,269,203,364,2513,1468,4297,941,606,178,1840,632,387,151,undefined,587,299,3773,714,109,-1,743,827,405,336,141,1010,2677,209,1238,282,159,147,138,690,225
25/09/2018,9,961,684,748,1158,1409,2015,306,318,2344,395,34,152,-1,712,705,993,1135,908,235,170,368,1703,825,2643,744,696,197,1144,359,348,170,undefined,409,175,2067,517,119,-1,560,587,418,279,146,751,2137,245,954,291,250,207,147,524,230
25/09/2018,10,1396,1150,1120,1702,2028,1268,246,153,895,284,41,144,-1,405,783,1178,722,511,395,257,463,1746,507,1721,537,881,200,1856,389,465,187,undefined,185,155,1543,488,136,-1,456,560,256,181,103,890,2475,157,1136,339,333,278,190,517,144
25/09/2018,11,2024,1776,1640,2401,2023,1494,503,202,795,220,36,150,-1,501,913,1395,714,426,647,448,680,1891,506,1787,839,1230,229,1737,498,674,235,undefined,195,100,2070,535,144,-1,395,514,507,236,132,1042,3051,164,1410,444,463,332,272,696,232
25/09/2018,12,3295,3022,2498,3382,2646,2173,619,687,1601,399,110,392,-1,778,1683,2226,1503,628,1217,860,1533,2754,971,2568,1085,1793,335,2593,731,1070,346,undefined,309,191,3456,904,333,-1,1174,934,474,263,147,1981,3763,339,2310,595,683,476,335,1029,256
25/09/2018,13,3659,3451,2513,3723,2597,2258,509,549,1354,380,113,314,-1,706,1830,2411,1355,597,1256,929,1610,3208,918,2611,1023,1714,307,2399,917,1135,374,undefined,298,241,3586,903,277,-1,1040,862,677,361,206,2366,4078,384,2525,591,740,504,248,1158,322
25/09/2018,14,3091,2628,2439,3373,2131,2019,414,278,852,216,50,207,-1,701,1688,1906,698,495,992,539,1233,2774,641,2108,1012,1209,273,1914,692,750,282,undefined,231,156,2784,617,192,-1,440,566,407,261,173,1930,3660,186,2060,495,485,457,263,847,258
25/09/2018,15,3114,2455,2475,3088,2565,2094,386,261,1283,214,47,191,-1,756,1654,1518,646,551,960,555,1197,3092,577,2399,993,702,224,2128,729,725,271,undefined,309,106,2624,518,219,-1,368,553,482,261,175,1764,3716,183,2042,353,283,377,180,865,290
25/09/2018,16,3102,2341,2213,3016,2664,3043,472,400,2786,436,56,289,-1,1053,1735,1385,751,1006,1001,645,1219,3300,876,3786,1139,651,235,2335,741,752,250,undefined,432,183,3152,555,234,-1,434,492,476,297,168,1922,3860,196,2080,344,193,340,166,808,295
25/09/2018,17,3459,2201,2980,3393,3689,4996,665,691,3830,727,68,289,-1,1944,2307,1530,1191,1706,1162,786,1520,4246,1304,5054,1387,754,282,3187,1100,989,371,undefined,579,331,5022,740,233,-1,643,696,609,413,270,2220,4617,228,2495,350,192,440,234,913,467
25/09/2018,18,2707,1615,2740,2762,2574,3015,412,434,1841,399,58,324,-1,1120,1771,919,781,821,1377,985,1371,3347,695,2965,916,682,243,2418,706,1051,372,undefined,351,228,3437,416,270,-1,361,563,401,388,224,1660,3485,166,1925,299,184,443,189,690,295
25/09/2018,19,1647,694,2524,1811,2047,1682,204,186,651,200,38,221,-1,638,1442,502,320,254,1310,945,1213,2445,304,1547,388,604,204,1938,348,988,383,undefined,124,120,2323,211,175,-1,208,345,254,234,132,1275,2340,100,1393,280,220,361,121,533,202
25/09/2018,20,807,445,2108,1382,1185,1246,119,114,437,88,39,155,-1,405,1203,319,214,136,1022,704,919,1711,243,1067,215,482,127,608,174,773,359,undefined,78,96,1636,173,185,-1,106,142,173,148,92,971,1853,136,919,172,92,239,149,405,175
25/09/2018,21,594,304,1478,913,954,1011,68,80,162,48,42,115,-1,292,922,268,170,93,721,600,845,1384,195,794,211,424,111,617,150,629,437,undefined,89,73,1338,184,165,-1,94,178,155,128,77,729,975,103,691,138,145,229,100,337,166
25/09/2018,22,298,148,890,618,1616,874,83,52,92,27,25,80,-1,326,438,163,155,98,467,359,637,1217,122,534,142,316,101,1591,143,458,227,undefined,68,73,1016,139,76,-1,69,242,100,130,54,432,232,80,432,109,100,107,98,178,140
25/09/2018,23,123,88,607,284,294,494,23,24,53,26,7,17,-1,205,241,84,49,44,256,153,396,706,75,270,66,216,66,146,48,276,80,undefined,16,34,394,41,21,-1,26,28,45,27,21,207,203,40,254,75,124,46,41,77,56
26/09/2018,0,63,24,216,112,99,174,14,17,13,4,5,11,-1,49,101,24,30,8,121,79,222,216,30,104,42,115,30,52,28,199,32,undefined,3,6,138,51,7,-1,13,21,36,14,9,83,222,10,113,29,45,13,28,37,29
26/09/2018,1,51,20,130,49,42,37,4,7,8,4,4,7,-1,11,39,18,7,3,80,15,106,85,4,36,14,89,5,29,9,120,10,undefined,8,5,60,22,7,-1,4,13,20,7,2,35,228,8,47,10,49,2,16,39,17
26/09/2018,2,33,25,82,20,44,30,13,2,2,-1,-1,3,-1,13,31,7,8,2,51,42,65,49,3,23,24,41,2,21,2,59,4,undefined,4,1,28,9,-1,-1,9,8,2,6,-1,15,121,-1,29,2,17,1,7,21,1
26/09/2018,3,9,4,61,19,45,24,-1,-1,1,-1,1,4,-1,3,17,7,5,3,42,14,51,64,10,25,6,39,6,35,5,44,10,undefined,2,4,19,7,5,-1,-1,6,9,4,2,19,91,1,38,9,4,8,6,7,6
26/09/2018,4,9,2,21,13,55,46,14,4,5,6,-1,2,-1,26,14,4,11,5,11,8,27,45,5,31,19,32,1,50,6,31,6,undefined,2,5,30,5,7,-1,10,7,12,3,3,16,151,1,34,1,5,6,9,8,6
26/09/2018,5,41,30,85,89,148,256,40,37,111,21,4,20,-1,84,40,33,72,38,12,33,46,130,42,364,67,44,15,137,43,33,10,undefined,22,33,227,26,6,-1,14,18,4,5,6,48,309,7,79,11,28,3,24,18,7
26/09/2018,6,137,81,214,235,483,935,141,145,723,105,20,82,-1,282,89,172,230,172,37,24,98,771,246,1044,304,126,20,490,172,56,33,undefined,86,47,980,70,14,-1,68,90,53,38,25,120,556,29,204,35,44,23,68,56,54
26/09/2018,7,356,228,431,482,1101,1874,400,367,2416,370,48,197,-1,658,346,544,848,771,99,100,177,1429,703,2456,521,234,117,1204,351,157,78,undefined,308,140,1733,252,49,-1,305,278,130,96,56,517,1258,79,467,150,53,80,59,264,133
26/09/2018,8,883,619,993,1121,2085,3805,494,541,4084,616,73,362,-1,1432,820,1060,2028,1766,275,190,378,2702,1574,4447,809,512,221,2203,627,395,160,undefined,630,277,3694,633,101,-1,774,856,357,333,155,992,2199,197,1146,273,87,171,137,692,194
26/09/2018,9,1132,828,829,1205,1769,2009,297,305,2070,458,51,245,-1,754,786,999,1133,865,225,216,397,1950,877,2653,547,621,150,1722,423,305,164,undefined,395,254,2080,526,108,-1,636,645,507,345,168,783,2017,209,1041,247,160,251,137,593,317
26/09/2018,10,1442,1399,1412,1825,1935,1368,332,214,878,295,54,219,-1,510,836,1263,789,520,416,286,484,1824,601,1778,568,661,210,1632,536,420,245,undefined,256,209,1627,480,134,-1,425,646,293,255,129,867,2158,149,1186,303,209,326,186,553,205
26/09/2018,11,2172,1937,2114,2943,2824,1601,499,289,826,293,69,219,-1,495,1257,1415,788,498,708,498,855,2190,675,2002,765,863,179,2616,875,604,229,undefined,226,216,2611,625,150,-1,435,725,494,392,172,1488,2917,218,1565,329,313,366,142,635,299
26/09/2018,12,3818,3427,2771,3619,3087,2493,854,798,1615,572,157,526,-1,854,1948,2255,1912,675,1450,910,1650,2845,1341,2834,1193,1357,250,2861,1077,1145,389,undefined,397,461,4184,1249,356,-1,993,1280,541,420,180,2293,3327,374,2368,393,451,401,277,1154,347
26/09/2018,13,4127,3767,2800,4015,3095,2483,940,661,1470,499,170,532,-1,802,2241,2427,1824,706,1500,915,1630,3510,1330,2760,1326,1189,286,2816,1198,1173,458,undefined,385,391,4350,897,402,-1,1048,1032,648,464,181,2625,3527,391,2768,444,426,482,301,1201,358
26/09/2018,14,3673,2855,2639,3549,2649,2160,760,339,970,307,104,448,-1,785,2093,1886,980,551,1227,615,1176,2946,818,2153,1142,848,219,2374,1245,795,429,undefined,245,258,3341,677,218,-1,523,704,413,286,184,2235,3327,225,2307,327,325,430,237,910,293
26/09/2018,15,3300,2590,2561,3358,2779,2576,714,295,1328,265,112,368,-1,1018,1907,1669,762,613,1157,588,1229,3320,708,2445,1252,772,185,2125,966,848,373,undefined,318,222,3190,515,224,-1,371,703,526,313,231,2024,3341,177,2141,295,247,394,242,804,259
26/09/2018,16,3319,2495,2752,3348,3763,3165,701,437,2722,568,103,359,-1,1113,2060,1578,841,932,939,502,1143,3447,858,3964,1300,790,236,3164,1073,703,434,undefined,451,249,3756,582,249,-1,467,568,557,394,201,2057,3569,179,2288,444,274,402,217,739,327
26/09/2018,17,3829,2597,3003,3808,4056,4836,794,698,3750,821,115,521,-1,1966,2409,1606,1190,1658,1268,719,1475,4350,1294,4930,1776,1245,355,3261,1294,1008,436,undefined,612,401,5383,841,234,-1,685,719,682,519,320,2287,3947,249,2725,859,643,520,285,853,517
26/09/2018,18,2977,1627,2995,2771,2870,3064,579,453,1856,438,112,496,-1,1208,2212,1028,720,817,1546,966,1473,3430,688,3075,1294,1711,398,2155,922,1046,515,undefined,300,204,4042,490,260,-1,413,540,508,446,233,1971,3212,166,2395,1131,1069,506,372,773,436
26/09/2018,19,1986,884,2768,2038,2061,1852,213,202,557,204,67,334,-1,649,1789,525,355,342,1566,935,1283,2436,339,1629,489,1981,405,1973,475,998,508,undefined,129,128,2770,256,274,-1,227,412,357,274,144,1395,2370,120,1697,1008,1318,449,471,585,277
26/09/2018,20,1077,486,2535,1442,1497,1389,132,111,254,104,172,370,-1,483,1510,296,215,188,1267,806,1210,1957,257,968,328,1589,356,868,306,905,565,undefined,108,99,1928,235,269,-1,142,208,210,231,122,1190,1149,71,1086,682,962,398,304,513,205
26/09/2018,21,661,343,1944,1102,1050,1129,96,134,176,79,36,171,-1,388,1141,326,173,92,934,648,799,1653,211,874,306,1134,191,517,190,652,450,undefined,65,101,1464,253,171,-1,145,142,150,110,82,881,619,92,809,403,617,267,220,459,181
26/09/2018,22,340,212,1171,739,1092,953,69,55,123,61,42,135,-1,364,642,209,172,89,527,442,614,1287,114,553,226,526,99,977,146,576,272,undefined,72,97,1041,146,116,-1,86,330,149,107,68,581,258,79,569,168,196,169,105,187,115
26/09/2018,23,188,89,639,405,378,586,57,46,75,18,13,35,-1,241,278,66,59,62,251,153,435,876,83,333,107,237,55,170,69,309,122,undefined,29,43,529,98,33,-1,39,50,102,56,23,332,320,26,283,71,104,81,50,114,66
27/09/2018,0,91,54,269,138,162,213,38,11,24,6,17,9,-1,90,122,21,24,20,147,74,235,287,30,110,31,178,25,92,30,182,48,undefined,3,15,199,28,6,-1,13,27,78,25,20,108,252,15,134,32,84,15,36,59,40
27/09/2018,1,32,47,162,78,88,76,14,-1,14,1,4,14,-1,23,52,14,15,9,80,74,145,142,9,32,33,97,4,28,29,130,15,undefined,11,10,90,37,15,-1,10,10,15,9,13,45,83,1,73,5,52,16,21,38,24
27/09/2018,2,25,16,89,29,77,26,17,2,8,2,1,4,-1,14,28,25,5,9,72,27,66,85,14,36,27,51,3,29,10,79,4,undefined,5,6,42,12,3,-1,9,3,5,1,1,50,100,2,82,6,36,3,13,44,9
27/09/2018,3,16,13,43,27,47,32,19,3,3,2,1,4,-1,9,25,12,5,2,28,22,40,75,12,20,11,51,3,28,3,35,7,undefined,-1,-1,19,14,4,-1,7,6,5,1,1,17,107,1,17,8,28,1,8,5,6
27/09/2018,4,10,20,34,25,59,67,36,1,5,2,2,4,-1,40,13,5,11,4,20,9,45,88,2,28,22,55,3,59,8,20,8,undefined,5,9,37,2,7,-1,7,11,7,3,3,12,107,-1,27,3,11,-1,10,4,3
27/09/2018,5,42,25,90,111,137,223,49,47,121,20,3,20,-1,97,61,46,78,29,27,77,47,133,52,343,102,81,11,142,37,27,25,undefined,10,39,192,42,11,-1,12,19,13,5,3,61,253,4,87,31,40,4,18,15,5
27/09/2018,6,141,86,246,271,448,915,150,174,721,163,14,114,-1,268,99,179,233,161,41,44,100,745,233,1012,243,178,46,425,138,63,46,undefined,87,82,1045,90,10,-1,79,94,52,30,19,162,588,27,217,65,55,23,37,57,61
27/09/2018,7,347,242,436,575,1049,1719,349,348,2434,373,42,198,-1,650,336,540,785,780,106,95,158,1353,771,2368,515,374,110,1108,342,122,88,undefined,274,137,1742,274,35,-1,322,283,136,98,68,479,1296,65,557,155,115,76,36,218,157
27/09/2018,8,897,662,986,1154,2025,3642,567,494,4200,659,71,341,-1,1412,809,953,1984,1778,313,179,395,2689,1516,4268,741,629,193,2088,625,353,162,undefined,609,333,3681,693,110,-1,785,810,349,268,119,996,2452,186,1171,297,220,169,136,685,201
27/09/2018,9,1116,932,880,1204,1772,2135,395,296,2236,585,41,225,-1,776,747,987,1222,955,209,205,384,1859,903,2717,529,826,222,1742,443,350,157,undefined,393,242,2317,515,108,-1,682,574,474,311,142,727,2126,212,1067,340,299,213,136,609,314
27/09/2018,10,1724,1450,1234,1777,1638,1552,417,212,945,292,57,208,-1,527,835,1258,789,555,388,234,555,1987,587,1960,597,962,249,1379,391,401,189,undefined,254,200,1976,553,127,-1,468,561,321,239,131,1013,2282,152,1326,428,452,326,183,546,230
27/09/2018,11,2508,2115,1778,2486,2371,1915,776,309,850,309,70,248,-1,594,1106,1548,769,465,774,453,822,2424,661,1962,915,1249,317,1985,763,680,210,undefined,275,219,2546,681,209,-1,450,604,491,333,191,1441,2786,187,1662,597,584,362,229,670,212
27/09/2018,12,3827,3427,2751,3796,3048,2764,1357,831,1821,606,140,454,-1,819,2013,2372,1749,717,1385,890,1350,3072,1249,2957,1103,1735,337,2300,1083,1208,448,undefined,339,342,4245,998,304,-1,1061,897,575,398,186,2283,3359,345,2444,631,755,438,291,1094,276
27/09/2018,13,4331,3925,2908,4166,2869,2937,1026,669,1627,507,124,426,-1,793,2185,2496,1675,716,1597,860,1690,3512,1091,2800,1186,1771,338,2309,1186,1183,476,undefined,363,454,4698,938,335,-1,1044,940,742,412,204,2566,3410,389,2934,667,797,448,293,1156,298
27/09/2018,14,3799,3104,2836,3759,3038,2729,933,364,990,307,88,354,-1,824,2048,2050,934,561,1355,695,1306,3136,629,2429,1115,1207,265,2468,1196,871,477,undefined,326,280,3752,728,253,-1,563,614,424,234,178,2273,3360,222,2318,559,419,403,218,832,268
27/09/2018,15,3668,2799,2787,3571,3077,2777,786,339,1410,243,101,435,-1,887,2088,1640,792,602,1069,547,1230,3337,613,2658,1320,802,227,2191,1115,805,425,undefined,377,262,3522,569,218,-1,440,576,595,381,192,2022,3218,214,2004,409,252,413,220,758,349
27/09/2018,16,3742,2748,2680,3531,3336,3621,1089,490,2805,533,102,397,-1,1130,2138,1769,852,1045,1105,532,1249,3576,819,3988,1448,681,226,2302,1074,953,371,undefined,488,295,4176,719,173,-1,508,591,560,439,227,2138,3290,188,2355,349,228,437,183,915,356
27/09/2018,17,4206,2946,3074,3986,4409,4980,989,679,3023,530,101,493,-1,1747,2562,1647,1164,1455,1210,692,1569,4104,1097,4579,1663,777,285,3224,1385,1264,424,undefined,538,349,5420,907,222,-1,627,741,588,300,171,2482,3337,235,2687,376,155,572,206,1019,425
27/09/2018,18,3361,2068,3082,3158,3322,3331,783,420,1490,371,67,338,-1,1148,2023,1105,701,688,1547,953,1527,3472,680,3021,1205,734,231,2309,838,1430,464,undefined,306,248,4213,669,293,-1,424,523,402,212,139,1823,2826,206,2049,338,119,602,217,845,331
27/09/2018,19,2471,1275,2615,2409,2411,2232,193,205,599,196,48,265,-1,705,1761,686,412,302,1673,1158,1476,2465,387,1694,610,702,159,1942,495,1237,511,undefined,172,121,2997,516,285,-1,241,409,252,152,78,1589,2283,113,1612,255,119,629,184,833,251
27/09/2018,20,1860,972,2480,1947,1958,1836,118,142,299,131,52,242,-1,583,1642,476,345,187,1483,1182,1307,2082,290,1167,476,685,153,742,298,1269,629,undefined,73,111,2627,369,332,-1,194,236,203,125,72,1345,1842,86,1372,192,119,479,191,694,194
27/09/2018,21,1179,571,2386,1685,1723,1551,141,94,195,179,42,209,-1,534,1267,428,170,132,1341,967,1239,1718,243,1031,354,536,173,666,215,1211,675,undefined,56,80,2148,591,191,-1,109,175,181,133,87,1281,2035,64,1264,161,142,370,171,581,167
27/09/2018,22,609,332,1745,1322,1885,1240,700,72,220,325,44,144,-1,470,1042,304,224,138,1025,1101,1097,1480,200,876,424,424,81,1153,247,1040,455,undefined,100,141,1948,627,168,-1,102,416,126,121,47,930,1804,50,781,105,130,270,93,524,222
27/09/2018,23,347,200,1395,825,822,940,95,80,159,250,16,83,-1,402,470,170,112,102,714,1267,841,1119,148,634,232,315,69,226,134,822,331,undefined,53,69,1197,508,89,-1,68,104,77,62,39,598,1202,34,568,94,135,100,44,408,76
28/09/2018,0,260,161,724,577,443,587,32,46,64,105,3,30,-1,204,224,146,75,33,474,953,691,619,101,333,117,179,28,120,71,521,162,undefined,27,59,500,381,31,-1,30,59,30,10,11,288,790,8,279,36,112,51,32,324,37
28/09/2018,1,202,128,489,313,197,305,20,12,31,52,14,33,-1,94,174,85,17,17,331,395,493,395,58,78,69,194,34,75,65,419,87,undefined,23,44,300,378,22,-1,16,39,20,10,7,258,435,3,224,42,81,22,42,171,31
28/09/2018,2,126,91,325,213,140,184,16,16,35,39,2,16,-1,63,108,59,21,13,241,226,554,393,36,83,50,101,15,47,40,258,21,undefined,4,21,187,138,13,-1,14,18,18,8,10,198,335,1,169,24,49,13,23,112,18
28/09/2018,3,102,71,352,159,110,133,21,8,84,97,6,5,-1,52,64,49,14,13,105,158,334,337,24,97,26,99,11,63,42,247,11,undefined,9,21,112,98,13,90,3,20,14,7,10,105,272,-1,131,12,27,8,14,57,16
28/09/2018,4,81,36,154,91,66,104,28,7,132,385,1,6,-1,82,57,27,18,4,48,125,222,193,40,149,41,72,12,51,19,194,11,undefined,12,5,90,83,6,191,4,11,4,2,5,93,173,2,69,11,23,11,9,42,7
28/09/2018,5,59,23,147,91,91,134,41,23,180,358,2,19,-1,108,48,34,24,13,29,60,113,170,82,294,35,86,14,79,41,77,23,undefined,11,6,97,27,13,243,7,15,3,1,2,58,204,7,69,18,34,6,16,26,10
28/09/2018,6,70,194,122,111,110,239,62,37,74,22,15,47,-1,111,42,35,63,43,43,79,119,269,69,336,66,73,19,82,60,78,26,undefined,29,21,270,35,9,118,16,54,19,11,7,77,259,4,81,33,52,10,20,21,18
28/09/2018,7,116,100,199,237,248,396,142,71,203,72,20,84,-1,165,99,120,132,93,61,73,83,431,95,525,176,210,49,197,154,68,56,undefined,54,40,507,48,24,251,62,44,41,28,20,108,426,24,178,116,70,47,64,58,98
28/09/2018,8,230,227,290,482,539,688,230,107,292,132,35,142,-1,260,183,243,210,200,125,69,122,789,173,871,231,379,98,410,226,111,70,undefined,115,90,1042,114,49,389,133,122,145,73,45,294,854,42,316,126,143,96,86,102,69
28/09/2018,9,722,755,660,1092,1411,1095,676,170,293,101,23,166,-1,394,365,634,382,338,191,146,254,1300,292,1149,471,613,174,1072,371,206,99,undefined,264,299,1669,119,66,581,153,184,281,152,87,593,1475,104,595,227,272,155,154,194,161
28/09/2018,10,1545,1565,1018,1793,1954,1525,1149,216,277,112,56,201,-1,703,590,1098,959,1010,352,340,418,1673,354,1621,650,889,233,1307,539,412,132,undefined,589,1132,2359,232,121,957,181,647,216,126,75,825,2148,81,1005,339,404,279,170,328,114
28/09/2018,11,2303,1907,1495,2229,2777,1644,1607,193,248,84,27,147,-1,772,815,1377,2040,1588,656,479,637,1788,313,1618,787,1100,266,2249,570,582,149,undefined,1332,1405,2477,192,156,943,178,1135,320,176,99,1003,2603,127,1157,428,413,337,182,358,161
28/09/2018,12,2711,2421,1959,2879,2842,1641,1169,205,238,110,44,178,-1,554,1126,1402,2124,1554,1249,864,1076,1966,330,1222,987,1146,261,1811,609,842,210,undefined,1713,2262,2468,179,179,960,219,1080,402,259,118,1325,2552,177,1344,478,415,516,222,444,164
28/09/2018,13,3137,2874,2221,3350,3318,1717,2847,220,255,107,30,142,-1,553,1422,1216,940,490,1314,948,1273,2475,405,1299,1225,1306,288,2425,651,988,298,undefined,458,1094,3247,234,220,974,193,395,564,281,165,1790,2858,188,1538,516,434,514,254,487,190
28/09/2018,14,3547,2999,2325,3360,2916,1872,1121,210,217,88,35,193,-1,607,1497,1231,369,208,1311,850,1271,2733,349,1389,1448,1260,243,2200,694,898,389,undefined,170,238,3093,255,212,911,168,290,286,210,116,1679,2852,142,1854,492,401,541,278,559,160
28/09/2018,15,3453,2801,2386,3308,2937,2308,725,234,266,83,81,307,-1,850,1644,1225,394,221,1275,831,1237,2721,400,1659,1634,983,221,2150,763,952,383,undefined,192,220,3352,206,213,1000,104,580,420,246,167,1811,2756,112,1834,494,389,524,243,632,220
28/09/2018,16,3239,2422,2233,2960,2578,2356,669,264,304,107,45,213,-1,735,1587,1079,288,208,1065,547,1038,2643,361,1544,1357,650,196,1759,648,897,332,undefined,128,151,2990,210,217,954,122,235,259,132,83,1607,2525,88,1748,343,223,516,156,593,146
28/09/2018,17,2747,1861,2154,2554,2695,2061,271,227,325,176,74,293,-1,715,1713,783,331,205,1215,677,1223,2263,353,1545,1389,613,161,1876,411,947,344,undefined,183,187,2842,207,242,1008,168,225,274,214,137,1536,2321,144,1737,249,146,478,148,673,258
28/09/2018,18,2368,1388,2504,2230,2635,1761,206,161,233,131,37,213,-1,579,1565,520,328,178,1557,887,1190,1989,276,1345,1022,582,151,2031,345,1038,470,undefined,105,145,2708,206,237,845,208,257,234,178,124,1261,2066,128,1724,227,123,437,157,594,237
28/09/2018,19,1480,839,2812,1797,2043,1311,154,161,151,138,54,229,-1,448,1402,411,252,107,1440,1193,1192,1713,262,944,743,598,131,1225,235,1084,621,undefined,116,96,2364,210,355,568,113,179,161,142,76,1128,1688,73,1369,221,95,462,127,527,147
28/09/2018,20,949,539,2269,1372,1406,1287,102,87,105,91,34,193,-1,369,1214,327,211,82,1400,1076,1102,1604,235,755,584,501,109,853,160,981,666,undefined,80,88,1981,231,341,553,106,171,136,112,70,947,1336,68,1195,136,118,411,120,459,153
28/09/2018,21,643,387,1848,1247,2732,1210,121,68,117,73,29,113,-1,418,1024,287,183,92,1041,892,989,1445,221,639,478,446,80,1939,198,861,523,undefined,65,77,1839,263,223,496,78,117,103,65,72,1003,1642,49,796,133,105,279,105,456,178
28/09/2018,22,409,250,1404,943,1318,1182,90,58,72,46,19,124,-1,445,630,236,140,60,864,769,857,1207,190,691,330,348,85,890,105,871,416,undefined,93,75,1435,354,167,357,78,158,75,80,39,661,1097,47,654,122,80,187,71,310,73
28/09/2018,23,309,173,1239,684,688,885,68,65,35,34,14,67,-1,321,343,192,55,45,494,332,636,1020,158,459,246,263,47,219,78,564,289,undefined,34,46,854,300,67,322,64,93,83,56,36,418,832,37,386,58,89,51,40,255,45
29/09/2018,0,172,124,615,550,308,615,25,12,36,16,4,32,-1,289,178,103,36,19,337,257,497,538,56,233,76,219,26,116,33,421,117,undefined,16,27,441,269,18,147,40,58,21,20,19,220,631,11,286,45,60,25,24,187,40
29/09/2018,1,56,88,472,410,204,374,23,12,10,6,4,7,-1,166,175,68,21,19,244,134,338,379,35,140,49,182,20,70,17,366,84,undefined,10,9,308,173,5,84,17,25,12,9,10,223,372,9,201,30,51,11,13,136,8
29/09/2018,2,57,55,315,324,190,310,28,7,14,10,3,8,-1,118,53,38,9,14,142,83,304,316,61,85,42,102,16,39,11,270,39,undefined,5,9,125,213,2,43,23,11,9,3,3,121,354,-1,95,22,24,10,17,107,19
29/09/2018,3,63,48,222,149,131,143,30,6,22,4,1,5,-1,91,52,43,7,5,103,148,263,278,24,76,-1,82,9,46,12,220,9,undefined,13,7,67,135,2,45,5,6,5,5,2,112,257,4,115,15,31,2,5,45,10
29/09/2018,4,35,23,101,66,64,90,33,4,11,3,-1,-1,-1,56,36,9,17,3,56,78,105,144,15,79,5,71,9,38,14,147,16,undefined,13,5,59,64,10,28,7,7,7,5,2,51,192,2,63,9,46,2,-1,45,6
29/09/2018,5,23,22,81,77,79,128,47,12,23,12,3,13,-1,83,38,28,23,5,35,62,99,102,17,106,65,67,8,47,24,62,4,undefined,9,5,84,26,6,37,11,15,3,1,2,47,168,5,61,19,19,4,13,18,53
29/09/2018,6,40,38,83,73,109,215,92,17,41,7,8,34,-1,102,36,26,51,21,12,57,81,179,39,263,85,115,19,69,63,54,8,undefined,46,30,262,22,6,98,15,24,25,12,7,57,197,3,75,40,69,9,19,17,14
29/09/2018,7,125,106,214,257,321,389,274,80,57,41,12,57,-1,180,114,114,104,66,59,60,76,461,82,419,184,224,59,181,165,78,43,undefined,49,48,553,63,28,202,54,46,16,22,16,190,458,12,182,98,92,36,50,79,44
29/09/2018,8,376,319,423,573,633,715,689,108,112,80,35,157,-1,301,192,285,179,116,205,66,156,956,145,708,292,472,165,431,329,132,79,undefined,103,97,1284,99,77,344,95,154,65,65,44,354,906,28,441,227,222,91,86,165,63
29/09/2018,9,855,913,650,1322,1575,1188,1496,160,129,60,45,223,-1,547,312,723,305,186,201,175,308,1550,197,1026,507,889,273,1049,436,284,108,undefined,220,200,2370,174,110,535,213,189,89,87,61,655,1831,53,799,339,383,208,179,329,94
29/09/2018,10,1714,1657,974,2030,2007,1564,2865,228,144,64,65,253,-1,855,579,986,422,227,386,331,490,2145,319,1258,861,1177,298,1188,727,429,190,undefined,312,229,3452,224,199,811,259,295,111,89,61,1018,2698,86,1240,455,483,314,209,436,108
29/09/2018,11,2095,2149,1399,2532,3212,1952,4717,269,135,81,86,279,-1,1106,959,1296,512,281,781,611,749,2711,278,1419,1138,1323,379,2339,1299,505,193,undefined,542,429,4474,268,136,916,215,351,175,171,85,1489,3134,77,1562,617,671,338,261,486,118
29/09/2018,12,2588,2114,1777,2546,3019,1620,6000,341,143,107,68,281,-1,792,1099,1162,436,230,1167,747,896,2440,221,1367,1125,1625,379,2177,1132,678,246,undefined,394,354,3532,266,230,882,149,434,227,236,109,1470,2800,101,1739,714,702,429,285,666,141
29/09/2018,13,2733,2142,2045,2664,2915,1583,2633,263,116,109,75,265,-1,705,1440,1026,308,253,1303,722,941,2398,209,1113,1247,1562,349,2675,917,734,282,undefined,238,257,2866,186,169,734,93,528,199,203,81,1493,2645,166,1786,676,651,371,270,651,152
29/09/2018,14,2953,2020,1943,2566,2268,1395,619,285,119,62,68,209,-1,554,1481,885,214,143,1173,566,1001,2219,216,994,1329,1439,280,1811,720,769,298,undefined,97,101,2287,125,141,690,93,215,231,208,73,1631,2439,115,1776,655,533,357,224,519,223
