Date,Hour,Bourke Street Mall (North),Bourke Street Mall (South),Melbourne Central,Town Hall (West),Princes Bridge,Flinders Street Station Underpass,Birrarung Marr,Webb Bridge,Southern Cross Station,Victoria Point,Waterfront City,New Quay,Flagstaff Station,Sandridge Bridge,State Library,Collins St (North),Collins Place (South),Collins Place (North),Chinatown-Swanston St (North),Chinatown-Lt Bourke St (South),Bourke St-Russell St (West),Flinders St-Elizabeth St (East),Spencer St-Collins St (South),Spencer St-Collins St (North),Melbourne Convention Exhibition Centre,QV Market-Elizabeth St (West),QV Market-Peel St,The Arts Centre,St Kilda Rd-Alexandra Gardens,Lonsdale St (South),Lygon St (West),City Square,Flinders St-Spring St (West),Flinders St-Spark La,Southbank,Queen St (West),Lygon St (East),Flinders St-Swanston St (West),Alfred Place,Lonsdale St-Spring St (West),Grattan St-Swanston St (West),Monash Rd-Swanston St (West),Tin Alley-Swanston St (West),Little Collins St-Swanston St (East),Flinders La-Swanston St (West),Pelham St (South),Melbourne Central-Elizabeth St (East),QVM-Queen St (East),QVM-Therry St (South),Faraday St-Lygon St (West),QVM-Franklin St (North),Elizabeth St-Lonsdale St (South),Lincoln-Swanston (W)
01/06/2018,0,88,64,278,222,147,237,12,18,17,7,6,29,-1,-1,117,50,28,24,128,91,288,313,27,168,30,142,26,58,17,183,49,undefined,14,14,238,68,4,-1,9,33,49,27,9,110,294,25,161,40,54,-1,12,73,-1
01/06/2018,1,41,40,180,99,89,70,9,7,12,3,2,17,-1,-1,57,27,19,9,96,45,178,130,24,54,26,116,21,34,15,142,18,undefined,3,5,75,24,8,-1,12,8,28,15,6,47,150,9,144,22,46,-1,10,61,-1
01/06/2018,2,41,17,141,73,40,49,23,6,3,7,2,3,-1,-1,27,31,9,7,41,66,132,102,22,19,15,90,7,41,20,99,5,undefined,7,10,63,24,3,-1,14,6,10,2,1,17,123,2,65,18,28,-1,3,27,-1
01/06/2018,3,56,23,84,46,54,56,8,1,5,1,2,5,-1,-1,41,24,10,3,29,36,109,122,35,23,11,44,9,44,6,66,1,undefined,4,3,25,19,-1,-1,6,2,7,3,3,24,88,3,45,7,25,-1,3,13,-1
01/06/2018,4,17,22,50,51,54,47,23,2,6,2,4,4,-1,-1,18,7,11,6,18,23,45,96,11,51,20,44,5,69,9,40,7,undefined,10,3,44,8,11,-1,6,16,14,3,3,31,81,4,34,5,21,-1,2,8,-1
01/06/2018,5,21,31,72,71,146,222,52,46,110,20,4,9,-1,-1,27,25,54,29,16,15,64,165,52,322,73,94,15,123,24,35,19,undefined,14,28,183,18,7,-1,37,20,13,7,5,46,174,10,87,25,44,-1,14,24,-1
01/06/2018,6,126,62,221,196,433,829,151,141,726,87,12,76,-1,-1,85,309,217,163,42,23,107,640,260,950,209,200,45,480,119,53,27,undefined,74,68,788,74,6,-1,99,95,49,43,22,137,501,28,266,38,72,-1,46,49,-1
01/06/2018,7,331,268,340,447,1008,1746,336,321,1902,323,37,165,-1,-1,278,469,754,696,78,76,233,1368,766,2330,446,314,117,1137,298,133,87,undefined,258,151,1516,229,35,-1,269,313,127,69,35,464,1405,60,536,157,136,-1,68,211,-1
01/06/2018,8,858,622,758,1053,1898,3726,571,482,3657,503,56,343,-1,-1,605,978,1780,1588,216,117,351,2553,1487,4407,930,617,225,1918,551,395,174,undefined,621,291,3213,663,114,-1,788,743,311,257,139,894,2665,259,1239,267,153,-1,116,628,-1
01/06/2018,9,1091,766,848,1255,1455,2230,396,282,2335,422,13,188,-1,-1,776,973,1307,803,204,164,399,1864,1095,3134,739,774,192,1386,349,332,190,undefined,429,261,2321,582,88,-1,722,577,327,377,168,831,2295,296,1121,285,256,-1,115,517,-1
01/06/2018,10,1551,1179,1226,1662,1263,1314,397,241,936,212,36,178,-1,-1,858,1133,689,488,373,258,478,1717,734,1745,758,816,218,1276,414,432,180,undefined,308,251,1546,453,136,-1,493,495,345,297,140,908,2488,222,1171,247,418,-1,171,538,-1
01/06/2018,11,2076,1575,1393,2148,1838,1358,552,214,878,268,25,174,-1,-1,901,1395,658,406,588,332,694,2006,703,1628,809,1072,238,1761,407,550,234,undefined,279,226,1787,474,168,-1,387,588,436,341,168,1034,2797,225,1555,406,439,-1,168,512,-1
01/06/2018,12,3571,2767,2300,3112,1920,2186,694,663,1535,584,145,462,-1,-1,1605,2176,1377,660,1078,815,1638,2558,1274,2622,982,1719,337,1579,744,1176,361,undefined,521,303,3442,1237,331,-1,1147,922,542,376,198,1868,3268,319,2292,564,655,-1,237,956,-1
01/06/2018,13,3895,2964,2311,3436,1819,2229,655,605,1477,470,116,465,-1,-1,1727,2237,1653,635,1250,755,1682,2793,1446,2614,1243,1756,327,1601,862,1121,544,undefined,466,308,3313,1149,350,-1,1160,939,585,463,214,2254,3348,403,2369,631,730,-1,225,1111,-1
01/06/2018,14,3125,2463,2033,3012,2219,2045,640,309,1147,313,66,293,-1,-1,1553,1637,909,529,1054,559,1239,2481,786,2201,1062,1226,220,1713,643,782,314,undefined,322,239,2522,600,300,-1,591,614,409,385,170,1841,3429,278,2193,477,549,-1,196,829,-1
01/06/2018,15,3037,2261,2189,2909,2060,2466,447,326,1403,311,54,204,-1,-1,1636,1542,721,518,913,484,927,2760,815,2520,1279,865,265,1591,700,752,268,undefined,339,260,2721,565,149,-1,405,552,441,419,191,1752,3635,196,1912,471,391,-1,219,744,-1
01/06/2018,16,3384,2321,2329,3105,2210,3013,459,439,2830,595,84,285,-1,-1,1664,1402,831,939,1009,509,1034,3120,1017,3822,1394,825,188,1589,611,817,249,undefined,483,263,3033,639,184,-1,462,519,392,430,196,1812,3662,190,2205,393,266,-1,186,707,-1
01/06/2018,17,4162,2646,2933,3646,3335,4362,550,594,3045,633,67,363,-1,-1,2286,1631,1293,1456,1215,710,1326,3702,1284,4526,1518,727,218,2410,709,1149,317,undefined,593,316,4125,949,245,-1,697,703,534,580,316,2089,4613,255,2565,328,188,-1,182,971,-1
01/06/2018,18,3496,1917,3091,3248,2946,3175,328,362,1257,330,118,369,-1,-1,2005,1224,786,682,1627,1100,1524,3005,592,2880,1227,760,214,2170,493,1298,409,undefined,269,166,3436,617,253,-1,440,448,378,392,159,2115,3717,250,2129,300,157,-1,164,926,-1
01/06/2018,19,2623,1383,2631,2535,2061,1994,154,172,466,178,66,279,-1,-1,1738,747,471,328,1591,1114,1441,2256,393,1575,742,682,144,2119,347,1296,570,undefined,140,107,2618,444,270,-1,231,264,338,302,157,1768,2833,198,1543,215,123,-1,145,719,-1
01/06/2018,20,1979,1029,2227,2055,1621,1577,142,148,244,106,71,247,-1,-1,1386,620,367,196,1470,1089,1166,1836,297,1095,560,547,133,853,196,1230,617,undefined,94,114,2009,371,344,-1,118,201,213,198,126,1626,2369,97,1226,212,126,-1,117,685,-1
01/06/2018,21,1173,543,2267,1875,1706,1514,89,101,184,105,34,189,-1,-1,1342,454,205,104,1258,875,1100,1697,237,1049,530,421,113,1126,218,1196,562,undefined,78,75,1821,390,252,-1,182,175,151,126,81,1633,2210,88,1220,159,96,-1,83,659,-1
01/06/2018,22,799,444,1744,1319,1887,1333,93,58,119,68,42,158,-1,-1,1062,406,261,122,1020,835,1126,1361,201,731,263,390,111,1509,197,1031,483,undefined,82,87,1701,391,173,-1,135,273,156,104,56,1201,1757,64,778,130,92,-1,84,466,-1
01/06/2018,23,390,262,1348,1293,845,1104,59,32,84,35,31,124,-1,-1,617,182,115,67,745,507,742,976,110,604,221,260,58,469,124,735,248,undefined,50,58,1034,418,99,-1,89,119,91,67,33,585,1412,41,627,70,77,-1,78,362,-1
02/06/2018,0,247,160,799,597,407,611,30,33,30,13,12,70,-1,-1,271,120,76,31,441,333,571,600,61,294,110,210,31,205,44,473,164,undefined,42,32,527,262,37,-1,23,71,67,35,17,406,771,17,321,52,78,-1,36,264,-1
02/06/2018,1,139,107,517,367,305,311,30,14,22,10,6,32,-1,-1,159,57,17,27,206,191,496,409,60,154,114,175,20,98,33,374,81,undefined,31,26,225,205,26,-1,9,29,30,29,11,300,545,15,241,24,57,-1,20,167,-1
02/06/2018,2,102,99,234,223,273,179,2,9,16,8,-1,12,-1,-1,99,42,17,5,125,127,323,352,27,73,43,94,14,143,19,257,67,undefined,8,19,159,194,12,-1,18,18,12,9,7,217,487,3,168,28,34,-1,15,121,-1
02/06/2018,3,89,59,260,172,132,144,21,2,17,1,1,2,-1,-1,90,32,12,5,124,110,364,226,24,64,22,79,10,74,19,225,31,undefined,6,3,74,148,3,-1,5,3,13,6,2,135,354,4,119,19,42,-1,25,91,-1
02/06/2018,4,38,23,89,77,131,96,12,4,6,11,1,5,-1,-1,45,16,16,8,47,77,239,134,33,61,14,57,2,77,8,119,24,undefined,11,4,55,31,5,-1,12,-1,4,6,5,66,177,2,90,8,28,-1,3,39,-1
02/06/2018,5,13,25,101,83,94,107,20,14,28,12,1,10,-1,-1,25,1,38,14,37,51,127,111,18,126,10,73,3,78,12,64,8,undefined,4,11,54,14,16,-1,18,8,3,2,2,48,226,5,79,23,56,-1,4,21,-1
02/06/2018,6,55,25,85,98,147,243,42,38,157,3,6,22,-1,-1,42,48,32,14,32,55,94,263,54,301,46,98,31,189,60,65,12,undefined,17,46,221,25,4,-1,22,23,21,19,13,59,279,7,89,60,89,-1,48,20,-1
02/06/2018,7,100,99,183,239,302,376,95,71,75,34,15,42,-1,-1,64,103,76,32,38,75,107,380,64,441,140,241,59,300,102,62,58,undefined,50,60,414,43,7,-1,65,44,23,26,19,156,527,20,138,89,132,-1,70,48,-1
02/06/2018,8,367,213,233,452,534,600,197,99,139,56,21,102,-1,-1,146,272,114,40,126,65,127,863,130,576,226,596,104,461,182,150,78,undefined,54,78,597,72,48,-1,75,137,95,68,51,269,914,71,376,209,221,-1,99,112,-1
02/06/2018,9,716,557,473,915,1051,1102,387,182,193,67,40,175,-1,-1,298,486,164,77,193,114,272,1127,229,1115,648,1068,280,834,248,237,164,undefined,94,97,1180,136,83,-1,146,181,211,171,115,468,1438,142,601,326,462,-1,154,305,-1
02/06/2018,10,1547,1123,937,1559,1452,1332,319,222,213,76,33,248,-1,-1,533,790,239,128,393,223,395,1418,274,1174,966,1570,324,1061,323,392,209,undefined,128,140,1675,186,152,-1,165,195,278,191,139,624,2210,145,1067,484,669,-1,158,474,-1
02/06/2018,11,2578,1880,1400,2377,1977,1604,595,277,253,131,68,367,-1,-1,824,1081,240,126,740,413,711,1863,356,1474,1365,2153,474,1628,533,463,208,undefined,141,152,2247,207,152,-1,170,227,319,240,166,1082,2950,156,1387,682,959,-1,244,584,-1
02/06/2018,12,3275,2436,2001,2914,2687,1859,696,345,296,91,97,499,-1,-1,1197,1263,277,136,1049,775,933,2097,329,1721,1591,2254,530,2170,656,767,251,undefined,149,156,2828,251,249,-1,154,246,352,241,152,1515,3536,210,2092,733,959,-1,221,750,-1
02/06/2018,13,3968,2884,2293,3604,3479,1950,806,386,259,140,154,720,-1,-1,1650,1433,364,199,1448,845,1219,2500,338,1797,1739,2561,542,3403,1006,832,279,undefined,166,233,3144,259,197,-1,205,300,419,282,158,2028,4019,198,2012,863,1000,-1,266,865,-1
02/06/2018,14,4037,2869,2342,3592,2864,2143,966,325,273,79,87,367,-1,-1,1745,1428,336,153,1292,678,1164,2600,359,1457,1875,2578,390,1948,1085,956,282,undefined,177,189,3496,215,249,-1,153,325,226,258,149,2059,4087,196,2197,792,741,-1,300,784,-1
02/06/2018,15,4099,3154,2390,3505,3357,2227,1294,308,182,81,101,408,-1,-1,1725,1415,384,194,1143,600,1142,2788,336,1410,1846,1870,327,2567,1137,842,354,undefined,181,262,3298,206,253,-1,161,246,238,243,136,2054,3999,119,2167,696,619,-1,216,648,-1
02/06/2018,16,3963,2885,2342,3356,2888,2275,1629,381,194,169,140,729,-1,-1,1697,1326,370,159,1252,610,1156,2890,479,2319,1928,1270,184,2226,1069,859,386,undefined,229,301,3486,215,173,-1,164,233,219,234,140,2091,4023,131,1931,363,399,-1,174,728,-1
02/06/2018,17,3319,2340,2346,3050,3343,2279,4173,324,254,136,104,317,-1,-1,1840,1034,497,183,1392,773,1204,2799,267,1602,1595,1261,197,2158,926,1027,424,undefined,344,334,3756,257,291,-1,172,320,283,267,160,2030,4112,204,1742,318,308,-1,177,688,-1
02/06/2018,18,2640,1281,2430,2547,2658,1955,3635,231,175,134,125,295,-1,-1,1456,667,390,154,1533,1015,1370,2259,290,1429,1341,1177,179,1633,542,1070,596,undefined,429,277,3573,222,316,-1,254,298,249,223,99,1442,3108,219,1417,226,257,-1,157,667,-1
02/06/2018,19,1797,818,2473,2109,2021,1412,906,148,97,86,111,275,-1,-1,1493,574,289,125,1564,1167,1322,1791,195,897,578,647,144,1766,367,1189,579,undefined,191,173,2788,209,418,-1,162,222,223,134,76,1429,2474,126,1411,224,243,-1,175,530,-1
02/06/2018,20,902,473,2014,1681,1356,1190,275,112,82,79,69,211,-1,-1,1184,368,206,105,1076,1085,1218,1332,209,749,465,519,126,620,158,1086,965,undefined,56,111,2229,218,488,-1,104,161,148,113,52,1320,1838,67,910,163,252,-1,134,517,-1
02/06/2018,21,618,357,1797,1773,1819,1132,1624,94,45,71,84,212,-1,-1,1037,277,176,52,949,955,900,1250,235,715,447,338,114,1021,259,960,744,undefined,163,200,2070,213,373,-1,118,164,172,100,48,1114,1858,73,703,142,233,-1,110,447,-1
02/06/2018,22,574,469,1586,1642,2368,1333,5325,112,77,42,43,170,-1,-1,739,340,324,158,902,987,1086,1404,320,1007,424,337,91,1443,752,1074,709,undefined,471,596,3556,303,234,-1,118,250,122,111,67,1029,2491,49,685,129,218,-1,82,469,-1
02/06/2018,23,343,230,1286,1080,892,1003,336,59,92,28,27,117,-1,-1,519,216,159,65,701,1100,871,1095,170,540,320,245,62,314,158,994,412,undefined,65,159,1460,351,105,-1,80,129,77,58,37,653,1504,33,594,84,196,-1,72,471,-1
03/06/2018,0,225,194,789,723,508,666,81,29,28,26,15,67,-1,-1,285,134,53,48,378,368,738,602,102,442,207,183,37,162,68,604,190,undefined,41,38,744,361,72,-1,38,89,61,42,21,422,994,19,341,42,195,-1,29,358,-1
03/06/2018,1,162,166,508,530,285,490,28,13,18,18,16,21,-1,-1,257,101,17,33,360,349,625,514,80,222,232,161,24,57,36,506,107,undefined,18,25,408,378,27,-1,21,33,36,41,14,353,844,9,241,21,180,-1,28,362,-1
03/06/2018,2,95,82,294,265,192,325,16,14,23,4,3,9,-1,-1,146,68,18,10,189,136,438,372,71,161,89,135,22,51,39,330,60,undefined,9,9,221,314,8,-1,21,21,13,10,10,203,547,1,169,37,188,-1,12,168,-1
03/06/2018,3,83,56,326,207,147,286,12,6,14,8,4,12,-1,-1,59,39,18,6,158,130,311,341,25,85,53,113,4,59,22,342,30,undefined,9,12,135,176,5,-1,6,6,10,9,3,138,429,3,169,16,110,-1,19,178,-1
03/06/2018,4,64,41,95,128,96,146,13,4,8,7,-1,5,-1,-1,43,12,14,6,75,98,338,171,36,76,33,81,10,46,15,137,11,undefined,6,10,65,93,10,-1,6,4,6,5,2,78,221,1,66,15,84,-1,10,68,-1
03/06/2018,5,22,15,95,90,91,163,9,5,22,5,-1,5,-1,-1,30,23,19,5,33,55,158,172,31,121,38,67,6,66,8,78,16,undefined,5,8,67,42,13,-1,8,7,8,1,-1,45,233,-1,95,17,101,-1,9,42,-1
03/06/2018,6,58,41,92,175,104,188,43,11,35,6,4,7,-1,-1,47,46,31,8,32,44,94,249,40,199,63,78,19,88,41,86,11,undefined,19,21,133,19,6,-1,12,11,11,7,5,92,339,3,98,25,88,-1,12,36,-1
03/06/2018,7,65,64,142,148,151,231,92,52,51,16,13,46,-1,-1,82,61,56,20,34,65,88,342,80,325,101,156,30,135,113,77,15,undefined,36,36,324,32,11,-1,29,18,25,17,12,124,278,16,160,43,95,-1,35,39,-1
03/06/2018,8,205,151,287,354,271,519,120,82,91,34,25,102,-1,-1,158,199,92,32,68,58,144,588,105,578,208,313,101,373,168,110,58,undefined,67,52,692,50,21,-1,86,57,45,41,33,227,630,49,275,93,187,-1,66,141,-1
03/06/2018,9,659,356,475,619,623,830,240,160,102,75,40,216,-1,-1,275,317,139,65,159,89,190,1022,221,890,567,624,144,771,284,275,121,undefined,105,102,1227,165,82,-1,141,146,92,98,47,373,1033,104,666,213,365,-1,168,173,-1
03/06/2018,10,1310,945,793,1238,1182,1116,399,260,127,66,58,304,-1,-1,598,679,167,115,372,278,350,1365,311,1122,1074,1036,317,1239,467,420,199,undefined,93,148,1598,133,144,-1,150,127,145,155,93,684,1818,153,1093,469,645,-1,186,383,-1
03/06/2018,11,2122,1545,1190,1881,1715,1363,531,255,156,96,96,444,-1,-1,951,883,219,97,695,460,552,1728,289,1148,1113,1412,463,1655,538,544,241,undefined,75,135,2149,156,164,-1,155,187,188,152,101,911,2289,112,1191,672,784,-1,295,491,-1
03/06/2018,12,2821,2000,1917,2462,2167,1692,794,360,163,140,131,793,-1,-1,1208,1104,287,128,1098,888,951,1862,325,1453,1444,1668,535,1959,658,774,275,undefined,124,157,2697,188,283,-1,111,191,244,212,158,1439,2714,192,1614,834,923,-1,336,519,-1
03/06/2018,13,3331,2313,2081,2874,2535,1580,1093,284,139,90,136,481,-1,-1,1486,1180,224,169,1345,824,1079,2105,228,1296,1504,2002,545,2241,938,879,285,undefined,140,212,2916,169,339,-1,116,238,292,231,124,1649,3148,245,1746,975,933,-1,324,668,-1
03/06/2018,14,3689,2372,2059,2896,2834,1777,2123,296,152,86,121,425,-1,-1,1621,1211,223,144,1229,684,1089,2319,313,1248,1644,1691,461,2610,1138,782,341,undefined,168,187,3094,165,266,-1,97,179,260,232,167,1751,3198,182,1785,816,855,-1,324,558,-1
03/06/2018,15,3498,2290,2096,2622,2208,1778,850,265,128,115,116,465,-1,-1,1646,1093,280,104,1243,717,985,2079,280,1271,1516,1216,355,1735,824,772,413,undefined,98,144,2586,161,268,-1,104,192,213,234,126,1565,2900,123,1739,665,607,-1,231,554,-1
03/06/2018,16,3336,2205,2059,2630,2025,1789,626,314,143,133,133,540,-1,-1,1605,990,189,111,1115,440,964,2190,278,1626,1583,794,214,1545,671,740,355,undefined,105,153,2620,164,252,-1,125,150,230,216,119,1613,2917,114,1733,573,313,-1,198,593,-1
03/06/2018,17,2626,1477,1993,2242,1975,1588,567,182,117,92,79,254,-1,-1,1547,544,216,80,1113,486,926,2360,267,1264,1326,628,177,1620,554,769,450,undefined,109,140,2342,157,269,-1,102,136,259,221,106,1373,2481,151,1507,277,181,-1,164,614,-1
03/06/2018,18,1843,785,1934,1877,2056,1531,2049,130,133,61,80,244,-1,-1,1312,435,228,96,1249,816,915,1836,245,995,664,555,119,1330,361,820,496,undefined,221,286,2543,106,180,-1,99,179,254,177,94,1329,2349,178,1158,186,137,-1,137,509,-1
03/06/2018,19,1091,541,1744,1322,1268,1045,115,86,86,51,70,174,-1,-1,1071,259,139,65,1105,800,1021,1518,143,691,415,515,124,864,134,711,573,undefined,75,127,1577,107,200,-1,41,130,209,171,71,1059,1636,97,899,171,132,-1,140,359,-1
03/06/2018,20,589,405,1580,1020,811,936,42,54,63,43,39,155,-1,-1,783,321,125,55,837,606,779,1238,199,627,318,404,100,320,109,643,572,undefined,81,79,1229,104,210,-1,61,85,118,103,48,1021,1190,54,704,143,70,-1,89,299,-1
03/06/2018,21,358,204,1086,682,1139,711,68,46,64,51,48,121,-1,-1,630,176,125,50,605,530,566,876,163,512,186,325,69,1045,69,403,250,undefined,33,49,882,45,128,-1,54,66,133,86,41,554,937,58,536,121,98,-1,66,244,-1
03/06/2018,22,263,148,717,435,514,540,47,34,49,19,27,59,-1,-1,331,138,42,20,398,273,429,738,137,461,143,246,43,186,86,398,163,undefined,38,64,585,45,65,-1,32,46,135,82,32,372,867,51,367,84,55,-1,58,113,-1
03/06/2018,23,94,75,403,254,253,355,33,8,34,28,25,34,-1,-1,178,58,21,13,218,131,305,381,60,227,72,130,27,93,44,218,91,undefined,14,18,342,19,47,-1,23,29,98,56,28,182,537,32,155,36,42,-1,25,75,-1
04/06/2018,0,93,68,222,167,129,139,25,8,16,7,3,15,-1,-1,89,22,20,4,134,118,265,185,54,131,31,109,6,63,32,176,53,undefined,8,4,110,24,12,-1,7,30,40,20,10,143,272,16,92,15,31,-1,21,53,-1
04/06/2018,1,44,31,109,60,77,55,9,2,13,1,4,9,-1,-1,56,27,7,9,79,36,119,97,16,21,38,102,6,17,17,145,23,undefined,1,5,58,9,9,-1,6,10,27,33,11,35,95,9,52,11,42,-1,8,20,-1
04/06/2018,2,25,13,57,40,27,27,7,4,9,5,1,9,-1,-1,29,7,3,7,52,26,141,58,7,66,13,52,5,16,9,86,25,undefined,-1,1,45,2,-1,-1,5,5,15,6,4,17,41,1,35,2,25,-1,3,13,-1
04/06/2018,3,28,15,37,27,49,20,3,-1,3,5,-1,10,-1,-1,25,6,6,1,27,26,65,80,6,13,13,37,-1,39,6,139,6,undefined,4,3,29,7,-1,-1,1,5,15,6,2,20,52,6,46,3,40,-1,5,4,-1
04/06/2018,4,21,27,46,40,67,41,6,-1,10,7,1,4,-1,-1,20,7,7,4,25,23,32,48,6,22,16,22,-1,61,5,73,10,undefined,6,7,29,7,4,-1,10,16,11,5,6,31,65,7,26,5,18,-1,8,16,-1
04/06/2018,5,50,25,92,94,110,231,34,30,134,24,3,14,-1,-1,37,36,62,20,23,5,44,141,45,275,64,39,5,80,23,60,13,undefined,22,37,169,21,17,-1,13,29,10,4,5,41,223,5,78,10,18,-1,12,21,-1
04/06/2018,6,135,81,43,178,439,852,143,133,763,116,11,57,-1,-1,78,127,184,126,31,18,122,623,219,1103,208,124,28,434,108,94,25,undefined,73,37,781,88,7,-1,75,69,57,35,16,162,467,18,243,35,59,-1,58,42,-1
04/06/2018,7,344,219,359,499,1031,1746,412,362,2046,335,27,178,-1,-1,301,413,764,625,84,60,194,1418,694,2286,519,228,78,1050,301,188,95,undefined,294,134,1498,176,44,-1,272,372,178,168,88,455,1456,95,549,94,72,-1,63,190,-1
04/06/2018,8,905,602,787,973,2109,4136,725,533,3901,548,55,317,-1,-1,656,1002,1848,1437,156,152,298,2577,1426,4044,850,484,177,1900,637,346,133,undefined,614,305,3542,667,96,-1,706,758,312,272,143,929,2823,272,1203,231,95,-1,139,603,-1
04/06/2018,9,1014,735,872,1163,1237,2286,307,238,2464,390,31,181,-1,-1,682,940,1333,941,221,160,371,1987,893,2839,449,472,128,1250,286,360,163,undefined,439,231,1963,535,76,-1,661,608,311,305,134,705,2227,283,1183,177,120,-1,128,600,-1
04/06/2018,10,1328,1050,992,1509,1060,1191,163,163,818,253,26,146,-1,-1,747,1087,691,585,345,202,421,1583,597,1754,383,589,112,824,269,412,173,undefined,213,196,1177,484,149,-1,369,553,318,333,150,918,2084,229,1083,226,169,-1,186,494,-1
04/06/2018,11,1917,1446,1277,1996,1193,1267,209,213,696,228,36,158,-1,-1,903,1232,670,385,616,329,586,1750,463,1646,560,703,156,1104,450,586,179,undefined,229,180,1620,479,160,-1,398,565,566,386,201,1036,2498,216,1340,286,203,-1,121,530,-1
04/06/2018,12,3461,2810,2383,3154,1539,1913,398,773,1447,540,123,377,-1,-1,1643,1846,1500,597,1227,777,1537,2642,1073,2228,934,1197,169,1179,631,1227,342,undefined,465,372,2827,938,370,-1,1088,1042,737,611,253,2129,3485,528,2247,307,342,-1,172,909,-1
04/06/2018,13,3565,2995,2293,3306,1732,2203,506,622,1199,464,133,363,-1,-1,1681,1863,1636,640,1241,696,1586,2909,993,2430,887,1124,220,1372,752,1104,360,undefined,397,368,3152,901,302,-1,1016,916,669,490,238,2357,3447,399,2314,348,314,-1,183,1053,-1
04/06/2018,14,3048,2075,1931,2722,1646,1701,374,255,914,293,46,195,-1,-1,1485,1498,807,501,982,466,980,2554,530,1682,897,688,146,1237,590,742,204,undefined,286,269,1981,603,178,-1,416,676,391,383,132,1697,3229,207,1918,260,194,-1,151,813,-1
04/06/2018,15,2764,1983,1842,2457,1656,1809,270,293,1351,321,66,212,-1,-1,1526,1371,624,523,860,384,957,2582,501,2261,811,633,219,1258,632,711,197,undefined,244,219,1983,495,199,-1,337,555,382,348,154,1619,3137,198,1771,278,161,-1,149,735,-1
04/06/2018,16,2690,1913,1978,2618,2008,2578,372,385,2771,584,51,219,-1,-1,1602,1224,840,1001,895,352,1020,3097,742,3899,1037,640,189,1620,618,658,193,undefined,449,213,2392,523,188,-1,376,516,426,394,184,1611,3444,230,1905,242,140,-1,125,727,-1
04/06/2018,17,3042,1882,2560,2979,2914,4503,622,645,3812,751,91,388,-1,-1,2171,1188,1327,1795,1124,482,1193,4007,1194,4962,1180,766,250,2285,817,869,275,undefined,667,352,4058,746,242,-1,637,555,512,558,294,1871,4332,307,2339,309,163,-1,217,835,-1
04/06/2018,18,2128,1125,2213,2076,1718,2335,453,370,1456,347,71,284,-1,-1,1600,837,618,760,1131,531,1078,2952,680,2811,803,601,180,1227,476,856,290,undefined,236,164,2705,401,209,-1,317,348,397,371,184,1294,2735,237,1646,219,91,-1,147,657,-1
04/06/2018,19,1182,566,1798,1433,809,1272,159,170,452,159,55,183,-1,-1,1128,404,350,217,933,488,798,1891,280,1406,260,467,122,388,175,711,334,undefined,87,94,1463,214,137,-1,121,200,238,269,145,901,1627,183,1072,170,68,-1,100,402,-1
04/06/2018,20,667,318,1471,884,728,748,56,66,169,83,24,105,-1,-1,790,272,240,99,742,390,665,1257,225,810,165,355,71,387,124,623,274,undefined,72,80,1016,120,144,-1,63,114,219,196,85,769,1154,110,616,110,62,-1,61,298,-1
04/06/2018,21,352,215,1034,725,496,680,42,67,98,87,29,103,-1,-1,618,262,114,43,550,339,569,1183,165,716,154,296,69,249,101,437,271,undefined,40,51,806,152,123,-1,69,78,158,102,55,569,1077,86,428,86,66,-1,39,298,-1
04/06/2018,22,246,130,784,380,381,546,15,21,74,40,27,73,-1,-1,396,132,86,36,310,189,385,763,114,454,97,227,55,186,76,290,147,undefined,37,43,510,52,62,-1,68,65,153,103,55,381,620,66,315,70,65,-1,50,135,-1
04/06/2018,23,125,52,422,182,275,316,18,15,33,8,9,30,-1,-1,204,58,50,26,156,88,270,426,60,273,69,146,31,119,42,219,83,undefined,24,19,273,47,26,-1,18,30,74,44,14,191,374,64,159,37,50,-1,30,97,-1
05/06/2018,0,79,42,173,87,82,82,11,6,12,7,2,14,-1,-1,116,23,31,7,58,34,173,130,35,90,22,96,19,37,15,156,26,undefined,7,7,113,11,4,-1,3,31,59,27,14,71,170,38,93,23,33,-1,11,24,-1
05/06/2018,1,45,24,104,36,42,54,7,1,7,1,9,6,-1,-1,52,24,13,5,44,19,107,161,8,30,26,81,4,12,5,93,12,undefined,4,3,76,7,9,-1,3,16,47,26,10,31,63,9,55,16,22,-1,10,24,-1
05/06/2018,2,12,11,71,26,46,28,8,3,6,-1,-1,2,-1,-1,31,6,6,3,38,21,49,58,13,19,12,60,6,10,7,92,8,undefined,4,14,32,2,2,-1,-1,4,10,5,4,29,40,4,23,10,13,-1,5,26,-1
05/06/2018,3,10,14,35,37,36,19,12,1,11,6,2,1,-1,-1,18,21,5,1,20,19,46,60,5,16,4,41,4,30,1,35,5,undefined,1,-1,21,5,1,-1,2,8,8,3,-1,19,41,4,30,11,16,-1,6,2,-1
05/06/2018,4,26,57,39,26,66,30,3,2,7,5,1,4,-1,-1,10,1,8,3,14,30,32,49,3,23,21,43,3,46,3,23,11,undefined,6,7,45,2,11,-1,6,5,12,-1,2,17,51,6,28,4,20,-1,2,7,-1
05/06/2018,5,31,30,73,76,108,226,28,41,129,34,9,16,-1,-1,32,43,71,21,13,10,49,135,42,284,58,79,11,95,41,29,14,undefined,29,29,194,26,8,-1,15,24,16,14,8,43,203,6,83,23,22,-1,13,21,-1
