Date,Hour,Bourke Street Mall (North),Bourke Street Mall (South),Melbourne Central,Town Hall (West),Princes Bridge,Flinders Street Station Underpass,Birrarung Marr,Webb Bridge,Southern Cross Station,Victoria Point,Waterfront City,New Quay,Flagstaff Station,Sandridge Bridge,State Library,Collins St (North),Collins Place (South),Collins Place (North),Chinatown-Swanston St (North),Chinatown-Lt Bourke St (South),Bourke St-Russell St (West),Flinders St-Elizabeth St (East),Spencer St-Collins St (South),Spencer St-Collins St (North),Melbourne Convention Exhibition Centre,QV Market-Elizabeth St (West),QV Market-Peel St,The Arts Centre,St Kilda Rd-Alexandra Gardens,Lonsdale St (South),Lygon St (West),City Square,Flinders St-Spring St (West),Flinders St-Spark La,Southbank,Queen St (West),Lygon St (East),Flinders St-Swanston St (West),Alfred Place,Lonsdale St-Spring St (West),Grattan St-Swanston St (West),Monash Rd-Swanston St (West),Tin Alley-Swanston St (West),Little Collins St-Swanston St (East),Flinders La-Swanston St (West),Pelham St (South),Melbourne Central-Elizabeth St (East),QVM-Queen St (East),QVM-Therry St (South),Faraday St-Lygon St (West),QVM-Franklin St (North),Elizabeth St-Lonsdale St (South),Lincoln-Swanston (W)
17/07/2018,23,112,80,453,341,450,415,1259,18,73,32,14,38,-1,-1,154,108,60,46,164,131,333,719,97,319,76,162,28,182,194,231,85,undefined,106,290,874,44,14,-1,29,23,44,26,12,279,671,16,188,38,-1,-1,32,82,26
18/07/2018,0,73,22,235,130,117,120,22,10,27,4,6,15,-1,-1,73,41,30,5,97,37,187,272,24,125,29,88,10,66,19,163,24,undefined,21,18,186,14,11,-1,21,11,24,7,7,81,229,6,125,10,-1,-1,15,40,34
18/07/2018,1,30,11,101,58,39,65,10,4,5,5,3,5,-1,-1,53,15,10,4,37,26,92,83,33,26,29,55,12,17,12,82,17,undefined,5,8,53,14,6,-1,1,6,5,8,4,40,111,4,62,7,-1,-1,14,19,12
18/07/2018,2,23,13,50,20,38,23,27,-1,3,3,-1,4,-1,-1,15,3,8,4,29,23,75,50,5,21,6,45,4,18,10,64,10,undefined,1,3,33,11,2,-1,11,1,8,1,-1,32,31,-1,43,10,-1,-1,14,9,4
18/07/2018,3,20,15,39,19,36,14,5,1,7,2,-1,-1,-1,-1,23,7,7,1,69,54,71,39,2,20,8,36,2,39,2,49,6,undefined,6,6,14,4,5,-1,2,3,5,1,2,28,32,-1,28,3,-1,-1,2,7,-1
18/07/2018,4,7,7,47,41,60,30,5,2,13,6,-1,1,-1,-1,14,9,10,7,9,15,33,61,6,35,13,29,1,49,2,23,5,undefined,4,5,29,6,6,-1,3,4,12,3,2,33,45,3,19,-1,-1,-1,9,5,9
18/07/2018,5,30,22,87,73,110,188,48,37,164,21,6,9,-1,-1,57,30,65,38,21,21,51,170,50,338,65,36,11,100,36,31,11,undefined,21,31,170,27,8,-1,29,19,9,5,3,42,248,6,78,15,-1,-1,8,38,9
18/07/2018,6,135,73,169,181,381,882,168,132,945,88,18,66,-1,-1,99,188,200,151,34,33,107,636,248,1001,216,94,34,397,135,66,32,undefined,68,85,858,69,6,-1,89,78,53,33,20,156,481,21,225,62,-1,-1,44,57,67
18/07/2018,7,374,224,408,477,919,1650,404,313,2874,348,51,158,-1,-1,324,484,751,596,96,81,205,1359,709,2556,497,197,96,910,261,138,83,undefined,227,149,1583,210,43,-1,327,268,101,73,53,425,1291,57,441,118,-1,-1,54,211,116
18/07/2018,8,932,599,758,1003,1761,3475,647,475,5476,631,55,297,-1,-1,738,987,1736,1489,167,158,308,2504,1374,4385,1060,495,199,1695,511,369,152,undefined,578,275,3104,755,113,-1,752,766,299,240,136,930,2419,218,1046,299,-1,-1,119,634,246
18/07/2018,9,1127,723,793,1187,1394,2235,276,262,3723,512,48,211,-1,-1,706,995,1278,1018,213,174,327,2185,980,3227,640,529,169,1310,331,299,165,undefined,513,252,2217,631,142,-1,611,608,455,519,294,963,2383,288,1073,244,-1,-1,161,542,292
18/07/2018,10,1500,1011,1306,1632,1273,1248,221,230,1730,285,45,194,-1,-1,904,1051,714,480,374,241,455,1687,615,2050,581,613,171,1154,301,426,192,undefined,287,230,1380,462,152,-1,472,661,458,349,168,905,2288,164,1026,260,-1,-1,163,492,204
18/07/2018,11,2285,1697,1497,2049,1536,1234,421,254,1511,271,50,255,-1,-1,1144,1404,726,439,681,356,654,1890,502,1834,647,758,160,1443,411,540,195,undefined,257,157,1606,493,159,-1,398,641,682,420,236,1179,2715,201,1325,344,-1,-1,167,618,322
18/07/2018,12,3400,2801,2617,3107,2056,1894,471,655,2131,542,104,337,-1,-1,1745,2311,1580,600,1149,692,1472,2603,911,2569,1061,1053,274,1856,657,1075,318,undefined,345,367,3109,1025,356,-1,1039,1153,802,435,223,1966,3423,344,2082,399,-1,-1,206,940,369
18/07/2018,13,3731,3067,2693,3528,2127,1975,517,545,1951,510,77,325,-1,-1,2037,2321,1405,646,1409,810,1572,2879,933,2786,1068,1104,246,1924,887,1051,337,undefined,410,326,3153,1079,365,-1,1060,909,832,554,259,2330,3431,373,2369,426,-1,-1,238,1129,379
18/07/2018,14,3276,2386,2510,3048,2038,1815,290,258,1419,293,40,184,-1,-1,1780,1807,804,524,1093,632,1070,2795,668,2060,994,708,205,1693,709,808,282,undefined,261,199,2237,767,284,-1,516,556,607,572,239,1932,3411,180,2072,385,-1,-1,192,826,337
18/07/2018,15,3266,2251,2412,3104,2158,2065,306,245,1840,329,71,223,-1,-1,1960,1747,723,547,1077,581,1040,2958,705,2543,1062,709,235,1891,678,747,293,undefined,283,184,2405,592,224,-1,413,578,626,488,228,1980,3690,192,2089,420,-1,-1,200,822,391
18/07/2018,16,3342,2225,2667,3144,2419,2807,313,437,3559,569,103,314,-1,-1,2302,1490,698,870,1029,493,1031,3355,838,3803,1166,894,246,2018,688,785,264,undefined,471,205,2732,631,196,-1,437,467,508,431,234,1876,4040,192,2387,578,-1,-1,198,831,370
18/07/2018,17,3600,2124,2709,3329,3293,4480,561,645,4710,869,84,422,-1,-1,2437,1594,1188,1706,1100,593,1218,4228,1225,5167,1413,1425,332,2616,913,980,334,undefined,608,358,4133,985,213,-1,636,561,589,560,311,2122,4383,233,2854,1465,-1,-1,241,936,475
18/07/2018,18,2761,1514,2792,2592,2441,3008,412,351,2174,445,79,271,-1,-1,1936,948,666,849,1321,868,1206,3377,668,2957,900,1965,405,1884,590,963,481,undefined,332,281,3231,478,255,-1,413,511,309,367,213,1768,3425,144,2101,1715,-1,-1,369,699,258
18/07/2018,19,1670,649,2420,1682,1680,1523,167,172,714,159,68,225,-1,-1,1556,486,310,241,1231,851,1184,2312,375,1650,570,1883,419,1790,299,985,456,undefined,130,153,1956,378,207,-1,210,322,174,183,124,1317,2226,98,1587,1755,-1,-1,378,559,214
18/07/2018,20,836,414,2189,1201,1027,1249,94,98,344,130,90,272,-1,-1,1212,356,227,119,1069,739,977,1972,258,1156,316,1494,313,567,171,869,311,undefined,73,98,1418,262,248,-1,154,135,138,168,77,1118,1649,53,1019,1164,-1,-1,310,427,119
18/07/2018,21,606,264,1417,1021,904,965,75,109,223,100,61,150,-1,-1,730,315,155,85,818,659,736,1552,198,886,223,1144,190,595,135,696,346,undefined,68,116,1105,254,174,-1,89,159,120,117,77,766,1373,51,648,595,-1,-1,177,305,87
18/07/2018,22,396,187,931,606,1228,741,41,55,130,48,22,63,-1,-1,469,141,141,106,468,360,597,1096,144,645,227,538,84,1066,125,485,194,undefined,69,86,906,107,67,-1,69,259,61,61,48,534,1097,27,449,246,-1,-1,113,232,75
18/07/2018,23,178,88,544,340,318,426,17,23,57,12,10,24,-1,-1,177,77,36,40,243,150,379,676,98,341,111,177,54,168,43,274,121,undefined,27,60,330,56,17,-1,37,43,53,18,14,236,681,17,226,101,-1,-1,44,91,32
19/07/2018,0,57,32,240,128,142,163,16,6,30,4,1,13,-1,-1,75,31,23,9,69,72,218,203,48,138,44,96,31,49,25,139,45,undefined,19,20,152,21,6,-1,39,10,59,26,15,70,217,2,92,41,-1,-1,17,38,14
19/07/2018,1,30,27,92,52,51,69,14,1,19,1,1,5,-1,-1,52,25,7,3,38,32,122,91,13,40,22,62,7,17,5,112,10,undefined,4,1,50,22,1,-1,3,10,18,16,12,36,56,2,50,11,-1,-1,10,19,11
19/07/2018,2,18,13,67,25,30,77,8,2,3,2,1,-1,-1,-1,31,20,15,4,32,18,69,52,8,32,24,42,1,17,4,65,1,undefined,7,4,31,30,1,-1,1,10,6,3,2,40,45,-1,22,5,-1,-1,9,14,4
19/07/2018,3,20,26,51,23,44,49,7,-1,8,7,1,-1,-1,-1,16,1,5,8,21,21,64,75,13,6,6,32,2,26,9,34,3,undefined,3,3,28,12,4,-1,6,1,1,1,1,4,49,5,25,11,-1,-1,4,14,2
19/07/2018,4,15,6,42,31,48,47,16,3,13,11,-1,5,-1,-1,13,16,18,3,19,29,47,65,16,15,29,28,5,53,6,22,19,undefined,14,8,25,5,11,-1,2,10,8,1,3,22,61,5,34,5,-1,-1,3,7,3
19/07/2018,5,33,10,83,76,123,216,23,35,175,28,6,13,-1,-1,38,139,60,32,28,13,47,171,51,284,79,92,7,95,30,35,16,undefined,27,34,165,23,11,-1,38,14,12,6,4,40,188,4,87,12,-1,-1,23,25,11
19/07/2018,6,116,66,207,175,419,863,126,123,1091,92,19,56,-1,-1,81,149,207,163,22,15,80,633,253,912,205,160,39,391,106,58,27,undefined,77,98,836,86,10,-1,121,92,43,36,19,125,445,31,219,63,-1,-1,54,51,57
19/07/2018,7,387,228,421,520,990,1734,311,264,3218,423,38,146,-1,-1,317,488,738,754,114,71,179,1349,705,2456,486,300,99,982,243,132,85,undefined,285,127,1418,249,33,-1,306,262,124,90,64,414,1229,58,538,142,-1,-1,46,218,159
19/07/2018,8,949,571,829,1110,1848,3849,536,451,5823,787,57,268,-1,-1,778,915,1913,1682,182,152,322,2703,1531,4491,910,648,213,1907,453,394,122,undefined,648,286,3201,802,129,-1,774,736,372,344,173,985,2572,225,1221,294,-1,-1,156,641,192
19/07/2018,9,1111,656,776,1134,1272,2127,258,240,3383,531,27,196,-1,-1,698,897,1199,927,198,151,351,1912,871,2860,636,759,202,1240,267,261,198,undefined,437,223,1933,653,122,-1,628,597,482,396,159,884,2210,227,1071,313,-1,-1,134,527,294
19/07/2018,10,1455,1077,1150,1563,1261,1235,312,170,1278,271,30,141,-1,-1,799,1143,665,488,338,211,445,1761,608,1894,680,949,190,1244,272,402,176,undefined,205,128,1322,584,123,-1,473,547,461,303,152,883,2137,137,1083,365,-1,-1,153,443,224
19/07/2018,11,2300,1639,1541,1940,1476,1324,261,225,1210,269,55,181,-1,-1,1112,1403,782,439,584,390,688,1976,513,1865,803,1214,261,1345,449,602,184,undefined,242,163,1730,571,200,-1,425,484,773,402,192,1073,2525,161,1589,438,-1,-1,207,589,362
19/07/2018,12,3369,2727,2561,2828,1794,2062,283,620,2325,483,128,383,-1,-1,1813,2068,1506,622,1137,859,1482,2668,1048,2594,1098,1802,387,1718,626,1140,329,undefined,342,303,2947,1191,335,-1,1137,924,908,508,250,1899,2901,296,2164,710,-1,-1,231,941,466
19/07/2018,13,3904,3126,2687,3552,2042,2267,455,591,2036,515,135,356,-1,-1,2067,2209,1517,620,1287,896,1612,3003,1254,2524,1026,1745,320,1838,742,1101,366,undefined,381,363,3287,999,369,-1,1110,920,1013,823,391,2266,3439,338,2494,617,-1,-1,305,1121,508
19/07/2018,14,3343,2483,2531,3016,1911,1894,318,276,1471,286,86,240,-1,-1,1990,1613,905,488,1083,592,1074,2700,729,2281,1072,1224,222,1745,576,825,347,undefined,229,231,2284,775,273,-1,505,553,848,721,239,1866,3405,243,2072,537,-1,-1,228,781,498
19/07/2018,15,3240,2320,2455,2948,2031,2161,198,255,1813,371,35,234,-1,-1,2039,1614,726,618,1087,595,1013,2896,629,2554,1105,786,280,1652,528,811,296,undefined,314,230,2301,703,229,-1,418,501,692,507,217,1790,3405,206,2202,438,-1,-1,200,792,498
19/07/2018,16,3161,2291,2320,3025,2137,2738,240,388,3790,618,35,198,-1,-1,1939,1358,735,1028,910,412,1019,3107,768,4049,1188,740,210,1767,470,851,232,undefined,423,221,2588,645,210,-1,452,469,486,400,189,1734,3758,174,2000,329,-1,-1,147,760,533
19/07/2018,17,3570,2111,2851,3293,3325,4641,670,516,4874,873,42,290,-1,-1,2223,1463,1200,1614,1053,608,1281,3886,1249,5162,1414,742,229,2631,740,1057,402,undefined,632,361,4182,963,217,-1,690,600,480,478,269,2084,4187,209,2471,333,-1,-1,146,874,378
19/07/2018,18,2378,1566,1924,2278,1685,2627,531,285,1837,354,42,158,-1,-1,1568,949,762,870,1247,883,1097,2662,581,3150,595,559,204,1277,346,1085,279,undefined,365,215,2580,517,188,-1,443,495,277,310,169,1190,3064,132,1288,282,-1,-1,182,685,207
19/07/2018,19,1442,835,1373,1331,833,1255,327,134,568,215,9,69,-1,-1,1000,504,358,288,961,724,984,1729,250,1527,253,385,139,857,159,771,294,undefined,114,127,1325,305,226,-1,171,333,154,232,121,705,1775,77,787,198,-1,-1,100,451,140
19/07/2018,20,1156,543,1585,1149,698,960,76,41,358,125,27,81,-1,-1,988,339,204,117,884,626,746,1481,247,994,188,435,117,386,78,780,304,undefined,88,78,1144,225,153,-1,108,132,133,173,104,780,1424,35,838,177,-1,-1,90,433,126
19/07/2018,21,642,288,1415,847,592,822,38,41,207,68,12,76,-1,-1,684,238,154,71,622,456,688,1253,169,912,238,417,68,325,110,701,248,undefined,38,59,1019,265,186,-1,132,104,143,177,139,743,1164,68,743,120,-1,-1,83,363,144
19/07/2018,22,399,245,875,609,748,648,417,52,182,57,26,84,-1,-1,415,197,121,86,485,407,554,1021,159,580,184,281,77,570,116,475,168,undefined,91,169,740,143,67,-1,77,281,93,50,39,445,1030,48,422,88,-1,-1,54,174,39
19/07/2018,23,184,129,515,495,527,482,1004,32,82,17,14,48,-1,-1,198,149,88,56,271,623,454,826,113,424,95,226,54,286,277,415,84,undefined,133,230,1068,117,34,-1,44,74,75,21,19,356,915,24,292,64,-1,-1,64,102,116
20/07/2018,0,105,63,284,166,176,142,24,11,32,13,2,13,-1,-1,100,54,35,18,138,222,244,292,50,131,54,141,31,57,47,228,46,undefined,13,18,229,52,12,-1,7,25,25,10,16,131,284,12,166,38,-1,-1,20,56,6
20/07/2018,1,63,28,138,111,70,84,7,-1,18,8,3,16,-1,-1,44,55,15,5,81,86,158,144,23,43,58,105,12,36,22,155,21,undefined,5,11,111,22,11,-1,8,6,6,4,2,58,164,6,78,17,-1,-1,23,36,7
20/07/2018,2,36,26,99,72,54,35,6,5,13,9,2,8,-1,-1,30,33,9,8,47,69,170,96,16,30,21,59,13,30,9,99,12,undefined,10,3,47,43,7,-1,24,8,6,2,2,46,110,1,74,13,-1,-1,6,27,9
20/07/2018,3,44,28,73,43,49,36,3,2,12,7,-1,3,-1,-1,32,12,14,-1,26,40,123,131,15,42,7,46,5,48,6,57,5,undefined,9,7,30,35,1,-1,2,8,3,1,-1,24,37,7,39,12,-1,-1,7,15,3
20/07/2018,4,42,22,62,57,49,71,6,1,21,5,4,8,-1,-1,17,15,29,4,20,46,89,124,9,32,7,53,3,57,12,43,11,undefined,6,4,46,15,11,-1,26,8,7,3,3,22,86,4,61,3,-1,-1,8,13,6
20/07/2018,5,59,25,104,84,120,245,49,47,154,22,-1,10,-1,-1,40,15,71,25,17,29,77,166,52,302,89,84,13,104,35,46,25,undefined,18,32,178,35,3,-1,24,20,17,8,3,34,222,8,91,19,-1,-1,8,20,10
20/07/2018,6,116,69,170,148,379,869,164,131,1029,108,8,64,-1,-1,95,115,191,177,28,21,92,664,214,966,229,166,40,404,113,62,12,undefined,98,83,800,83,15,-1,61,79,55,47,35,127,504,24,193,52,-1,-1,26,40,54
20/07/2018,7,362,204,380,474,939,1665,231,248,3012,311,27,146,-1,-1,284,483,766,705,59,98,177,1306,675,2391,511,392,81,969,240,133,70,undefined,230,128,1413,191,53,-1,284,251,108,85,48,481,1223,46,504,136,-1,-1,58,172,75
20/07/2018,8,956,559,837,1040,1781,3722,447,488,5727,559,44,282,-1,-1,697,944,1853,1617,231,122,356,2570,1387,4505,862,725,210,1819,428,320,138,undefined,551,245,3236,633,122,-1,813,727,387,376,203,916,2438,200,1269,276,-1,-1,135,644,196
20/07/2018,9,1207,799,876,1230,1532,2323,290,273,3358,436,31,213,-1,-1,738,973,1275,957,205,153,377,2040,904,2899,1210,787,247,1309,465,356,194,undefined,461,298,2584,605,141,-1,669,549,477,421,183,874,2268,217,1259,414,-1,-1,142,556,241
20/07/2018,10,1711,1166,1317,1796,1395,1710,239,221,1310,253,40,211,-1,-1,833,1115,704,493,444,320,507,1929,630,1822,1848,1016,189,1305,377,470,202,undefined,272,235,1823,464,161,-1,494,573,653,291,146,936,2386,160,1320,391,-1,-1,164,481,221
20/07/2018,11,2580,1749,1742,2282,1761,1568,340,247,1291,266,69,229,-1,-1,1099,1394,642,382,708,471,796,2192,750,1862,1620,1170,271,1568,538,655,238,undefined,243,186,1970,501,200,-1,470,512,755,331,177,1191,2733,187,1733,486,-1,-1,211,651,283
20/07/2018,12,3756,2851,2545,3490,2227,2180,531,589,2526,654,98,412,-1,-1,1800,2109,1370,486,1298,924,1622,2634,940,2820,1978,1818,316,1791,649,1269,350,undefined,335,263,3235,1082,321,-1,1241,894,888,362,179,1797,3552,256,2269,640,-1,-1,356,958,394
20/07/2018,13,3666,3049,2226,3274,1950,2129,147,391,2084,492,18,109,-1,-1,1575,1899,1245,485,1186,795,1493,2742,726,2876,1363,1476,270,1694,564,1208,344,undefined,260,216,2739,962,278,-1,1092,885,812,484,189,1830,3638,270,1985,590,-1,-1,254,954,314
20/07/2018,14,3230,2484,2140,2949,1954,2039,277,271,1312,264,49,182,-1,-1,1659,1726,710,479,988,573,1158,2563,596,2443,1185,1054,246,1649,430,872,331,undefined,259,197,2408,693,197,-1,529,540,529,485,218,1503,3450,163,1750,416,-1,-1,214,722,298
20/07/2018,15,3439,2505,2481,3056,2412,2192,376,257,1716,324,47,242,-1,-1,2168,1517,685,578,1034,576,1040,2811,660,2819,1355,1155,296,2096,544,848,269,undefined,320,265,2235,667,176,-1,410,492,572,529,216,1828,3757,113,2084,467,-1,-1,247,691,393
20/07/2018,16,3513,2462,2521,3338,2589,2982,414,446,3625,641,57,278,-1,-1,2148,1659,772,875,1100,582,1214,3370,895,4028,1333,962,257,2221,546,1012,301,undefined,475,284,2941,681,228,-1,508,502,613,449,238,1893,4072,131,2412,427,259,-1,246,784,452
20/07/2018,17,4119,2585,3083,3845,4184,4338,819,584,4276,839,81,516,-1,-1,2475,1823,1139,1392,1362,802,1545,4095,1133,4859,1518,731,284,3687,753,1358,419,undefined,541,429,4288,1012,295,-1,739,730,621,534,244,2459,5035,226,2724,328,151,-1,198,1017,457
20/07/2018,18,3447,1901,3300,3319,3362,3076,795,392,2031,564,107,539,-1,-1,2114,1217,686,673,1680,1204,1546,3354,625,3466,1119,802,278,2773,472,1482,483,undefined,385,315,3602,637,318,-1,412,746,342,440,220,1914,4331,143,2172,338,161,-1,205,927,316
20/07/2018,19,2608,1396,2611,2322,2533,1993,801,262,813,265,99,568,-1,-1,1741,727,369,264,1646,1391,1484,2416,431,2266,762,632,145,3088,375,1475,496,undefined,247,195,2584,379,356,-1,221,606,189,365,125,1645,2783,71,1661,251,138,-1,137,815,191
20/07/2018,20,1934,984,2218,1835,1406,1555,248,137,366,115,71,252,-1,-1,1489,530,239,146,1471,1382,1330,2076,251,1229,585,523,96,985,253,1376,612,undefined,106,131,1986,353,332,-1,151,404,113,137,88,1459,2195,47,1471,166,124,-1,118,659,158
20/07/2018,21,1296,486,2588,1625,1906,1346,259,113,281,116,49,207,-1,-1,1262,369,214,125,1338,1070,1315,1870,233,1127,452,498,127,1476,202,1282,694,undefined,82,95,1694,409,231,-1,140,279,146,88,48,1325,2076,43,1315,173,98,-1,91,664,154
20/07/2018,22,815,354,1812,1117,1545,1240,111,181,286,208,88,445,-1,-1,819,334,170,131,978,858,1125,1574,418,1658,416,345,77,1042,157,1045,420,undefined,102,85,1454,386,201,-1,117,464,73,43,30,999,1650,45,745,125,129,-1,88,416,90
20/07/2018,23,385,258,1372,988,1622,1045,1906,55,122,107,26,127,-1,-1,447,266,155,95,704,535,903,1319,171,819,274,288,54,1274,371,828,285,undefined,235,283,1901,430,114,-1,88,139,51,49,32,724,1728,36,557,84,91,-1,67,409,65
21/07/2018,0,294,139,832,590,483,646,57,29,78,23,12,34,-1,-1,241,131,55,46,460,362,671,778,102,372,186,208,41,206,59,565,226,undefined,40,54,650,302,43,-1,23,53,27,29,20,439,915,11,331,40,91,-1,38,270,55
21/07/2018,1,125,98,644,419,316,345,10,6,39,9,13,30,-1,-1,177,60,35,42,272,238,491,500,47,204,129,122,15,128,30,424,50,undefined,14,21,313,284,22,-1,10,33,4,14,20,276,792,14,233,27,56,-1,18,234,31
21/07/2018,2,65,62,337,307,207,254,9,7,30,12,2,16,-1,-1,92,45,14,10,185,184,315,402,47,79,35,116,5,70,34,325,17,undefined,12,14,176,158,1,-1,4,26,9,8,5,223,498,1,112,12,34,-1,41,129,17
21/07/2018,3,99,59,283,219,150,184,7,3,19,19,-1,9,-1,-1,62,48,9,5,122,101,249,223,26,65,41,96,3,62,12,186,12,undefined,5,11,85,187,8,-1,17,15,2,2,4,143,389,14,99,16,31,-1,23,58,5
21/07/2018,4,49,41,138,109,106,157,28,2,11,11,2,7,-1,-1,38,36,24,6,62,65,160,154,18,86,33,82,17,21,8,132,13,undefined,12,17,60,63,3,-1,11,8,3,3,2,61,218,2,65,22,29,-1,8,50,9
21/07/2018,5,40,30,112,63,128,133,51,8,37,17,-1,2,-1,-1,92,11,23,10,50,54,113,135,10,117,24,79,12,84,22,114,22,undefined,11,22,83,30,14,-1,5,8,4,2,1,54,230,3,87,14,33,-1,12,31,4
21/07/2018,6,24,26,92,96,107,229,34,36,152,12,8,21,-1,-1,33,38,30,22,19,52,51,169,76,296,48,130,24,73,53,41,15,undefined,37,34,177,13,3,-1,20,23,13,11,11,59,255,5,73,35,48,-1,48,24,20
21/07/2018,7,84,84,209,170,154,354,119,63,112,28,18,59,-1,-1,97,121,75,55,40,76,93,336,66,511,170,224,57,96,111,83,37,undefined,32,59,392,41,18,-1,43,109,39,24,21,114,301,8,156,95,91,-1,49,40,123
21/07/2018,8,289,204,346,346,373,617,115,116,131,48,16,86,-1,-1,173,67,164,94,133,53,138,708,150,790,264,432,127,300,162,183,66,undefined,111,115,707,77,74,-1,113,187,55,55,48,242,669,35,369,198,168,-1,78,148,48
21/07/2018,9,728,570,538,869,803,928,216,154,192,74,38,200,-1,-1,347,139,177,121,236,121,224,1111,266,1003,662,827,249,685,272,304,121,undefined,91,133,1205,136,83,-1,172,191,123,119,89,515,1302,45,706,419,350,-1,187,307,124
21/07/2018,10,1691,1313,983,1462,1399,1112,240,220,273,116,50,332,-1,-1,646,77,268,154,390,275,420,1540,361,1417,951,1296,334,1092,444,413,201,undefined,99,147,1709,197,237,-1,177,276,172,126,83,690,1938,77,958,575,566,-1,244,457,144
21/07/2018,11,2585,2098,1434,2283,1925,1420,490,292,273,119,85,366,-1,-1,1034,117,350,190,802,538,723,1987,304,1451,1093,1771,416,1612,610,626,191,undefined,156,203,2349,227,190,-1,172,351,241,176,121,1139,2880,95,1423,802,801,-1,337,603,196
21/07/2018,12,3340,2630,2194,3023,2597,1690,1680,251,245,118,139,425,-1,-1,1518,107,332,253,1235,896,1075,2227,303,1564,1413,1969,568,2159,870,935,304,undefined,199,265,2786,284,308,-1,183,512,291,244,144,1662,3559,72,2149,984,832,-1,348,869,183
21/07/2018,13,3945,2766,2541,3342,3086,1757,1797,319,268,107,146,419,-1,-1,1842,75,450,255,1562,1087,1234,2569,276,1405,1577,2370,546,2761,1060,992,442,undefined,236,258,2814,258,268,-1,172,576,356,272,170,1974,3788,120,2255,989,1121,-1,376,785,232
21/07/2018,14,3924,3055,3148,3542,2888,1969,504,316,340,138,130,508,-1,-1,2279,933,377,208,1535,939,1280,2599,321,1552,1549,2000,501,2391,922,1041,408,undefined,423,601,2819,257,272,-1,121,407,297,230,122,2213,3690,91,2548,901,759,-1,356,831,276
21/07/2018,15,4485,3261,3256,3804,3102,2195,555,302,303,154,146,833,-1,-1,2618,1634,377,195,1513,1003,1468,2897,422,1907,1602,1523,541,2286,1011,1054,416,undefined,176,288,2890,215,224,-1,171,413,254,246,157,2387,3849,76,2677,872,548,-1,294,833,288
21/07/2018,16,4172,3187,2864,3557,3072,2235,3307,343,266,111,167,743,-1,-1,2189,1399,450,262,1445,816,1298,2871,453,1961,1630,935,338,2538,1095,979,395,undefined,299,484,3525,206,221,-1,217,524,257,289,181,2306,3927,110,2251,525,271,-1,214,781,197
21/07/2018,17,3711,2310,2652,3235,2799,2142,970,253,222,135,127,421,-1,-1,2052,1047,466,239,1459,1004,1518,2754,405,1816,1282,746,257,1774,766,1149,566,undefined,181,287,3437,202,348,-1,253,309,222,261,160,1974,3549,86,2237,417,219,-1,165,811,201
21/07/2018,18,2689,1402,2782,2453,2346,1861,177,187,220,120,145,426,-1,-1,1724,681,445,182,1698,1304,1458,2321,302,1343,1125,696,181,1459,379,1246,642,undefined,205,209,3238,185,482,-1,225,456,111,99,79,1676,2854,80,1857,328,93,-1,182,724,187
21/07/2018,19,2115,900,2684,1988,2219,1691,127,211,267,257,191,916,-1,-1,1515,509,272,171,1755,1513,1501,2103,373,1612,582,689,153,1545,297,1412,742,undefined,118,166,3029,299,471,-1,227,393,101,79,50,1586,2531,55,1639,276,133,-1,166,725,150
21/07/2018,20,1212,528,2480,1628,1566,1315,114,88,140,120,77,386,-1,-1,1412,387,252,106,1435,1337,1257,1712,274,760,482,535,121,633,256,1205,802,undefined,83,151,2510,230,508,-1,132,213,66,41,24,1463,1914,43,1209,182,128,-1,151,569,145
21/07/2018,21,706,442,2207,1342,1580,1175,103,65,83,67,49,216,-1,-1,1069,334,173,56,1327,1060,1153,1413,237,736,391,425,109,1107,208,1193,802,undefined,88,152,1985,234,438,-1,109,188,50,34,31,1285,1691,25,879,145,91,-1,108,564,96
21/07/2018,22,566,343,1657,1074,1217,1118,84,64,117,74,28,197,-1,-1,769,352,184,128,915,925,1028,1293,316,689,318,314,76,746,145,1128,648,undefined,103,96,1683,381,290,-1,68,266,43,37,23,1040,1542,30,751,102,114,-1,94,513,83
21/07/2018,23,419,251,1260,754,818,999,30,41,86,56,33,116,-1,-1,482,225,136,80,642,1024,878,1070,177,758,225,287,76,251,122,953,387,undefined,59,135,1282,404,167,-1,79,166,36,29,20,632,1310,18,565,88,142,-1,64,430,38
22/07/2018,0,264,203,807,570,464,639,30,28,24,40,17,79,-1,-1,306,125,42,40,398,430,711,770,101,405,243,197,45,125,57,702,265,undefined,48,77,700,465,48,-1,55,80,21,10,9,446,1005,6,368,61,91,-1,54,365,27
22/07/2018,1,139,132,600,443,247,457,18,17,16,11,7,12,-1,-1,206,89,38,14,269,275,529,518,60,207,145,171,19,58,29,399,139,undefined,11,17,391,341,43,-1,13,42,16,20,10,282,703,2,260,28,57,-1,23,308,21
22/07/2018,2,121,86,329,308,207,309,18,5,27,17,3,20,-1,-1,96,61,17,14,182,229,436,384,49,125,59,108,16,56,27,270,74,undefined,17,17,230,267,6,-1,17,19,14,11,9,166,558,5,150,20,40,-1,30,137,17
22/07/2018,3,98,104,280,240,168,331,8,7,23,19,2,6,-1,-1,94,68,19,6,169,128,393,390,63,115,39,116,9,51,20,272,46,undefined,8,15,150,305,12,-1,3,9,15,8,7,178,405,-1,141,11,24,-1,22,163,13
