Date,Hour,Bourke Street Mall (North),Bourke Street Mall (South),Melbourne Central,Town Hall (West),Princes Bridge,Flinders Street Station Underpass,Birrarung Marr,Webb Bridge,Southern Cross Station,Victoria Point,Waterfront City,New Quay,Flagstaff Station,Sandridge Bridge,State Library,Collins St (North),Collins Place (South),Collins Place (North),Chinatown-Swanston St (North),Chinatown-Lt Bourke St (South),Bourke St-Russell St (West),Flinders St-Elizabeth St (East),Spencer St-Collins St (South),Spencer St-Collins St (North),Melbourne Convention Exhibition Centre,QV Market-Elizabeth St (West),QV Market-Peel St,The Arts Centre,St Kilda Rd-Alexandra Gardens,Lonsdale St (South),Lygon St (West),City Square,Flinders St-Spring St (West),Flinders St-Spark La,Southbank,Queen St (West),Lygon St (East),Flinders St-Swanston St (West),Alfred Place,Lonsdale St-Spring St (West),Grattan St-Swanston St (West),Monash Rd-Swanston St (West),Tin Alley-Swanston St (West),Little Collins St-Swanston St (East),Flinders La-Swanston St (West),Pelham St (South),Melbourne Central-Elizabeth St (East),QVM-Queen St (East),QVM-Therry St (South),Faraday St-Lygon St (West),QVM-Franklin St (North),Elizabeth St-Lonsdale St (South),Lincoln-Swanston (W),Elizabeth St-La Trobe St (East),Lonsdale St - Elizabeth St (North),Bourke St Bridge,Bourke St - Spencer St (North)
12/10/2018,21,1535,729,-1,2295,2489,1953,183,123,228,142,69,373,-1,684,1577,389,229,160,1586,1076,1505,2192,276,1062,754,641,134,1596,636,1231,923,undefined,127,109,2986,444,432,658,142,228,232,166,89,1604,-1,98,1477,205,163,505,142,721,261,-1,492,338,658
12/10/2018,22,820,393,-1,1446,2896,1590,174,114,150,93,39,228,-1,690,1069,264,293,122,1114,934,1192,1774,248,782,426,422,96,1416,465,1034,723,undefined,105,149,2046,316,346,584,84,223,145,213,76,1331,-1,49,885,146,139,366,130,605,124,-1,248,238,584
12/10/2018,23,487,331,-1,1364,1344,1340,92,53,97,45,36,136,-1,423,572,217,399,103,779,696,1075,1423,134,658,346,402,80,719,385,909,374,undefined,56,96,1424,332,145,497,82,137,88,70,44,839,-1,41,666,114,165,123,85,442,98,-1,272,190,497
13/10/2018,0,286,171,-1,647,691,805,44,26,52,63,15,65,-1,282,363,94,85,44,494,375,828,881,81,412,191,304,33,207,93,574,198,undefined,23,27,799,278,48,242,117,88,48,31,37,491,-1,16,374,49,137,48,62,339,52,-1,154,159,242
13/10/2018,1,198,111,-1,402,305,476,35,26,70,88,10,42,-1,155,238,69,38,37,350,343,610,548,45,224,153,271,26,104,49,513,99,undefined,16,20,448,243,28,131,14,32,21,10,6,272,-1,10,234,36,105,24,39,207,31,-1,98,217,131
13/10/2018,2,128,94,-1,267,216,309,7,4,27,12,13,16,-1,95,174,41,43,26,159,174,381,470,30,116,62,167,25,96,45,296,49,undefined,15,13,224,173,10,115,21,24,11,7,5,215,-1,3,157,32,91,10,13,116,23,-1,83,34,115
13/10/2018,3,105,77,-1,158,161,251,36,6,17,3,5,13,-1,99,88,29,8,10,164,124,260,282,28,61,21,139,15,63,13,282,13,undefined,7,6,120,137,6,62,11,11,6,8,4,131,-1,5,145,25,41,7,39,69,17,-1,36,26,62
13/10/2018,4,41,40,-1,88,103,126,8,8,17,4,3,8,-1,68,49,18,22,9,62,105,190,182,20,74,33,77,4,46,9,110,27,undefined,13,9,75,57,12,28,6,8,14,1,1,60,-1,-1,94,9,38,6,23,43,5,-1,13,17,28
13/10/2018,5,38,20,-1,71,72,125,11,18,24,10,1,16,-1,74,39,17,20,12,65,64,130,145,31,88,49,81,11,42,17,92,6,undefined,4,11,69,19,6,40,13,13,7,4,2,73,-1,6,55,15,55,3,18,13,11,-1,15,12,40
13/10/2018,6,49,28,-1,117,107,273,62,44,62,16,5,24,-1,114,41,174,52,25,33,80,94,227,47,267,99,165,28,68,94,75,18,undefined,47,30,290,19,9,90,25,36,12,15,10,77,-1,5,78,32,58,10,30,42,43,-1,27,63,90
13/10/2018,7,110,105,-1,223,223,428,122,105,108,34,29,90,-1,174,94,132,77,47,47,109,141,457,61,546,210,275,38,145,143,91,36,undefined,44,67,534,56,20,235,57,62,26,27,24,203,-1,13,178,134,126,37,50,81,45,-1,83,79,235
13/10/2018,8,326,216,-1,492,423,563,272,166,157,56,32,130,-1,287,182,304,148,72,114,71,149,866,127,800,397,469,152,327,277,88,132,undefined,102,76,834,152,110,237,110,176,89,81,49,302,-1,63,374,274,270,104,87,201,96,-1,160,158,237
13/10/2018,9,890,650,-1,1149,909,952,416,202,153,97,54,217,-1,415,434,554,221,113,196,143,286,1417,196,1080,538,721,214,629,378,188,135,undefined,140,106,1346,181,106,424,199,268,136,122,65,540,-1,107,651,382,265,223,197,399,54,-1,241,299,424
13/10/2018,10,1745,1306,-1,1730,1405,1529,592,246,229,99,77,350,-1,564,680,922,278,154,478,276,457,1794,355,1542,856,1093,390,925,668,270,237,undefined,154,161,2368,190,183,267,208,361,151,162,89,897,-1,104,1240,550,497,320,241,499,71,-1,397,347,267
13/10/2018,11,2546,1965,-1,2232,2136,1978,931,308,177,90,67,344,-1,650,1001,1142,326,211,765,453,677,2256,254,1535,1122,1529,416,1264,787,444,267,undefined,151,163,3533,201,227,20,157,396,222,219,108,1099,-1,129,1602,692,748,402,251,583,136,-1,510,288,20
13/10/2018,12,3155,2509,-1,3040,2660,2179,1288,281,150,74,100,367,-1,704,1467,1404,343,247,1405,648,891,2438,305,1545,1275,1777,458,1714,1004,853,366,undefined,152,368,3660,223,322,30,283,400,267,282,125,1824,-1,203,2205,777,887,514,321,843,83,-1,590,349,30
13/10/2018,13,3510,2901,-1,3568,3102,2267,1183,308,188,93,109,405,-1,706,1724,1461,346,244,1559,876,1129,2833,266,1599,1567,1897,424,2328,1164,844,457,undefined,228,374,3580,280,330,52,160,417,300,267,137,1971,-1,161,2338,839,782,584,328,839,80,-1,676,357,52
13/10/2018,14,3933,3112,-1,3665,2995,2652,1219,283,218,88,106,400,-1,859,1900,1456,386,274,1517,730,1037,3207,292,1780,1658,1640,454,1911,1263,844,540,undefined,238,250,3721,224,299,44,135,450,288,295,165,2212,-1,156,2447,773,615,603,325,841,149,-1,653,378,44
13/10/2018,15,4023,3175,-1,3803,3338,2724,1398,383,223,80,122,513,-1,808,1984,1539,362,242,1472,608,1189,3145,337,1794,1876,1361,328,2686,1511,872,625,undefined,219,304,4053,233,292,25,201,450,237,222,129,2296,-1,168,2317,621,457,599,299,849,133,-1,624,346,25
13/10/2018,16,3964,3051,-1,3596,2932,2524,1134,343,174,91,139,527,-1,733,1883,1302,325,239,1431,507,1141,3218,323,1602,1880,827,213,2016,1244,916,588,undefined,126,280,4013,232,280,543,183,329,220,159,104,1968,-1,131,2131,402,254,605,212,870,174,-1,574,420,543
13/10/2018,17,3741,2520,-1,3349,3011,2462,919,297,193,94,144,503,-1,818,1872,979,327,174,1519,658,1272,2876,304,1457,1569,673,245,1864,1355,939,563,undefined,225,276,4535,217,326,898,187,322,290,189,166,1968,-1,172,1831,311,196,544,189,688,263,-1,556,374,898
13/10/2018,18,3184,1811,-1,2837,3662,2296,1020,284,205,120,184,498,-1,746,1851,740,304,134,1702,929,1392,2548,250,1275,1253,693,175,2500,1247,1112,714,undefined,214,286,4101,225,436,737,352,290,274,135,107,1965,-1,160,1758,230,157,754,152,757,249,-1,549,332,737
13/10/2018,19,2406,1105,-1,2494,3062,2197,932,206,159,98,162,639,-1,717,1901,481,247,130,1825,1154,1491,2495,289,1030,792,658,201,2032,1116,1318,1101,undefined,194,245,4779,214,627,642,214,231,253,149,104,1820,-1,123,1655,299,130,757,195,737,338,-1,419,243,642
13/10/2018,20,1403,723,-1,2228,2784,1928,473,175,131,132,175,640,-1,721,1605,432,244,97,1587,1243,1325,2255,285,867,671,633,128,1598,897,1241,1325,undefined,148,119,3944,268,742,598,154,211,193,102,57,1849,-1,101,1236,181,125,614,146,606,202,-1,426,192,598
13/10/2018,21,944,395,-1,1666,2918,1597,423,105,89,75,127,401,-1,629,1335,363,179,75,1372,1064,1205,1925,214,839,657,541,131,1944,749,957,1378,undefined,102,102,3347,260,700,473,112,212,141,114,64,1452,-1,73,997,173,117,525,150,564,128,-1,378,191,473
13/10/2018,22,761,395,-1,1771,2316,1457,895,101,91,107,99,381,-1,680,954,298,161,103,1196,1023,1199,1770,197,825,588,417,102,1128,626,1007,983,undefined,85,135,2670,389,519,446,94,170,196,205,57,1218,-1,57,742,160,146,425,124,553,161,-1,375,164,446
13/10/2018,23,431,306,-1,1842,1534,1244,1004,76,83,54,62,223,-1,527,551,186,132,92,769,707,894,1369,194,699,461,343,68,804,504,935,669,undefined,114,197,1859,370,281,359,58,173,123,77,38,871,-1,29,563,104,117,179,82,499,115,-1,270,143,359
14/10/2018,0,324,246,-1,1245,736,809,105,51,39,114,42,149,-1,416,341,143,72,36,532,348,701,820,120,337,293,266,49,241,83,789,303,undefined,47,56,964,365,108,239,100,66,52,44,34,471,-1,21,453,55,100,44,21,484,110,-1,195,110,239
14/10/2018,1,232,164,-1,911,369,498,37,21,28,20,15,47,-1,237,246,93,26,19,376,265,574,563,61,258,220,229,34,150,61,513,161,undefined,29,23,514,303,18,172,39,64,35,20,21,329,-1,14,276,54,120,20,21,239,34,-1,107,40,172
14/10/2018,2,101,134,-1,706,253,497,19,7,18,15,5,11,-1,181,158,42,13,11,184,210,476,359,47,149,78,206,23,77,45,298,29,undefined,15,28,295,248,12,112,31,24,14,11,11,243,-1,5,147,24,91,8,24,173,37,-1,80,39,112
14/10/2018,3,64,91,-1,615,188,325,12,8,17,12,3,13,-1,127,81,40,11,15,149,144,364,364,40,77,58,96,22,76,33,328,32,undefined,5,4,132,264,13,95,9,5,7,2,1,191,-1,1,135,25,37,6,11,145,14,-1,78,22,95
14/10/2018,4,78,52,-1,440,117,253,39,7,23,5,3,12,-1,99,69,28,21,8,91,149,219,189,47,125,27,86,13,21,35,141,25,undefined,23,14,89,97,-1,55,3,3,2,1,2,89,-1,-1,89,14,27,1,20,44,13,-1,30,16,55
14/10/2018,5,40,32,-1,464,136,210,254,4,22,10,1,8,-1,132,51,44,30,8,22,51,155,263,42,136,49,67,13,119,94,287,8,undefined,53,18,157,52,10,64,12,23,6,3,1,95,-1,4,109,25,19,-1,11,54,5,-1,17,17,64
14/10/2018,6,68,82,-1,249,327,270,1729,28,52,14,7,41,-1,221,105,89,56,13,15,83,120,477,56,211,77,95,21,362,318,75,23,undefined,367,114,678,46,5,77,24,36,21,7,2,213,-1,8,194,30,39,8,11,25,13,-1,32,31,77
14/10/2018,7,88,79,-1,368,1124,404,1633,70,65,39,14,60,-1,242,122,84,112,57,66,57,88,588,58,399,190,180,30,1404,329,111,33,undefined,390,138,783,45,22,143,59,50,39,28,17,244,-1,10,257,80,77,21,30,63,46,-1,66,79,143
14/10/2018,8,187,169,-1,531,1209,623,5729,124,101,59,38,190,-1,275,222,192,179,71,85,61,118,713,98,562,250,352,105,2183,5450,131,75,undefined,165,191,909,74,52,256,102,92,71,64,50,364,-1,42,332,161,162,62,81,114,88,-1,125,148,256
14/10/2018,9,753,428,-1,945,1397,989,4456,171,135,59,57,226,-1,371,357,447,206,87,113,143,238,1261,256,893,472,749,204,1438,4979,282,127,undefined,252,369,1587,156,120,412,143,161,85,105,72,498,-1,98,702,307,224,149,108,233,123,-1,232,176,412
14/10/2018,10,1282,1008,-1,1537,2023,1464,5252,244,133,87,106,453,-1,586,595,772,276,94,410,313,403,1579,281,1181,762,1084,261,1652,4322,414,222,undefined,344,1009,2379,166,173,687,117,279,121,99,89,832,-1,156,1083,437,465,306,206,304,138,-1,362,336,687
14/10/2018,11,2126,1623,-1,2048,2732,1826,3435,259,139,75,146,488,-1,667,847,1098,388,76,736,424,606,2140,295,1265,1089,1380,369,1841,2753,473,285,undefined,336,1752,3026,188,202,638,136,231,161,165,99,1356,-1,131,1281,520,706,358,214,451,141,-1,467,260,638
14/10/2018,12,2840,1868,-1,2458,2909,2011,1335,271,128,69,163,586,-1,703,1134,1121,369,113,1247,736,931,2229,256,1213,1298,1762,417,1796,788,787,378,undefined,248,865,3443,174,337,722,129,252,223,235,98,1506,-1,195,1704,763,821,516,352,571,170,-1,551,301,722
14/10/2018,13,3164,2092,-1,2915,2743,2087,1920,259,160,78,155,582,-1,736,1449,1205,363,109,1371,809,1029,2467,245,1232,1508,1842,394,1872,1040,955,486,undefined,217,340,3673,186,306,669,114,311,266,236,124,1673,-1,188,1766,702,783,553,295,569,190,-1,614,242,669
14/10/2018,14,3653,2409,-1,3069,2543,2075,641,257,136,54,174,628,-1,696,1464,1210,303,106,1370,587,1026,2559,269,1276,1643,1626,336,1980,1023,842,774,undefined,157,284,3672,176,391,682,78,218,272,233,99,1688,-1,153,1942,624,643,697,283,654,207,-1,515,303,682
14/10/2018,15,3486,2215,-1,2898,2586,2218,667,272,133,40,200,615,-1,736,1561,1207,232,111,1259,488,962,2478,248,1259,1508,1295,326,2022,954,766,741,undefined,114,223,3342,121,351,728,140,165,225,184,81,1709,-1,108,1743,585,430,631,277,567,172,-1,502,256,728
14/10/2018,16,3117,2132,-1,2631,2311,1902,460,280,131,74,161,517,-1,691,1602,876,220,93,1181,341,828,2535,225,1224,1258,802,233,1966,1014,719,777,undefined,96,182,2981,153,308,627,88,183,259,104,85,1512,-1,120,1578,463,246,599,238,522,172,-1,455,274,627
14/10/2018,17,2712,1703,-1,2324,1890,1761,674,258,138,48,163,509,-1,620,1564,673,235,115,1096,411,909,2379,184,1134,1250,613,185,1188,799,851,613,undefined,89,220,3067,153,224,686,63,201,229,67,74,1386,-1,161,1514,247,166,452,194,534,236,-1,487,357,686
14/10/2018,18,2337,1160,-1,1934,1934,1618,353,235,171,74,174,544,-1,569,1456,444,168,80,1280,628,997,2146,207,1014,986,507,151,1035,710,848,681,undefined,108,136,2685,142,271,612,100,121,241,81,101,1407,-1,178,1404,222,152,488,158,488,195,-1,443,208,612
14/10/2018,19,1588,667,-1,1651,1667,1371,271,151,100,86,147,539,-1,525,1439,369,228,49,1339,739,1035,1962,164,813,520,549,142,667,528,863,841,undefined,87,113,2459,137,356,500,102,129,206,102,90,1279,-1,114,1187,187,151,465,137,460,149,-1,429,178,500
14/10/2018,20,811,395,-1,1384,1556,1216,185,127,71,72,123,484,-1,468,1239,284,206,68,1148,687,924,1799,164,771,416,481,94,581,292,637,962,undefined,90,103,2185,146,313,467,70,150,140,135,81,1225,-1,77,803,148,119,453,146,313,190,-1,334,155,467
14/10/2018,21,481,464,-1,878,953,1035,72,122,88,38,81,312,-1,344,886,211,123,32,856,520,692,1496,175,611,277,449,93,368,189,611,785,undefined,60,69,1393,89,240,383,74,85,139,103,61,806,-1,67,594,121,112,231,114,289,124,-1,223,136,383
14/10/2018,22,282,271,-1,580,561,885,56,55,58,35,44,173,-1,261,503,84,63,31,538,341,548,1138,103,408,120,353,83,159,85,406,430,undefined,51,41,964,68,126,298,53,41,106,77,28,455,-1,47,410,96,97,135,89,181,84,-1,141,112,298
14/10/2018,23,199,101,-1,296,302,567,26,30,31,24,33,78,-1,220,221,58,48,17,288,128,404,712,66,290,128,305,31,76,53,251,194,undefined,23,31,426,58,71,160,31,31,93,87,32,289,-1,34,297,43,86,56,64,140,88,-1,99,72,160
15/10/2018,0,95,53,-1,152,149,229,8,13,22,16,16,49,-1,55,124,26,21,6,119,65,228,198,32,103,37,148,25,71,29,184,87,undefined,8,15,180,22,11,77,12,20,69,18,13,80,-1,13,99,25,78,24,38,39,52,-1,45,42,77
15/10/2018,1,78,31,-1,91,86,87,4,10,10,9,2,23,-1,20,64,16,7,10,113,43,154,125,15,34,46,120,10,27,15,142,21,undefined,2,2,115,8,12,53,4,20,21,9,5,67,-1,6,56,10,56,4,15,24,28,-1,53,13,53
15/10/2018,2,29,15,-1,31,42,73,16,2,6,2,1,3,-1,17,37,10,14,2,49,40,83,99,4,10,24,55,8,23,8,81,17,undefined,2,-1,51,8,6,25,3,10,5,2,3,47,-1,6,31,13,47,6,7,30,9,-1,19,12,25
15/10/2018,3,17,12,-1,23,36,60,14,1,2,-1,2,2,-1,7,31,4,9,-1,23,48,64,83,8,16,13,55,1,37,7,66,-1,undefined,1,2,21,6,1,18,1,9,4,3,3,33,-1,2,44,2,47,4,8,3,7,-1,6,6,18
15/10/2018,4,30,23,-1,28,47,58,13,3,10,3,1,2,-1,29,17,12,30,9,17,24,42,47,8,24,13,25,4,46,12,54,14,undefined,4,21,29,4,11,19,6,6,11,4,2,33,-1,5,32,7,14,-1,3,10,4,-1,7,7,19
15/10/2018,5,52,21,-1,85,108,207,20,34,98,18,6,20,-1,96,28,18,66,40,11,50,50,166,42,218,70,47,7,110,49,37,9,undefined,14,25,119,22,5,77,47,20,7,4,3,55,-1,6,74,7,15,1,11,25,10,-1,14,106,77
15/10/2018,6,121,75,-1,184,365,530,115,138,496,89,19,96,-1,239,77,90,225,161,40,31,84,538,195,780,191,68,20,374,162,77,28,undefined,69,34,582,58,6,298,79,83,38,43,20,136,-1,12,214,35,24,13,22,61,25,-1,42,472,298
15/10/2018,7,401,235,-1,461,985,1736,435,392,2308,346,44,180,-1,696,337,413,859,754,108,85,174,1344,672,2406,635,212,88,995,348,219,74,undefined,304,142,1779,248,34,1086,318,292,114,108,72,479,-1,77,532,133,61,62,65,170,135,-1,119,2102,1086
15/10/2018,8,934,649,-1,1067,1875,3859,708,559,4363,645,67,353,-1,1642,705,903,2044,1787,211,174,374,2672,1466,4547,942,499,130,1972,716,332,125,undefined,642,267,3695,746,111,2238,723,716,448,493,180,950,-1,285,1095,204,93,143,111,613,340,-1,456,4732,2238
15/10/2018,9,1089,755,-1,1203,1131,2333,268,276,2739,445,28,275,-1,750,679,907,1320,964,171,215,361,1977,893,2860,453,543,95,1151,446,309,141,undefined,425,179,2218,585,128,1627,692,587,576,633,192,838,-1,296,995,200,122,177,122,557,391,-1,430,3049,1627
15/10/2018,10,1470,1260,-1,1654,1160,1266,79,179,1011,250,37,155,-1,465,748,1096,790,562,299,214,441,1708,610,1793,454,531,109,882,342,383,171,undefined,223,183,1544,512,134,1060,443,576,624,515,187,962,-1,214,1078,174,143,241,112,438,264,-1,455,1226,1060
15/10/2018,11,1920,1682,-1,1888,1184,1337,-1,229,781,259,60,205,-1,521,990,1232,740,410,679,334,692,1952,576,1628,572,654,121,902,498,552,175,undefined,215,155,1798,512,185,1063,400,520,743,655,227,1205,-1,279,1340,229,141,288,141,483,274,-1,524,905,1063
15/10/2018,12,3541,2966,-1,3133,1727,2348,-1,648,1628,502,145,435,-1,624,1713,2026,1993,695,1276,538,1390,2899,1179,2643,828,1095,189,1304,662,1122,325,undefined,384,318,3349,1116,314,1797,1108,919,838,784,212,2119,-1,414,2113,301,299,427,221,878,465,-1,806,2653,1797
15/10/2018,13,3671,3171,-1,3191,1833,2339,-1,555,1421,455,99,377,-1,680,1666,2226,1847,773,1311,694,1412,3122,1177,2585,891,1043,219,1324,828,1002,423,undefined,378,396,3436,1007,379,1785,1107,913,1056,816,258,2262,-1,479,2369,343,246,451,253,1031,510,-1,984,2114,1785
15/10/2018,14,2802,2109,-1,2752,1708,1706,-1,213,880,306,100,276,-1,561,1465,1593,819,510,994,432,909,2358,552,1850,679,648,133,1130,735,663,287,undefined,210,246,2173,626,186,1136,457,483,747,709,154,1587,-1,282,1706,206,175,346,166,742,353,-1,650,1160,1136
15/10/2018,15,2772,2125,-1,2786,1771,1858,145,226,1371,304,56,202,-1,655,1588,1329,760,525,881,487,856,2741,495,2238,935,665,187,1283,714,636,235,undefined,285,192,2000,540,153,1237,326,486,760,771,106,1679,-1,214,1767,278,176,287,150,569,476,-1,537,1316,1237
15/10/2018,16,2591,2080,-1,2690,2234,2919,441,395,2993,551,43,263,-1,1053,1701,1207,893,999,889,444,823,3088,738,3772,1005,576,163,1505,779,636,257,undefined,382,208,2844,604,167,1759,383,394,751,777,99,1607,-1,290,1849,227,151,396,163,639,484,-1,591,2893,1759
15/10/2018,17,3177,2003,-1,2928,3092,4598,797,698,4064,793,102,383,-1,2028,2261,1339,1354,1884,1050,411,990,4109,1132,5150,1508,785,224,2364,1286,811,377,undefined,461,378,4327,776,236,2579,632,489,846,680,158,2105,-1,262,2248,317,158,500,194,787,642,-1,801,4150,2579
15/10/2018,18,2336,1353,-1,2365,2356,2703,496,416,1764,419,98,410,-1,1072,1813,752,645,769,1116,541,989,3162,648,2720,986,679,136,1614,819,780,454,undefined,203,197,3211,405,239,1275,314,298,619,343,146,1534,-1,251,1659,195,100,514,150,562,327,-1,548,1490,1275
15/10/2018,19,1398,671,-1,1924,1302,1576,259,163,565,199,60,261,-1,569,1505,476,473,346,1124,543,870,2189,281,1459,406,517,118,741,382,728,412,undefined,97,104,1895,223,246,682,136,212,430,188,119,1200,-1,209,1289,169,98,396,120,407,293,-1,404,515,682
15/10/2018,20,788,362,-1,1365,1487,1222,132,116,248,101,87,314,-1,419,1120,327,299,163,905,540,848,1718,189,880,294,548,95,826,284,485,417,undefined,77,101,1652,144,224,456,91,136,316,129,97,949,-1,124,888,134,152,358,85,310,188,-1,355,271,456
15/10/2018,21,509,275,-1,871,881,1060,79,94,143,90,74,254,-1,346,766,256,141,95,641,390,603,1378,155,662,316,442,72,491,175,340,316,undefined,57,62,1192,197,122,322,104,122,246,154,98,746,-1,90,603,99,101,252,84,257,181,-1,206,195,322
15/10/2018,22,276,143,-1,513,506,688,67,51,103,40,49,148,-1,248,512,153,92,73,453,321,468,936,93,453,174,364,45,216,140,305,228,undefined,50,43,744,67,89,306,58,69,167,117,55,534,-1,73,410,63,119,184,59,156,116,-1,139,127,306
15/10/2018,23,139,74,-1,296,350,466,32,28,68,25,26,84,-1,162,240,61,47,41,252,165,304,742,54,263,94,247,32,148,53,150,111,undefined,29,30,496,36,41,170,35,22,75,65,21,248,-1,60,219,47,110,53,39,58,81,-1,53,61,170
16/10/2018,0,61,38,-1,388,105,178,13,10,19,9,7,18,-1,85,122,34,24,21,98,85,176,196,39,97,48,153,10,44,41,109,38,undefined,17,14,158,23,5,93,10,21,67,33,21,117,-1,18,114,20,100,18,39,39,48,-1,37,30,93
16/10/2018,1,43,18,-1,222,75,99,2,13,15,2,5,9,-1,22,55,12,14,5,73,44,115,131,34,51,48,103,6,21,13,101,13,undefined,2,5,64,8,8,32,1,8,17,8,3,64,-1,3,46,10,54,9,41,34,16,-1,23,6,32
16/10/2018,2,41,8,-1,12,34,54,16,1,4,2,1,3,-1,13,31,4,14,5,28,40,69,73,33,22,15,60,4,18,3,61,4,undefined,5,3,29,4,10,36,6,3,5,4,-1,18,-1,2,26,10,39,2,10,20,6,-1,9,6,36
16/10/2018,3,23,4,-1,25,42,44,19,2,4,2,1,4,-1,8,19,2,8,3,34,10,49,46,16,14,10,41,-1,40,3,53,3,undefined,2,10,27,4,6,18,8,7,6,2,2,14,-1,1,23,2,26,4,5,3,5,-1,9,6,18
16/10/2018,4,10,19,-1,33,55,40,23,2,15,4,-1,4,-1,25,16,-1,6,4,10,12,34,50,5,35,23,40,8,67,12,23,8,undefined,3,5,63,2,2,14,11,10,9,2,2,16,-1,4,33,11,44,-1,5,9,8,-1,12,5,14
16/10/2018,5,33,22,-1,83,136,250,41,47,91,15,1,23,-1,92,27,30,92,43,7,16,32,161,42,267,78,92,12,88,46,18,13,undefined,20,26,196,25,7,91,18,16,14,6,6,35,-1,4,91,15,23,6,9,21,5,-1,10,110,91
16/10/2018,6,110,100,-1,213,445,970,109,136,725,95,14,80,-1,294,96,159,222,170,42,31,70,648,222,1061,222,153,37,438,129,57,38,undefined,81,63,1009,71,7,363,91,116,32,34,14,133,-1,31,226,62,59,29,26,57,81,-1,85,559,363
16/10/2018,7,414,257,-1,545,1028,1926,329,334,2477,357,31,138,-1,719,323,417,877,813,85,89,163,1420,789,2481,726,304,105,940,307,184,70,undefined,287,140,1790,234,33,1171,298,289,168,128,49,519,-1,82,479,152,96,91,51,200,94,-1,135,2158,1171
16/10/2018,8,952,621,-1,1103,2045,4015,549,462,4740,700,55,312,-1,1553,824,895,1995,1858,202,148,335,2467,1551,4531,861,596,176,2147,578,294,109,undefined,625,309,3682,777,109,2552,713,847,527,574,193,978,-1,212,1064,285,162,136,122,594,256,-1,457,5154,2552
16/10/2018,9,917,694,-1,1102,1172,2255,191,259,2643,523,40,241,-1,837,741,907,1232,968,209,159,327,1841,843,2707,392,651,193,1141,391,276,155,undefined,447,241,2056,574,111,1536,590,578,662,573,206,809,-1,281,930,294,178,169,151,536,322,-1,435,3146,1536
16/10/2018,10,1212,974,-1,1503,805,1191,211,166,972,288,27,132,-1,411,762,1045,727,533,314,203,459,1466,505,1823,383,852,193,755,370,321,163,undefined,246,209,1309,525,128,941,430,609,753,632,182,810,-1,207,919,338,314,219,160,432,312,-1,399,1240,941
16/10/2018,11,1719,1507,-1,1983,1045,1171,238,159,779,262,49,168,-1,406,1022,1264,783,438,514,369,627,1676,495,1632,457,1087,233,1041,338,564,173,undefined,263,144,1407,551,132,1062,370,523,871,607,203,1142,-1,274,1345,454,338,278,171,429,297,-1,456,1008,1062
16/10/2018,12,3152,2477,-1,2956,1337,1982,438,560,1718,473,111,355,-1,630,1566,2150,1532,625,1066,715,1420,2692,1087,2549,755,1632,257,1330,544,1037,330,undefined,287,313,2901,1146,241,1620,1104,916,947,508,216,1973,-1,430,2139,603,528,408,328,845,349,-1,757,2582,1620
16/10/2018,13,3147,2951,-1,3159,1340,2075,449,479,1412,448,123,329,-1,629,1725,2031,1532,667,980,777,1278,2985,1017,2568,971,1606,306,1397,683,1008,385,undefined,261,323,3107,961,245,1662,1043,836,1053,373,190,2059,-1,433,2204,631,532,355,303,1007,378,-1,901,1981,1662
16/10/2018,14,2439,1951,-1,2634,1233,1731,187,199,930,287,39,167,-1,578,1364,1654,766,529,837,424,943,2394,668,1861,650,1075,224,980,500,694,261,undefined,209,237,2117,695,187,1146,502,446,693,215,144,1512,-1,275,1666,416,314,269,246,760,308,-1,624,1191,1146
16/10/2018,15,2483,1844,-1,2581,1478,2066,290,225,1417,371,50,203,-1,775,1451,1263,609,565,801,437,863,2575,567,2317,845,718,167,1239,583,571,217,undefined,237,195,2078,545,181,1245,321,470,815,376,177,1403,-1,243,1622,296,164,269,161,579,365,-1,572,1377,1245
16/10/2018,16,2394,1866,-1,2574,1789,2734,327,351,3078,647,44,184,-1,1007,1499,1191,695,1052,799,419,943,3072,707,3695,944,651,163,1593,617,636,249,undefined,443,217,2504,606,155,1844,429,371,745,573,211,1461,-1,313,1827,286,152,300,203,672,347,-1,654,2876,1844
16/10/2018,17,2679,1927,-1,2767,2565,4478,487,591,3447,752,27,155,-1,1483,1925,1323,1423,2012,853,419,926,3635,1194,5694,1352,673,257,2056,623,934,295,undefined,687,292,3725,776,172,2351,641,594,794,726,269,1510,-1,371,1909,356,105,382,149,678,586,-1,911,4139,2351
16/10/2018,18,2205,1324,-1,2171,1657,2571,324,377,1531,415,22,119,-1,837,1478,893,824,864,1166,480,943,2876,626,2916,630,708,190,1254,442,797,272,undefined,271,138,2435,453,187,1260,356,397,503,660,191,1236,-1,322,1316,304,187,402,166,568,448,-1,612,1507,1260
16/10/2018,19,1162,571,-1,1331,885,1257,129,141,535,180,22,95,-1,364,1219,408,345,295,883,516,857,1942,304,1377,305,462,135,599,190,693,279,undefined,119,61,1343,217,147,582,150,231,378,381,169,908,-1,241,1073,205,79,381,125,399,313,-1,424,532,582
16/10/2018,20,551,312,-1,917,661,907,69,84,195,99,22,55,-1,234,990,344,227,125,762,522,705,1425,209,972,173,453,170,438,128,633,303,undefined,68,38,1009,166,137,441,89,172,308,329,71,604,-1,175,586,210,72,299,97,293,239,-1,321,240,441
