Date,Hour,Bourke Street Mall (North),Bourke Street Mall (South),Melbourne Central,Town Hall (West),Princes Bridge,Flinders Street Station Underpass,Birrarung Marr,Webb Bridge,Southern Cross Station,Victoria Point,Waterfront City,New Quay,Flagstaff Station,Sandridge Bridge,State Library,Collins St (North),Collins Place (South),Collins Place (North),Chinatown-Swanston St (North),Chinatown-Lt Bourke St (South),Bourke St-Russell St (West),Flinders St-Elizabeth St (East),Spencer St-Collins St (South),Spencer St-Collins St (North),Melbourne Convention Exhibition Centre,QV Market-Elizabeth St (West),QV Market-Peel St,The Arts Centre,St Kilda Rd-Alexandra Gardens,Lonsdale St (South),Lygon St (West),City Square,Flinders St-Spring St (West),Flinders St-Spark La,Southbank,Queen St (West),Lygon St (East),Flinders St-Swanston St (West),Alfred Place,Lonsdale St-Spring St (West),Grattan St-Swanston St (West),Monash Rd-Swanston St (West),Tin Alley-Swanston St (West),Little Collins St-Swanston St (East),Flinders La-Swanston St (West),Pelham St (South),Melbourne Central-Elizabeth St (East),QVM-Queen St (East),QVM-Therry St (South),Faraday St-Lygon St (West),QVM-Franklin St (North),Elizabeth St-Lonsdale St (South),Lincoln-Swanston (W)
13/08/2018,18,2302,1319,2712,2431,2185,-1,588,395,1978,411,76,326,-1,995,2077,877,726,865,1263,650,1234,3424,586,2845,908,697,179,1662,595,999,501,undefined,326,280,2896,429,185,-1,344,350,893,863,305,1669,3231,233,1813,261,164,-1,181,654,537
13/08/2018,19,1385,666,2293,1540,1303,-1,538,126,539,164,69,229,-1,497,1437,445,269,194,1163,588,1012,2279,286,1448,401,590,132,965,243,864,355,undefined,155,137,1744,209,216,-1,143,224,452,482,203,1230,2058,172,1259,194,151,-1,141,550,282
13/08/2018,20,801,313,1980,1188,913,-1,90,111,250,96,57,159,-1,319,1188,355,292,145,913,558,917,1811,207,929,259,500,122,489,187,774,445,undefined,72,121,1237,194,149,-1,104,226,334,319,132,1068,1539,127,856,152,83,-1,108,464,277
13/08/2018,21,464,194,1406,783,960,-1,49,69,169,49,55,161,-1,245,776,300,168,101,707,371,707,1389,181,712,162,393,87,742,120,605,301,undefined,48,57,1139,164,121,-1,129,100,253,278,113,673,1112,94,540,114,84,-1,71,260,205
13/08/2018,22,280,122,731,510,614,-1,1000,43,115,60,20,86,-1,240,383,150,92,74,396,271,451,988,119,545,151,283,38,328,164,434,152,undefined,68,135,710,92,51,-1,51,82,155,126,74,368,801,49,315,62,78,-1,59,172,117
13/08/2018,23,99,74,438,229,265,-1,18,26,65,9,20,48,-1,173,257,88,79,37,158,112,281,511,59,280,79,189,30,149,68,177,71,undefined,26,24,352,29,21,-1,24,36,50,51,30,232,458,25,205,47,54,-1,25,55,36
14/08/2018,0,76,52,184,105,97,-1,3,8,35,9,6,20,-1,59,101,39,21,7,102,60,147,170,23,101,21,108,9,37,17,93,42,undefined,18,12,159,6,8,-1,10,8,49,10,4,112,199,15,107,12,33,-1,8,28,25
14/08/2018,1,40,19,91,86,64,-1,16,5,11,-1,1,5,-1,22,45,19,24,3,64,50,82,124,7,37,31,81,7,41,8,67,15,undefined,8,5,86,11,10,-1,14,6,8,6,6,42,90,3,56,8,37,-1,15,16,13
14/08/2018,2,23,19,51,31,28,-1,8,1,4,3,1,3,-1,16,24,9,5,5,32,32,90,66,6,15,9,45,3,7,4,61,15,undefined,1,5,52,5,4,-1,-1,-1,2,3,1,30,53,1,38,8,19,-1,5,12,6
14/08/2018,3,15,12,27,17,29,-1,10,1,4,-1,-1,2,-1,3,9,2,8,2,20,29,55,58,7,19,11,47,3,34,3,46,2,undefined,2,14,14,14,6,-1,3,3,3,1,1,17,33,-1,23,3,19,-1,3,10,2
14/08/2018,4,18,19,39,40,62,-1,19,5,9,5,5,12,-1,23,8,4,11,5,15,20,51,47,12,28,24,32,6,52,10,48,6,undefined,5,4,41,2,8,-1,24,7,13,4,2,36,96,3,32,2,13,-1,7,9,7
14/08/2018,5,31,21,74,85,119,-1,41,57,192,16,5,21,-1,89,33,32,76,41,11,25,60,136,50,300,47,65,6,85,63,32,18,undefined,16,41,202,24,10,-1,21,26,15,10,8,29,215,4,81,15,39,-1,4,32,6
14/08/2018,6,149,99,184,180,441,-1,156,133,1044,83,16,63,-1,305,96,144,241,228,22,31,72,597,240,1111,249,149,34,387,139,70,31,undefined,75,96,961,94,9,-1,82,100,59,46,37,136,500,35,189,58,58,-1,49,58,70
14/08/2018,7,361,227,456,483,1109,-1,337,368,2794,375,39,176,-1,645,389,428,780,757,103,65,185,1498,742,2358,523,302,79,1082,318,156,64,undefined,255,171,1803,251,46,-1,300,300,172,162,88,480,1316,103,564,182,118,-1,61,275,200
14/08/2018,8,923,682,864,1068,2029,-1,658,581,4814,660,69,340,-1,1443,757,1009,1947,1643,263,163,361,2766,1432,4282,915,653,233,2069,582,444,134,undefined,706,323,3587,770,108,-1,746,818,580,623,215,977,2635,310,1181,324,207,-1,130,799,368
14/08/2018,9,1119,656,898,1177,1456,-1,298,347,2971,506,26,279,-1,724,636,974,1324,1001,228,154,396,2030,845,3161,543,772,289,1342,400,287,185,undefined,519,251,2078,620,123,-1,616,566,784,771,253,854,2085,272,1160,386,234,-1,140,598,374
14/08/2018,10,1416,1073,1263,1606,1300,-1,231,212,1029,244,24,165,-1,424,924,1085,747,519,423,230,545,1749,469,1706,475,965,213,1297,440,430,267,undefined,283,232,1497,549,194,-1,420,612,835,689,221,892,2400,239,1048,343,332,-1,173,541,365
14/08/2018,11,1998,1372,1470,1983,1666,-1,221,250,852,230,57,243,-1,391,1105,1290,657,469,707,437,860,1895,644,1615,494,1144,253,1561,440,549,185,undefined,216,195,1881,491,173,-1,353,546,975,738,240,1132,2658,265,1377,505,481,-1,186,602,472
14/08/2018,12,3285,2608,2552,3089,2251,-1,572,705,1716,551,131,483,-1,695,2017,2157,1579,694,1173,866,1587,2668,923,2432,1067,1739,306,2163,729,1117,327,undefined,481,339,3276,1135,406,-1,1094,919,1113,822,271,2153,3424,452,2213,573,655,-1,267,990,464
14/08/2018,13,3679,2888,2586,3256,1998,-1,672,585,1599,499,111,411,-1,744,2009,2232,1603,672,1209,762,1516,3068,928,2542,1148,1672,339,1817,833,1086,389,undefined,367,378,3503,1012,333,-1,1105,875,1178,781,344,2413,3523,518,2375,603,631,-1,271,1077,503
14/08/2018,14,2975,1918,2359,2948,1929,-1,251,310,1051,327,35,219,-1,601,1733,1630,871,500,1027,450,1044,2644,462,2065,792,1169,202,1478,652,555,269,undefined,273,210,2282,676,227,-1,459,652,962,816,303,1766,3287,272,1916,509,356,-1,193,820,441
14/08/2018,15,2871,1901,2312,2721,2189,-1,297,264,1587,370,34,168,-1,624,1888,1308,696,603,935,462,893,2859,468,2427,933,812,181,2005,666,703,212,undefined,264,195,2291,564,188,-1,350,565,989,926,322,1786,3369,259,1850,395,196,-1,185,761,575
14/08/2018,16,2953,1889,2410,2792,2364,-1,415,396,3255,626,50,280,-1,924,1973,1319,811,1024,911,432,990,3361,587,3977,1112,741,213,2080,720,681,270,undefined,410,270,2616,597,164,-1,450,511,901,1029,320,1737,3512,259,1941,298,168,-1,180,818,491
14/08/2018,17,3481,2076,2837,3264,3409,-1,745,615,4344,856,74,295,-1,1940,2316,1534,1238,1705,1135,592,1324,4310,1030,5259,1321,808,294,2851,1009,900,364,undefined,639,372,4079,783,221,-1,633,620,1144,1115,403,2262,4493,357,2424,442,165,-1,175,842,729
14/08/2018,18,2613,1435,2687,2534,2276,-1,631,406,1989,439,51,244,-1,1124,1998,904,753,881,1253,905,1371,3512,594,3044,1012,759,205,1886,630,1121,366,undefined,341,257,3092,469,262,-1,345,411,837,959,315,1847,3417,254,1981,323,146,-1,188,703,555
14/08/2018,19,1546,590,2283,1704,1313,-1,423,157,608,168,67,258,-1,511,1490,495,320,290,1068,854,1137,2444,340,1520,513,607,147,809,293,984,419,undefined,135,135,1967,243,211,-1,197,236,475,494,234,1351,2057,238,1369,210,122,-1,119,596,286
14/08/2018,20,789,360,2241,1318,934,-1,111,107,318,92,40,138,-1,403,1246,449,293,197,878,797,1010,1843,259,1046,241,510,98,531,238,924,368,undefined,79,112,1387,174,160,-1,90,192,367,438,189,1172,1731,141,903,147,98,-1,116,444,245
14/08/2018,21,525,270,1590,902,1145,-1,68,76,139,53,28,91,-1,349,858,320,184,117,657,667,806,1482,180,790,198,408,84,987,154,620,263,undefined,56,76,1158,197,104,-1,137,120,237,260,107,909,1405,68,594,125,108,-1,59,294,222
14/08/2018,22,319,216,982,568,529,-1,609,32,118,32,12,56,-1,207,476,137,117,80,378,325,601,1106,117,481,144,286,69,310,126,496,191,undefined,62,113,772,105,65,-1,45,70,117,104,46,457,877,59,435,111,87,-1,32,181,89
14/08/2018,23,147,88,537,263,253,-1,22,15,67,9,8,17,-1,177,225,92,90,49,213,173,391,656,88,258,64,204,31,135,65,295,95,undefined,24,38,324,24,19,-1,40,35,54,65,35,253,567,31,214,46,66,-1,31,80,87
15/08/2018,0,78,43,218,122,112,-1,18,5,23,42,4,12,-1,64,74,35,20,14,48,69,245,173,27,94,21,128,12,54,19,160,27,undefined,10,3,134,17,5,-1,16,15,21,7,6,91,190,7,92,11,49,-1,7,37,22
15/08/2018,1,32,26,118,58,47,-1,10,8,7,1,3,4,-1,15,34,19,9,4,40,65,116,103,9,29,18,85,8,22,18,109,9,undefined,1,2,66,10,8,-1,11,10,14,2,1,41,90,4,50,9,39,-1,8,27,19
15/08/2018,2,24,17,43,48,30,-1,7,2,-1,4,-1,2,-1,8,15,8,13,3,22,25,96,60,8,26,9,60,7,14,9,74,4,undefined,10,6,28,7,1,-1,10,10,10,3,2,31,83,3,26,6,20,-1,10,15,10
15/08/2018,3,11,14,44,24,41,-1,9,-1,6,2,-1,1,-1,15,11,4,10,8,16,31,77,51,6,30,3,54,5,29,8,34,1,undefined,3,3,20,7,1,-1,3,5,1,-1,-1,30,41,1,32,7,34,-1,3,5,2
15/08/2018,4,22,14,26,33,57,-1,3,3,8,5,1,4,-1,27,6,4,15,6,14,25,44,60,7,25,22,29,6,58,11,22,15,undefined,7,5,23,3,6,-1,4,4,12,6,3,13,75,3,24,4,15,-1,7,-1,9
15/08/2018,5,47,24,106,83,116,-1,32,36,177,16,3,15,-1,80,29,22,75,34,17,24,24,147,51,326,53,46,7,87,51,33,9,undefined,10,36,196,17,4,-1,14,15,18,9,8,49,214,6,78,14,23,-1,14,30,12
15/08/2018,6,131,97,214,189,416,-1,129,134,916,80,17,55,-1,309,96,127,204,163,24,20,69,644,310,1100,242,129,31,371,131,61,22,undefined,77,53,987,78,5,-1,62,84,57,44,23,106,471,27,213,55,43,-1,37,46,86
15/08/2018,7,347,254,407,489,1067,-1,302,311,2643,391,23,180,-1,640,344,532,804,751,100,83,140,1339,743,2531,562,268,92,893,341,144,60,undefined,244,142,1744,253,40,-1,315,249,175,138,65,508,1359,63,518,133,72,-1,64,215,164
15/08/2018,8,885,656,897,1072,1968,-1,507,492,4842,678,30,325,-1,1478,795,1146,2025,1645,200,135,325,2709,1418,4455,982,589,193,1763,559,442,156,undefined,587,306,3260,794,109,-1,701,841,609,585,222,940,2638,253,1192,272,138,-1,149,774,459
15/08/2018,9,1063,667,936,1192,1458,-1,286,252,2734,459,29,241,-1,735,763,951,1226,967,231,161,363,1940,831,3068,488,611,138,1256,356,335,179,undefined,470,244,1978,625,132,-1,694,588,820,832,282,845,2334,352,953,242,147,-1,142,632,426
15/08/2018,10,1322,990,1209,1523,1378,-1,310,174,1006,268,22,122,-1,522,835,1155,728,484,366,240,448,1828,495,1642,441,552,157,1332,409,462,256,undefined,219,194,1274,487,182,-1,484,704,709,692,235,872,2161,262,1055,266,158,-1,128,485,311
15/08/2018,11,2087,1294,1502,1855,1892,-1,234,190,839,229,35,149,-1,559,1284,1215,706,481,713,402,733,1944,577,1898,521,768,158,1993,462,682,199,undefined,259,229,1459,522,154,-1,409,728,939,636,264,1219,2455,266,1465,253,187,-1,210,586,464
15/08/2018,12,3297,2629,2723,3038,2515,-1,572,605,1797,564,91,330,-1,720,1923,1997,1563,664,1210,811,1518,2767,1148,2580,888,1218,190,2701,694,1161,340,undefined,389,343,2824,1125,361,-1,1040,1203,1207,885,325,2039,3382,462,2051,359,350,-1,243,916,432
15/08/2018,13,3701,2742,2739,3240,1929,-1,550,492,1576,560,116,314,-1,721,2118,2122,1430,629,1212,772,1620,3079,977,2514,971,1116,260,1728,938,1140,359,undefined,337,346,3074,975,349,-1,1117,888,1118,776,310,2289,3586,390,2430,398,280,-1,254,1100,447
15/08/2018,14,2890,2144,2261,2905,1873,-1,339,279,1074,268,67,205,-1,561,1826,1661,843,563,993,486,1073,2644,584,2102,858,745,221,1547,656,859,365,undefined,239,221,1960,743,230,-1,474,689,1008,662,311,1866,3322,277,1819,384,219,-1,180,820,452
15/08/2018,15,2825,2017,2230,2928,2383,-1,295,238,1603,380,42,244,-1,728,1867,1409,697,594,1007,496,1025,2855,506,2740,926,710,244,2073,800,786,241,undefined,226,218,2206,588,231,-1,415,728,935,568,308,1829,3352,321,1959,448,204,-1,228,814,432
15/08/2018,16,2826,2115,2277,3054,3037,-1,375,371,3266,596,60,235,-1,915,2121,1334,694,1003,965,477,1006,3145,702,3729,1098,812,205,2587,574,785,285,undefined,406,203,2562,551,179,-1,444,493,1041,546,269,1759,3616,253,2151,456,231,-1,268,780,450
15/08/2018,17,3322,2149,2799,3331,3303,-1,552,582,4353,799,62,304,-1,1899,2519,1438,1267,1692,1032,642,1364,4120,1092,5196,1320,1309,319,2891,952,1068,380,undefined,568,345,4113,857,231,-1,670,705,1258,927,409,2070,4518,300,2638,1121,571,-1,334,885,676
15/08/2018,18,2489,1332,2754,2537,2389,-1,392,365,1786,422,57,264,-1,940,2082,1082,786,754,1257,840,1345,3357,572,2887,900,1730,317,2171,571,1126,374,undefined,354,259,2977,507,219,-1,365,542,793,743,284,1763,3443,279,2042,1464,909,-1,321,705,524
15/08/2018,19,1311,749,2301,1663,1481,-1,145,148,576,152,19,110,-1,438,1435,532,281,302,1136,704,1060,2208,261,1412,332,1737,299,1777,267,896,381,undefined,140,108,1688,258,215,-1,213,269,514,512,184,1145,2070,178,1407,1134,932,-1,344,495,350
15/08/2018,20,879,692,2255,1284,855,-1,75,113,295,97,47,178,-1,349,1338,434,354,178,952,692,999,1771,305,1044,225,1436,278,479,216,840,349,undefined,99,111,1226,229,143,-1,113,287,330,362,137,1230,1730,114,956,815,752,-1,307,408,247
15/08/2018,21,578,362,1616,995,1316,-1,78,71,156,66,52,166,-1,349,806,414,159,91,761,581,830,1488,189,934,194,1102,224,1118,175,714,271,undefined,83,96,1123,211,162,-1,126,156,254,249,105,1026,1401,86,698,496,583,-1,203,335,247
15/08/2018,22,329,193,934,596,945,-1,43,39,139,50,33,102,-1,235,492,195,160,73,487,353,620,1065,162,517,189,462,89,947,110,539,189,undefined,54,73,791,73,77,-1,52,219,127,123,76,440,902,56,391,225,205,-1,89,199,109
15/08/2018,23,133,61,607,280,308,-1,25,22,69,20,18,42,-1,175,200,150,78,70,178,185,421,570,59,280,144,251,54,191,52,376,124,undefined,24,28,376,66,35,-1,43,52,94,75,33,298,467,26,263,104,108,-1,42,160,64
16/08/2018,0,88,44,259,122,112,-1,15,9,15,9,5,13,-1,71,71,95,29,13,95,68,254,235,38,134,56,137,24,59,10,224,37,undefined,13,12,187,18,7,-1,17,8,97,57,48,76,230,18,113,28,30,-1,15,34,24
16/08/2018,1,42,19,122,50,29,-1,1,3,8,2,4,4,-1,21,39,22,26,6,69,74,149,116,19,25,20,94,9,18,8,134,10,undefined,5,4,79,12,6,-1,11,8,86,47,46,30,79,1,48,20,35,-1,33,29,21
16/08/2018,2,29,15,79,31,37,-1,4,1,9,-1,-1,1,-1,7,38,11,7,5,34,25,68,95,8,19,12,65,11,23,5,58,2,undefined,1,-1,53,18,9,-1,5,9,10,8,7,12,67,-1,33,13,27,-1,9,17,5
16/08/2018,3,19,9,49,18,48,-1,27,1,4,4,-1,-1,-1,2,18,11,14,14,17,34,82,86,2,21,21,40,5,32,4,20,7,undefined,1,2,22,6,2,-1,1,4,3,6,2,16,66,3,26,9,20,-1,1,8,3
16/08/2018,4,14,17,61,40,72,-1,19,4,8,1,1,2,-1,31,5,5,10,4,16,17,64,55,22,18,6,35,7,67,5,32,11,undefined,10,5,28,3,7,-1,3,10,12,4,3,8,88,3,18,4,20,-1,3,3,12
16/08/2018,5,42,26,109,97,127,-1,28,43,158,16,5,24,-1,85,33,50,66,24,34,29,136,167,44,297,71,64,7,99,41,37,13,undefined,14,32,152,29,12,-1,17,20,21,5,5,52,241,4,61,24,24,-1,6,25,15
16/08/2018,6,160,113,189,188,463,-1,164,135,1005,94,11,80,-1,294,94,200,241,190,26,31,96,619,253,1129,234,132,45,458,126,66,32,undefined,83,103,990,95,11,-1,76,83,49,35,27,131,544,26,234,64,64,-1,26,49,72
16/08/2018,7,387,255,415,515,1093,-1,356,348,2833,388,30,166,-1,663,344,574,782,761,79,76,203,1386,728,2536,519,312,81,1115,312,157,101,undefined,266,161,1790,242,37,-1,362,281,165,142,69,482,1338,88,559,133,88,-1,62,217,175
16/08/2018,8,933,646,974,1137,2119,-1,579,533,4989,667,68,341,-1,1462,832,1079,2007,1725,239,156,331,2775,1484,4477,1039,674,230,2176,589,454,131,undefined,655,308,3442,784,140,-1,777,847,610,693,208,1037,2751,272,1259,325,200,-1,115,696,355
16/08/2018,9,1117,740,948,1247,1338,-1,317,269,2721,436,25,216,-1,771,744,920,1259,906,217,156,453,2012,847,2829,711,833,230,1424,371,327,161,undefined,448,214,2000,609,121,-1,724,607,708,771,275,902,2262,257,1200,320,289,-1,180,540,397
16/08/2018,10,1407,1068,1283,1753,1242,-1,341,191,940,277,33,158,-1,435,864,1112,814,515,378,284,654,1779,527,1723,701,950,245,1233,424,487,189,undefined,243,216,1469,513,167,-1,433,608,736,593,184,976,2377,244,1151,407,367,-1,198,529,329
16/08/2018,11,2147,1420,1643,2148,1402,-1,326,223,927,239,36,159,-1,536,1056,1341,742,473,593,445,701,1905,517,1746,768,1256,247,1286,491,654,197,undefined,185,157,1672,488,203,-1,387,474,976,765,244,1217,2416,266,1314,494,433,-1,207,526,411
16/08/2018,12,3267,2622,2465,3156,1714,-1,543,584,1852,519,99,337,-1,740,1716,2252,1475,640,1136,775,1585,2692,1005,2539,981,1699,303,1362,572,1260,349,undefined,292,253,2858,1037,371,-1,1070,1022,1143,688,274,1898,3287,363,2066,578,560,-1,263,1023,446
16/08/2018,13,3536,2954,2386,3356,1868,-1,804,539,1684,484,119,370,-1,736,1824,2186,1533,717,1214,718,1461,2931,874,2530,965,1492,269,1642,719,1084,313,undefined,301,315,3122,973,396,-1,1076,956,1252,632,276,2303,3745,400,2570,699,571,-1,280,1068,448
16/08/2018,14,2863,2120,2365,3014,1887,-1,295,289,1112,282,54,185,-1,641,1846,1728,876,588,1016,459,1126,2669,574,2126,910,1103,280,1528,635,845,286,undefined,242,218,2187,641,284,-1,544,608,894,631,280,1860,3464,310,1921,505,409,-1,224,737,423
16/08/2018,15,2909,2142,2351,3071,1918,-1,467,239,1579,320,44,214,-1,677,1883,1523,658,610,847,528,1048,2781,539,2856,1016,802,253,1569,594,852,272,undefined,257,199,2144,540,232,-1,389,505,969,819,280,1713,3483,219,1930,471,252,-1,178,779,469
16/08/2018,16,3237,2101,2470,3029,2328,-1,348,379,3225,596,46,228,-1,931,1980,1461,790,965,1001,534,1115,3406,720,3970,1129,702,208,1932,656,772,302,undefined,480,275,2522,573,259,-1,473,538,1009,918,312,1845,3749,261,2199,340,170,-1,169,761,471
16/08/2018,17,3740,2370,2874,3495,3510,-1,603,686,4253,833,70,454,-1,1828,2487,1677,1388,1726,1231,687,1369,4221,1120,4795,1446,813,294,3014,957,1121,348,undefined,598,383,4454,835,278,-1,628,632,1078,1013,393,2185,4682,355,2876,383,169,-1,209,834,644
16/08/2018,18,3063,1572,3032,2959,2715,-1,562,426,1884,412,154,373,-1,1098,2063,1135,739,866,1482,892,1422,3616,530,3020,1185,738,217,2293,643,1163,425,undefined,284,235,3260,518,260,-1,417,522,915,865,285,1873,3591,267,2162,262,155,-1,203,766,539
16/08/2018,19,2241,1037,2379,2038,1640,-1,185,160,631,154,43,267,-1,523,1596,644,374,281,1372,863,1316,2381,309,1578,465,616,181,1922,317,1107,400,undefined,134,104,2111,328,237,-1,181,372,523,464,182,1320,2345,158,1514,256,135,-1,112,603,429
16/08/2018,20,1560,796,2266,1628,1081,-1,120,118,305,86,57,218,-1,349,1385,482,308,197,1227,764,982,2039,254,1004,382,514,115,657,284,1021,484,undefined,114,104,1867,232,223,-1,117,211,380,400,135,1317,2010,116,1260,158,125,-1,154,598,270
16/08/2018,21,607,369,1949,1269,1113,-1,102,107,179,57,62,159,-1,378,1038,354,176,122,927,591,993,1733,238,920,275,548,109,782,201,982,379,undefined,69,102,1447,222,214,-1,91,181,257,306,93,986,1612,93,644,130,116,-1,119,421,242
16/08/2018,22,-1,213,1131,677,1149,-1,76,49,150,54,35,143,-1,290,515,228,159,76,568,415,781,1229,123,590,205,327,96,1077,142,600,246,undefined,58,77,1024,173,105,-1,74,312,130,118,51,556,1013,63,-1,115,96,-1,73,314,130
16/08/2018,23,175,124,690,388,417,-1,119,17,87,37,9,32,-1,222,275,108,106,71,320,385,540,713,110,391,115,210,48,233,72,395,83,undefined,46,47,503,99,39,-1,66,74,57,45,31,396,723,31,269,57,71,-1,29,129,59
17/08/2018,0,110,60,289,169,192,-1,8,14,44,20,22,53,-1,91,101,67,45,13,128,179,317,270,48,194,57,181,37,78,30,185,25,undefined,20,12,208,94,15,-1,25,29,37,22,11,120,306,9,159,42,41,-1,17,90,22
17/08/2018,1,70,30,194,71,118,-1,17,10,9,4,6,11,-1,26,55,42,11,16,93,80,170,132,20,40,27,108,12,34,19,125,19,undefined,3,3,111,60,2,-1,8,7,21,14,14,40,110,7,86,25,29,-1,16,34,19
17/08/2018,2,34,59,97,61,82,-1,8,2,8,-1,1,11,-1,27,36,21,20,8,41,70,150,124,27,44,23,78,13,25,15,92,11,undefined,9,5,64,29,8,-1,13,9,11,1,1,53,83,-1,45,7,20,-1,7,21,9
17/08/2018,3,22,19,117,48,42,-1,4,1,10,6,5,8,-1,13,31,17,28,8,32,83,132,85,33,33,26,44,5,46,14,55,3,undefined,3,4,29,26,3,-1,7,3,4,4,3,20,78,-1,49,7,12,-1,15,17,7
17/08/2018,4,13,24,76,70,55,-1,32,6,9,8,4,12,-1,36,28,21,19,7,29,69,88,85,32,32,8,33,8,64,14,38,3,undefined,3,2,47,11,7,-1,6,7,18,5,2,32,93,3,48,4,17,-1,9,13,10
17/08/2018,5,40,24,94,114,105,-1,36,40,164,14,2,14,-1,96,44,35,70,32,15,28,88,155,55,298,50,93,9,102,38,37,16,undefined,12,37,174,23,10,-1,12,18,15,3,2,78,232,5,92,16,24,-1,12,19,28
17/08/2018,6,125,66,175,196,428,-1,116,137,929,88,15,66,-1,255,74,232,178,151,33,24,91,562,243,984,203,196,34,412,128,57,23,undefined,83,58,939,75,15,-1,71,86,50,42,25,129,541,28,253,84,69,-1,39,52,61
17/08/2018,7,358,205,408,468,958,-1,266,301,2363,310,40,162,-1,604,418,517,695,718,130,84,167,1154,657,2207,532,342,81,931,274,162,66,undefined,229,118,1533,212,39,-1,317,271,151,136,81,452,1176,75,560,121,87,-1,89,212,203
17/08/2018,8,912,627,937,1049,1787,-1,446,459,4354,635,48,263,-1,1396,910,857,1811,1614,238,174,359,2519,1318,3842,938,584,219,1677,515,391,141,undefined,600,328,3257,702,98,-1,776,723,541,566,216,901,2366,232,1205,309,127,-1,239,611,329
17/08/2018,9,1111,781,1048,1352,1557,-1,305,269,2895,477,44,233,-1,804,842,1062,1208,926,210,237,584,1990,896,2812,989,826,275,1483,470,347,156,undefined,524,280,2156,631,146,-1,705,635,693,751,227,887,2432,279,1245,322,284,-1,226,552,324
17/08/2018,10,1584,1185,1282,1733,1562,-1,248,186,1031,304,25,232,-1,562,923,1188,698,556,422,466,727,1814,527,1820,833,976,240,1384,407,449,198,undefined,285,211,1732,447,161,-1,466,569,860,658,232,1059,2641,246,1223,463,357,-1,179,444,544
17/08/2018,11,2457,1732,1622,2192,1756,-1,353,250,896,281,80,269,-1,537,1268,1366,711,396,759,704,898,2155,588,1792,1020,1240,234,1570,515,654,224,undefined,217,200,2061,566,183,-1,433,586,991,655,208,1332,2804,255,1708,639,453,-1,212,639,525
17/08/2018,12,3593,2947,2609,3472,2269,-1,581,700,2071,603,144,460,-1,755,1872,2223,1565,627,1369,1056,1761,2637,1052,2942,1239,1879,328,1683,799,1173,343,undefined,369,295,3538,1197,329,-1,1296,1039,1141,818,284,2092,3424,336,2289,654,698,-1,267,1007,482
17/08/2018,13,3892,3278,2597,3656,2290,-1,546,582,1870,511,114,393,-1,784,2076,2413,1460,628,1329,1122,1778,2927,1051,2923,1336,1924,284,1782,917,1188,454,undefined,366,364,3395,1138,421,-1,1220,931,1130,711,316,2360,3849,412,2566,566,666,-1,261,1111,435
17/08/2018,14,3428,2446,2360,3118,2231,-1,466,290,1221,283,76,301,-1,700,1911,1857,779,549,1120,643,1287,2835,619,2232,1367,1285,206,1694,658,906,330,undefined,229,278,2868,660,276,-1,597,608,999,518,251,2024,3651,274,2087,472,506,-1,216,809,443
17/08/2018,15,3502,2462,2522,3268,2464,-1,504,283,1551,343,77,297,-1,833,1971,1737,740,624,1083,606,1256,3087,624,2838,2209,1194,301,2018,771,838,297,undefined,338,205,2814,654,307,-1,440,484,945,580,303,2151,3851,245,2396,581,382,-1,234,765,484
17/08/2018,16,3776,2691,2866,3485,2768,-1,861,463,3071,556,87,333,-1,1186,2267,1694,895,979,1109,564,1363,3613,823,3685,1821,1112,320,2120,828,930,256,undefined,559,328,3729,717,228,-1,496,574,946,798,294,2159,4275,179,2484,518,287,-1,281,779,492
17/08/2018,17,4576,2848,3261,4025,4000,-1,1372,669,3651,712,136,457,-1,1753,2839,1875,1301,1423,1499,849,1667,4231,1042,4734,2476,875,290,2846,1057,1371,378,undefined,654,528,4882,976,302,-1,624,769,1064,912,343,2820,5097,270,3059,408,192,-1,249,1079,702
17/08/2018,18,3968,2138,3655,3850,3553,-1,2501,422,1744,368,87,463,-1,1220,2339,1289,754,802,1845,1240,1668,3483,553,3025,1443,799,232,2539,810,1522,525,undefined,505,430,4456,681,287,-1,423,595,582,565,238,2289,4751,196,2555,350,159,-1,175,1007,452
17/08/2018,19,2896,1421,3023,2695,2513,-1,2675,234,709,200,71,367,-1,824,2066,803,427,291,1914,1273,1704,2669,340,1890,1156,752,203,2498,497,1653,629,undefined,464,357,3193,517,324,-1,288,428,326,369,205,1972,3294,91,1818,288,130,-1,195,888,335
17/08/2018,20,2257,1076,3032,2406,1709,-1,532,167,289,174,58,263,-1,530,1847,516,375,163,1733,1376,1510,2031,257,1271,946,545,147,972,336,1615,565,undefined,148,141,2107,484,330,-1,149,285,215,243,130,1867,2562,76,1487,178,138,-1,159,846,219
17/08/2018,21,1368,559,2796,1932,1884,-1,417,135,228,76,67,246,-1,532,1566,458,213,115,1518,1073,1312,2002,230,1116,605,545,142,1279,318,1296,626,undefined,84,62,1939,453,270,-1,139,196,179,187,87,1576,2281,78,1398,190,139,-1,111,678,166
17/08/2018,22,759,397,2246,1666,2336,-1,5134,59,201,73,47,175,-1,726,1030,428,415,189,1221,780,1114,1758,212,925,373,426,133,1744,710,1171,504,undefined,526,899,3036,453,192,-1,135,465,114,109,50,1310,2505,57,879,164,102,-1,106,594,126
