Date,Hour,Bourke Street Mall (North),Bourke Street Mall (South),Melbourne Central,Town Hall (West),Princes Bridge,Flinders Street Station Underpass,Birrarung Marr,Webb Bridge,Southern Cross Station,Victoria Point,Waterfront City,New Quay,Flagstaff Station,Sandridge Bridge,State Library,Collins St (North),Collins Place (South),Collins Place (North),Chinatown-Swanston St (North),Chinatown-Lt Bourke St (South),Bourke St-Russell St (West),Flinders St-Elizabeth St (East),Spencer St-Collins St (South),Spencer St-Collins St (North),Melbourne Convention Exhibition Centre,QV Market-Elizabeth St (West),QV Market-Peel St,The Arts Centre,St Kilda Rd-Alexandra Gardens,Lonsdale St (South),Lygon St (West),City Square,Flinders St-Spring St (West),Flinders St-Spark La,Southbank,Queen St (West),Lygon St (East),Flinders St-Swanston St (West),Alfred Place,Lonsdale St-Spring St (West),Grattan St-Swanston St (West),Monash Rd-Swanston St (West),Tin Alley-Swanston St (West),Little Collins St-Swanston St (East),Pelham St (South),Melbourne Central-Elizabeth St (East),QVM-Queen St (East),QVM-Therry St (South),Faraday St-Lygon St (West),QVM-Franklin St (North),Elizabeth St-Lonsdale St (South),Lincoln-Swanston (W),Elizabeth St-La Trobe St (East),Lonsdale St - Elizabeth St (North),Bourke St Bridge,Bourke St - Spencer St (North),RMIT Bld 80 - 445 Swanston Street,Flinders La-Swanston St (West) Temporary,RMIT Building 14
04/07/2019,20,1301,731,1857,1755,1134,1338,114,131,268,107,61,343,-1,437,1132,520,264,150,1127,773,1021,2257,235,980,-1,525,117,528,161,842,559,undefined,102,125,1058,271,209,562,92,235,101,94,50,1082,29,1134,172,159,377,88,474,113,-1,394,273,562,31,1773,402
04/07/2019,21,764,342,1782,1339,1877,1125,56,81,127,81,29,190,-1,376,819,334,171,117,731,641,859,1874,217,938,-1,412,113,1760,162,692,375,undefined,79,93,961,209,158,428,87,167,66,63,36,1042,38,845,144,173,266,99,340,102,-1,270,165,428,14,1538,326
04/07/2019,22,365,202,1151,654,1006,838,31,67,103,41,52,118,-1,339,469,213,98,90,572,418,582,1257,113,576,-1,237,77,885,63,553,294,undefined,50,50,547,128,75,333,102,320,50,49,26,564,29,480,100,144,194,86,225,79,-1,139,164,333,10,982,210
04/07/2019,23,126,108,568,344,337,574,16,18,50,27,-1,37,-1,229,220,107,53,41,268,218,438,794,86,342,-1,145,37,178,13,320,104,undefined,31,26,254,78,31,206,48,59,19,13,8,254,14,258,40,118,56,54,126,27,-1,93,60,206,5,510,104
05/07/2019,0,63,55,336,147,142,239,12,12,28,16,8,43,-1,89,109,75,28,8,129,138,336,336,46,151,-1,95,28,83,17,232,47,undefined,15,2,113,54,14,89,16,19,13,14,12,116,6,154,22,137,12,19,44,14,-1,39,29,89,3,171,34
05/07/2019,1,34,54,151,100,52,84,2,11,4,-1,6,8,-1,23,53,32,22,9,91,48,249,238,30,35,-1,71,3,37,12,182,14,undefined,18,6,71,42,8,50,5,11,2,1,2,91,5,77,6,102,4,8,53,8,-1,22,15,50,1,84,37
05/07/2019,2,34,22,83,62,43,62,5,1,4,7,-1,4,-1,19,41,18,17,12,43,42,154,78,23,34,-1,57,10,36,7,108,14,undefined,5,7,24,24,4,42,4,9,1,2,-1,38,-1,58,10,60,3,14,14,4,-1,12,10,42,2,93,16
05/07/2019,3,18,83,76,54,51,60,9,3,2,1,-1,7,-1,10,24,24,6,2,28,42,138,121,25,39,-1,41,12,47,10,70,5,undefined,1,3,12,13,1,28,4,3,2,1,-1,45,-1,48,13,38,2,8,9,3,-1,5,9,28,-1,57,12
05/07/2019,4,13,37,47,40,56,49,5,3,7,1,-1,3,-1,31,31,7,21,1,28,51,145,130,36,63,-1,40,4,64,3,36,16,undefined,5,5,21,19,8,40,7,5,3,3,2,43,2,49,1,32,8,34,10,5,-1,13,7,40,1,76,21
05/07/2019,5,9,26,93,80,102,227,27,39,80,32,1,12,-1,88,53,37,86,34,15,26,64,236,60,318,-1,96,6,70,9,39,15,undefined,17,34,101,33,13,137,19,29,11,5,2,47,3,91,15,30,2,10,21,2,-1,27,76,137,-1,159,37
05/07/2019,6,77,101,173,174,325,937,93,96,492,82,12,53,-1,277,77,255,253,187,56,33,98,757,234,1093,-1,137,40,367,56,74,42,undefined,93,40,570,74,4,339,104,85,46,31,22,158,21,176,63,42,20,43,48,21,-1,86,503,339,7,395,94
05/07/2019,7,271,222,240,471,750,1677,262,259,1933,306,33,172,-1,584,211,477,749,683,110,80,224,1380,677,2277,-1,299,79,840,154,179,60,undefined,215,116,805,225,45,1191,369,248,81,52,27,380,39,481,129,79,70,65,200,60,-1,130,1807,1191,34,925,192
05/07/2019,8,700,591,557,983,1669,3763,517,447,3832,564,70,357,-1,1281,510,901,1912,1583,196,164,422,2595,1449,4094,-1,582,162,1567,302,419,128,undefined,513,284,1695,635,90,2117,918,688,255,267,120,920,122,999,245,155,159,117,464,137,-1,359,4165,2117,140,1769,451
05/07/2019,9,1005,765,609,1139,1393,2238,393,254,2562,480,41,226,-1,754,533,977,1260,961,215,228,410,2071,925,2830,-1,727,138,1343,187,332,176,undefined,461,218,1322,544,120,1594,892,632,215,203,105,749,116,968,271,258,236,128,473,133,-1,404,2937,1594,130,1647,488
05/07/2019,10,1274,1121,810,1706,1691,1435,136,212,802,286,41,196,-1,433,574,1197,821,511,303,273,505,2028,529,1835,-1,793,204,1464,260,363,171,undefined,263,216,1212,508,105,1280,693,473,220,191,99,782,90,1142,331,326,285,206,402,115,-1,454,1116,1280,169,2003,437
05/07/2019,11,2177,1697,1471,2538,2384,1749,331,250,812,243,79,319,-1,580,864,1502,783,439,620,436,714,2531,614,1943,-1,1206,290,2102,635,617,186,undefined,200,224,1555,502,179,1291,606,626,237,150,100,1114,76,1643,555,453,405,221,566,172,-1,566,1151,1291,197,2851,570
05/07/2019,12,3473,3278,2484,4444,3842,2584,1215,747,1808,589,149,543,-1,880,2027,2495,1549,644,1193,1049,1817,3406,1243,3104,-1,1884,384,3582,1496,1276,396,undefined,386,442,2800,1097,315,2086,1357,999,390,210,110,2896,205,2545,716,705,555,260,973,294,-1,845,2626,2086,541,4030,883
05/07/2019,13,3758,3504,2626,4130,3108,2718,589,660,1387,556,163,698,-1,879,1672,2465,1615,631,1404,922,1865,4011,1174,2606,-1,1847,398,2573,1117,1165,455,undefined,366,430,3014,1137,348,1994,1328,946,437,284,155,2744,190,2692,769,717,669,309,1055,277,-1,928,2325,1994,457,3942,861
05/07/2019,14,3218,2919,2398,3662,2976,2544,430,401,1033,356,167,591,-1,828,1647,2182,935,541,1197,699,1180,3748,738,2270,-1,1306,358,2292,1050,864,361,undefined,313,332,2217,671,213,1444,687,629,354,257,124,2078,138,2546,669,500,481,240,794,265,-1,664,1353,1444,286,3862,724
05/07/2019,15,3256,2849,2314,3566,2889,2854,902,345,1386,319,101,445,-1,953,1578,1914,768,553,974,628,1106,3766,712,2799,-1,1115,274,2223,817,844,308,undefined,336,364,2357,560,212,1671,505,445,295,263,151,1990,104,2349,600,352,497,206,906,230,-1,620,1354,1671,287,3879,770
05/07/2019,16,3417,2788,2402,3604,3409,3672,883,555,2931,647,145,564,-1,1319,1655,1601,865,928,1073,674,1173,4167,948,3763,-1,1014,262,2471,776,1007,270,undefined,537,466,2888,622,199,2311,496,689,500,377,225,2156,129,2513,531,286,493,175,761,463,-1,676,2700,2311,277,4105,768
05/07/2019,17,4046,2878,3100,4230,4454,5069,1145,721,3465,705,146,719,-1,1920,2087,1884,1257,1452,1372,968,1620,5062,1201,4642,-1,835,198,3293,892,1440,519,undefined,646,561,3279,945,282,2920,765,989,1065,521,355,2683,163,2983,370,223,548,193,1054,942,-1,908,3317,2920,169,4749,1131
05/07/2019,18,3403,2204,3194,3685,3616,3224,2221,393,1433,398,107,559,-1,1272,1879,1474,814,751,1712,1311,1699,4315,667,2895,-1,737,214,2769,582,1535,716,undefined,498,373,2803,622,409,1855,448,831,758,439,283,2177,82,2299,309,170,689,214,868,828,-1,793,1367,1855,64,4052,859
05/07/2019,19,2494,1278,2729,2730,2459,2216,2728,267,553,171,108,457,-1,879,1630,823,509,386,1649,1485,1566,3248,351,1644,-1,636,147,1944,529,1561,670,undefined,400,347,2130,401,323,1045,295,697,206,249,127,1840,69,1667,234,189,644,145,770,238,-1,631,644,1045,32,2985,582
05/07/2019,20,1885,1077,2462,2109,2251,1619,230,140,263,97,77,334,-1,595,1495,591,356,166,1405,1212,1272,2581,239,1045,-1,522,118,1714,292,1331,622,undefined,159,169,1840,351,350,646,147,422,141,118,62,1669,34,1363,198,123,605,127,768,156,-1,552,339,646,49,2579,447
05/07/2019,21,1076,652,2589,1813,2125,1586,199,122,193,90,46,242,-1,538,1248,461,251,135,1240,1092,1258,2499,279,1042,-1,449,120,1434,267,1345,630,undefined,85,115,1390,326,285,596,135,268,66,61,32,1470,33,1309,179,130,557,148,745,97,-1,525,220,596,28,2277,344
05/07/2019,22,577,320,1793,1254,1745,1453,3974,81,164,42,37,172,-1,673,834,343,335,161,819,775,1044,1963,203,878,-1,376,120,1016,409,1164,455,undefined,554,585,1461,449,206,486,144,442,66,28,20,1212,38,725,149,129,319,106,540,98,-1,280,194,486,20,1919,274
05/07/2019,23,361,329,1372,1015,1026,1135,614,62,133,43,28,152,-1,524,542,267,213,116,579,593,954,1729,199,805,-1,299,68,338,208,881,264,undefined,134,176,1205,390,134,447,88,204,26,17,10,713,26,592,95,116,105,66,571,63,-1,242,153,447,24,1481,195
06/07/2019,0,179,147,886,539,472,663,73,29,40,13,11,67,-1,307,214,130,83,46,339,297,607,882,103,356,-1,171,30,132,41,569,159,undefined,47,57,379,275,23,256,34,60,17,8,7,389,13,383,42,104,42,38,380,21,-1,128,69,256,10,759,91
06/07/2019,1,104,118,563,406,291,479,10,9,17,16,1,18,-1,217,157,91,24,23,284,227,515,577,55,163,-1,162,32,126,32,436,70,undefined,29,9,209,293,10,168,17,33,5,2,2,292,5,220,37,65,16,29,214,24,-1,71,41,168,3,532,39
06/07/2019,2,75,88,271,203,229,224,16,8,27,7,1,15,-1,129,80,67,16,9,110,142,413,456,23,67,-1,97,22,146,34,311,33,undefined,8,11,99,191,4,93,8,31,5,3,3,165,5,143,23,58,4,14,156,11,-1,38,36,93,4,331,45
06/07/2019,3,51,97,198,161,126,151,14,3,10,4,-1,8,-1,114,62,33,11,4,87,183,361,347,31,69,-1,49,11,119,13,258,18,undefined,6,7,68,100,6,84,11,12,4,1,-1,114,2,120,11,56,2,13,105,6,-1,28,26,84,1,304,29
06/07/2019,4,75,34,126,112,143,147,17,1,10,8,2,9,-1,106,32,19,12,4,60,137,268,252,29,51,-1,46,7,103,15,142,6,undefined,11,17,53,100,9,32,14,10,5,6,5,52,1,89,7,55,2,15,53,4,-1,12,17,32,2,176,17
06/07/2019,5,67,26,121,86,149,135,21,14,15,6,3,10,-1,74,67,41,31,18,18,62,179,214,38,154,-1,66,9,160,18,125,27,undefined,5,19,52,26,12,78,19,8,8,5,3,84,-1,65,17,57,19,20,30,38,-1,22,12,78,1,209,35
06/07/2019,6,65,29,110,105,233,226,36,24,54,11,7,27,-1,104,50,62,56,28,22,25,93,240,58,288,-1,134,12,216,29,75,28,undefined,27,32,164,30,9,110,25,23,21,7,3,64,5,69,58,58,11,27,20,11,-1,27,51,110,1,240,25
06/07/2019,7,86,93,269,254,608,409,110,51,62,36,11,60,-1,133,104,93,84,62,54,54,101,406,103,446,-1,234,53,509,92,102,41,undefined,53,65,370,46,22,230,66,62,23,18,17,129,7,172,104,87,17,40,52,25,-1,68,99,230,15,386,64
06/07/2019,8,291,206,302,403,632,487,168,111,117,76,28,130,-1,230,174,261,111,57,87,74,163,813,160,629,-1,538,126,672,130,135,81,undefined,114,116,528,71,55,372,117,83,47,36,35,226,22,247,197,152,85,84,148,55,-1,97,149,372,43,682,117
06/07/2019,9,841,636,486,938,1393,889,329,174,158,88,52,255,-1,329,273,566,217,112,213,189,282,1321,304,943,-1,1095,256,1171,316,254,121,undefined,118,323,977,188,100,685,194,148,64,48,40,442,29,625,413,428,191,125,284,57,-1,183,247,685,78,1118,275
06/07/2019,10,1426,1384,753,1726,2116,1233,239,284,190,91,71,323,-1,552,569,1016,283,207,351,368,415,1845,279,1433,-1,1732,387,1972,454,393,186,undefined,200,230,1448,214,113,1095,269,200,110,92,57,758,73,994,684,639,354,208,431,85,-1,446,370,1095,107,1868,340
06/07/2019,11,2199,2154,1336,2489,3164,1673,767,285,207,111,101,465,-1,648,874,1421,294,197,690,508,724,2277,313,1416,-1,2181,481,3078,846,587,231,undefined,189,356,1986,228,165,1020,181,283,113,143,68,1134,76,1429,1026,757,497,265,542,157,-1,486,347,1020,199,2777,449
06/07/2019,12,2606,2442,1945,3253,3922,1903,2843,317,215,114,139,541,-1,699,1057,1612,366,247,1201,928,1048,3051,342,1574,-1,2320,499,3655,1213,807,368,undefined,365,606,2763,173,242,1001,170,348,128,125,63,1799,73,1861,1001,745,668,286,601,113,-1,551,418,1001,179,3534,527
06/07/2019,13,3276,2620,2105,3521,4338,1872,3307,361,195,97,169,604,-1,884,1477,1615,389,229,1359,1083,1166,3067,286,1276,-1,2122,565,4484,1556,877,444,undefined,370,404,2809,228,262,913,190,548,125,116,85,1972,89,2168,945,839,700,310,881,131,-1,602,449,913,176,3729,676
06/07/2019,14,3454,2858,2414,3474,4001,2440,571,376,209,134,237,622,-1,760,1617,1780,378,226,1362,837,1139,3197,304,1369,-1,1687,439,3718,1166,877,395,undefined,276,337,2930,191,249,979,181,287,144,121,81,2040,73,2281,955,708,715,321,801,150,-1,567,445,979,201,3451,637
06/07/2019,15,3365,2836,2598,3463,4251,2275,1070,415,187,125,236,694,-1,951,1678,1699,354,180,1258,741,1163,3359,343,1474,-1,1344,356,3608,1405,918,399,undefined,149,317,2590,241,296,913,168,262,151,134,92,2254,91,2247,724,544,742,251,767,157,-1,540,572,913,180,3551,625
06/07/2019,16,3617,2956,2493,3663,4786,2761,5883,364,196,121,229,809,-1,1143,1728,1450,649,262,1131,676,1224,3585,449,1654,-1,750,298,4363,1678,898,582,undefined,691,1173,3404,249,292,1113,167,357,172,189,107,2348,86,2135,474,322,735,199,744,194,-1,522,1224,1113,155,4067,614
06/07/2019,17,3200,2257,2659,3248,4101,2579,1125,383,292,238,208,1081,-1,914,1707,1262,497,212,1567,1031,1515,3595,458,1900,-1,703,167,2990,951,1120,537,undefined,290,521,3397,263,332,1620,241,334,153,148,132,2209,87,2013,281,203,680,154,776,232,-1,532,2675,1620,106,3518,643
06/07/2019,18,2576,1430,2649,2659,3670,2183,220,346,326,182,153,1335,-1,798,1535,729,455,123,1597,1209,1277,3001,386,1994,-1,600,167,2784,509,1224,648,undefined,245,299,2798,219,424,1617,252,416,148,107,75,1615,57,1559,278,178,709,169,710,171,-1,521,6726,1617,63,2879,603
06/07/2019,19,1766,819,2659,2264,2902,1839,524,176,140,151,134,857,-1,680,1434,618,350,153,1571,1480,1458,2684,277,1152,-1,614,158,2402,366,1328,826,undefined,178,267,2456,310,601,996,217,378,77,47,36,1736,60,1428,189,155,745,181,654,182,-1,532,3929,996,31,2616,467
06/07/2019,20,952,510,2567,1780,2903,1470,206,133,101,61,127,482,-1,520,1258,499,296,92,1309,1323,1415,2260,239,704,-1,496,145,1745,433,1125,848,undefined,150,209,2443,276,446,577,131,188,59,27,20,1581,51,1034,223,178,626,163,515,139,-1,383,485,577,39,2207,475
06/07/2019,21,598,366,2208,1420,2221,1297,74,86,68,60,61,357,-1,501,959,375,167,104,1063,912,1204,1988,190,748,-1,431,113,1807,203,1082,956,undefined,95,197,1471,319,462,565,96,168,53,37,31,1233,30,882,122,130,529,104,576,117,-1,288,2361,565,27,1774,340
06/07/2019,22,624,408,1698,1273,2269,1280,46,292,168,280,78,958,-1,630,718,489,197,99,873,894,1192,1771,290,1401,-1,380,129,1508,189,1164,766,undefined,116,139,1535,380,281,1686,111,441,38,28,30,1092,27,737,157,123,394,96,528,77,-1,251,3898,1686,25,1614,297
06/07/2019,23,389,205,1332,894,1233,979,25,40,62,66,18,116,-1,385,543,262,133,51,589,979,799,1256,159,778,-1,222,63,758,115,857,380,undefined,59,68,838,333,107,683,64,90,21,19,11,671,16,493,89,133,164,42,533,31,-1,200,397,683,16,1119,124
07/07/2019,0,221,173,856,628,565,607,31,40,38,28,26,78,-1,296,259,174,60,32,332,284,636,819,105,285,-1,200,31,357,60,607,183,undefined,55,39,523,354,34,339,31,60,17,7,5,370,15,355,44,76,42,37,422,50,-1,103,130,339,14,732,83
07/07/2019,1,153,110,613,801,371,354,8,25,20,21,13,29,-1,214,198,83,33,29,275,221,634,623,72,196,-1,127,29,199,29,528,74,undefined,39,48,254,292,31,217,22,40,6,5,2,272,4,219,33,94,21,20,280,15,-1,81,58,217,10,535,52
07/07/2019,2,63,88,375,353,195,231,15,11,20,12,3,21,-1,163,161,50,36,14,218,179,495,417,40,86,-1,109,11,157,18,340,21,undefined,8,16,140,176,11,143,16,11,3,2,1,208,-1,153,15,59,11,12,214,11,-1,55,40,143,6,426,30
07/07/2019,3,64,103,236,169,184,187,12,7,29,5,2,7,-1,125,75,55,27,14,136,116,403,541,32,86,-1,73,16,148,18,343,18,undefined,16,24,56,143,8,86,1,11,-1,-1,-1,155,-1,118,22,50,4,14,241,33,-1,39,31,86,2,285,34
07/07/2019,4,62,63,145,128,164,154,16,3,15,11,1,5,-1,106,48,37,18,9,78,70,278,315,38,122,-1,106,7,140,14,225,33,undefined,2,3,60,65,11,80,8,4,-1,-1,-1,78,4,74,5,61,15,9,88,25,-1,36,13,80,-1,164,24
07/07/2019,5,38,48,132,125,139,125,2,4,12,7,-1,4,-1,84,83,33,17,7,24,71,157,200,28,58,-1,69,6,109,16,249,7,undefined,22,17,32,37,8,56,18,11,3,2,2,99,-1,78,13,35,3,12,29,7,-1,26,23,56,1,169,22
07/07/2019,6,23,42,66,141,168,182,36,13,27,8,4,17,-1,108,45,28,24,11,23,23,63,273,49,172,-1,67,12,218,16,120,20,undefined,39,32,90,13,6,89,14,11,7,4,3,92,-1,125,26,30,4,29,21,14,-1,13,18,89,1,266,30
07/07/2019,7,60,64,164,168,274,271,61,61,43,26,17,42,-1,152,87,54,54,26,53,74,82,394,120,368,-1,143,37,298,61,114,42,undefined,22,34,261,36,6,172,31,23,13,10,8,127,1,173,61,42,21,27,43,18,-1,41,40,172,3,305,50
07/07/2019,8,202,160,237,317,512,415,135,106,64,52,34,129,-1,247,140,163,93,42,55,46,86,585,149,522,-1,309,74,606,130,146,74,undefined,67,65,412,15,25,229,82,56,35,24,25,215,22,289,112,120,59,62,104,36,-1,121,100,229,37,482,128
07/07/2019,9,504,461,422,580,1054,683,396,140,94,58,54,272,-1,280,245,325,139,98,123,137,200,1159,219,868,-1,715,156,1107,253,196,118,undefined,141,192,782,78,58,452,197,119,49,43,29,422,29,592,314,332,130,146,228,61,-1,201,205,452,50,802,252
07/07/2019,10,1259,1006,651,1233,1922,977,257,252,111,74,83,418,-1,411,495,790,201,84,368,316,448,1625,283,1119,-1,1032,269,1931,397,424,184,undefined,131,148,1201,135,88,784,143,177,66,54,41,671,56,1064,597,523,369,167,339,100,-1,332,268,784,98,1401,300
07/07/2019,11,1964,1688,1216,1950,2662,1329,966,284,107,92,119,460,-1,556,725,1133,332,166,689,508,749,2237,300,1188,-1,1465,432,2696,729,570,288,undefined,208,292,1823,180,157,820,161,253,59,71,53,1021,53,1284,828,698,385,261,454,104,-1,438,350,820,140,2291,439
07/07/2019,12,2573,1915,1780,2553,3136,1673,3092,275,154,65,96,445,-1,711,1097,1285,387,143,1085,819,1075,2513,260,1175,-1,1696,488,2808,961,782,378,undefined,281,461,2267,178,233,814,119,361,111,90,68,1489,91,1678,1033,705,566,290,604,134,-1,450,410,814,170,2821,557
07/07/2019,13,2941,2249,2131,3063,3180,1618,708,293,128,56,136,481,-1,585,1406,1239,344,176,1239,1001,1152,2573,252,966,-1,1852,477,3068,791,848,433,undefined,205,317,2113,147,276,756,113,522,111,83,65,1500,104,1731,1051,681,685,317,752,122,-1,518,297,756,213,3116,602
07/07/2019,14,3049,2667,2564,3375,3233,1685,318,249,94,79,126,462,-1,710,1721,1338,275,94,1196,756,1093,2939,290,1242,-1,1617,416,3163,922,915,429,undefined,138,191,2071,186,254,789,124,211,113,90,165,2092,68,1923,904,605,618,340,671,141,-1,548,317,789,285,3068,648
07/07/2019,15,3258,2494,2095,2942,3346,1664,1089,268,130,60,94,258,-1,717,1522,1223,248,109,1177,752,1108,2786,289,1122,-1,1368,386,2945,587,853,492,undefined,145,288,2039,136,301,736,96,213,115,99,65,1635,55,1640,810,433,698,231,658,140,-1,467,231,736,157,2988,564
07/07/2019,16,2761,2222,1823,2633,2709,1624,3377,206,112,47,17,145,-1,548,1313,1020,351,160,994,526,1093,2650,316,1372,-1,720,266,2516,563,777,445,undefined,443,721,1772,169,252,623,90,407,102,60,29,1204,65,1477,530,173,602,162,563,116,-1,364,236,623,64,3086,452
07/07/2019,17,1930,1378,1575,1847,1723,1182,128,147,93,41,10,87,-1,305,1119,573,244,98,969,601,992,2258,256,1111,-1,378,163,1409,148,823,501,undefined,126,137,1116,123,203,628,132,228,97,56,60,866,61,1140,251,105,439,123,522,125,-1,388,190,628,6,2005,381
07/07/2019,18,1489,822,1725,1548,1250,1042,43,105,121,70,30,199,-1,385,1030,405,173,71,1115,826,935,1964,185,997,-1,460,109,804,104,790,464,undefined,66,73,1181,119,211,618,122,243,69,45,37,933,64,1039,169,108,441,141,390,118,-1,354,195,618,22,1485,359
07/07/2019,19,977,511,1819,1209,1021,852,254,68,91,65,17,203,-1,286,954,288,157,66,995,691,912,1752,172,661,-1,495,127,602,71,780,653,undefined,75,122,1110,97,212,424,83,220,50,57,46,910,32,1005,169,140,333,104,417,91,-1,344,107,424,23,1256,338
07/07/2019,20,514,310,1672,1123,943,757,92,53,62,48,52,184,-1,346,874,340,163,67,818,604,751,1533,205,682,-1,456,111,436,84,678,597,undefined,62,135,1044,84,201,354,56,98,45,52,33,831,32,691,150,123,301,108,383,70,-1,262,126,354,27,1172,318
07/07/2019,21,347,205,1167,721,744,641,33,36,62,39,30,192,-1,288,616,213,80,45,587,341,683,1202,141,485,-1,321,65,393,57,506,322,undefined,52,75,635,71,136,317,98,75,39,30,30,560,20,584,76,99,271,60,258,54,-1,215,112,317,16,813,229
07/07/2019,22,197,156,776,459,615,520,20,42,43,31,32,106,-1,232,313,113,78,45,377,352,409,1065,93,441,-1,233,50,326,32,349,188,undefined,65,55,444,61,61,274,37,290,32,13,7,366,22,306,76,106,68,53,181,34,-1,148,110,274,14,510,142
07/07/2019,23,63,92,375,244,327,353,19,16,28,11,8,42,-1,180,116,36,37,23,194,120,251,611,51,241,-1,142,15,137,22,197,71,undefined,11,14,230,43,27,162,25,24,17,6,4,147,10,204,28,79,35,11,74,18,-1,55,54,162,8,330,77
08/07/2019,0,11,56,213,103,114,162,8,10,15,5,7,14,-1,68,90,30,20,7,58,59,142,236,41,117,-1,103,14,65,2,176,55,undefined,8,7,124,12,4,117,4,10,6,6,3,88,8,112,16,52,8,26,38,31,-1,31,35,117,5,145,32
08/07/2019,1,22,26,96,49,51,38,6,8,3,4,-1,3,-1,26,53,18,9,1,60,24,80,89,9,33,-1,55,9,15,2,122,40,undefined,3,4,46,11,9,40,5,14,2,3,1,33,1,63,14,41,7,9,30,12,-1,21,10,40,5,46,48
08/07/2019,2,11,18,78,41,53,33,11,8,2,1,-1,5,-1,16,19,3,8,1,35,15,68,76,4,29,-1,32,5,22,2,56,19,undefined,-1,3,13,12,8,35,2,4,4,1,1,22,4,34,9,41,3,4,20,9,-1,15,3,35,1,43,11
08/07/2019,3,5,12,53,25,44,8,5,1,3,1,-1,2,-1,12,20,7,9,5,14,11,54,91,15,19,-1,39,2,29,1,90,2,undefined,2,2,15,3,7,14,2,6,7,1,-1,8,-1,41,3,18,1,2,9,4,-1,13,7,14,-1,38,22
08/07/2019,4,12,28,41,52,96,47,7,4,4,2,-1,1,-1,49,13,14,11,5,26,25,42,72,-1,24,-1,30,4,86,2,57,20,undefined,6,4,13,12,5,19,3,3,1,-1,-1,36,-1,32,3,19,5,4,4,1,-1,12,9,19,-1,54,28
08/07/2019,5,30,24,70,108,219,172,22,35,83,29,6,11,-1,108,29,33,74,31,22,27,68,149,55,210,-1,31,6,198,36,48,13,undefined,12,20,127,21,10,84,21,21,12,2,3,59,5,99,10,18,6,7,33,1,-1,23,110,84,5,170,29
08/07/2019,6,99,57,174,201,647,529,89,98,528,81,8,56,-1,224,68,93,209,153,48,18,99,662,213,892,-1,83,28,686,71,64,29,undefined,77,49,322,79,13,330,109,105,22,26,17,144,24,159,47,17,20,25,55,12,-1,37,548,330,4,493,62
08/07/2019,7,314,261,286,511,1543,1587,353,326,1922,315,18,160,-1,600,232,382,701,598,98,74,226,1497,646,2073,-1,241,63,1779,207,166,78,undefined,244,177,986,238,47,1165,366,248,105,68,40,527,56,423,103,53,50,87,181,76,-1,105,2024,1165,52,1165,280
08/07/2019,8,874,597,579,1111,3315,3703,632,540,3914,608,55,345,-1,1377,591,804,1786,1315,244,181,398,2888,1353,4046,-1,495,167,3584,340,380,113,undefined,524,410,2236,729,85,2487,766,728,258,336,143,1124,125,944,263,80,163,109,527,160,-1,358,4765,2487,223,2381,724
08/07/2019,9,839,763,704,1373,2627,1967,395,313,2427,439,31,271,-1,673,544,879,1267,796,249,201,374,2018,829,2595,-1,506,123,2648,215,304,142,undefined,479,327,1235,613,89,1474,804,590,279,275,153,984,197,948,219,95,248,182,509,147,-1,356,2977,1474,214,2160,660
08/07/2019,10,1360,1202,870,1728,1995,1160,195,205,824,253,49,254,-1,442,695,1077,794,412,377,263,547,2019,588,1777,-1,509,142,2002,228,390,208,undefined,248,215,1077,423,106,1107,520,451,262,166,97,978,92,1012,242,133,368,116,482,149,-1,379,1170,1107,227,2177,638
08/07/2019,11,1861,1784,1369,2406,2622,1326,272,271,640,244,75,328,-1,568,914,1350,737,354,612,442,849,2367,648,1568,-1,669,125,2599,552,520,195,undefined,231,226,1582,472,152,1065,474,502,384,124,104,1257,117,1457,287,120,457,180,563,159,-1,458,968,1065,254,2712,773
08/07/2019,12,3049,3046,2270,3593,3324,2253,1054,725,1431,472,108,412,-1,708,1422,2325,1565,587,1228,877,1446,3476,1077,2561,-1,1117,221,3241,726,974,336,undefined,421,448,2622,991,357,1631,1201,964,422,255,185,2169,207,1999,373,164,581,284,897,182,-1,729,2420,1631,397,3503,1079
08/07/2019,13,3392,3317,2429,3824,3207,2378,480,657,1249,454,139,489,-1,757,1673,2378,1662,599,1318,888,1561,3642,978,2337,-1,1093,174,2940,819,973,429,undefined,362,454,2523,911,297,1762,1056,853,565,336,224,2403,250,2251,316,224,576,230,1042,277,-1,838,1809,1762,386,3696,1104
08/07/2019,14,2931,2746,2235,3316,3197,1767,328,355,750,287,71,378,-1,625,1519,1818,815,489,1104,633,1159,3299,593,1896,-1,808,182,2817,885,890,331,undefined,258,301,1974,623,223,1146,464,520,318,203,123,2004,127,1863,309,182,574,162,840,192,-1,554,1054,1146,289,3548,981
