Date,Hour,Bourke Street Mall (North),Bourke Street Mall (South),Melbourne Central,Town Hall (West),Princes Bridge,Flinders Street Station Underpass,Birrarung Marr,Webb Bridge,Southern Cross Station,Victoria Point,Waterfront City,New Quay,Flagstaff Station,Sandridge Bridge,State Library,Collins St (North),Collins Place (South),Collins Place (North),Chinatown-Swanston St (North),Chinatown-Lt Bourke St (South),Bourke St-Russell St (West),Flinders St-Elizabeth St (East),Spencer St-Collins St (South),Spencer St-Collins St (North),Melbourne Convention Exhibition Centre,QV Market-Elizabeth St (West),QV Market-Peel St,The Arts Centre,St Kilda Rd-Alexandra Gardens,Lonsdale St (South),Lygon St (West),City Square,Flinders St-Spring St (West),Flinders St-Spark La,Southbank,Queen St (West),Lygon St (East),Flinders St-Swanston St (West),Alfred Place,Lonsdale St-Spring St (West),Grattan St-Swanston St (West),Monash Rd-Swanston St (West),Tin Alley-Swanston St (West),Little Collins St-Swanston St (East),Pelham St (South),Melbourne Central-Elizabeth St (East),QVM-Queen St (East),QVM-Therry St (South),Faraday St-Lygon St (West),QVM-Franklin St (North),Elizabeth St-Lonsdale St (South),Lincoln-Swanston (W),Elizabeth St-La Trobe St (East),Lonsdale St - Elizabeth St (North),Bourke St Bridge,Bourke St - Spencer St (North),RMIT Bld 80 - 445 Swanston Street,Flinders La-Swanston St (West) Temporary,RMIT Building 14
08/08/2019,2,22,13,62,44,24,14,1,-1,3,4,-1,1,-1,4,11,13,1,2,21,43,58,63,72,26,15,38,11,18,2,51,9,undefined,4,-1,16,5,-1,35,-1,5,4,1,1,10,2,21,9,22,5,7,15,8,-1,9,1,35,-1,-1,9
08/08/2019,3,13,12,47,45,32,8,1,2,2,5,4,-1,-1,2,11,14,1,6,30,8,67,69,57,14,13,31,3,41,1,30,-1,undefined,-1,-1,2,1,1,9,2,12,3,-1,-1,7,-1,25,6,21,1,13,15,10,-1,6,1,9,-1,-1,22
08/08/2019,4,14,11,17,28,49,52,2,-1,6,-1,1,2,-1,35,11,5,8,1,17,3,32,53,6,23,32,36,6,63,2,11,10,undefined,4,-1,13,8,9,35,9,13,2,1,-1,23,1,16,5,17,7,6,3,-1,-1,9,9,35,-1,-1,17
08/08/2019,5,33,17,85,69,88,234,29,30,100,25,2,18,-1,95,42,26,97,45,24,26,49,173,50,339,66,80,8,90,24,55,11,undefined,19,22,110,18,8,137,16,17,16,7,5,53,5,60,12,23,3,17,20,10,-1,14,107,137,3,-1,42
08/08/2019,6,122,60,159,210,368,1140,104,79,568,90,11,44,-1,293,92,132,239,185,45,21,103,738,265,1051,179,152,32,321,55,70,48,undefined,86,56,708,56,9,370,105,99,39,24,15,162,25,182,57,34,22,39,49,63,-1,99,608,370,10,-1,100
08/08/2019,7,397,214,387,501,958,2096,290,279,2353,371,33,144,-1,664,305,436,878,743,122,89,205,1654,671,2459,462,336,91,893,170,160,97,undefined,249,105,951,222,36,1266,371,311,192,157,53,552,86,477,175,96,91,57,220,99,-1,165,2212,1266,90,-1,324
08/08/2019,8,956,481,727,1070,1952,3915,485,472,4278,660,59,301,-1,1335,680,919,2041,1585,160,198,452,2891,1461,4587,816,719,152,1867,324,347,165,undefined,531,329,1828,687,92,2376,736,785,608,638,213,1053,239,1062,301,137,179,180,696,352,-1,385,4895,2376,534,-1,1080
08/08/2019,9,1058,578,863,1164,1510,2450,207,306,2873,554,21,202,-1,802,698,918,1552,1033,191,189,358,2294,899,3047,525,1292,212,1438,256,293,170,undefined,446,281,1156,586,140,1804,850,651,648,828,226,905,300,939,344,177,227,157,592,373,-1,382,2989,1804,450,-1,928
08/08/2019,10,1335,892,1122,1515,1318,1365,130,160,944,323,31,143,-1,449,885,1020,974,474,386,274,576,1853,528,1713,419,1591,210,1159,227,312,153,undefined,197,254,797,523,121,1117,484,651,735,674,252,803,246,984,385,256,254,201,503,343,-1,406,1036,1117,376,-1,1219
08/08/2019,11,1969,1271,1372,2033,1688,1433,139,207,831,308,22,148,-1,430,1074,1346,818,452,581,398,712,1998,523,1652,591,1751,260,1533,361,575,236,undefined,237,177,875,532,262,1052,524,608,930,558,264,1045,259,1151,480,342,349,198,553,419,-1,514,946,1052,530,-1,1322
08/08/2019,12,3156,2180,2257,2957,2163,1990,329,583,1571,560,121,363,-1,579,1609,2074,1639,603,897,773,1504,3180,962,2529,781,2602,319,2315,551,929,416,undefined,313,304,1965,1201,413,1729,1399,964,1142,524,296,1954,403,1815,723,424,380,321,919,466,-1,718,2248,1729,872,-1,1887
