Date,Hour,Bourke Street Mall (North),Bourke Street Mall (South),Melbourne Central,Town Hall (West),Princes Bridge,Flinders Street Station Underpass,Birrarung Marr,Webb Bridge,Southern Cross Station,Victoria Point,Waterfront City,New Quay,Flagstaff Station,Sandridge Bridge,State Library,Collins St (North),Collins Place (South),Collins Place (North),Chinatown-Swanston St (North),Chinatown-Lt Bourke St (South),Bourke St-Russell St (West),Flinders St-Elizabeth St (East),Spencer St-Collins St (South),Spencer St-Collins St (North),Melbourne Convention Exhibition Centre,QV Market-Elizabeth St (West),QV Market-Peel St,The Arts Centre,St Kilda Rd-Alexandra Gardens,Lonsdale St (South),Lygon St (West),City Square,Flinders St-Spring St (West),Flinders St-Spark La,Southbank,Queen St (West),Lygon St (East),Flinders St-Swanston St (West),Alfred Place,Lonsdale St-Spring St (West),Grattan St-Swanston St (West),Monash Rd-Swanston St (West),Tin Alley-Swanston St (West),Little Collins St-Swanston St (East),Pelham St (South),Melbourne Central-Elizabeth St (East),QVM-Queen St (East),QVM-Therry St (South),Faraday St-Lygon St (West),QVM-Franklin St (North),Elizabeth St-Lonsdale St (South),Lincoln-Swanston (W),Elizabeth St-La Trobe St (East),Lonsdale St - Elizabeth St (North),Bourke St Bridge,Bourke St - Spencer St (North),RMIT Bld 80 - 445 Swanston Street,Flinders La-Swanston St (West) Temporary
04/05/2019,21,656,309,2072,1368,1436,1156,135,73,135,93,54,354,-1,494,949,330,131,115,1155,675,924,1672,202,774,716,481,115,587,-1,990,810,undefined,68,99,1353,214,386,611,126,129,107,44,26,-1,82,735,145,93,530,72,483,141,-1,345,3318,611,34,1588
04/05/2019,22,711,412,1990,1207,2049,1273,81,230,131,202,109,811,-1,430,951,331,256,121,1017,836,1016,1711,301,1368,424,424,115,1029,-1,1093,562,undefined,86,119,1356,376,310,1509,93,398,103,96,48,-1,56,647,147,97,360,90,508,140,-1,290,3375,1509,25,1669
04/05/2019,23,415,243,1545,1027,853,911,37,52,58,56,34,175,-1,434,561,260,133,67,655,906,860,1127,138,660,262,291,77,279,-1,904,430,undefined,62,42,743,293,155,559,71,163,87,58,34,-1,43,574,102,99,127,92,541,119,-1,229,339,559,21,1263
05/05/2019,0,238,175,1063,922,580,739,11,27,49,35,18,131,-1,380,333,148,64,55,464,549,606,832,78,507,177,230,31,167,-1,748,178,undefined,34,32,502,329,38,346,73,73,42,12,15,-1,24,388,51,98,62,84,441,44,-1,138,105,346,15,1011
05/05/2019,1,149,177,674,633,369,410,22,19,30,20,17,25,-1,238,220,96,27,26,300,284,541,708,91,256,154,203,47,95,-1,625,123,undefined,20,26,269,250,26,211,38,49,22,15,13,-1,15,266,67,87,32,51,375,47,-1,102,53,211,8,714
05/05/2019,2,123,92,459,278,119,324,6,6,17,22,1,5,-1,136,73,40,18,13,156,82,360,445,39,141,55,114,30,62,-1,355,26,undefined,15,4,89,240,9,103,11,29,8,9,10,-1,4,130,38,30,9,37,172,18,-1,59,40,103,2,495
05/05/2019,3,92,92,366,228,101,227,1,8,14,16,7,28,-1,160,81,37,14,10,156,171,304,362,30,114,37,91,19,61,-1,322,23,undefined,10,6,99,259,6,59,7,8,17,15,17,-1,5,105,23,39,1,11,150,18,-1,57,22,59,5,319
05/05/2019,4,36,46,197,123,84,183,2,5,30,4,1,8,-1,151,67,33,12,10,89,90,288,307,34,83,39,89,9,26,-1,206,20,undefined,10,3,70,49,10,40,8,11,10,6,3,-1,2,111,14,29,15,8,82,16,-1,22,16,40,4,152
05/05/2019,5,42,21,119,106,75,142,22,12,19,10,1,4,-1,92,26,18,12,8,41,42,128,221,13,87,26,80,11,49,-1,340,4,undefined,7,7,68,27,15,47,5,16,-1,-1,1,-1,1,86,18,24,8,11,41,5,-1,17,13,47,3,189
05/05/2019,6,23,53,64,136,112,183,23,12,25,8,-1,15,-1,111,49,27,33,13,37,24,85,262,33,186,48,65,19,74,-1,89,17,undefined,19,14,100,15,11,80,11,16,13,15,8,-1,2,115,23,23,14,17,21,7,-1,20,32,80,1,261
05/05/2019,7,81,64,139,174,215,269,85,87,57,19,12,69,-1,118,58,77,39,20,22,55,93,361,43,345,124,146,35,187,-1,118,35,undefined,32,27,226,30,12,166,26,42,28,17,16,-1,9,162,74,90,26,23,41,12,-1,61,51,166,13,279
05/05/2019,8,258,174,243,360,456,479,115,144,135,39,23,132,-1,182,121,175,133,54,92,88,109,671,118,666,249,354,88,329,-1,140,62,undefined,73,79,501,78,41,297,141,95,48,38,30,-1,27,301,197,110,76,51,120,41,-1,123,246,297,54,570
05/05/2019,9,584,413,464,692,715,674,167,153,154,76,40,239,-1,253,220,356,162,95,153,128,241,1039,203,913,501,690,203,510,-1,233,165,undefined,103,77,751,91,109,522,171,184,60,84,53,-1,63,593,346,197,170,149,253,74,-1,263,282,522,53,851
05/05/2019,10,1357,989,780,1160,1533,1070,214,240,152,122,73,385,-1,521,471,691,231,109,407,310,432,1533,225,1191,919,1020,277,1368,-1,430,222,undefined,85,124,1644,110,111,887,148,223,108,110,63,-1,105,1015,516,313,277,173,344,120,-1,332,693,887,153,1553
05/05/2019,11,2092,1522,1298,1797,2060,1512,355,275,179,128,108,653,-1,551,802,819,300,126,728,523,624,1798,274,1424,1306,1351,381,1687,-1,533,226,undefined,111,146,1645,125,211,1121,176,272,168,148,96,-1,95,1185,731,530,405,285,438,122,-1,553,2142,1121,205,2049
05/05/2019,12,2997,1838,2101,2496,2376,1477,513,419,203,142,130,1185,-1,623,1201,1180,322,143,1186,812,972,2210,274,1903,1532,1677,589,2392,-1,715,283,undefined,109,151,2038,146,356,1487,129,332,191,159,171,-1,172,1584,844,581,652,308,578,160,-1,574,6189,1487,238,2566
05/05/2019,13,3167,1928,2460,2691,2785,1751,1248,279,160,137,128,614,-1,746,1443,1167,344,197,1366,943,1046,2715,267,1411,1584,1892,512,2308,-1,827,386,undefined,135,184,2246,160,346,846,168,508,242,130,119,-1,178,1802,917,604,706,324,767,215,-1,613,1313,846,309,3085
05/05/2019,14,3280,2250,2650,2827,2796,1832,3104,282,126,96,156,540,-1,922,1720,1140,401,152,1218,797,1191,2733,247,1311,1587,1695,502,2134,-1,836,458,undefined,187,278,2517,177,376,875,139,291,236,145,149,-1,151,1805,828,538,670,296,684,226,-1,648,805,875,329,2930
05/05/2019,15,3442,2313,2461,2687,2658,1746,913,384,135,116,119,781,-1,748,1687,1015,298,111,1138,579,1022,2709,241,1387,1719,1447,388,2274,-1,754,560,undefined,212,167,2067,139,303,1323,94,257,213,178,147,-1,118,1660,799,423,631,299,582,249,-1,521,4779,1323,303,2685
05/05/2019,16,3211,2098,2384,2451,2532,1755,463,354,202,185,79,861,-1,729,1623,1002,260,117,1143,453,1034,2840,324,1587,1633,995,306,1999,-1,781,541,undefined,103,141,2098,146,324,1689,125,236,185,175,122,-1,124,1838,669,280,630,206,695,209,-1,521,2843,1689,234,2517
05/05/2019,17,2847,1574,2444,2150,2211,1599,1163,264,224,89,114,405,-1,638,1583,576,280,131,1194,693,1048,2941,244,1315,1189,569,159,1182,-1,835,518,undefined,143,141,1855,148,309,1031,118,243,232,200,118,-1,169,1674,327,197,471,218,634,261,-1,489,352,1031,149,2286
05/05/2019,18,2136,958,2411,1949,1889,1529,4117,227,199,90,75,341,-1,697,1399,527,416,131,1432,882,1074,2642,267,1489,843,654,187,991,-1,849,647,undefined,404,376,2544,152,256,782,131,331,181,235,119,-1,112,1297,258,158,501,193,449,217,-1,428,224,782,33,2214
05/05/2019,19,1154,465,2347,1440,1099,1121,449,97,84,88,59,246,-1,444,1130,273,149,88,1184,788,1034,2061,216,865,334,576,167,409,-1,792,617,undefined,76,160,1351,86,278,609,170,156,133,137,82,-1,62,1044,218,133,523,153,413,193,-1,364,149,609,38,1512
05/05/2019,20,637,290,1835,1038,858,914,97,66,133,50,44,194,-1,337,959,308,119,50,980,643,800,1739,193,672,275,449,103,265,-1,637,543,undefined,85,90,1015,97,232,475,75,129,113,108,65,-1,68,687,122,107,352,169,289,153,-1,290,71,475,23,1183
05/05/2019,21,376,180,1320,752,644,737,40,52,109,29,50,178,-1,287,650,169,122,34,758,376,606,1299,169,569,198,368,87,232,-1,520,418,undefined,67,40,640,84,158,307,71,100,91,74,47,-1,56,498,110,109,302,113,211,120,-1,198,73,307,24,829
05/05/2019,22,255,147,864,512,413,635,31,44,45,16,35,123,-1,230,422,110,121,33,468,297,338,1110,92,374,119,332,74,142,-1,382,236,undefined,43,30,421,43,70,261,58,256,83,86,51,-1,33,352,113,90,119,77,138,104,-1,132,53,261,20,643
05/05/2019,23,119,52,587,250,237,356,35,17,34,22,14,73,-1,153,199,59,49,27,205,137,300,676,54,222,58,166,41,62,-1,286,123,undefined,16,10,217,21,40,151,29,51,50,48,11,-1,18,203,28,70,31,106,80,62,-1,69,58,151,10,384
06/05/2019,0,76,34,295,119,140,337,9,11,24,11,3,16,-1,57,87,25,13,6,157,67,230,190,21,113,37,145,21,60,-1,183,30,undefined,9,9,87,14,9,78,35,34,31,18,19,-1,20,92,34,37,10,34,29,33,-1,21,19,78,5,175
06/05/2019,1,40,18,103,74,62,57,3,7,12,1,7,11,-1,27,56,40,7,2,56,25,121,122,22,28,32,76,10,31,-1,132,21,undefined,1,6,55,10,3,47,20,14,13,8,7,-1,2,67,6,22,10,12,39,23,-1,21,11,47,12,85
06/05/2019,2,12,11,70,43,48,18,1,1,6,1,3,15,-1,16,26,7,9,3,47,35,64,74,9,49,5,67,11,19,-1,89,16,undefined,6,1,13,-1,6,44,2,10,10,2,1,-1,1,25,15,14,3,12,21,6,-1,5,10,44,2,38
06/05/2019,3,17,12,67,27,51,15,2,1,2,1,2,3,-1,6,30,12,8,1,29,26,66,64,6,20,13,34,5,49,-1,56,4,undefined,12,5,8,4,2,15,2,4,1,2,1,-1,-1,44,8,8,2,2,7,2,-1,9,7,15,1,40
06/05/2019,4,12,8,45,25,64,50,10,5,7,3,-1,2,-1,26,12,8,4,6,16,18,33,45,8,37,39,28,2,54,-1,41,16,undefined,5,5,30,5,10,26,16,8,7,2,-1,-1,1,19,6,8,4,3,3,9,-1,11,15,26,2,38
06/05/2019,5,27,12,77,70,125,240,45,54,111,19,6,20,-1,104,28,28,89,34,27,24,65,193,75,278,59,55,13,80,-1,45,11,undefined,16,23,135,23,16,98,12,29,18,11,12,-1,7,87,21,15,9,14,16,8,-1,15,85,98,3,151
06/05/2019,6,136,99,181,241,475,996,130,126,606,105,17,77,-1,294,97,169,233,193,56,28,86,728,301,1126,229,90,28,408,-1,104,64,undefined,88,49,635,100,12,393,95,88,56,37,24,-1,22,174,48,22,26,56,61,20,-1,47,528,393,7,407
06/05/2019,7,414,230,411,528,1132,2005,428,409,2567,348,56,199,-1,768,347,400,867,789,106,66,146,1538,759,2663,581,251,84,968,26,149,71,undefined,208,118,1170,246,42,1287,359,260,156,171,76,-1,58,536,116,40,85,78,212,119,-1,172,2026,1287,107,1132
06/05/2019,8,929,594,827,1061,2355,4178,671,647,4522,639,105,390,-1,1588,750,871,2265,1845,263,162,342,2819,1455,4414,913,606,198,2016,-1,352,162,undefined,607,253,2280,693,105,2345,825,928,563,547,207,-1,212,1154,282,63,175,179,758,400,-1,428,4351,2345,542,2078
06/05/2019,9,990,676,853,1211,1469,2245,242,327,2849,509,47,236,-1,735,742,930,1420,997,236,181,350,2028,935,2946,503,525,110,1105,-1,296,159,undefined,444,201,1311,566,127,1680,817,704,543,818,239,-1,269,953,202,86,230,126,618,337,-1,421,2733,1680,427,1757
06/05/2019,10,1294,1044,1052,1526,1150,1147,151,195,918,298,31,129,-1,414,842,1132,871,505,359,246,474,1813,553,1710,411,635,101,853,-1,356,160,undefined,252,173,776,550,131,1054,553,769,570,660,269,-1,253,997,205,102,243,137,503,294,-1,489,1008,1054,575,1738
06/05/2019,11,1912,1384,1407,1957,1356,1201,147,225,762,216,57,196,-1,472,1036,1282,762,460,632,354,655,2040,523,1634,577,714,138,1164,-1,532,196,undefined,212,156,1021,409,170,999,525,817,741,580,260,-1,262,1244,255,102,313,196,567,319,-1,480,570,999,637,1981
06/05/2019,12,3129,2648,2184,2899,1749,2105,258,614,1654,535,102,407,-1,678,1621,2039,1644,667,1247,716,1525,3125,1006,2416,819,1112,170,1405,-1,946,354,undefined,323,307,2248,1081,276,1726,1226,1270,916,674,269,-1,414,1899,346,205,430,234,1036,419,-1,720,1519,1726,479,2760
06/05/2019,13,3493,2767,2157,3187,2046,2137,293,615,1361,452,123,428,-1,664,1714,2161,1617,665,1145,680,1527,3320,1037,2454,944,1281,170,1465,-1,255,327,undefined,364,350,2147,1006,311,1698,1151,1114,983,588,353,-1,499,2120,334,194,470,338,1039,472,-1,854,1136,1698,607,3056
06/05/2019,14,2900,2038,2025,2828,1780,1746,205,299,888,304,57,210,-1,579,1700,1598,961,552,934,485,1196,3004,650,2008,912,710,138,1316,2,53,264,undefined,250,212,1451,672,242,1228,606,822,710,461,252,-1,250,1585,295,114,407,189,835,431,-1,584,619,1228,711,2699
06/05/2019,15,2799,1881,2024,2584,2060,1969,224,261,1468,417,43,196,-1,698,1656,1227,774,598,926,436,958,3098,594,2403,919,681,165,1654,-1,601,249,undefined,241,235,1410,553,206,1330,499,669,902,677,292,-1,268,1636,304,135,344,211,845,485,-1,562,823,1330,342,2858
06/05/2019,16,2801,1699,2085,2702,2579,3064,338,401,3437,662,69,284,-1,1165,1835,1240,815,1091,864,376,1008,3789,799,3950,1141,616,161,2116,-1,654,271,undefined,477,218,1776,637,168,2003,572,578,733,764,258,-1,288,1764,221,146,365,182,775,469,-1,637,1741,2003,495,3094
06/05/2019,17,3038,1771,2570,3052,3523,5278,663,745,4690,942,111,440,-1,2057,2275,1343,1625,2012,1049,564,1269,5120,1255,5108,1515,892,238,2873,-1,913,297,undefined,878,537,2929,764,245,2670,655,758,975,991,403,-1,322,2368,324,138,422,241,817,722,-1,867,2620,2670,383,4128
06/05/2019,18,2287,1178,2508,2349,2307,2736,421,429,1774,417,96,342,-1,1050,1862,712,731,822,1175,567,1085,3844,645,2835,950,792,221,1874,-1,910,284,undefined,351,220,1953,403,226,1271,307,390,724,800,279,-1,224,1551,288,128,482,191,574,535,-1,620,1090,1271,83,2994
06/05/2019,19,1152,516,2199,1490,1334,1415,135,159,503,145,61,243,-1,505,1327,446,281,244,1023,606,902,2522,319,1206,288,600,136,946,-1,768,322,undefined,87,105,1071,227,160,650,121,218,410,534,189,-1,172,1097,201,127,322,166,420,324,-1,398,314,650,55,1762
06/05/2019,20,713,325,1587,1088,968,1093,73,114,196,111,49,190,-1,402,998,355,187,117,779,423,748,2008,208,840,255,509,106,508,-1,559,314,undefined,68,71,838,149,194,411,91,161,358,389,140,-1,147,619,143,100,303,123,342,302,-1,325,151,411,63,1370
06/05/2019,21,458,198,1221,734,1187,929,54,80,85,64,44,173,-1,342,695,267,143,52,636,373,642,1561,140,659,218,400,62,930,-1,422,228,undefined,46,53,673,134,150,328,77,90,285,390,97,-1,100,523,86,111,185,83,307,271,-1,266,101,328,87,1036
06/05/2019,22,201,131,800,528,719,626,18,33,70,41,27,118,-1,211,419,139,100,63,424,271,374,1079,91,477,110,271,60,452,-1,367,133,undefined,39,47,407,39,58,265,50,56,149,172,90,-1,81,306,84,76,140,53,147,118,-1,147,50,265,20,719
06/05/2019,23,99,84,423,228,198,395,10,15,47,5,7,31,-1,156,162,41,54,24,227,120,296,674,61,234,97,201,37,110,-1,225,66,undefined,25,21,212,46,21,143,39,26,52,73,29,-1,20,206,54,114,27,64,91,33,-1,63,39,143,13,328
07/05/2019,0,60,31,225,107,102,166,6,5,15,12,4,22,-1,53,68,15,20,9,82,57,179,205,40,106,22,101,17,43,-1,161,37,undefined,8,9,112,28,8,73,14,12,28,19,12,-1,16,98,10,78,7,18,30,52,-1,45,22,73,2,128
07/05/2019,1,33,30,96,57,56,57,8,2,13,2,3,12,-1,16,41,9,11,8,66,31,143,170,12,29,15,54,4,20,-1,106,19,undefined,6,4,37,7,6,27,7,9,21,14,19,-1,7,73,3,28,5,9,23,31,-1,24,5,27,4,44
07/05/2019,2,27,13,54,20,32,37,-1,4,8,-1,1,8,-1,9,28,13,7,7,21,16,65,69,4,21,21,44,4,7,-1,26,5,undefined,1,1,19,3,3,36,-1,3,6,6,6,-1,1,40,10,23,4,14,10,4,-1,8,1,36,1,36
07/05/2019,3,16,17,38,25,27,107,9,2,7,-1,2,9,-1,7,22,14,3,8,27,14,64,80,8,48,16,35,4,30,-1,32,5,undefined,2,1,19,11,3,17,4,6,1,1,-1,-1,-1,44,4,12,-1,11,10,6,-1,12,5,17,2,35
07/05/2019,4,10,19,31,24,46,47,8,2,8,-1,1,8,-1,26,11,6,9,1,15,15,39,58,7,35,7,30,2,52,-1,16,15,undefined,8,3,20,3,11,11,8,5,5,2,-1,-1,2,32,2,4,4,4,3,1,-1,8,2,11,-1,47
07/05/2019,5,30,29,62,89,149,244,38,66,119,22,5,20,-1,105,24,106,99,33,15,19,57,237,70,361,81,76,13,102,-1,18,25,undefined,34,16,145,23,9,115,22,24,25,11,10,-1,8,82,21,20,10,9,21,9,-1,9,81,115,2,176
07/05/2019,6,105,73,204,251,484,1085,156,151,572,85,22,90,-1,346,102,233,261,209,61,27,90,849,275,1153,290,138,47,517,-1,76,103,undefined,96,40,719,105,12,411,116,114,56,30,21,-1,23,190,74,46,23,37,68,35,-1,57,553,411,14,430
07/05/2019,7,419,246,382,541,1246,2109,490,416,2466,409,61,220,-1,809,348,643,939,843,162,80,176,1625,840,2722,693,336,120,1281,1,144,104,undefined,292,127,1224,268,54,1326,381,290,142,215,70,-1,95,551,163,92,109,65,220,104,-1,158,2134,1326,106,1132
07/05/2019,8,1035,626,854,1152,2407,4330,760,693,4731,690,89,363,-1,1653,775,958,2260,1853,216,157,421,3110,1518,4538,1185,686,207,2337,-1,431,171,undefined,629,246,2563,846,103,2424,794,911,546,639,198,-1,260,1152,308,146,197,151,774,388,-1,504,3944,2424,490,2147
07/05/2019,9,997,632,664,1140,1731,2355,302,375,2972,501,41,248,-1,720,698,899,1471,1029,212,143,382,2303,963,3162,634,722,184,1535,-1,295,150,undefined,459,238,1336,603,111,1738,697,766,587,780,213,-1,301,1073,348,195,184,149,612,314,-1,368,1810,1738,316,1819
07/05/2019,10,1447,957,1106,1581,1465,1329,173,306,1041,304,32,126,-1,472,766,1166,863,615,381,214,495,1901,690,1779,441,844,258,1321,-1,365,216,undefined,258,200,917,490,125,1191,517,806,573,546,211,-1,202,1045,387,251,293,203,510,313,-1,395,694,1191,459,1861
07/05/2019,11,2021,1365,1492,2043,1636,1417,237,248,797,326,44,198,-1,471,983,1254,787,442,644,403,655,2140,564,1543,578,1152,210,1230,-1,462,228,undefined,253,237,1231,543,184,1060,527,784,752,515,230,-1,263,1303,479,339,280,173,600,364,-1,395,566,1060,379,2160
07/05/2019,12,3361,2799,2310,2960,2133,2206,354,710,1697,498,118,394,-1,713,1672,2162,1749,691,1175,771,1530,3117,1233,2497,841,1699,302,1780,108,934,393,undefined,362,383,2330,1140,301,1881,1213,1253,966,614,331,-1,436,2001,641,517,444,335,901,428,-1,743,1558,1881,437,2759
07/05/2019,13,3733,2942,2359,3316,2223,2427,362,624,1555,488,112,377,-1,689,1783,2236,1696,739,1167,703,1426,3559,1154,2568,1017,1707,262,1700,48,1011,397,undefined,415,376,2476,1092,300,1791,1160,1133,869,588,321,-1,490,2257,709,482,389,314,1155,473,-1,831,1214,1791,336,3247
07/05/2019,14,3012,1904,2211,2737,2079,1939,165,268,988,366,55,221,-1,628,1660,1735,935,570,1077,472,1018,3346,657,2063,820,1080,216,1466,35,799,273,undefined,284,239,1483,696,187,1305,636,764,782,672,297,-1,351,1627,559,248,332,244,832,459,-1,573,718,1305,475,2824
07/05/2019,15,2931,1988,2229,2791,2085,2193,249,259,1567,413,46,217,-1,846,1699,1321,734,616,986,485,911,3370,578,2754,1045,847,192,1554,-1,684,256,undefined,292,226,1529,581,161,1417,508,677,726,752,263,-1,258,1694,402,185,366,217,772,412,-1,597,842,1417,311,3070
07/05/2019,16,2869,2048,2285,2783,2731,3186,327,439,3566,794,80,265,-1,1184,1786,1301,830,1192,968,433,987,3958,814,3920,1158,697,188,1906,-1,695,213,undefined,455,294,1801,585,148,2138,548,511,833,934,290,-1,263,1978,290,177,317,197,799,501,-1,628,1794,2138,355,3303
07/05/2019,17,3305,2249,2717,3115,3666,5373,671,791,4790,892,116,446,-1,1998,2162,1401,1348,1835,1115,559,1202,5118,1330,5400,1541,805,234,2953,-1,841,327,undefined,666,429,3014,818,237,2597,644,624,961,1067,414,-1,367,2285,349,126,537,234,902,700,-1,840,2442,2597,248,3873
07/05/2019,18,2347,1269,2661,2400,2431,2779,444,470,1905,440,70,309,-1,1073,1979,845,702,830,1261,782,1159,3849,663,2887,1029,813,242,1929,-1,837,385,undefined,293,172,2209,482,250,1412,351,364,785,877,329,-1,311,1724,340,192,635,210,662,533,-1,607,853,1412,54,2827
07/05/2019,19,1429,551,2325,1590,1433,1393,175,186,629,216,56,211,-1,468,1442,511,283,309,1142,603,958,2718,360,1463,445,572,157,1034,-1,755,326,undefined,109,133,1220,281,165,721,156,228,348,439,179,-1,186,1237,197,150,495,148,602,331,-1,370,298,721,21,1865
07/05/2019,20,683,311,1860,1077,1071,1091,90,111,294,88,46,166,-1,361,1129,391,260,156,923,512,669,2029,216,977,302,481,116,630,-1,630,447,undefined,80,93,1003,190,185,527,101,175,334,377,140,-1,110,773,147,130,354,126,364,272,-1,355,150,527,31,1321
07/05/2019,21,425,217,1247,765,953,948,46,51,123,52,37,96,-1,256,743,282,166,72,605,451,545,1542,153,713,212,414,91,598,-1,513,310,undefined,57,46,667,150,102,350,100,106,346,251,80,-1,106,518,114,94,280,119,289,154,-1,210,93,350,12,1081
07/05/2019,22,210,144,737,471,834,569,23,40,88,36,2,33,-1,219,415,137,104,41,361,274,388,1016,104,506,123,193,55,653,-1,357,159,undefined,44,33,319,59,94,279,54,83,103,107,45,-1,85,274,77,53,148,57,159,98,-1,114,58,279,12,672
07/05/2019,23,117,82,398,243,349,353,21,20,41,9,5,29,-1,160,188,52,59,27,185,112,272,697,52,211,113,136,37,145,-1,161,47,undefined,9,14,185,34,43,158,23,28,64,69,27,-1,37,162,52,67,54,27,107,51,-1,49,16,158,6,362
08/05/2019,0,59,32,225,107,149,105,16,18,15,4,1,11,-1,41,67,30,23,13,113,53,140,184,22,71,35,113,18,46,-1,148,32,undefined,9,3,105,13,17,72,19,11,33,18,16,-1,16,116,18,47,40,20,37,34,-1,58,22,72,3,147
08/05/2019,1,37,29,118,63,94,25,1,1,5,-1,-1,1,-1,3,37,24,15,1,24,20,83,127,8,40,21,69,8,10,-1,85,15,undefined,2,3,42,5,8,28,7,3,22,4,5,-1,4,48,6,13,2,19,16,29,-1,13,14,28,2,89
08/05/2019,2,26,7,63,17,98,18,5,3,2,1,-1,2,-1,3,37,8,4,4,37,41,70,51,18,25,61,35,5,18,-1,57,15,undefined,3,1,27,2,4,6,2,6,33,2,1,-1,3,34,10,30,3,3,12,10,-1,2,3,6,2,36
08/05/2019,3,17,8,41,26,29,10,1,3,5,-1,-1,-1,-1,3,12,21,6,1,29,32,58,43,77,17,14,21,1,35,-1,31,14,undefined,2,1,6,1,1,4,1,12,6,1,-1,-1,6,25,5,15,2,17,4,9,-1,6,1,4,-1,30
08/05/2019,4,18,7,33,22,54,41,8,4,8,-1,-1,4,-1,32,14,8,11,7,24,19,24,43,5,28,30,28,5,48,-1,13,17,undefined,7,4,27,4,12,18,1,16,3,1,-1,-1,-1,36,2,14,11,7,1,5,-1,7,9,18,-1,43
08/05/2019,5,41,23,90,63,125,255,29,48,106,19,3,18,-1,107,29,51,81,36,18,8,39,146,46,313,55,47,13,74,-1,22,17,undefined,25,33,135,23,7,116,17,19,14,11,7,-1,12,62,12,9,3,11,11,6,-1,11,90,116,2,180
08/05/2019,6,126,73,201,220,451,1060,139,114,611,95,13,71,-1,310,90,203,267,201,45,21,70,716,274,1170,319,88,35,394,-1,75,43,undefined,100,54,703,80,18,373,145,112,61,27,18,-1,30,165,66,43,21,31,67,15,-1,51,533,373,10,413
08/05/2019,7,360,218,358,515,1207,1993,407,386,2464,389,40,187,-1,749,319,466,859,811,108,70,166,1450,745,2657,678,242,87,1045,8,167,92,undefined,232,126,1107,310,46,1293,392,255,147,181,84,-1,81,500,128,44,90,74,221,114,-1,145,1987,1293,83,1107
08/05/2019,8,1008,599,829,1136,2185,4184,648,581,4437,705,62,353,-1,1517,807,958,2093,1841,252,160,355,3036,1570,4553,1052,637,202,1894,-1,334,145,undefined,608,292,2202,802,104,2495,799,852,589,611,199,-1,213,1111,350,88,167,156,744,409,-1,454,3983,2495,435,2218
08/05/2019,9,1049,681,737,1170,1662,2278,233,296,2811,509,29,205,-1,716,730,922,1268,892,218,147,361,2126,871,3017,650,689,128,1487,-1,283,132,undefined,426,247,1249,597,101,1677,763,724,621,762,226,-1,285,919,222,121,234,169,577,295,-1,369,2404,1677,308,1885
08/05/2019,10,1366,1070,988,1510,1251,1260,134,152,1018,320,54,185,-1,407,738,989,809,528,418,251,560,1813,586,1737,490,1056,127,1158,1,326,190,undefined,223,175,845,506,111,1178,613,739,595,623,223,-1,256,926,258,107,287,159,442,283,-1,374,866,1178,523,1854
08/05/2019,11,1922,1409,1302,1905,1470,1180,184,197,880,231,14,113,-1,533,931,1267,748,450,629,380,719,2165,515,1804,526,1269,123,1078,1,510,230,undefined,249,132,953,468,163,1121,640,903,754,628,249,-1,264,1091,254,118,293,173,573,322,-1,435,572,1121,526,2033
08/05/2019,12,3181,2488,2123,3055,1780,1883,215,484,1651,531,82,279,-1,542,1529,2051,1700,614,1041,664,1371,2776,998,2530,770,1929,184,1628,52,994,273,undefined,358,309,1598,1060,276,1749,1367,1362,914,723,238,-1,376,1814,377,148,429,266,987,366,-1,701,1666,1749,449,2831
08/05/2019,13,3473,2735,2168,3303,2285,2102,236,550,1377,428,114,356,-1,719,1703,2236,1606,693,1076,682,1400,3479,1034,2507,882,1833,198,1959,10,927,337,undefined,344,297,1961,957,249,1694,1338,1364,1054,1037,351,-1,501,2199,330,210,430,252,1000,487,-1,801,1201,1694,631,3078
08/05/2019,14,2754,1999,2053,2709,1957,1665,196,263,963,314,27,177,-1,521,1640,1605,952,544,945,460,982,2884,600,2088,801,1552,199,1565,-1,683,258,undefined,267,162,1210,735,186,1197,662,895,729,735,263,-1,347,1667,315,142,343,202,802,382,-1,562,818,1197,724,2612
08/05/2019,15,2770,2036,2138,2843,1879,2131,204,238,1428,341,51,203,-1,716,1728,1376,778,612,864,521,939,3221,595,2647,963,1535,194,1518,-1,648,309,undefined,295,205,1248,558,188,1381,462,697,871,820,292,-1,275,1703,336,183,332,208,777,473,-1,575,776,1381,479,3042
08/05/2019,16,2852,1981,2307,2947,2628,3130,298,369,3222,705,76,264,-1,1098,1988,1288,807,1058,929,451,1018,3694,873,3889,1232,1841,209,2062,-1,675,258,undefined,458,254,1726,676,164,2078,584,694,883,889,313,-1,262,1952,442,174,332,236,782,566,-1,661,1570,2078,508,3325
08/05/2019,17,3383,2055,2788,3206,3552,5009,578,694,4650,828,101,439,-1,1970,2206,1374,1371,1780,1162,636,1290,4804,1578,5133,1551,1239,308,2869,-1,900,361,undefined,629,429,2797,818,198,2639,800,748,1007,1111,414,-1,382,2524,856,378,471,242,888,665,-1,878,2184,2639,258,4024
08/05/2019,18,2514,1286,2751,2469,2380,2929,382,410,1825,469,60,343,-1,1115,1874,855,704,838,1310,796,1253,3649,641,2913,1110,1307,310,1868,-1,904,335,undefined,332,218,2066,509,205,1437,398,479,868,867,352,-1,326,1665,1039,495,508,257,677,578,-1,607,796,1437,88,2935
