Date,Hour,Bourke Street Mall (North),Bourke Street Mall (South),Melbourne Central,Town Hall (West),Princes Bridge,Flinders Street Station Underpass,Birrarung Marr,Webb Bridge,Southern Cross Station,Victoria Point,Waterfront City,New Quay,Flagstaff Station,Sandridge Bridge,State Library,Collins St (North),Collins Place (South),Collins Place (North),Chinatown-Swanston St (North),Chinatown-Lt Bourke St (South),Bourke St-Russell St (West),Flinders St-Elizabeth St (East),Spencer St-Collins St (South),Spencer St-Collins St (North),Melbourne Convention Exhibition Centre,QV Market-Elizabeth St (West),QV Market-Peel St,The Arts Centre,St Kilda Rd-Alexandra Gardens,Lonsdale St (South),Lygon St (West),City Square,Flinders St-Spring St (West),Flinders St-Spark La,Southbank,Queen St (West),Lygon St (East),Flinders St-Swanston St (West),Alfred Place,Lonsdale St-Spring St (West),Grattan St-Swanston St (West),Monash Rd-Swanston St (West),Tin Alley-Swanston St (West),Little Collins St-Swanston St (East),Pelham St (South),Melbourne Central-Elizabeth St (East),QVM-Queen St (East),QVM-Therry St (South),Faraday St-Lygon St (West),QVM-Franklin St (North),Elizabeth St-Lonsdale St (South),Lincoln-Swanston (W),Elizabeth St-La Trobe St (East),Lonsdale St - Elizabeth St (North),Bourke St Bridge,Bourke St - Spencer St (North),RMIT Bld 80 - 445 Swanston Street,Flinders La-Swanston St (West) Temporary,RMIT Building 14,380 Elizabeth St,La Trobe St (North)
28/10/2019,0,64,43,247,119,106,205,1,-1,19,5,4,28,-1,89,102,47,24,8,96,45,194,280,147,135,97,148,12,51,4,174,48,undefined,-1,6,98,18,18,undefined,14,13,50,43,9,57,13,130,16,94,18,37,67,51,undefined,50,28,75,3,-1,85,277,43
28/10/2019,1,40,30,119,80,60,67,3,-1,9,7,1,7,-1,23,60,22,11,9,39,25,123,163,54,63,70,98,15,29,15,178,33,undefined,-1,9,58,20,3,undefined,8,8,17,7,2,21,10,62,6,53,14,15,25,38,undefined,36,11,41,-1,-1,53,205,22
28/10/2019,2,33,9,64,42,34,64,2,2,6,-1,2,14,-1,22,33,17,3,5,33,6,76,86,23,13,34,59,6,20,2,133,4,undefined,-1,7,24,9,1,undefined,1,2,9,5,5,27,6,46,6,45,5,8,11,16,undefined,23,5,67,-1,-1,19,135,42
28/10/2019,3,13,24,42,13,46,29,6,-1,6,3,5,-1,-1,6,20,16,10,-1,14,8,72,61,16,22,22,47,7,49,3,80,6,undefined,-1,2,17,7,3,undefined,3,17,6,-1,-1,17,4,44,7,42,1,2,16,7,undefined,6,3,15,-1,-1,10,85,30
28/10/2019,4,16,19,51,33,64,70,3,-1,3,3,-1,6,-1,31,23,6,11,1,6,4,28,79,4,27,94,48,7,63,11,46,7,undefined,-1,3,14,2,6,undefined,4,5,5,2,1,13,4,51,4,42,3,6,12,8,undefined,4,14,22,-1,-1,30,52,16
28/10/2019,5,26,24,47,88,104,234,34,-1,82,60,8,29,-1,90,25,36,78,40,6,13,63,155,60,285,149,49,11,115,31,60,23,undefined,-1,43,140,23,11,undefined,21,25,17,6,3,54,6,55,20,41,10,10,14,10,undefined,10,71,104,-1,-1,32,101,16
28/10/2019,6,145,74,183,193,459,1072,108,-1,522,99,23,115,-1,276,75,174,222,166,28,27,61,782,241,911,648,111,41,482,82,63,38,undefined,-1,50,676,79,11,undefined,114,78,40,19,14,148,16,232,46,45,23,46,69,52,undefined,65,438,384,26,-1,88,272,43
28/10/2019,7,355,214,317,461,966,1822,434,-1,1905,338,66,270,-1,636,225,467,777,549,67,96,181,1512,662,2199,1196,231,81,1065,282,192,81,undefined,-1,124,1005,228,36,undefined,396,264,111,111,41,444,35,441,137,52,69,56,214,101,undefined,170,1357,1069,94,-1,260,598,77
28/10/2019,8,904,577,730,1064,2096,4381,703,-1,3983,674,128,428,-1,1418,333,992,2345,1559,221,215,387,2876,1455,4494,2138,501,155,2301,438,290,150,undefined,-1,286,1882,740,136,undefined,913,774,338,382,180,931,150,1088,293,90,179,147,649,235,undefined,395,3889,2321,204,-1,765,1251,118
28/10/2019,9,940,730,711,1173,1404,2533,298,-1,2904,520,64,324,-1,781,409,1026,1785,1143,160,193,343,2183,969,3172,1567,577,155,1251,292,297,180,undefined,-1,251,1130,631,109,undefined,870,605,277,309,110,718,191,1041,259,137,224,126,529,220,undefined,445,2242,1716,265,-1,784,1156,166
28/10/2019,10,1431,1145,1046,1527,1147,1225,253,-1,838,267,38,192,-1,396,406,1156,1000,484,291,360,526,1964,570,1725,1292,497,134,1064,447,404,204,undefined,-1,216,950,496,142,undefined,564,500,265,295,113,880,177,1034,281,102,297,131,499,162,undefined,409,693,1116,222,-1,835,873,153
28/10/2019,11,1888,1687,1356,2041,1446,1436,246,-1,781,241,57,267,-1,507,545,1436,873,424,464,471,655,2347,730,1827,1480,648,154,1047,650,577,203,undefined,-1,171,1040,505,175,undefined,449,505,375,332,113,1111,155,1366,304,126,320,157,536,211,undefined,513,437,1096,191,-1,709,1039,197
28/10/2019,12,3351,3023,2186,2863,1764,2496,433,-1,1544,543,176,513,-1,778,920,2189,1994,607,1023,944,1338,3560,1377,2544,2173,1171,192,1424,904,1121,313,undefined,-1,408,2535,1044,353,undefined,1299,950,532,415,195,2013,289,2141,313,315,424,225,1066,370,undefined,812,1291,1782,187,-1,1176,1632,263
28/10/2019,13,3651,3385,2301,3359,2184,2427,423,-1,1342,537,157,506,-1,769,1020,2289,2154,600,971,916,1308,3590,1163,2309,2309,1142,224,1631,934,1039,428,undefined,-1,471,2536,1052,391,undefined,1312,860,571,444,186,2331,306,2383,418,267,460,251,1045,352,undefined,1003,1014,1695,143,-1,1161,1707,296
28/10/2019,14,2953,2390,1972,2855,1889,2002,223,-1,902,317,116,331,-1,665,993,1678,1161,443,792,650,1020,3203,744,1982,1904,692,192,1591,782,790,259,undefined,-1,266,1614,668,207,undefined,645,560,400,349,150,1629,154,1911,298,187,450,179,868,217,undefined,606,534,1253,234,-1,975,1385,242
28/10/2019,15,2926,2062,2134,2860,2325,2546,283,-1,1283,315,67,265,-1,775,872,1720,1029,566,797,614,1071,3314,668,2448,2218,700,180,1898,778,756,287,undefined,-1,261,1510,565,181,undefined,430,503,492,341,177,1757,154,1939,277,221,461,135,677,297,undefined,668,638,1297,382,-1,1018,1460,210
28/10/2019,16,3030,2117,2006,2826,2407,3465,355,-1,3082,628,84,301,-1,1179,1038,1345,883,1051,755,511,1032,4081,820,3868,2359,786,220,2135,858,726,268,undefined,-1,269,1777,640,187,undefined,593,396,371,229,143,1559,156,1850,299,186,427,184,716,291,undefined,644,1395,1967,443,-1,1111,1844,258
28/10/2019,17,3364,2300,2590,3225,3437,5454,714,-1,4316,639,181,516,-1,1883,1406,1499,1566,1826,965,694,1298,4592,1321,5267,3017,817,291,2570,1206,855,349,undefined,-1,346,2759,844,240,undefined,731,554,521,197,268,1936,243,2398,362,161,475,202,844,465,undefined,878,2010,2519,472,-1,1251,2349,295
28/10/2019,18,2840,1575,2332,2386,2458,2985,572,-1,1859,304,129,474,-1,1025,1364,959,760,821,996,801,1129,3574,675,2766,2127,701,223,1611,911,767,368,undefined,-1,208,2287,447,277,undefined,403,300,336,151,161,1528,186,1806,331,149,492,192,623,322,undefined,594,770,1315,355,-1,1046,1964,250
28/10/2019,19,1830,724,2285,1693,1524,1656,231,2,536,152,123,457,-1,529,1270,527,374,275,999,886,1039,2883,375,1357,944,632,149,979,478,790,518,undefined,-1,135,1374,269,226,undefined,153,172,289,162,148,1122,156,1384,184,128,493,146,533,273,undefined,442,257,681,204,-1,835,1589,245
28/10/2019,20,919,430,1854,1290,1420,1506,132,1,226,95,95,398,-1,424,1102,372,252,167,838,711,858,2237,302,904,688,551,168,490,217,783,384,undefined,-1,107,1179,211,255,undefined,110,149,225,122,81,1036,100,931,234,129,465,126,426,219,undefined,410,169,493,16,-1,676,1491,203
28/10/2019,21,504,298,1437,931,1211,1105,80,-1,149,71,33,223,-1,344,771,291,186,83,600,552,760,1890,287,676,457,516,101,734,172,572,341,undefined,-1,54,795,128,199,undefined,126,119,155,95,61,796,79,686,135,107,314,126,318,126,undefined,214,101,348,18,-1,485,1244,197
28/10/2019,22,290,150,905,512,652,691,32,1,93,52,44,139,-1,276,486,173,93,71,373,315,508,1223,151,543,347,296,76,237,57,409,204,undefined,-1,51,402,78,112,undefined,40,76,125,88,57,468,62,423,94,97,203,84,179,111,undefined,140,55,259,17,-1,380,968,147
28/10/2019,23,147,67,441,231,306,492,12,-1,46,26,28,47,-1,204,190,84,71,37,147,130,290,673,93,270,158,221,50,110,40,268,88,undefined,-1,18,183,39,61,undefined,30,38,86,46,23,209,43,227,51,90,70,67,94,49,undefined,77,33,166,6,-1,229,568,105
29/10/2019,0,68,47,209,94,94,145,5,-1,29,15,4,29,-1,61,87,44,20,11,96,72,150,185,71,113,62,138,23,39,24,107,21,undefined,-1,16,76,5,8,undefined,10,18,46,23,11,76,21,108,25,79,17,56,34,51,undefined,37,25,99,2,-1,111,264,44
29/10/2019,1,46,29,111,41,55,70,7,-1,2,2,1,6,-1,34,37,17,13,11,40,63,138,110,54,29,40,110,9,17,4,94,12,undefined,-1,6,38,4,10,undefined,7,3,22,17,4,39,6,55,12,61,4,27,36,24,undefined,22,9,41,3,-1,56,143,38
29/10/2019,2,23,13,58,20,21,44,5,-1,5,2,6,6,-1,18,24,5,14,6,42,25,71,63,4,21,31,75,5,22,9,45,14,undefined,-1,16,24,2,5,undefined,5,4,3,-1,-1,18,1,37,11,51,2,15,18,13,undefined,10,2,20,1,-1,24,110,31
29/10/2019,3,13,15,49,23,40,30,-1,-1,5,1,1,1,-1,15,12,13,1,6,13,28,65,80,13,18,23,43,5,57,9,52,9,undefined,-1,1,8,4,3,undefined,5,6,5,1,-1,19,-1,38,6,38,4,7,9,5,undefined,16,1,11,-1,-1,9,104,29
29/10/2019,4,13,7,41,31,71,56,10,-1,5,2,-1,2,-1,35,2,6,8,2,11,12,37,79,7,30,50,54,11,65,8,27,21,undefined,-1,3,29,13,12,undefined,8,8,8,1,1,14,2,44,7,25,11,12,5,5,undefined,5,8,31,-1,-1,12,42,42
29/10/2019,5,36,15,82,81,143,260,33,-1,100,36,3,18,-1,100,19,59,92,41,18,23,77,238,72,307,246,95,20,127,48,48,8,undefined,-1,40,121,17,11,undefined,34,25,8,3,1,46,2,78,18,16,1,16,24,9,undefined,20,55,118,2,-1,35,126,11
29/10/2019,6,162,81,180,242,466,1163,181,-1,619,96,36,108,-1,314,55,294,251,208,37,48,91,861,318,1132,1296,157,44,455,147,84,41,undefined,-1,82,754,82,14,undefined,166,89,58,47,34,179,25,259,64,58,37,70,74,45,undefined,90,351,420,30,-1,99,355,31
29/10/2019,7,400,266,381,573,1215,2062,536,-1,2456,417,76,262,-1,779,190,568,939,770,72,129,159,1685,827,2567,2460,312,87,1184,323,139,62,undefined,-1,174,1240,274,44,undefined,424,329,169,147,82,509,44,517,178,83,120,66,263,123,undefined,180,1293,1281,84,-1,328,643,48
29/10/2019,8,913,667,783,1154,2139,4466,778,-1,4341,792,125,438,-1,1571,426,1125,2484,1740,157,216,388,3117,1712,4732,3497,671,202,2342,517,421,147,undefined,-1,332,2174,765,142,undefined,1038,869,364,427,155,986,186,1167,333,198,166,165,623,249,undefined,460,3433,2455,250,-1,757,1286,145
29/10/2019,9,1098,750,788,1100,1306,2361,275,1,2739,510,70,309,-1,739,380,1076,1536,938,176,217,397,2235,1019,3055,2627,741,220,1367,354,312,166,undefined,-1,260,1263,608,141,undefined,872,619,331,364,175,818,225,958,380,98,232,136,511,275,undefined,418,2029,1705,230,-1,769,1123,136
29/10/2019,10,1492,1092,956,1658,1769,1412,171,-1,960,279,28,157,-1,473,319,1388,938,507,304,236,457,2197,663,1673,3007,949,239,1092,276,367,241,undefined,-1,226,1091,526,132,undefined,562,577,299,294,118,864,121,1062,449,333,285,158,415,178,undefined,418,908,988,272,-1,747,883,155
29/10/2019,11,2192,1519,1331,2035,1562,1513,171,-1,890,217,40,187,-1,462,394,1418,948,423,496,499,691,2437,634,1774,2298,1119,250,1123,466,522,243,undefined,-1,268,1423,552,190,undefined,557,513,330,387,139,1167,192,1481,530,338,295,185,509,245,undefined,520,810,1151,351,-1,764,1035,205
29/10/2019,12,3566,2862,2311,3081,2232,2680,351,4,1593,572,100,449,-1,759,776,2469,2068,662,1048,825,1295,3427,1310,2548,2962,1774,333,1412,787,994,325,undefined,-1,422,2803,1042,341,undefined,1366,1082,487,415,172,2204,330,2269,743,472,452,254,983,325,undefined,938,1943,1643,339,-1,1184,1661,246
29/10/2019,13,3584,3082,2238,3299,2678,2777,278,-1,1520,563,96,350,-1,744,855,2397,2166,781,985,760,1159,3834,1215,2650,2686,1763,350,1741,724,990,376,undefined,-1,468,2783,1022,330,undefined,1396,1023,647,508,187,2258,285,2352,642,452,496,292,1060,404,undefined,954,1540,1780,209,-1,1185,1689,295
29/10/2019,14,2991,1992,2169,2885,1977,2204,184,20,988,295,31,200,-1,550,790,1808,1036,547,881,428,1008,2970,656,2151,2131,1088,249,1651,617,671,256,undefined,-1,250,1558,664,216,undefined,690,595,384,337,130,1832,169,1627,503,294,406,253,794,283,undefined,719,1227,1211,260,-1,968,1370,241
29/10/2019,15,2984,1808,2150,2846,1981,2470,195,8,1455,369,33,165,-1,710,941,1446,885,591,808,466,910,3065,614,2629,1922,884,173,1609,562,726,262,undefined,-1,227,1373,563,177,undefined,545,528,441,320,177,1617,161,1545,350,167,477,204,676,235,undefined,631,961,1413,413,-1,1104,1317,227
29/10/2019,16,2892,1851,2079,2696,2324,3513,322,-1,3213,703,52,292,-1,1075,984,1372,931,1067,754,461,940,3854,827,4041,2177,818,197,1747,635,681,360,undefined,-1,307,1613,630,139,undefined,613,490,429,204,196,1573,156,1600,305,126,408,197,692,279,undefined,705,2559,2046,446,-1,1037,1695,239
29/10/2019,17,3615,2104,2578,3167,3496,5705,817,-1,4250,690,123,428,-1,1972,1197,1488,1456,1745,981,592,1177,4445,1412,5184,3425,922,270,2430,969,881,432,undefined,-1,399,2808,914,197,undefined,852,577,565,146,278,1830,307,2276,393,129,473,198,932,563,undefined,847,3119,2550,494,-1,1268,2414,316
29/10/2019,18,2979,1617,2464,2687,2560,3296,1017,-1,1862,232,154,496,-1,1075,1095,921,788,839,1022,715,1168,3530,664,2912,2518,770,278,1564,977,949,484,undefined,-1,309,2615,524,190,undefined,420,349,402,123,184,1656,246,1765,329,160,500,177,736,364,undefined,647,1130,1538,345,-1,997,1924,279
29/10/2019,19,1432,757,2328,1682,1727,2030,754,-1,674,151,124,495,-1,592,1101,562,365,317,1012,757,1139,2719,387,1497,1211,675,162,756,504,778,537,undefined,-1,209,1785,298,206,undefined,158,238,303,65,159,1134,188,1345,220,163,440,147,544,288,undefined,485,447,749,188,-1,835,1499,286
29/10/2019,20,750,543,2075,1539,1630,1513,227,-1,405,108,162,502,-1,437,916,559,302,221,751,648,865,2256,335,914,1053,610,152,580,424,816,491,undefined,-1,148,1501,213,224,undefined,119,205,323,120,158,1175,96,925,187,146,461,124,425,294,undefined,391,208,519,16,-1,737,1495,227
29/10/2019,21,428,378,1811,1132,1252,1257,181,-1,181,75,91,326,-1,466,634,391,213,149,630,540,757,1987,282,655,797,430,91,582,243,630,580,undefined,-1,86,1217,170,217,undefined,91,120,163,53,60,964,90,702,127,98,392,111,391,195,undefined,240,170,451,15,-1,575,1300,182
29/10/2019,22,256,232,1150,702,881,982,1226,-1,102,46,49,160,-1,343,424,244,145,100,432,380,633,1392,195,468,456,297,91,345,217,445,291,undefined,-1,222,877,111,109,undefined,42,92,160,56,45,536,61,479,140,124,238,70,223,153,undefined,151,71,322,12,-1,354,915,140
29/10/2019,23,187,114,587,299,392,585,67,2,49,22,27,93,-1,194,171,120,78,61,256,168,428,844,152,269,329,201,46,124,59,304,185,undefined,-1,27,346,64,51,undefined,35,46,91,40,29,209,39,267,58,108,81,66,80,110,undefined,127,35,204,9,-1,252,606,122
30/10/2019,0,100,47,350,107,156,243,25,-1,14,6,18,39,-1,70,53,48,47,17,88,58,164,289,65,87,105,179,25,68,31,171,52,undefined,-1,5,91,43,12,undefined,27,21,54,21,19,106,26,177,36,73,31,23,46,56,undefined,28,22,108,2,-1,95,304,95
30/10/2019,1,36,31,122,55,72,82,10,-1,12,5,11,16,-1,36,31,20,12,16,85,23,161,129,29,28,112,81,13,25,30,151,34,undefined,-1,6,68,8,19,undefined,21,7,33,11,10,62,3,70,14,88,5,19,27,20,undefined,23,2,56,2,-1,27,177,39
30/10/2019,2,30,13,69,31,39,58,1,-1,9,3,5,10,-1,4,13,5,9,5,27,32,70,120,9,33,44,72,9,30,10,76,20,undefined,-1,3,17,6,12,undefined,6,2,15,7,7,32,4,32,17,70,3,15,25,20,undefined,11,5,36,-1,-1,12,117,19
30/10/2019,3,11,9,79,29,60,21,2,-1,4,5,2,3,-1,7,12,10,3,4,29,27,68,58,14,28,21,49,7,42,8,55,7,undefined,-1,1,13,7,6,undefined,-1,7,2,2,2,39,-1,43,11,32,3,9,5,6,undefined,7,2,7,-1,-1,19,75,17
30/10/2019,4,7,15,44,39,63,47,11,-1,8,4,-1,5,-1,26,4,22,16,3,20,10,32,46,10,39,28,39,5,51,14,24,17,undefined,-1,14,32,8,12,undefined,12,7,6,-1,-1,17,-1,34,6,27,5,6,8,7,undefined,6,1,22,2,-1,17,71,27
30/10/2019,5,23,9,93,78,134,284,41,-1,101,37,6,22,-1,91,17,66,106,41,30,16,40,204,53,281,207,41,10,129,49,42,26,undefined,-1,32,179,30,13,undefined,14,23,19,10,3,56,7,73,19,29,9,12,25,5,undefined,19,68,120,-1,-1,42,96,7
30/10/2019,6,128,83,213,256,477,1124,161,-1,539,97,30,104,-1,302,69,188,270,209,40,34,98,885,304,1106,1088,126,34,478,162,77,39,undefined,-1,98,962,78,13,undefined,121,89,47,29,29,180,16,230,51,45,28,48,61,58,undefined,57,445,418,28,-1,101,337,41
30/10/2019,7,413,275,390,577,1183,2106,518,10,2216,396,85,263,-1,788,224,495,975,774,100,109,147,1542,859,2538,2038,320,109,1277,387,163,68,undefined,-1,166,1465,276,54,undefined,391,350,125,101,46,550,79,552,157,86,97,92,249,86,undefined,153,1687,1280,92,-1,316,660,64
30/10/2019,8,970,641,795,1238,2087,4324,732,7,4093,724,109,449,-1,1487,395,964,2495,1643,162,280,447,3131,1652,4480,3594,817,201,2335,471,398,140,undefined,-1,315,2266,769,113,undefined,920,826,278,286,122,1074,193,1087,277,89,200,147,656,206,undefined,405,4424,2291,303,-1,760,1248,127
30/10/2019,9,1167,831,816,1085,1275,2340,291,9,2476,430,43,264,-1,745,412,1008,1543,909,192,215,423,2263,984,2738,2552,871,125,1256,343,347,165,undefined,-1,277,1119,608,148,undefined,871,639,349,359,136,957,214,971,274,118,206,189,565,249,undefined,421,2479,1724,231,-1,945,966,132
30/10/2019,10,1633,1181,1148,1692,1229,1501,165,12,932,260,61,207,-1,459,392,1134,944,591,320,311,517,2092,653,1761,2279,805,163,937,378,417,242,undefined,-1,224,1040,553,151,undefined,650,661,272,341,107,1019,152,1107,391,162,275,246,408,160,undefined,428,1052,1242,280,-1,752,742,185
30/10/2019,11,2396,1636,1488,2313,1674,1516,194,13,838,253,66,271,-1,471,631,1523,1038,441,596,520,785,2420,708,1811,2249,842,143,1165,574,528,187,undefined,-1,262,1203,526,201,undefined,655,608,349,362,125,1297,150,1316,298,190,334,269,501,244,undefined,485,834,1238,305,-1,879,952,184
30/10/2019,12,3377,2909,2589,3192,1994,2514,469,11,1634,478,189,528,-1,789,896,2201,2059,620,1022,1053,1495,3250,1342,2525,2907,1568,259,1523,704,1188,328,undefined,-1,389,2612,1070,357,undefined,1334,1031,429,444,141,2436,328,2109,414,287,471,309,985,352,undefined,1030,2050,1771,296,-1,1235,1506,261
30/10/2019,13,3691,3464,2435,3304,1926,2763,399,55,1380,497,155,464,-1,750,1078,2390,2160,711,1071,899,1497,3669,1301,2543,2598,1480,216,1341,833,1109,415,undefined,-1,397,2723,1059,375,undefined,1394,1167,454,514,196,2321,342,2256,436,318,419,332,1030,364,undefined,924,1581,1821,213,-1,1308,1545,290
30/10/2019,14,2980,2306,2093,2948,1988,2175,257,7,1016,313,58,304,-1,638,1038,1712,1216,532,866,517,974,3076,728,2164,2083,896,249,1276,592,712,238,undefined,-1,285,1546,759,166,undefined,616,594,359,397,164,1827,200,1839,325,182,357,344,788,286,undefined,592,936,1267,300,-1,1043,1231,271
30/10/2019,15,3007,2095,2049,2810,2157,2457,196,9,1386,315,57,266,-1,720,1014,1461,853,531,768,532,866,3267,660,2703,2297,726,194,1690,727,824,267,undefined,-1,209,1542,585,151,undefined,483,585,444,358,189,1665,138,1834,318,145,368,224,747,259,undefined,618,990,1449,366,-1,981,1442,228
30/10/2019,16,3101,2097,2185,2887,2516,3534,385,13,2913,727,65,263,-1,1170,1065,1510,979,1002,828,491,983,4078,803,3782,2429,807,226,2149,662,733,294,undefined,-1,267,1786,729,181,undefined,659,630,375,301,194,1742,188,1836,327,146,342,251,750,279,undefined,613,2063,1964,394,-1,1141,1902,237
30/10/2019,17,3748,2529,2736,3426,3747,5445,704,23,4348,771,113,471,-1,1954,1318,1618,1499,1576,1028,713,1284,4640,1375,5145,3110,975,346,3136,1035,985,415,undefined,-1,419,2828,851,272,undefined,904,693,525,356,239,2088,275,2498,526,238,506,318,885,385,undefined,745,3305,2569,438,-1,1365,2491,296
30/10/2019,18,3159,1788,2585,2872,2710,3384,1028,-1,1685,362,103,488,-1,1074,1249,932,841,770,1097,937,1410,3555,711,2810,2491,1007,327,1884,973,1026,391,undefined,-1,349,2529,519,292,undefined,437,496,450,205,216,1737,225,2009,499,283,594,247,717,308,undefined,665,1324,1542,308,-1,1148,2133,290
30/10/2019,19,1904,912,2334,1835,1890,1977,727,-1,738,136,100,379,-1,657,1032,568,502,287,1062,965,1137,2710,386,1454,1270,895,261,911,545,934,547,undefined,-1,224,2073,327,282,undefined,265,361,343,127,106,1322,144,1554,479,247,585,189,598,231,undefined,585,483,739,182,-1,839,1603,272
30/10/2019,20,1030,571,2032,1581,1485,1568,227,-1,370,131,213,566,-1,499,948,567,303,188,771,736,1046,2413,311,835,818,868,251,695,345,791,635,undefined,-1,117,1442,238,297,undefined,137,251,302,83,94,1135,132,935,482,248,460,161,499,176,undefined,410,278,554,19,-1,771,1558,243
30/10/2019,21,623,351,1724,1090,1280,1281,170,1,141,65,47,238,-1,417,929,386,220,114,605,568,947,1952,315,717,612,610,117,580,194,722,586,undefined,-1,130,1208,161,216,undefined,136,147,199,60,75,955,86,823,192,195,364,106,416,153,undefined,260,155,430,4,-1,632,1267,190
30/10/2019,22,369,251,1082,708,999,996,1202,-1,157,41,35,178,-1,312,604,311,271,162,441,503,666,1424,230,420,504,337,99,452,262,630,380,undefined,-1,275,983,144,123,undefined,124,340,150,49,60,731,63,514,121,93,217,71,218,132,undefined,192,106,352,4,-1,500,939,161
30/10/2019,23,242,97,605,402,496,634,64,-1,66,36,19,89,-1,241,238,126,97,81,208,214,459,967,154,335,391,256,42,217,56,369,125,undefined,-1,46,415,57,41,undefined,48,58,89,24,23,300,57,286,53,122,59,51,110,68,undefined,131,73,210,4,-1,162,602,129
31/10/2019,0,92,41,317,152,223,261,30,-1,25,9,7,34,-1,57,82,47,36,23,200,98,225,348,97,122,87,118,26,80,23,176,74,undefined,-1,30,156,28,23,undefined,36,10,50,17,6,85,23,148,27,91,15,33,38,66,undefined,39,17,100,3,-1,99,325,58
31/10/2019,1,55,26,177,72,83,88,5,-1,6,3,2,13,-1,8,36,22,21,8,66,54,175,152,33,38,91,79,12,38,16,187,42,undefined,-1,5,78,4,15,undefined,8,4,18,9,3,30,10,65,15,68,13,26,35,33,undefined,24,15,52,1,-1,44,170,41
31/10/2019,2,26,30,68,44,47,57,6,-1,2,3,2,9,-1,4,19,15,7,8,40,35,88,142,27,26,29,79,7,29,14,61,15,undefined,-1,3,23,4,5,undefined,8,7,16,10,4,14,-1,35,14,57,1,10,30,15,undefined,11,29,25,1,-1,20,111,21
31/10/2019,3,13,15,52,27,42,91,1,-1,5,7,3,2,-1,6,9,24,10,6,22,6,62,115,3,26,43,55,2,53,7,51,3,undefined,-1,5,16,15,5,undefined,5,5,4,1,1,11,5,31,5,41,1,12,6,2,undefined,10,1,15,-1,-1,18,104,35
31/10/2019,4,24,9,44,34,68,57,21,-1,-1,8,1,6,-1,16,8,122,11,3,20,14,50,74,13,20,44,38,5,83,9,44,33,undefined,-1,6,37,2,14,undefined,7,7,5,3,2,21,7,34,8,21,17,10,17,9,undefined,8,9,16,-1,-1,24,62,14
31/10/2019,5,33,17,83,68,121,281,38,-1,95,46,8,29,-1,40,26,158,79,45,8,23,43,224,75,354,207,79,14,115,51,45,25,undefined,-1,57,149,31,12,undefined,27,24,15,5,3,47,3,76,20,22,6,8,19,9,undefined,12,67,132,1,-1,33,105,16
31/10/2019,6,135,86,194,204,459,1074,207,-1,613,117,36,117,-1,114,70,238,270,222,33,40,71,804,294,1069,786,210,36,420,153,59,38,undefined,-1,95,749,82,14,undefined,131,97,50,35,29,155,24,224,74,71,16,45,57,59,undefined,61,416,465,44,-1,87,326,48
31/10/2019,7,327,275,384,563,1162,2138,503,-1,2297,399,56,232,-1,263,168,576,966,782,74,112,182,1690,789,2405,1764,338,113,1108,299,173,76,undefined,-1,149,1118,277,43,undefined,423,297,119,108,44,564,43,586,175,72,91,81,242,94,undefined,181,1514,1199,116,-1,325,642,76
31/10/2019,8,891,632,721,1112,2008,4077,617,2,4088,652,99,345,-1,507,365,993,2300,1634,161,229,385,2987,1603,4506,2644,854,217,2117,489,385,139,undefined,-1,285,1952,792,109,undefined,1072,807,265,284,133,1046,158,1067,354,170,182,134,654,197,undefined,388,3756,2332,330,-1,781,1346,124
31/10/2019,9,1002,743,789,1148,1190,2131,275,-1,2765,504,35,211,-1,301,384,1024,1558,977,187,188,353,2178,972,2801,1778,1104,266,1155,273,305,199,undefined,-1,255,1044,526,130,undefined,857,637,430,398,113,880,181,989,521,256,218,163,521,283,undefined,419,2256,1587,264,-1,839,1040,175
31/10/2019,10,1467,1182,1044,1557,1059,1408,134,-1,918,240,32,148,-1,156,414,1145,875,554,336,237,477,1997,610,1768,2028,996,203,938,310,439,150,undefined,-1,197,865,536,140,undefined,553,550,279,242,113,877,159,1019,449,245,249,206,404,150,undefined,457,962,986,290,-1,862,768,136
31/10/2019,11,2218,1506,1375,2005,1243,1396,125,-1,974,273,37,160,-1,169,591,1676,916,461,528,445,709,2239,735,1918,1401,1183,323,1014,348,546,256,undefined,-1,215,881,483,236,undefined,613,530,387,287,107,1072,121,1261,558,303,264,228,502,170,undefined,492,973,1224,341,-1,800,1055,185
31/10/2019,12,3311,2827,2159,2976,1660,2320,-1,-1,1661,492,70,312,-1,217,823,2072,1792,592,988,780,1182,3171,1270,2512,1761,1903,273,1261,511,1000,352,undefined,-1,391,2080,1027,255,undefined,1290,1020,471,362,124,2013,264,2014,683,496,384,334,1003,245,undefined,971,2011,1734,327,-1,1212,1520,367
