Date,Hour,Bourke Street Mall (North),Bourke Street Mall (South),Melbourne Central,Town Hall (West),Princes Bridge,Flinders Street Station Underpass,Birrarung Marr,Webb Bridge,Southern Cross Station,Victoria Point,Waterfront City,New Quay,Flagstaff Station,Sandridge Bridge,State Library,Collins St (North),Collins Place (South),Collins Place (North),Chinatown-Swanston St (North),Chinatown-Lt Bourke St (South),Bourke St-Russell St (West),Flinders St-Elizabeth St (East),Spencer St-Collins St (South),Spencer St-Collins St (North),Melbourne Convention Exhibition Centre,QV Market-Elizabeth St (West),QV Market-Peel St,The Arts Centre,St Kilda Rd-Alexandra Gardens,Lonsdale St (South),Lygon St (West),City Square,Flinders St-Spring St (West),Flinders St-Spark La,Southbank,Queen St (West),Lygon St (East),Flinders St-Swanston St (West),Alfred Place,Lonsdale St-Spring St (West),Grattan St-Swanston St (West),Monash Rd-Swanston St (West),Tin Alley-Swanston St (West),Little Collins St-Swanston St (East),Pelham St (South),Melbourne Central-Elizabeth St (East),QVM-Queen St (East),QVM-Therry St (South),Faraday St-Lygon St (West),QVM-Franklin St (North),Elizabeth St-Lonsdale St (South),Lincoln-Swanston (W),Elizabeth St-La Trobe St (East),Lonsdale St - Elizabeth St (North),Bourke St Bridge,Bourke St - Spencer St (North),RMIT Bld 80 - 445 Swanston Street,Flinders La-Swanston St (West) Temporary,RMIT Building 14,380 Elizabeth St,La Trobe St (North)
26/09/2019,23,402,207,1323,1138,839,1067,43,45,72,32,28,68,-1,373,569,274,6,82,475,1218,907,1437,178,529,-1,310,57,339,170,797,427,undefined,-1,63,619,470,125,undefined,67,75,78,57,27,662,42,558,86,-1,166,53,417,89,undefined,198,102,344,12,-1,277,846,211
27/09/2019,0,241,254,795,445,474,587,33,24,31,22,19,56,-1,178,333,159,-1,35,267,930,691,894,94,284,-1,250,37,131,55,662,140,undefined,-1,32,293,166,43,undefined,37,56,51,32,31,405,8,389,63,-1,42,76,361,71,undefined,94,43,217,12,-1,163,543,115
27/09/2019,1,199,157,510,285,259,280,11,6,12,6,5,22,-1,94,153,123,-1,30,239,612,615,703,75,153,-1,217,23,104,96,561,83,undefined,-1,23,181,141,42,undefined,14,27,39,23,21,246,8,261,42,-1,20,32,180,56,undefined,66,17,185,12,-1,86,362,104
27/09/2019,2,108,94,367,152,176,204,4,8,15,11,2,4,-1,63,98,68,-1,19,128,225,537,430,53,78,-1,146,21,71,45,359,37,undefined,-1,28,59,115,19,undefined,13,18,29,18,16,150,3,226,39,-1,10,11,177,27,undefined,59,12,114,5,-1,57,311,79
27/09/2019,3,106,124,425,161,136,127,6,6,13,13,3,7,-1,44,79,40,-1,15,103,172,335,346,24,66,-1,76,10,95,39,347,19,undefined,-1,17,31,71,5,undefined,4,12,16,8,6,97,-1,112,12,-1,2,15,92,28,undefined,43,12,79,5,-1,50,206,58
27/09/2019,4,84,46,190,101,94,118,15,6,15,6,5,6,-1,74,36,30,-1,9,63,69,237,277,24,78,-1,79,22,47,19,169,9,undefined,-1,11,24,68,18,undefined,17,16,6,3,2,68,6,72,12,-1,3,14,47,15,undefined,19,8,41,3,-1,28,151,42
27/09/2019,5,54,32,132,84,87,131,19,9,26,9,3,12,-1,87,40,24,-1,15,32,64,167,170,22,128,-1,66,20,63,19,119,22,undefined,-1,8,39,27,15,undefined,7,15,14,1,1,40,4,47,19,-1,13,4,24,13,undefined,22,12,71,5,-1,23,96,33
27/09/2019,6,57,78,129,91,148,204,69,38,65,14,19,40,-1,100,28,38,-1,44,43,49,75,287,66,318,-1,126,19,79,42,106,28,undefined,-1,51,156,26,7,undefined,22,25,6,9,9,61,7,92,40,-1,17,30,46,7,undefined,16,48,145,7,-1,34,128,31
27/09/2019,7,164,96,168,224,234,345,139,75,197,126,16,77,-1,111,97,104,-1,119,42,85,91,551,86,588,-1,198,60,154,145,110,29,undefined,-1,52,359,46,25,undefined,46,71,26,18,15,161,16,187,86,-1,64,42,45,33,undefined,51,183,219,23,-1,35,254,31
27/09/2019,8,258,238,301,417,498,590,336,128,250,110,49,119,-1,243,176,196,-1,176,62,64,115,853,139,779,-1,395,109,326,212,190,45,undefined,-1,80,671,106,44,undefined,92,120,36,39,26,272,31,336,182,-1,101,46,124,71,undefined,106,263,338,60,-1,135,413,50
27/09/2019,9,782,634,525,857,942,1018,524,168,213,159,67,125,-1,357,349,543,-1,285,137,195,311,1474,211,1021,-1,623,136,721,372,253,93,undefined,-1,196,1066,154,71,undefined,122,250,63,81,60,466,50,605,266,-1,215,132,198,81,undefined,191,222,546,96,-1,274,657,111
27/09/2019,10,1460,1278,885,1439,1952,1191,936,200,228,154,54,174,-1,553,602,1038,-1,697,292,381,471,2023,384,1448,-1,955,168,1541,574,390,124,undefined,-1,751,1338,197,96,undefined,134,433,125,104,69,818,44,893,386,-1,369,159,305,64,undefined,292,250,848,173,-1,394,897,174
27/09/2019,11,2321,1830,1391,2118,2260,1580,1398,258,245,103,50,174,-1,722,860,1227,-1,1157,563,701,686,2264,289,1426,-1,1158,251,1600,794,594,215,undefined,-1,1135,1618,217,134,undefined,212,695,162,108,64,978,60,1255,531,-1,440,204,394,93,undefined,376,311,1023,183,-1,499,1177,251
27/09/2019,12,2831,2225,2021,2610,2952,1653,1153,251,315,147,67,168,-1,558,1255,1466,-1,1088,969,1076,1142,2489,378,1421,-1,1288,295,2258,891,894,243,undefined,-1,1719,1801,192,147,undefined,181,642,220,136,98,1612,68,1413,637,-1,551,214,605,133,undefined,482,261,897,232,-1,593,1480,247
27/09/2019,13,3349,2607,2406,3261,3130,2061,2229,264,235,134,72,174,-1,641,1490,1365,-1,388,1150,1244,1336,3035,369,1317,-1,1444,267,2345,1078,959,354,undefined,-1,687,2223,207,218,undefined,194,369,246,98,79,1857,81,1822,624,-1,630,233,550,170,undefined,570,264,835,255,-1,754,1656,331
27/09/2019,14,3217,2648,2178,3159,2926,2283,1014,232,142,98,47,88,-1,604,1508,1319,-1,230,978,922,1047,2782,346,1392,-1,1162,265,2179,689,963,375,undefined,-1,192,2269,219,223,undefined,146,258,163,69,64,1465,65,1449,482,-1,643,200,538,113,undefined,459,292,913,140,-1,694,1536,375
27/09/2019,15,3100,2339,1882,2679,2219,1861,281,248,212,97,30,120,-1,533,1307,1227,-1,195,705,744,1039,2576,343,1217,-1,813,228,1824,390,899,259,undefined,-1,132,1592,182,168,undefined,118,210,128,83,74,1223,58,1484,427,-1,557,177,536,98,undefined,365,276,734,110,-1,664,1420,318
27/09/2019,16,2954,2228,2108,2556,2242,1825,272,262,310,139,58,230,-1,642,1506,1094,-1,195,902,618,1128,2779,329,1446,-1,754,186,1705,492,825,269,undefined,-1,171,1669,230,187,undefined,147,265,136,125,83,1251,48,1665,326,-1,509,174,552,155,undefined,423,323,843,237,-1,760,1503,261
27/09/2019,17,2963,1869,2359,2278,2471,1983,272,251,321,181,74,284,-1,681,1557,918,-1,224,1115,960,1224,2860,277,1354,-1,579,187,1944,578,931,403,undefined,-1,141,1840,204,212,undefined,182,238,195,192,123,1399,80,1565,269,-1,554,131,585,174,undefined,434,348,913,218,-1,683,1692,294
27/09/2019,18,2530,1394,2740,2192,2191,1774,147,197,208,144,70,292,-1,596,1401,643,-1,140,1314,1170,1222,2407,223,1150,-1,619,177,1847,343,1065,495,undefined,-1,146,1801,189,307,undefined,169,352,200,202,71,1285,55,1885,244,-1,593,179,667,209,undefined,493,345,848,96,-1,643,1754,375
27/09/2019,19,1850,873,3027,1767,1497,1393,75,161,125,99,29,193,-1,446,1557,488,-1,100,1280,1335,1221,2102,232,852,-1,609,170,957,226,1244,563,undefined,-1,85,1659,136,325,undefined,173,307,151,141,96,935,40,1393,216,-1,637,164,529,160,undefined,377,198,633,25,-1,613,1747,394
27/09/2019,20,1297,676,2322,1572,1736,1256,49,113,120,62,14,127,-1,475,1273,470,-1,91,999,1043,1090,1759,209,754,-1,573,91,1214,170,942,625,undefined,-1,103,1225,183,351,undefined,100,133,135,164,47,987,13,1210,123,-1,612,135,483,153,undefined,401,147,526,44,-1,528,1556,317
27/09/2019,21,775,313,1804,1205,1210,1228,41,79,97,56,19,145,-1,381,1014,241,-1,85,794,957,908,1594,192,638,-1,434,105,655,133,924,609,undefined,-1,52,999,259,349,undefined,98,174,143,153,24,903,31,743,128,-1,373,119,476,155,undefined,321,95,517,27,-1,451,1331,326
27/09/2019,22,474,299,1650,1073,1438,1145,27,48,76,40,14,100,-1,459,734,264,-1,68,616,805,945,1629,197,727,-1,349,91,944,119,889,482,undefined,-1,57,859,368,172,undefined,98,340,165,150,56,772,34,640,122,-1,252,77,389,142,undefined,250,85,440,9,-1,326,1198,326
27/09/2019,23,315,171,1125,943,606,858,28,16,39,17,14,78,-1,314,399,180,-1,58,372,342,588,1123,108,611,-1,254,43,222,75,737,317,undefined,-1,65,565,351,106,undefined,43,90,59,53,25,387,27,415,75,-1,99,49,379,57,undefined,177,74,407,12,-1,191,770,195
28/09/2019,0,102,93,581,616,315,536,46,17,16,13,3,56,-1,224,176,69,-1,47,229,195,466,599,79,247,-1,209,33,68,36,513,135,undefined,-1,21,221,269,43,undefined,33,27,36,30,22,248,14,198,43,-1,52,42,318,31,undefined,89,17,206,6,-1,93,406,118
28/09/2019,1,136,86,460,250,145,227,16,5,28,4,12,16,-1,130,98,65,-1,21,104,123,382,454,92,134,-1,152,21,52,10,383,65,undefined,-1,10,96,288,23,undefined,14,15,11,7,6,132,6,195,28,-1,20,20,170,17,undefined,68,10,128,4,-1,50,242,88
28/09/2019,2,95,61,222,177,128,204,18,2,22,1,1,6,-1,94,106,51,-1,12,90,101,341,337,57,106,-1,100,13,51,26,301,24,undefined,-1,8,91,215,11,undefined,24,22,13,4,4,154,6,98,13,-1,8,22,132,13,undefined,42,11,77,4,-1,33,211,63
28/09/2019,3,57,61,215,132,81,138,8,3,14,4,4,9,-1,99,69,21,-1,1,85,77,291,332,27,61,-1,90,6,53,9,291,18,undefined,-1,10,28,215,10,undefined,10,9,7,-1,-1,113,6,126,28,-1,2,13,119,7,undefined,35,11,42,3,-1,35,202,95
28/09/2019,4,44,15,108,84,57,106,20,4,16,4,-1,3,-1,76,45,18,-1,7,34,56,165,160,16,59,-1,74,19,29,9,117,6,undefined,-1,5,24,105,5,undefined,8,-1,10,-1,-1,50,2,74,14,-1,5,10,30,11,undefined,14,5,41,-1,-1,23,155,56
28/09/2019,5,29,21,89,66,45,107,57,7,13,6,1,7,-1,65,40,32,-1,13,17,19,204,158,40,86,-1,73,14,42,31,115,35,undefined,-1,9,56,19,16,undefined,11,8,6,1,1,47,2,78,17,-1,13,17,26,10,undefined,11,20,39,1,-1,18,104,54
28/09/2019,6,75,35,109,88,83,203,103,37,27,16,14,33,-1,92,39,47,-1,14,25,26,83,221,59,218,-1,111,27,57,72,88,20,undefined,-1,20,153,12,8,undefined,16,34,10,5,4,99,7,73,53,-1,17,22,19,11,undefined,22,31,99,8,-1,31,154,39
28/09/2019,7,121,132,233,262,234,473,273,67,80,35,28,76,-1,155,80,143,-1,55,54,112,87,527,85,439,-1,238,66,99,155,119,35,undefined,-1,38,415,48,19,undefined,53,47,47,17,12,160,12,177,89,-1,40,43,70,17,undefined,35,43,182,37,-1,81,195,43
28/09/2019,8,373,281,365,463,512,705,750,113,80,65,41,134,-1,290,199,265,-1,105,85,91,134,985,153,785,-1,498,140,241,269,168,75,undefined,-1,98,774,73,66,undefined,146,144,41,51,39,326,23,375,193,-1,82,98,251,46,undefined,147,117,419,62,-1,156,383,51
28/09/2019,9,887,878,598,1025,1132,1167,1230,173,132,88,65,218,-1,501,350,719,-1,204,183,308,341,1579,229,1032,-1,790,228,654,558,269,145,undefined,-1,165,1567,165,122,undefined,202,227,70,68,48,581,27,835,371,-1,193,178,288,100,undefined,265,128,612,92,-1,313,684,115
28/09/2019,10,1444,1450,823,1664,1917,1586,2402,258,146,95,69,175,-1,737,586,1154,-1,254,295,445,537,2100,264,1557,-1,1250,310,1083,902,383,202,undefined,-1,307,2187,206,135,undefined,205,342,87,41,39,906,59,1175,533,-1,332,152,429,87,undefined,380,224,888,163,-1,398,972,216
28/09/2019,11,2086,1793,1252,2117,2508,1847,3675,246,135,71,67,162,-1,857,789,1196,-1,370,659,678,697,2638,267,1485,-1,1383,343,1582,1074,585,210,undefined,-1,342,2525,233,173,undefined,230,553,135,68,52,1090,55,1370,647,-1,403,242,545,121,undefined,437,196,898,167,-1,468,1157,245
28/09/2019,12,2537,2046,1653,2410,2931,1642,4809,286,119,91,71,145,-1,746,1046,1353,-1,315,1004,912,941,2537,247,1263,-1,1608,354,2371,966,710,255,undefined,-1,333,2452,192,222,undefined,168,501,144,129,60,1506,85,1532,663,-1,473,299,627,115,undefined,533,188,839,183,-1,589,1432,305
28/09/2019,13,2628,2091,2107,2489,2550,1587,2868,259,103,61,80,115,-1,671,1276,1145,-1,236,1039,887,987,2602,206,1120,-1,1569,408,2471,1044,692,330,undefined,-1,172,1842,219,198,undefined,112,572,177,115,76,1509,88,1786,788,-1,406,267,793,143,undefined,537,166,785,220,-1,681,1524,350
28/09/2019,14,3063,2134,2035,2372,2521,1667,543,248,88,122,80,128,-1,651,1535,981,-1,157,893,710,965,2567,275,967,-1,1290,374,2097,1023,673,263,undefined,-1,153,1506,171,206,undefined,92,245,200,97,104,1608,81,1775,699,-1,384,214,657,171,undefined,464,135,638,195,-1,708,1555,261
28/09/2019,15,3062,2266,2133,2710,2852,1652,534,241,113,41,95,148,-1,576,1579,1158,-1,163,923,533,963,2710,223,1138,-1,979,188,2858,1157,693,262,undefined,-1,128,1585,156,212,undefined,65,216,186,107,86,1743,40,1710,572,-1,331,194,679,145,undefined,423,112,657,183,-1,596,1462,299
28/09/2019,16,3214,1949,2241,2431,2474,1562,860,225,130,43,93,202,-1,607,1563,974,-1,158,874,610,1082,2434,217,1146,-1,698,182,1854,909,627,285,undefined,-1,148,1602,166,164,undefined,87,325,185,138,80,1479,52,1581,341,-1,375,174,532,138,undefined,360,136,600,189,-1,671,1418,345
28/09/2019,17,2863,1743,2131,2725,2682,1919,4296,285,125,72,93,346,-1,946,1535,1036,-1,189,939,815,1204,2788,284,1326,-1,654,209,1375,1008,858,404,undefined,-1,459,2445,232,245,undefined,144,364,148,102,98,1682,95,1723,271,-1,319,152,665,189,undefined,472,142,685,235,-1,773,1684,383
28/09/2019,18,2484,1389,2415,2290,2818,2025,4598,252,185,90,98,401,-1,989,1498,768,-1,175,1181,1216,1297,2783,382,1382,-1,622,208,1448,914,1054,502,undefined,-1,552,3078,282,297,undefined,145,436,162,89,59,1614,63,1528,281,-1,365,126,571,166,undefined,480,178,842,84,-1,625,1707,315
28/09/2019,19,1882,767,2747,1938,2474,1852,1034,163,102,69,55,311,-1,685,1445,543,-1,104,1250,1427,1382,2319,283,1082,-1,691,173,1435,325,1215,639,undefined,-1,198,2184,266,395,undefined,336,299,179,120,71,1313,53,1328,206,-1,441,120,612,161,undefined,481,142,645,18,-1,615,1729,438
28/09/2019,20,916,461,2327,1902,1862,1653,1145,133,108,53,63,260,-1,644,1267,430,-1,85,1070,1247,1246,2093,246,904,-1,529,164,539,321,1055,757,undefined,-1,160,2033,205,418,undefined,151,199,93,95,54,1148,46,1005,164,-1,459,160,521,177,undefined,335,103,556,17,-1,499,1465,302
28/09/2019,21,571,377,1959,1423,1753,1515,390,86,68,44,47,218,-1,491,1063,358,-1,57,849,1004,952,1740,248,854,-1,449,93,993,235,928,656,undefined,-1,121,1430,426,320,undefined,78,147,106,102,50,1030,32,792,118,-1,395,94,451,118,undefined,341,87,463,8,-1,465,1308,337
28/09/2019,22,484,285,1581,1160,1635,1220,255,66,50,55,34,159,-1,530,672,235,-1,85,583,970,1035,1519,191,736,-1,331,112,629,153,966,572,undefined,-1,82,1284,538,205,undefined,95,397,70,72,39,802,23,587,100,-1,242,93,453,92,undefined,270,73,493,12,-1,300,1093,285
28/09/2019,23,302,221,1383,981,898,999,121,39,38,16,13,117,-1,480,510,238,-1,65,369,920,532,1041,153,663,-1,235,52,233,108,806,350,undefined,-1,61,641,553,101,undefined,61,80,36,29,27,715,22,425,70,-1,116,40,460,63,undefined,169,67,293,10,-1,197,787,207
29/09/2019,0,196,182,843,676,536,732,88,26,18,10,11,58,-1,335,273,158,-1,28,310,819,561,842,88,402,-1,199,28,123,73,535,233,undefined,-1,36,381,373,52,undefined,41,41,29,23,16,364,28,282,39,-1,49,53,300,25,undefined,128,32,204,6,-1,113,449,175
29/09/2019,1,125,102,567,386,239,473,40,17,19,-1,5,18,-1,238,188,113,-1,21,209,330,578,591,72,243,-1,115,15,76,29,525,78,undefined,-1,15,174,373,26,undefined,29,38,8,19,10,282,14,267,29,-1,10,25,280,15,undefined,103,19,134,1,-1,64,319,104
29/09/2019,2,72,128,384,306,151,336,36,11,17,17,6,5,-1,216,95,86,-1,14,115,205,448,464,41,139,-1,101,14,50,28,547,38,undefined,-1,12,123,358,14,undefined,15,10,7,6,5,196,4,193,18,-1,11,28,162,17,undefined,62,17,114,7,-1,68,303,100
29/09/2019,3,70,52,277,189,132,203,15,3,16,5,1,13,-1,157,111,69,-1,18,91,97,354,367,34,80,-1,100,20,61,20,471,18,undefined,-1,2,59,207,21,undefined,11,15,11,10,9,134,1,147,33,-1,12,18,229,8,undefined,46,5,73,3,-1,49,229,89
29/09/2019,4,69,38,202,94,92,127,12,5,8,7,5,8,-1,134,44,33,-1,2,35,67,264,258,37,76,-1,61,18,30,9,163,17,undefined,-1,19,61,177,9,undefined,1,4,3,3,3,66,1,107,22,-1,10,6,89,11,undefined,29,14,62,2,-1,32,187,84
29/09/2019,5,36,32,128,111,72,149,6,10,12,3,2,11,-1,98,50,33,-1,3,19,58,160,188,28,75,-1,76,19,56,14,211,12,undefined,-1,7,39,46,10,undefined,8,7,4,2,3,68,-1,79,9,-1,2,5,43,7,undefined,11,11,52,3,-1,24,88,46
29/09/2019,6,36,41,91,152,112,193,32,19,19,10,5,19,-1,106,50,37,-1,14,25,28,100,373,59,218,-1,109,18,88,27,136,19,undefined,-1,20,85,27,6,undefined,18,12,16,3,3,109,11,93,31,-1,10,12,21,5,undefined,39,13,93,7,-1,38,99,32
29/09/2019,7,110,86,174,214,204,246,82,75,40,26,16,55,-1,119,99,103,-1,20,48,82,107,465,37,304,-1,198,52,172,78,122,42,undefined,-1,30,274,39,20,undefined,32,18,16,10,9,132,10,171,82,-1,37,48,61,21,undefined,60,36,156,15,-1,63,151,32
29/09/2019,8,191,151,290,316,351,683,123,88,90,39,37,162,-1,239,150,162,-1,46,42,89,103,655,133,684,-1,333,78,330,163,188,51,undefined,-1,58,494,64,42,undefined,88,46,37,27,21,208,16,311,153,-1,52,74,185,34,undefined,129,89,317,57,-1,139,373,47
29/09/2019,9,583,394,591,685,806,1045,198,153,143,52,57,206,-1,278,289,331,-1,85,127,186,195,1140,264,802,-1,708,165,898,325,264,114,undefined,-1,92,959,92,67,undefined,139,118,73,72,39,377,24,672,342,-1,139,162,213,79,undefined,212,133,469,192,-1,279,714,80
29/09/2019,10,1213,949,761,1209,1570,1497,418,225,134,65,78,246,-1,501,551,730,-1,124,278,358,378,1639,224,1093,-1,1113,321,1495,524,443,143,undefined,-1,92,1505,149,99,undefined,140,170,75,39,37,637,42,1054,567,-1,343,276,377,80,undefined,341,212,675,198,-1,444,960,179
29/09/2019,11,2108,1584,1179,1930,2364,1582,613,255,133,71,118,356,-1,548,811,908,-1,132,604,777,621,2207,252,1165,-1,1419,379,2129,672,533,261,undefined,-1,131,1816,160,175,undefined,158,224,130,117,59,873,53,1274,720,-1,404,305,491,113,undefined,413,206,825,206,-1,526,1147,215
29/09/2019,12,2622,2075,1906,2414,2691,1627,652,298,137,75,134,343,-1,561,1087,1220,-1,153,1048,1165,932,2325,316,1002,-1,1728,506,2503,912,734,363,undefined,-1,149,2084,185,226,undefined,126,353,159,165,87,1318,85,1597,990,-1,544,293,676,130,undefined,463,219,745,221,-1,647,1384,290
29/09/2019,13,3042,2226,2276,2486,3021,1850,713,331,101,70,156,313,-1,615,1479,1173,-1,141,1183,1140,1171,2859,243,969,-1,1686,534,2877,1064,981,500,undefined,-1,165,2269,191,266,undefined,84,485,193,130,97,1566,99,1930,934,-1,618,305,801,155,undefined,583,155,623,334,-1,728,1535,264
29/09/2019,14,3352,2402,2194,2741,3210,2073,937,352,92,64,158,334,-1,694,1619,1223,-1,106,1002,819,1242,2622,259,1096,-1,1600,497,2846,1164,823,501,undefined,-1,167,2601,146,291,undefined,78,206,177,89,90,1760,104,1921,945,-1,616,339,626,154,undefined,521,156,688,276,-1,792,1701,302
29/09/2019,15,3298,2388,2151,2771,2993,2158,592,322,112,51,171,390,-1,705,1553,1239,-1,126,898,832,1205,2857,299,1161,-1,1399,380,2461,1178,878,547,undefined,-1,228,2488,171,342,undefined,100,253,165,77,74,1621,78,1785,802,-1,628,250,772,133,undefined,513,207,783,280,-1,705,1578,302
29/09/2019,16,3173,2121,2179,2573,2511,2051,436,303,112,41,106,305,-1,666,1791,1079,-1,109,894,687,1151,2306,261,1141,-1,904,347,1947,991,854,561,undefined,-1,168,1914,123,287,undefined,81,282,124,55,69,1608,70,1629,659,-1,538,238,567,158,undefined,409,219,740,304,-1,799,1570,285
29/09/2019,17,2719,1544,2213,2234,2108,1817,216,235,120,65,95,299,-1,597,1737,714,-1,111,990,913,1172,2352,262,1126,-1,556,222,1332,720,867,511,undefined,-1,100,1761,132,327,undefined,80,234,163,63,54,1433,80,1694,327,-1,477,124,660,141,undefined,502,220,710,254,-1,644,1731,305
29/09/2019,18,2072,1041,2225,1689,1647,1441,100,230,134,50,98,323,-1,603,1369,463,-1,65,1149,1055,1209,1957,222,1033,-1,593,160,838,401,957,670,undefined,-1,81,1589,164,414,undefined,88,256,138,47,62,1161,68,1345,201,-1,440,168,504,175,undefined,437,142,620,88,-1,603,1634,292
29/09/2019,19,1169,497,2124,1461,1548,1116,48,97,89,43,34,226,-1,377,1270,338,-1,55,1121,1144,1063,1902,157,782,-1,627,160,832,255,870,690,undefined,-1,37,1334,137,313,undefined,90,189,128,50,45,1034,32,1047,217,-1,421,131,448,139,undefined,380,111,426,20,-1,555,1524,296
29/09/2019,20,526,323,1727,1040,814,982,45,59,64,32,23,191,-1,354,947,298,-1,47,862,836,876,1574,162,600,-1,520,100,275,174,771,652,undefined,-1,46,924,112,260,undefined,77,119,96,52,45,877,39,694,109,-1,355,120,353,151,undefined,314,87,383,23,-1,424,1240,297
29/09/2019,21,433,186,1260,746,1203,751,29,37,67,15,11,145,-1,325,781,181,-1,38,572,570,704,1195,177,458,-1,371,82,1051,157,627,502,undefined,-1,43,871,109,206,undefined,62,112,60,41,42,723,30,529,102,-1,296,80,244,80,undefined,216,64,275,17,-1,410,1152,250
29/09/2019,22,287,101,882,484,455,628,22,29,33,20,11,82,-1,236,465,170,-1,42,306,376,523,1014,158,388,-1,344,65,148,60,467,313,undefined,-1,48,365,69,107,undefined,45,292,44,22,17,471,29,283,86,-1,107,60,189,76,undefined,154,51,260,14,-1,191,942,176
29/09/2019,23,117,60,466,228,233,399,14,16,37,9,11,50,-1,164,160,45,-1,15,171,149,284,617,60,242,-1,155,37,69,18,293,161,undefined,-1,8,163,32,58,undefined,30,26,41,21,14,200,24,170,48,-1,25,48,92,29,undefined,81,29,130,9,-1,108,487,130
30/09/2019,0,45,37,175,132,120,177,8,39,14,13,3,11,-1,58,86,19,-1,9,65,43,184,187,46,142,-1,103,20,51,19,197,55,undefined,-1,13,89,23,24,undefined,6,12,18,7,5,91,8,73,19,-1,10,19,34,29,undefined,35,20,61,7,-1,67,242,76
30/09/2019,1,23,23,114,53,64,49,3,3,7,5,2,7,-1,31,69,18,-1,2,47,27,130,118,17,44,-1,73,18,25,13,151,26,undefined,-1,3,43,8,16,undefined,2,14,12,2,5,40,9,44,22,-1,9,9,31,20,undefined,11,12,44,3,-1,48,172,28
30/09/2019,2,31,5,83,45,38,44,-1,1,4,2,6,1,-1,12,26,10,-1,4,28,25,101,100,3,19,-1,36,6,23,5,92,2,undefined,-1,-1,22,3,3,undefined,2,3,4,3,1,26,4,27,12,-1,1,2,13,7,undefined,15,4,24,-1,-1,13,95,27
30/09/2019,3,15,11,60,22,37,21,1,1,-1,2,2,5,-1,7,18,2,-1,3,23,22,53,67,6,9,-1,37,3,39,3,59,14,undefined,-1,-1,24,7,8,undefined,1,5,8,1,1,13,1,22,3,-1,5,5,12,6,undefined,3,6,10,-1,-1,16,87,23
30/09/2019,4,17,28,45,25,55,31,12,1,9,1,2,5,-1,28,23,5,-1,1,16,14,61,48,5,32,-1,37,6,69,6,73,17,undefined,-1,4,15,6,-1,undefined,2,7,5,1,1,26,1,23,7,-1,6,9,10,4,undefined,9,9,9,-1,-1,18,40,12
30/09/2019,5,21,17,59,79,104,148,17,31,58,31,2,10,-1,84,22,30,-1,27,20,21,50,165,33,208,-1,26,5,85,22,66,14,undefined,-1,15,77,23,17,undefined,17,20,11,5,4,45,3,62,6,-1,6,2,17,4,undefined,13,56,94,3,-1,29,76,20
30/09/2019,6,99,79,136,172,331,595,97,86,513,106,24,95,-1,204,93,105,-1,158,38,47,59,584,231,735,-1,75,34,330,94,78,26,undefined,-1,30,302,67,8,undefined,106,68,25,12,6,166,13,181,42,-1,19,25,47,12,undefined,41,429,361,37,-1,64,174,35
30/09/2019,7,340,252,306,489,910,1736,369,279,2075,365,60,204,-1,621,309,409,-1,701,64,150,199,1494,642,1882,-1,233,83,816,221,158,110,undefined,-1,132,845,233,49,undefined,274,295,115,70,34,452,33,458,161,-1,99,98,211,75,undefined,143,1657,1235,95,-1,287,584,87
30/09/2019,8,837,601,688,1153,1656,3956,644,477,3811,577,94,345,-1,1239,597,912,-1,1218,117,236,358,3142,1196,3324,-1,542,151,1485,423,425,127,undefined,-1,311,1728,705,101,undefined,691,760,287,216,114,1097,119,1093,268,-1,158,138,572,164,undefined,397,3347,2282,287,-1,756,1131,117
30/09/2019,9,916,667,713,1252,1258,2034,220,270,2349,468,40,201,-1,665,612,897,-1,720,203,297,372,2209,803,2520,-1,521,140,1102,289,306,155,undefined,-1,225,1069,578,97,undefined,625,598,236,164,67,730,128,1110,227,-1,240,213,480,139,undefined,355,1805,1780,313,-1,834,1268,134
30/09/2019,10,1383,1094,924,1817,1648,1293,153,173,787,235,46,144,-1,419,741,1051,-1,465,282,286,541,1978,492,1556,-1,671,161,1442,355,381,144,undefined,-1,166,1033,427,174,undefined,313,547,227,124,67,788,87,1017,282,-1,256,150,537,117,undefined,443,761,1216,444,-1,825,997,214
30/09/2019,11,1929,1694,1386,2278,2113,1368,147,227,689,205,49,143,-1,482,1056,1317,-1,396,567,614,814,2252,484,1515,-1,669,144,1748,504,528,227,undefined,-1,126,1417,490,184,undefined,366,541,273,142,72,1206,126,1335,244,-1,374,189,592,150,undefined,512,677,1054,445,-1,910,1030,274
30/09/2019,12,3239,2941,2387,3156,2412,2241,290,667,1378,337,132,258,-1,603,1618,2152,-1,536,1065,953,1449,3148,1002,2150,-1,1033,224,2170,745,1053,383,undefined,-1,277,2520,843,335,undefined,1114,896,393,199,115,2087,222,2120,445,-1,566,224,1019,215,undefined,705,1594,1616,565,-1,1352,1596,352
30/09/2019,13,3728,3351,2394,3530,2523,2372,289,619,1110,397,122,267,-1,692,1767,2252,-1,619,1059,966,1619,3428,1097,2176,-1,1092,228,2204,861,990,324,undefined,-1,282,2601,849,348,undefined,948,780,488,232,136,2308,211,2235,391,-1,548,259,1096,237,undefined,923,1153,1567,406,-1,1476,1615,361
