year,month,day,rainfall_mm,max_temp,min_temp,solar_exp
2020,8,29,0,19.3,9.2,15.6
2020,8,30,0,19.8,12,9
2020,8,31,1,12.5,6.9,13.5
2020,9,1,0,15.7,6.6,15.9
2020,9,2,0,22,8.6,12.1
2020,9,3,0,19.9,12.9,13.5
2020,9,4,0,17.3,9,12.7
2020,9,5,0.2,16.6,9.7,15
2020,9,6,0.2,19.2,6.9,16.9
2020,9,7,0,22.9,8.8,17.1
2020,9,8,0,19.9,16.6,4.8
2020,9,9,1,15.6,8.1,14.8
2020,9,10,0,21.4,5.4,17.5
2020,9,11,0,19.4,10.4,13.4
2020,9,12,1.6,16,13.3,4
2020,9,13,11.8,17.2,11.9,16.5
2020,9,14,0,16.6,11.1,18.1
2020,9,15,0,15.8,7.4,18.3
2020,9,16,0,22.8,7.1,17.4
2020,9,17,0.8,15.5,11.8,9.4
2020,9,18,0,18.7,8.4,13.6
2020,9,19,0,26.3,11.3,17.1
2020,9,20,0,22,17.1,16.7
2020,9,21,0,19.8,16.6,13
2020,9,22,0,18.9,12.3,16.8
2020,9,23,0.2,15.1,10.6,12.3
2020,9,24,1.6,15,8.2,13.9
2020,9,25,3.2,11.9,7.2,7.2
2020,9,26,9.4,13.4,6.2,15
2020,9,27,3,13.4,8.8,20.9
2020,9,28,0,13.6,6.5,18.3
2020,9,29,0,21,4.3,18.4
2020,9,30,0.6,19.4,10.7,13
2020,10,1,1.8,19.5,9.4,21.2
2020,10,2,0,26,12.8,22
2020,10,3,0,29.4,17.4,19.8
2020,10,4,0,29.5,13.5,8.4
2020,10,5,12.8,12.7,9.1,7.3
2020,10,6,1,12.6,8.9,5.8
2020,10,7,3.2,17.2,10.1,8.6
2020,10,8,5.4,16.9,11.4,9.7
2020,10,9,1.2,16.7,11.7,12.1
2020,10,10,0,19.4,10.8,17.7
2020,10,11,0,16,11.5,20.7
2020,10,12,0,25.5,6.3,20
2020,10,13,0.2,16.6,10.6,13.6
2020,10,14,0,22.7,11.9,21.8
2020,10,15,0,24.8,13.8,5.1
2020,10,16,1.4,18.2,9.4,18.2
2020,10,17,8.4,19.2,11.9,17.8
2020,10,18,0.2,15.2,11.3,19.2
2020,10,19,0,15.5,8.2,17.6
2020,10,20,0,16.6,7.3,23.4
2020,10,21,0,18.1,10.4,20.5
2020,10,22,0,18,9.2,25.2
2020,10,23,0,19.7,12.9,11
2020,10,24,32.2,14.9,11.8,11.3
2020,10,25,6.4,14.6,8.3,17.2
2020,10,26,0,17.9,9.2,26.5
2020,10,27,0,19.6,11.1,20.1
2020,10,28,0,20.9,9.5,26.7
2020,10,29,0,24.3,11.2,17.1
2020,10,30,0,18.6,12.9,21
2020,10,31,0,16.8,14.2,10
2020,11,1,0,17,12.6,23.2
2020,11,2,0,29.5,9.6,26.8
2020,11,3,0,30.4,12.1,26.9
2020,11,4,0,22.8,21.9,5.5
2020,11,5,2.8,15.8,11.1,23.1
2020,11,6,0.2,16.6,9.5,13.2
2020,11,7,1.6,16.1,11.3,22.9
2020,11,8,0,19.5,8.4,28.9
2020,11,9,0,29,11.3,28.8
2020,11,10,0,32,16.1,29.1
2020,11,11,0,28.3,22.8,6.5
2020,11,12,4,25.5,19.3,20.6
2020,11,13,0,20.6,15.4,18.6
2020,11,14,0.2,21,13.5,24.6
2020,11,15,0,32.5,12.3,14.6
2020,11,16,0,24.3,18.2,29.7
2020,11,17,0,21.1,11.9,28.7
2020,11,18,0,29.5,10.8,30.2
2020,11,19,0,34.4,16.1,29.1
2020,11,20,0,20.2,15.6,29.5
2020,11,21,0,25.7,13.3,18.8
2020,11,22,0,28.2,16.1,9.8
2020,11,23,30.2,18.8,16.6,12.6
2020,11,24,6,20.3,13.5,20.7
2020,11,25,0,30.5,13.2,29.5
2020,11,26,0,19.4,15.8,26.5
2020,11,27,0,36,10.2,29
2020,11,28,0,22.9,16,7.8
2020,11,29,2.8,18.6,14.4,19.9
2020,11,30,1,27.2,12.1,30.3
2020,12,1,0,26.2,16.8,8.6
2020,12,2,0.2,18.6,11.9,29.2
2020,12,3,0,23.7,10.6,31.2
2020,12,4,0,22.9,11.4,31.6
2020,12,5,0,28.4,13.9,7.9
2020,12,6,1.4,20.5,12.9,15.5
2020,12,7,2.6,17.3,11.3,20.9
2020,12,8,6,17.1,10.6,13.2
2020,12,9,0,21.5,11.7,30.9
2020,12,10,0.6,17.7,13.1,28.1
2020,12,11,0,21.1,9.6,32
2020,12,12,0,28.1,11.9,31.8
2020,12,13,0,30.2,16,28.4
2020,12,14,0,33.7,17.7,32
2020,12,15,0,33.5,20.4,26.9
2020,12,16,0,24.6,15.8,22.4
2020,12,17,0,25.7,15.5,25.5
2020,12,18,7.6,18.4,12.5,19.3
2020,12,19,0.2,19.9,12.3,27.8
2020,12,20,0,18.9,9.9,31.3
2020,12,21,0,21.5,11.2,13.2
2020,12,22,13.2,20.4,13.8,8.5
2020,12,23,6,19.5,13.5,24.8
2020,12,24,1,18.7,13.4,23.1
2020,12,25,0,20,13.6,23
2020,12,26,0,27.4,10.2,32.1
2020,12,27,0,31.9,16.2,3.3
2020,12,28,3.2,17.8,11.5,26.5
2020,12,29,0,21.3,9,30.7
2020,12,30,0,21.4,13.7,30.3
2020,12,31,0,21.2,15.5,7.3
2021,1,1,0,29.9,15.6,27.3
2021,1,2,0,29,18.4,13.9
2021,1,3,12.6,26.2,17,19.7
2021,1,4,2.6,18.6,16,8.1
2021,1,5,11.2,19.1,15.9,8
2021,1,6,1.2,19.2,13.7,16.4
2021,1,7,0,25.7,14.7,30
2021,1,8,0,24.3,12.7,31.7
2021,1,9,0,27.9,14.2,31.6
2021,1,10,0,33.5,16.9,29.1
2021,1,11,0,36.7,19.2,26.3
2021,1,12,0,21.6,18.3,24.4
2021,1,13,0,27,14.5,21.8
2021,1,14,0,22.2,15,26.4
2021,1,15,0,20.6,13.2,15.5
2021,1,16,2.6,20.1,11,14.5
2021,1,17,0,20.2,12.9,28.9
2021,1,18,0,22.6,14.1,25.5
2021,1,19,0,18.9,14.2,26.6
2021,1,20,0,22.6,10.3,30.5
2021,1,21,0,31.6,12.7,30
2021,1,22,0,25,15.8,29.3
2021,1,23,0,26.7,14.7,29.8
2021,1,24,0,37.8,16.1,24.4
2021,1,25,0,39.2,22.2,17.5
2021,1,26,10.6,19.3,17.7,5.5
2021,1,27,0.4,25.8,14.3,28.1
2021,1,28,0,25.5,15.4,10.9
2021,1,29,3.6,21.6,18.9,3.8
2021,1,30,43.2,21.9,16.7,19.1
2021,1,31,0,21.8,16.4,25.3
2021,2,1,0,20.3,13.4,10.5
2021,2,2,0,19.3,14.5,19.9
2021,2,3,0,25.9,13.7,28.4
2021,2,4,0,30.6,13.5,18.6
2021,2,5,0.4,29.8,17.3,12.1
2021,2,6,1.6,25.4,16.9,15.1
2021,2,7,1.8,19.2,14.7,15.7
2021,2,8,0.4,19.2,15,12.8
2021,2,9,0,25.2,12,27.6
2021,2,10,0,31.5,13.8,27
2021,2,11,0,32.8,17.2,16
2021,2,12,4.6,23.3,17.4,19.4
2021,2,13,0,20.8,14.7,19.9
2021,2,14,0,20,12.7,20
2021,2,15,0,24.6,14.4,22.3
2021,2,16,0,31.3,15.9,20.7
2021,2,17,0,28.8,16.6,25.9
2021,2,18,0,31.8,18.1,25.8
2021,2,19,0,32.6,18.2,25.4
2021,2,20,0,23.8,20.3,13.7
2021,2,21,0,20.6,17.9,7.4
2021,2,22,0,21.8,15.9,17.1
2021,2,23,0,19.2,13.1,22.1
2021,2,24,0,20.2,13,23.3
2021,2,25,0,24.3,11.3,18.9
2021,2,26,0.4,19.7,13.3,15.7
2021,2,27,0,18.6,11.3,11.8
2021,2,28,0,26.7,10.6,23.3
2021,3,1,0,21.7,13.8,15.2
2021,3,2,0,18.1,13.3,13.6
2021,3,3,0,17.7,14.2,12.3
2021,3,4,0,21.4,13.6,9.8
2021,3,5,1.4,18,15,13.8
2021,3,6,0,19.4,14.2,22.3
2021,3,7,0,28.5,11.3,17.1
2021,3,8,0.2,19.6,13.7,5.3
2021,3,9,5.4,19.6,13.5,14.7
2021,3,10,0.2,20.1,12.2,20.2
2021,3,11,0,24.7,11.6,14
2021,3,12,0,30.3,14.9,15
2021,3,13,0,27.2,17.7,3.8
2021,3,14,17.2,17.7,11,18.1
2021,3,15,0,22.2,8.9,17.3
2021,3,16,0,20.6,11.1,19.4
2021,3,17,0,26.4,13.9,19.5
2021,3,18,0,24.9,13.8,16.2
2021,3,19,0,26.1,14.2,18.7
2021,3,20,0,26,14,14.1
2021,3,21,1.2,21.7,16.7,5.3
2021,3,22,5.6,24.2,17.5,9.5
2021,3,23,13.8,22,17.6,8.1
2021,3,24,0.6,20.3,17,10.2
2021,3,25,4.6,21.1,15.5,9.1
2021,3,26,0.2,22,11.2,13.3
2021,3,27,3.4,21.3,13.2,9.7
2021,3,28,0,20.2,12.4,15.8
2021,3,29,1,18.2,13.8,15.1
2021,3,30,0,18.9,9.8,17.2
2021,3,31,0,22.8,11.4,16.7
2021,4,1,0,29.9,12.4,17.4
2021,4,2,0,30.6,13.5,17.2
2021,4,3,0,31.6,15.1,16.9
2021,4,4,0,24.5,15.2,16.7
2021,4,5,0,19,16,13.1
2021,4,6,0,20.2,12.8,10.1
2021,4,7,0,23,14.9,12.9
2021,4,8,0,29.3,15.4,15.2
2021,4,9,6.2,17.3,13.8,9.7
2021,4,10,0.2,18.3,12.9,8.2
2021,4,11,3.4,14.5,8.1,7.3
2021,4,12,10,16.8,9.7,11.4
2021,4,13,0.6,20,7.8,9.3
2021,4,14,0,20.8,11.5,8.4
2021,4,15,0,20.2,14,8.4
2021,4,16,1,15.1,11.5,5.3
2021,4,17,0,17.7,12.3,9.6
2021,4,18,0,18.8,13.1,7.6
2021,4,19,0,20.6,12,5.2
2021,4,20,0,18.7,14,3.6
2021,4,21,10.4,14.9,7.1,11.7
2021,4,22,0,17,9.9,6.3
2021,4,23,0.4,17.3,12.1,8.1
2021,4,24,0,18.3,13.1,6
2021,4,25,2.6,17.8,9.9,8.9
2021,4,26,1.2,17.9,10.9,8.1
2021,4,27,0.6,16.6,11.8,7.9
2021,4,28,0.4,16.9,7.4,12.7
2021,4,29,0,18.4,8.2,12.7
2021,4,30,0,24.4,9.5,12.5
2021,5,1,0,24.6,11.2,11.8
2021,5,2,0,26,13.7,9.8
2021,5,3,0.2,18.2,12.5,7.4
2021,5,4,30.8,15.5,9.4,3.4
2021,5,5,0,17.3,7.2,11.5
2021,5,6,0,22.2,7.6,11.8
2021,5,7,0.2,21.5,10.5,9.1
2021,5,8,0,19.8,9.9,8.5
2021,5,9,0.4,20.5,11,10.1
2021,5,10,0.2,16.9,11.7,2.8
2021,5,11,15.8,16.3,10.7,6.6
2021,5,12,0.8,18.5,7.3,11.2
2021,5,13,0,17.6,8.1,5.4
2021,5,14,4.2,15.6,7.8,8.1
2021,5,15,7.4,12.9,7.3,8
2021,5,16,0.2,15.5,8.3,6.8
2021,5,17,0.4,15.4,10.2,9.3
2021,5,18,0,16,10,5.7
2021,5,19,0,18.5,9.8,9.9
2021,5,20,0,17,12,4.1
2021,5,21,0,17.7,6.2,10.2
2021,5,22,0,19.2,3.6,10.2
2021,5,23,0,20.2,6.1,10.1
2021,5,24,0,19.9,6.8,8.7
2021,5,25,0,20.9,10.6,4.8
2021,5,26,5,14.7,11.9,5.7
2021,5,27,0.4,15,9.8,5.9
2021,5,28,0.4,13.8,11,6.6
2021,5,29,0,13.1,10.4,6.8
2021,5,30,0,14.5,1.7,9.7
2021,5,31,0,16.1,3,9.6
2021,6,1,0,15.7,5.7,5.2
2021,6,2,0,19.6,9.2,9.4
2021,6,3,0.2,16.9,10.4,9.5
2021,6,4,2,13.6,10,6.8
2021,6,5,0,12.9,3.8,7.8
2021,6,6,0,14.7,6.7,5.8
2021,6,7,0,17.2,10.7,7
2021,6,8,3,13.2,9.3,5.2
2021,6,9,4,14.7,7.8,3.1
2021,6,10,12,15.1,9.7,4.4
2021,6,11,0.4,15,6.8,7.5
2021,6,12,9.4,16.5,7.4,6.5
2021,6,13,0,15.9,10.9,7.5
2021,6,14,0,16.4,9.7,6
2021,6,15,0,15.6,7,7.3
2021,6,16,1.8,16,8.3,4.9
2021,6,17,0.8,12.9,7.8,5.2
2021,6,18,1.6,13.2,6.1,5.3
2021,6,19,2.2,16.2,9.1,6.8
2021,6,20,0,14.5,5.2,7.3
2021,6,21,0.2,15.4,3.9,9.2
2021,6,22,0,16.3,3.7,8.5
2021,6,23,0,15.3,5.6,3.2
2021,6,24,0,16.7,9.8,7.6
2021,6,25,0.6,13.2,10.6,3.2
2021,6,26,5.6,13.4,10,6.3
2021,6,27,0,15.3,9.7,8.5
2021,6,28,0,15.1,6.4,9.2
2021,6,29,0,16.7,4.2,9.2
2021,6,30,0,16.9,5.5,7.7
2021,7,1,0,17.2,10.5,9.3
2021,7,2,0.2,14.5,9.7,6.5
2021,7,3,6.6,10.6,6.6,7.8
2021,7,4,0.2,13.1,6.5,5.1
2021,7,5,0.4,13.1,4.6,5.8
2021,7,6,0,13.2,6.7,6.6
2021,7,7,0,13.1,6.8,7.3
2021,7,8,0,14.3,7.6,9.5
2021,7,9,0,12,2,9.7
2021,7,10,0,14.2,3.2,9.7
2021,7,11,0,16.1,5,9.1
2021,7,12,0,16.1,5.9,8.5
2021,7,13,0.4,14.4,8.9,8.4
2021,7,14,2.2,13.9,9.8,6.7
2021,7,15,3,17.1,10,8.3
2021,7,16,0.2,15.2,10.9,5.4
2021,7,17,0.2,13.7,7.6,5.5
2021,7,18,4.2,14.2,8.5,8.3
2021,7,19,0,13,9.1,5.6
2021,7,20,0.6,11.4,9.9,3.8
2021,7,21,10.8,13.6,6.5,8
2021,7,22,0.6,11.8,5.1,8.1
2021,7,23,0,11.3,7.8,5
2021,7,24,0,14.4,7.5,7.8
2021,7,25,0.8,13,5.8,7.8
2021,7,26,0,16.4,8.1,7.7
2021,7,27,0,17.1,10.1,8.4
2021,7,28,0,16.8,11.1,8.8
2021,7,29,0.8,15.4,6.7,10.2
2021,7,30,0,14.9,8,9.8
2021,7,31,0,18.1,9.9,10.3
2021,8,1,18,15.7,8,10.7
2021,8,2,0,15.4,6.5,11.5
2021,8,3,4.8,14.5,8.7,9.5
2021,8,4,0.6,14.5,7.8,9.6
2021,8,5,0.4,15.8,9.8,9
2021,8,6,0.2,14.2,10.7,5.9
2021,8,7,0,15.5,10.5,8.1
2021,8,8,0.6,16.4,5.8,10.1
2021,8,9,0,16.4,7.1,7.2
2021,8,10,0,17.7,9.1,11.4
2021,8,11,0,19.2,12.4,8
2021,8,12,2.8,16.6,8.1,10.1
2021,8,13,0,17.6,8.1,10.6
2021,8,14,0,18.4,6.9,11.9
2021,8,15,0,19,10.1,13.2
2021,8,16,0.2,14.4,11,9.7
2021,8,17,0.4,13.9,9.8,10.6
2021,8,18,0.6,15.5,7.6,8.7
2021,8,19,0,17.4,8.2,13.4
2021,8,20,0.8,17.3,8.7,8.6
2021,8,21,1,20,10.6,11.7
2021,8,22,0,22.2,11.3,14.4
2021,8,23,0.8,14.3,10.8,12.1
2021,8,24,10.4,13.1,6.4,14
2021,8,25,2.2,14.1,8,11
2021,8,26,1.2,12.9,5.5,8.1
2021,8,27,0,13.6,4.6,10.3
2021,8,28,0,17.8,5.3,15.3
2021,8,29,0.6,16.2,9.1,7.8
2021,8,30,4,17.6,6.4,14.7
2021,8,31,0,20.1,11,10.3
2021,9,1,0,23.5,9.8,16.1
2021,9,2,0,26.6,15,16.3
2021,9,3,0,23,20.1,4.8
2021,9,4,38.2,14.1,10.1,12.2
2021,9,5,9.6,13.6,8.3,12.1
2021,9,6,1,15.5,9.1,16.3
2021,9,7,0,16.2,10.5,11.3
2021,9,8,0,20.8,9.7,17.3
2021,9,9,0,25.8,12.2,17.1
2021,9,10,0,18.8,11.4,12.6
2021,9,11,0,22.8,13.2,7.1
2021,9,12,0,16.2,10.3,11.5
2021,9,13,5.6,14.3,7.1,17.9
2021,9,14,0.2,14.1,5.5,18
2021,9,15,0.2,15.9,5.3,17.8
2021,9,16,0,16,4.5,16.8
2021,9,17,0,22.2,7.1,11.6
2021,9,18,0.8,16.2,12.1,9.2
2021,9,19,0.8,18,8.7,11.7
2021,9,20,0.4,13.8,10.7,12.1
2021,9,21,8,13.2,6.3,14.4
2021,9,22,0.2,17.8,7.9,13
2021,9,23,0,21.5,10,19
2021,9,24,0,18.8,11,12.9
2021,9,25,0,12.8,7.1,17.9
2021,9,26,0.2,15.4,5,20.4
2021,9,27,0,19.4,5.1,20.4
2021,9,28,0,23,7.7,19
2021,9,29,0,19.3,12.6,10.4
2021,9,30,3.4,18.1,13.1,8.4
2021,10,1,21.8,22.2,13.6,18.1
2021,10,2,11.6,17.2,13.4,18
2021,10,3,0,22,12.6,16.1
2021,10,4,1,18.1,11.8,15
2021,10,5,2.2,17.4,11.5,13.4
2021,10,6,0.2,21.6,8.2,21.4
2021,10,7,4,16.4,9.4,18.4
2021,10,8,0,20.8,7,22.9
2021,10,9,0,24.8,11.5,18.7
2021,10,10,2.2,14.9,10,22.3
2021,10,11,0.4,14.4,7.4,12.5
2021,10,12,0,21.3,5.5,20
2021,10,13,0,18.8,9.9,12.3
2021,10,14,14.8,19.4,8.2,23
2021,10,15,0.6,17.1,9.3,14.5
2021,10,16,26.4,16,11.1,13
2021,10,17,0.4,17.4,10.8,18.8
2021,10,18,0,16.9,9.9,9.3
2021,10,19,0.8,16.4,9.2,16.6
2021,10,20,0,23,8.4,25.4
2021,10,21,0,25.8,13.1,21.1
2021,10,22,0,27.3,13.7,19.1
2021,10,23,14.6,16.1,12.7,10.2
2021,10,24,2,15.3,10.1,21.6
2021,10,25,0.8,15.2,10.4,24
2021,10,26,0,18.1,6.3,26.6
2021,10,27,0,27.2,9.4,25.8
2021,10,28,0.2,28.3,15.4,20.3
2021,10,29,5,15.5,11.3,13.3
2021,10,30,1,15.9,7.3,14.9
2021,10,31,0.4,19.6,6.7,27.4
2021,11,1,0,23.2,8.7,27.6
2021,11,2,0,29.7,11.1,27.5
2021,11,3,0,25.1,16.5,6.7
2021,11,4,45.4,17.5,13.5,24.1
2021,11,5,0,22.9,13.3,25.1
2021,11,6,0,27,16.6,17.6
2021,11,7,15.4,16.5,12.9,11.1
2021,11,8,0.2,17.4,12,22.4
2021,11,9,0,20.3,8,26.2
2021,11,10,10,15.2,11.7,11.1
2021,11,11,10,16.4,8.7,21
2021,11,12,1,14,11,5.6
2021,11,13,10.4,14.6,10.3,14.8
2021,11,14,1.6,15.3,7.6,19.6
2021,11,15,1.6,13.8,8.7,17.8
2021,11,16,0.2,15,8.2,19.5
2021,11,17,0,19.8,10.1,25.2
2021,11,18,0,26.9,10.9,17.8
2021,11,19,0.2,17.3,13.1,18.7
2021,11,20,0,16.9,13,25
2021,11,21,0,17.2,11.8,25.6
2021,11,22,0,20.8,10.2,30.4
2021,11,23,0,26.1,14.7,18.2
2021,11,24,0,26.6,17.5,23.4
2021,11,25,0,16.7,15.4,2.3
2021,11,26,0.6,20.6,13,21.2
2021,11,27,0,21.6,11.4,30.2
2021,11,28,0,22.1,9.8,31.1
2021,11,29,0,28.7,10.1,28.6
2021,11,30,0,31.6,14.4,28.5
2021,12,1,0,32.4,18.5,17.7
2021,12,2,11.8,33,18.4,23.5
2021,12,3,8.8,20.4,13,30.1
2021,12,4,0,18.8,12.5,22
2021,12,5,0,21.5,10.2,28.8
2021,12,6,0,27.4,12.8,29.2
2021,12,7,0.6,16,15,5.4
2021,12,8,2,17.3,10.7,28.2
2021,12,9,1.8,17.7,12.2,9.4
2021,12,10,0,17.9,13.5,14.5
2021,12,11,0,22.4,12.6,22.6
2021,12,12,0,28.7,10.4,31
2021,12,13,0,32.7,15.3,23.2
2021,12,14,0,21,15.9,29.4
2021,12,15,0,17.7,15.2,5.2
2021,12,16,0,19.9,12.8,30.7
2021,12,17,0,30.8,9.9,30.2
2021,12,18,0,33.5,16.6,28.1
2021,12,19,0,23.1,15.2,9.5
2021,12,20,1.8,28.6,12.2,30.9
2021,12,21,0,24.9,15.3,31.7
2021,12,22,0,19.8,15.8,26.1
2021,12,23,0,19.9,13.8,28.4
2021,12,24,0,26.4,11.9,32.3
2021,12,25,0,21.7,16.9,23.1
2021,12,26,0,18.8,15.1,15.9
2021,12,27,0.2,23.3,13.9,25.6
2021,12,28,0,22.6,11.4,30.5
2021,12,29,0,22.4,11.9,32.2
2021,12,30,0,34.4,14,31.4
2021,12,31,0,37.7,16.6,31.8
2022,1,1,0,37.1,20.5,25.3
2022,1,2,0,30.9,20.9,25.9
2022,1,3,0,20.3,16.8,30.3
2022,1,4,0,23.1,16.2,11.8
2022,1,5,0,29.3,18.5,19
2022,1,6,0,30.2,18.3,21.3
2022,1,7,1.4,25.8,20.1,12.1
2022,1,8,24.8,19.7,17.1,11.5
2022,1,9,0,21.9,16.1,26
2022,1,10,0.2,31.4,15.5,29.1
2022,1,11,0,29.7,18.5,27.3
2022,1,12,0,30.4,18.6,28.3
2022,1,13,0,34.6,17.6,25.8
2022,1,14,0,32.8,20.8,18.4
2022,1,15,6,24.2,18.8,20.3
2022,1,16,0,31.9,18.3,30.4
2022,1,17,0,24.2,18.4,19.1
2022,1,18,0,21.3,17.1,21.1
2022,1,19,0,26.7,15.4,30.6
2022,1,20,0,30.4,12.9,30.6
2022,1,21,0,29.6,17.1,30.4
2022,1,22,0,32.3,17.7,30.2
2022,1,23,0,32.6,18.1,29.5
2022,1,24,0,33.7,20.2,29.3
2022,1,25,0,31.4,20.1,29.7
2022,1,26,0,36,19.6,24.4
2022,1,27,7,32.8,21.2,24.1
2022,1,28,1.6,32.8,21.7,9
2022,1,29,38.6,21.8,17.5,12.3
2022,1,30,0,29.2,18.7,26
2022,1,31,0,34,20.1,23.9
2022,2,1,0,23.6,19.8,18.2
2022,2,2,3.2,19.9,14.9,17.2
2022,2,3,1.2,18.2,13.3,8.1
2022,2,4,0.2,24.5,11.6,25.8
2022,2,5,0,26.8,13.3,28.1
2022,2,6,0,27.9,14.1,26.9
2022,2,7,0,28.6,14.7,28
2022,2,8,0,30.5,15.4,25.3
2022,2,9,0,30.9,19.1,15.5
2022,2,10,0,22.7,17.3,22.8
2022,2,11,0,21.4,15.9,22.3
2022,2,12,0,28.3,15.7,26.5
2022,2,13,0,32.1,17.1,22
2022,2,14,0,31.6,17.8,26.5
2022,2,15,0,22.5,17.9,18.2
2022,2,16,0,25.8,16.4,14
2022,2,17,0,24.3,17.1,21.6
2022,2,18,0,21,15.4,17.6
2022,2,19,0.6,21.9,13.3,25.7
2022,2,20,0,23.8,12.7,18.7
2022,2,21,1.6,20.3,13.7,23
2022,2,22,0,22.5,13,25
2022,2,23,0,32,15.1,23.9
2022,2,24,0,22.7,19.3,15.5
2022,2,25,0,21.7,18,17.6
2022,2,26,0,29.1,18.4,22.6
2022,2,27,0,25.6,16.3,14
2022,2,28,0,23.9,18.9,12.3
2022,3,1,0,25.8,19.8,8.2
2022,3,2,6,29.6,19.7,16.5
2022,3,3,0,30.5,17.5,23.4
2022,3,4,0,32.5,18.3,16.3
2022,3,5,37.8,22.2,17.3,7.1
2022,3,6,4.8,21.8,16.6,6.5
2022,3,7,0,23.1,15.9,20.6
2022,3,8,2,20.7,15.4,9.8
2022,3,9,0,22,14.6,19
2022,3,10,0,20.4,11.8,19.3
2022,3,11,0,20.3,12,18.2
2022,3,12,0,22.6,11.7,21.4
2022,3,13,0,29.8,14,20.5
2022,3,14,0.4,28,16.4,19
2022,3,15,2,27.5,18.3,15.8
2022,3,16,0,23.2,18.9,8.8
2022,3,17,0,29.2,17.7,12.2
2022,3,18,0,21.7,19.1,8.9
2022,3,19,0,30.3,13.5,19.5
2022,3,20,0,25,15.7,16.7
2022,3,21,0,28.3,17.7,19
2022,3,22,0,22.2,18.2,6
2022,3,23,1.2,19.5,13.6,14.5
2022,3,24,0,20.3,14.4,17.5
2022,3,25,0,20.4,14,12.2
2022,3,26,0,22.3,11.1,18.4
2022,3,27,0,29.1,12.4,17.6
2022,3,28,0,24.4,16.3,10.3
2022,3,29,0,20,15.6,8.2
2022,3,30,0,20.4,15.9,12.2
2022,3,31,0,21.7,13.5,12.9
2022,4,1,0,19.1,12.8,12.3
2022,4,2,0.4,18.2,13.4,4.9
2022,4,3,1.2,17.8,14.5,5.5
2022,4,4,1.8,18.4,14.9,5.8
2022,4,5,0,19.9,11.9,12.7
2022,4,6,0,22.3,13.6,10.9
2022,4,7,0,22.8,11.3,13.6
2022,4,8,0,23.4,12.3,14.3
2022,4,9,0,25.1,16.3,9.5
2022,4,10,0,26.7,16.7,15.3
2022,4,11,1.4,18.8,14.2,8.2
2022,4,12,0,17.7,13,8.2
2022,4,13,0,20,11.4,14.3
2022,4,14,0,24.7,10.2,12.7
2022,4,15,0,26.2,13.9,11
2022,4,16,0,28.9,15.5,13.1
2022,4,17,0,28,15.7,13.4
2022,4,18,13.4,17.5,16.1,2.6
2022,4,19,13.2,15.8,15,2.2
2022,4,20,9,19.9,9,8.3
2022,4,21,0.6,17.1,12.7,8.6
2022,4,22,0.2,18.2,7.7,13.1
2022,4,23,0,17.8,7.6,13.4
2022,4,24,0,17.6,8.7,11.3
2022,4,25,0,24.2,7.7,12.9
2022,4,26,0,23.1,10,11.1
2022,4,27,0,22,13.8,8.1
2022,4,28,0,22.4,16.3,7.3
2022,4,29,0,20.8,17.7,4.9
2022,4,30,31.4,17.9,11.6,9.2
2022,5,1,0,19.3,11.7,8.8
2022,5,2,0,22.1,13.6,9.9
2022,5,3,0,20.7,11.9,11.8
2022,5,4,0,16.4,13.3,5.1
2022,5,5,0.4,14.1,6.9,11.8
2022,5,6,0,15.2,5.3,8.9
2022,5,7,1.6,15.3,9.1,4.9
2022,5,8,0,16.3,11.4,9
2022,5,9,0.6,16.6,7.9,10.4
2022,5,10,0.2,18.4,6.1,11.3
2022,5,11,0,17.5,8.7,5.8
2022,5,12,0,18.1,12.5,8.6
2022,5,13,0.8,17.9,14.4,4
2022,5,14,0,18.5,14.9,2.4
2022,5,15,2,21.8,14.3,8.7
2022,5,16,1.4,15.9,11.6,5.3
2022,5,17,3.2,15.6,9.1,7.8
2022,5,18,0,15.4,10.8,8.5
2022,5,19,0.2,14.7,8.9,5.7
2022,5,20,0,15.8,10.4,5.2
2022,5,21,0,14.9,4.6,10.3
2022,5,22,0,14.3,6.8,7.6
2022,5,23,0,17.1,6.3,9.8
2022,5,24,0,20.8,6,10.1
2022,5,25,0,19.6,7.4,8.4
2022,5,26,0.2,16.3,9.4,4.3
2022,5,27,3.4,16.6,11.8,6.8
2022,5,28,0,14.6,7.4,7.4
2022,5,29,0,16.5,6.3,7.3
2022,5,30,0,11.7,6.1,3.6
2022,5,31,10.2,11.4,7.6,5.1
2022,6,1,4.4,11.9,6.1,3.8
2022,6,2,10.8,13,4.7,8.3
2022,6,3,0,12.6,6.1,7
2022,6,4,0,14.9,8.9,7.4
2022,6,5,0.2,13.7,10.6,4
2022,6,6,2,13.3,8.2,6.7
2022,6,7,6.4,11.9,7.2,7.2
2022,6,8,3.6,12.8,7.1,6.7
2022,6,9,0,13.4,9,6
2022,6,10,0.4,14.1,10.1,7.7
2022,6,11,0,13,9.2,5.3
2022,6,12,0.2,13.3,9.8,6.9
2022,6,13,4,13,8.9,7.6
2022,6,14,0.2,13.5,6.4,6.9
2022,6,15,0,13.8,9.4,5.8
2022,6,16,0.4,14.4,10.6,5.4
2022,6,17,3.6,13.8,10.5,7.6
2022,6,18,0.2,15.7,8,8.8
2022,6,19,0.2,16.2,5.1,8.9
2022,6,20,0,17.7,6.7,6.8
2022,6,21,3.8,14.9,11,8.3
2022,6,22,1.2,15.8,7.6,6
