date,street,people_count,total_rain,rain_quality,max_temp,max_temp_quality,min_temp,min_temp_quality,solar_exp,WeekDay,population_annual,population_change_annual
7/10/2015,Bourke Street Mall (North),26168,0,N,16.2,Y,11.8,Y,23.6,2,4430000,2.5
7/10/2015,Southern Cross Station,16541,0,N,16.2,Y,11.8,Y,23.6,2,4430000,2.5
7/10/2015,Spencer St-Collins St (North),33410,0,N,16.2,Y,11.8,Y,23.6,2,4430000,2.5
7/10/2015,Melbourne Central,29496,0,N,16.2,Y,11.8,Y,23.6,2,4430000,2.5
6/10/2015,Spencer St-Collins St (North),32638,0,N,35.8,Y,15.5,Y,18.9,1,4430000,2.5
6/10/2015,Southern Cross Station,15535,0,N,35.8,Y,15.5,Y,18.9,1,4430000,2.5
6/10/2015,QV Market-Peel St,2367,0,N,35.8,Y,15.5,Y,18.9,1,4430000,2.5
6/10/2015,Melbourne Central,26156,0,N,35.8,Y,15.5,Y,18.9,1,4430000,2.5
6/10/2015,Collins Place (North),11062,0,N,35.8,Y,15.5,Y,18.9,1,4430000,2.5
6/10/2015,Chinatown-Swanston St (North),11457,0,N,35.8,Y,15.5,Y,18.9,1,4430000,2.5
6/10/2015,Bourke Street Mall (North),24355,0,N,35.8,Y,15.5,Y,18.9,1,4430000,2.5
5/10/2015,Melbourne Central,29099,0,N,34.4,Y,12.7,Y,22,0,4430000,2.5
5/10/2015,Bourke Street Mall (North),27506,0,N,34.4,Y,12.7,Y,22,0,4430000,2.5
5/10/2015,Chinatown-Swanston St (North),13025,0,N,34.4,Y,12.7,Y,22,0,4430000,2.5
5/10/2015,Collins Place (North),10290,0,N,34.4,Y,12.7,Y,22,0,4430000,2.5
5/10/2015,QV Market-Peel St,1927,0,N,34.4,Y,12.7,Y,22,0,4430000,2.5
5/10/2015,Southern Cross Station,15865,0,N,34.4,Y,12.7,Y,22,0,4430000,2.5
5/10/2015,Spencer St-Collins St (North),32717,0,N,34.4,Y,12.7,Y,22,0,4430000,2.5
4/10/2015,Southern Cross Station,1491,0,N,24.9,Y,13.9,Y,22.2,6,4430000,2.5
4/10/2015,QV Market-Peel St,2990,0,N,24.9,Y,13.9,Y,22.2,6,4430000,2.5
4/10/2015,Melbourne Central,26908,0,N,24.9,Y,13.9,Y,22.2,6,4430000,2.5
4/10/2015,Collins Place (North),1552,0,N,24.9,Y,13.9,Y,22.2,6,4430000,2.5
4/10/2015,Chinatown-Swanston St (North),14765,0,N,24.9,Y,13.9,Y,22.2,6,4430000,2.5
4/10/2015,Bourke Street Mall (North),23616,0,N,24.9,Y,13.9,Y,22.2,6,4430000,2.5
4/10/2015,Spencer St-Collins St (North),13388,0,N,24.9,Y,13.9,Y,22.2,6,4430000,2.5
3/10/2015,Collins Place (North),2587,0,N,31.3,Y,16.3,Y,22.2,5,4430000,2.5
3/10/2015,Melbourne Central,32307,0,N,31.3,Y,16.3,Y,22.2,5,4430000,2.5
3/10/2015,Bourke Street Mall (North),25662,0,N,31.3,Y,16.3,Y,22.2,5,4430000,2.5
3/10/2015,Chinatown-Swanston St (North),16218,0,N,31.3,Y,16.3,Y,22.2,5,4430000,2.5
3/10/2015,Spencer St-Collins St (North),15510,0,N,31.3,Y,16.3,Y,22.2,5,4430000,2.5
3/10/2015,QV Market-Peel St,3115,0,N,31.3,Y,16.3,Y,22.2,5,4430000,2.5
3/10/2015,Southern Cross Station,1727,0,N,31.3,Y,16.3,Y,22.2,5,4430000,2.5
2/10/2015,Melbourne Central,37541,0,N,28.6,Y,9.9,Y,21.7,4,4430000,2.5
2/10/2015,Chinatown-Swanston St (North),19475,0,N,28.6,Y,9.9,Y,21.7,4,4430000,2.5
2/10/2015,Collins Place (North),6956,0,N,28.6,Y,9.9,Y,21.7,4,4430000,2.5
2/10/2015,Bourke Street Mall (North),33615,0,N,28.6,Y,9.9,Y,21.7,4,4430000,2.5
2/10/2015,QV Market-Peel St,3106,0,N,28.6,Y,9.9,Y,21.7,4,4430000,2.5
2/10/2015,Southern Cross Station,3043,0,N,28.6,Y,9.9,Y,21.7,4,4430000,2.5
2/10/2015,Spencer St-Collins St (North),17785,0,N,28.6,Y,9.9,Y,21.7,4,4430000,2.5
1/10/2015,Chinatown-Swanston St (North),17870,0,N,21.6,Y,6,Y,21.7,3,4430000,2.5
1/10/2015,Melbourne Central,38590,0,N,21.6,Y,6,Y,21.7,3,4430000,2.5
1/10/2015,Collins Place (North),11193,0,N,21.6,Y,6,Y,21.7,3,4430000,2.5
1/10/2015,Bourke Street Mall (North),37010,0,N,21.6,Y,6,Y,21.7,3,4430000,2.5
1/10/2015,QV Market-Peel St,3685,0,N,21.6,Y,6,Y,21.7,3,4430000,2.5
1/10/2015,Southern Cross Station,16742,0,N,21.6,Y,6,Y,21.7,3,4430000,2.5
1/10/2015,Spencer St-Collins St (North),35306,0,N,21.6,Y,6,Y,21.7,3,4430000,2.5
30/09/2015,Spencer St-Collins St (North),26180,0,N,15.9,Y,11.5,Y,16.8,2,4430000,2.5
30/09/2015,QV Market-Peel St,2518,0,N,15.9,Y,11.5,Y,16.8,2,4430000,2.5
30/09/2015,Melbourne Central,33455,0,N,15.9,Y,11.5,Y,16.8,2,4430000,2.5
30/09/2015,Collins Place (North),10935,0,N,15.9,Y,11.5,Y,16.8,2,4430000,2.5
30/09/2015,Chinatown-Swanston St (North),14915,0,N,15.9,Y,11.5,Y,16.8,2,4430000,2.5
30/09/2015,Bourke Street Mall (North),30377,0,N,15.9,Y,11.5,Y,16.8,2,4430000,2.5
30/09/2015,Southern Cross Station,18157,0,N,15.9,Y,11.5,Y,16.8,2,4430000,2.5
29/09/2015,Collins Place (North),10802,0,N,16.9,Y,9,Y,13.5,1,4430000,2.5
29/09/2015,Bourke Street Mall (North),29125,0,N,16.9,Y,9,Y,13.5,1,4430000,2.5
29/09/2015,Chinatown-Swanston St (North),14095,0,N,16.9,Y,9,Y,13.5,1,4430000,2.5
29/09/2015,Southern Cross Station,16436,0,N,16.9,Y,9,Y,13.5,1,4430000,2.5
29/09/2015,Melbourne Central,33476,0,N,16.9,Y,9,Y,13.5,1,4430000,2.5
29/09/2015,QV Market-Peel St,3058,0,N,16.9,Y,9,Y,13.5,1,4430000,2.5
29/09/2015,Spencer St-Collins St (North),33902,0,N,16.9,Y,9,Y,13.5,1,4430000,2.5
28/09/2015,Collins Place (North),10606,0,N,21.4,Y,8.3,Y,13.6,0,4430000,2.5
28/09/2015,Bourke Street Mall (North),28476,0,N,21.4,Y,8.3,Y,13.6,0,4430000,2.5
28/09/2015,Chinatown-Swanston St (North),14228,0,N,21.4,Y,8.3,Y,13.6,0,4430000,2.5
28/09/2015,QV Market-Peel St,2168,0,N,21.4,Y,8.3,Y,13.6,0,4430000,2.5
28/09/2015,Melbourne Central,32200,0,N,21.4,Y,8.3,Y,13.6,0,4430000,2.5
28/09/2015,Spencer St-Collins St (North),33426,0,N,21.4,Y,8.3,Y,13.6,0,4430000,2.5
28/09/2015,Southern Cross Station,15842,0,N,21.4,Y,8.3,Y,13.6,0,4430000,2.5
27/09/2015,Spencer St-Collins St (North),13957,0,N,20.2,Y,9.8,Y,19.6,6,4430000,2.5
27/09/2015,Southern Cross Station,1662,0,N,20.2,Y,9.8,Y,19.6,6,4430000,2.5
27/09/2015,QV Market-Peel St,3989,0,N,20.2,Y,9.8,Y,19.6,6,4430000,2.5
27/09/2015,Melbourne Central,31741,0,N,20.2,Y,9.8,Y,19.6,6,4430000,2.5
27/09/2015,Collins Place (North),1887,0,N,20.2,Y,9.8,Y,19.6,6,4430000,2.5
27/09/2015,Chinatown-Swanston St (North),18312,0,N,20.2,Y,9.8,Y,19.6,6,4430000,2.5
27/09/2015,Bourke Street Mall (North),25207,0,N,20.2,Y,9.8,Y,19.6,6,4430000,2.5
26/09/2015,Collins Place (North),2436,0,N,17.9,Y,6.6,Y,20.1,5,4430000,2.5
26/09/2015,Bourke Street Mall (North),30089,0,N,17.9,Y,6.6,Y,20.1,5,4430000,2.5
26/09/2015,Chinatown-Swanston St (North),19157,0,N,17.9,Y,6.6,Y,20.1,5,4430000,2.5
26/09/2015,Spencer St-Collins St (North),16208,0,N,17.9,Y,6.6,Y,20.1,5,4430000,2.5
26/09/2015,Melbourne Central,36466,0,N,17.9,Y,6.6,Y,20.1,5,4430000,2.5
26/09/2015,QV Market-Peel St,4224,0,N,17.9,Y,6.6,Y,20.1,5,4430000,2.5
26/09/2015,Southern Cross Station,2145,0,N,17.9,Y,6.6,Y,20.1,5,4430000,2.5
25/09/2015,Bourke Street Mall (North),36382,0,N,19.1,Y,5.8,Y,20.2,4,4430000,2.5
25/09/2015,Melbourne Central,38897,0,N,19.1,Y,5.8,Y,20.2,4,4430000,2.5
25/09/2015,Collins Place (North),10008,0,N,19.1,Y,5.8,Y,20.2,4,4430000,2.5
25/09/2015,Chinatown-Swanston St (North),18632,0,N,19.1,Y,5.8,Y,20.2,4,4430000,2.5
25/09/2015,QV Market-Peel St,3752,0,N,19.1,Y,5.8,Y,20.2,4,4430000,2.5
25/09/2015,Spencer St-Collins St (North),33459,0,N,19.1,Y,5.8,Y,20.2,4,4430000,2.5
25/09/2015,Southern Cross Station,15594,0,N,19.1,Y,5.8,Y,20.2,4,4430000,2.5
24/09/2015,Spencer St-Collins St (North),32549,0,N,14.3,Y,5.1,Y,18.2,3,4430000,2.5
24/09/2015,Southern Cross Station,16132,0,N,14.3,Y,5.1,Y,18.2,3,4430000,2.5
24/09/2015,QV Market-Peel St,3305,0,N,14.3,Y,5.1,Y,18.2,3,4430000,2.5
24/09/2015,Melbourne Central,32624,0,N,14.3,Y,5.1,Y,18.2,3,4430000,2.5
24/09/2015,Collins Place (North),10398,0,N,14.3,Y,5.1,Y,18.2,3,4430000,2.5
24/09/2015,Chinatown-Swanston St (North),14119,0,N,14.3,Y,5.1,Y,18.2,3,4430000,2.5
24/09/2015,Bourke Street Mall (North),30525,0,N,14.3,Y,5.1,Y,18.2,3,4430000,2.5
23/09/2015,Collins Place (North),10238,0,N,12.6,Y,8.5,Y,20.3,2,4430000,2.5
23/09/2015,Bourke Street Mall (North),27415,0,N,12.6,Y,8.5,Y,20.3,2,4430000,2.5
23/09/2015,Chinatown-Swanston St (North),13040,0,N,12.6,Y,8.5,Y,20.3,2,4430000,2.5
23/09/2015,Southern Cross Station,16151,0,N,12.6,Y,8.5,Y,20.3,2,4430000,2.5
23/09/2015,Melbourne Central,30740,0,N,12.6,Y,8.5,Y,20.3,2,4430000,2.5
23/09/2015,QV Market-Peel St,2901,0,N,12.6,Y,8.5,Y,20.3,2,4430000,2.5
23/09/2015,Spencer St-Collins St (North),9457,0,N,12.6,Y,8.5,Y,20.3,2,4430000,2.5
22/09/2015,Spencer St-Collins St (North),33799,4.4,N,12.7,Y,7.6,Y,17.4,1,4430000,2.5
22/09/2015,Southern Cross Station,16302,4.4,N,12.7,Y,7.6,Y,17.4,1,4430000,2.5
22/09/2015,QV Market-Peel St,2942,4.4,N,12.7,Y,7.6,Y,17.4,1,4430000,2.5
22/09/2015,Melbourne Central,28418,4.4,N,12.7,Y,7.6,Y,17.4,1,4430000,2.5
22/09/2015,Collins Place (North),10142,4.4,N,12.7,Y,7.6,Y,17.4,1,4430000,2.5
22/09/2015,Chinatown-Swanston St (North),12419,4.4,N,12.7,Y,7.6,Y,17.4,1,4430000,2.5
22/09/2015,Bourke Street Mall (North),25733,4.4,N,12.7,Y,7.6,Y,17.4,1,4430000,2.5
21/09/2015,Melbourne Central,26346,0,N,18.1,Y,14,Y,6.7,0,4430000,2.5
21/09/2015,QV Market-Peel St,1988,0,N,18.1,Y,14,Y,6.7,0,4430000,2.5
21/09/2015,Chinatown-Swanston St (North),11799,0,N,18.1,Y,14,Y,6.7,0,4430000,2.5
21/09/2015,Collins Place (North),9957,0,N,18.1,Y,14,Y,6.7,0,4430000,2.5
21/09/2015,Bourke Street Mall (North),24439,0,N,18.1,Y,14,Y,6.7,0,4430000,2.5
21/09/2015,Spencer St-Collins St (North),32243,0,N,18.1,Y,14,Y,6.7,0,4430000,2.5
21/09/2015,Southern Cross Station,15530,0,N,18.1,Y,14,Y,6.7,0,4430000,2.5
20/09/2015,Spencer St-Collins St (North),13649,0,N,22.9,Y,8.5,Y,17.3,6,4430000,2.5
20/09/2015,Southern Cross Station,1493,0,N,22.9,Y,8.5,Y,17.3,6,4430000,2.5
20/09/2015,QV Market-Peel St,3646,0,N,22.9,Y,8.5,Y,17.3,6,4430000,2.5
20/09/2015,Melbourne Central,30554,0,N,22.9,Y,8.5,Y,17.3,6,4430000,2.5
20/09/2015,Collins Place (North),1840,0,N,22.9,Y,8.5,Y,17.3,6,4430000,2.5
20/09/2015,Chinatown-Swanston St (North),16076,0,N,22.9,Y,8.5,Y,17.3,6,4430000,2.5
20/09/2015,Bourke Street Mall (North),24081,0,N,22.9,Y,8.5,Y,17.3,6,4430000,2.5
19/09/2015,Collins Place (North),2430,0,N,21.3,Y,6.5,Y,17,5,4430000,2.5
19/09/2015,Bourke Street Mall (North),28540,0,N,21.3,Y,6.5,Y,17,5,4430000,2.5
19/09/2015,Chinatown-Swanston St (North),18007,0,N,21.3,Y,6.5,Y,17,5,4430000,2.5
19/09/2015,Spencer St-Collins St (North),11919,0,N,21.3,Y,6.5,Y,17,5,4430000,2.5
19/09/2015,Melbourne Central,35442,0,N,21.3,Y,6.5,Y,17,5,4430000,2.5
19/09/2015,QV Market-Peel St,3808,0,N,21.3,Y,6.5,Y,17,5,4430000,2.5
19/09/2015,Southern Cross Station,1787,0,N,21.3,Y,6.5,Y,17,5,4430000,2.5
18/09/2015,Bourke Street Mall (North),31330,0,N,14.7,Y,10.5,Y,8.1,4,4430000,2.5
18/09/2015,Chinatown-Swanston St (North),16505,0,N,14.7,Y,10.5,Y,8.1,4,4430000,2.5
18/09/2015,Collins Place (North),10307,0,N,14.7,Y,10.5,Y,8.1,4,4430000,2.5
18/09/2015,Melbourne Central,35293,0,N,14.7,Y,10.5,Y,8.1,4,4430000,2.5
18/09/2015,QV Market-Peel St,3181,0,N,14.7,Y,10.5,Y,8.1,4,4430000,2.5
18/09/2015,Southern Cross Station,15731,0,N,14.7,Y,10.5,Y,8.1,4,4430000,2.5
18/09/2015,Spencer St-Collins St (North),1173,0,N,14.7,Y,10.5,Y,8.1,4,4430000,2.5
17/09/2015,Spencer St-Collins St (North),20834,0.4,N,14.3,Y,9,Y,12.4,3,4430000,2.5
17/09/2015,Southern Cross Station,16519,0.4,N,14.3,Y,9,Y,12.4,3,4430000,2.5
17/09/2015,QV Market-Peel St,2839,0.4,N,14.3,Y,9,Y,12.4,3,4430000,2.5
17/09/2015,Melbourne Central,28848,0.4,N,14.3,Y,9,Y,12.4,3,4430000,2.5
17/09/2015,Collins Place (North),10801,0.4,N,14.3,Y,9,Y,12.4,3,4430000,2.5
17/09/2015,Chinatown-Swanston St (North),12409,0.4,N,14.3,Y,9,Y,12.4,3,4430000,2.5
17/09/2015,Bourke Street Mall (North),25898,0.4,N,14.3,Y,9,Y,12.4,3,4430000,2.5
16/09/2015,Melbourne Central,28693,0,N,14.8,Y,8.9,Y,17.6,2,4430000,2.5
16/09/2015,Collins Place (North),10674,0,N,14.8,Y,8.9,Y,17.6,2,4430000,2.5
16/09/2015,Bourke Street Mall (North),24180,0,N,14.8,Y,8.9,Y,17.6,2,4430000,2.5
16/09/2015,QV Market-Peel St,2364,0,N,14.8,Y,8.9,Y,17.6,2,4430000,2.5
16/09/2015,Southern Cross Station,16266,0,N,14.8,Y,8.9,Y,17.6,2,4430000,2.5
16/09/2015,Spencer St-Collins St (North),32727,0,N,14.8,Y,8.9,Y,17.6,2,4430000,2.5
16/09/2015,Chinatown-Swanston St (North),11285,0,N,14.8,Y,8.9,Y,17.6,2,4430000,2.5
15/09/2015,Spencer St-Collins St (North),29998,15.8,N,15.9,Y,10.8,Y,15,1,4430000,2.5
15/09/2015,QV Market-Peel St,2945,15.8,N,15.9,Y,10.8,Y,15,1,4430000,2.5
15/09/2015,Southern Cross Station,16287,15.8,N,15.9,Y,10.8,Y,15,1,4430000,2.5
15/09/2015,Collins Place (North),10470,15.8,N,15.9,Y,10.8,Y,15,1,4430000,2.5
15/09/2015,Chinatown-Swanston St (North),9865,15.8,N,15.9,Y,10.8,Y,15,1,4430000,2.5
15/09/2015,Bourke Street Mall (North),22290,15.8,N,15.9,Y,10.8,Y,15,1,4430000,2.5
15/09/2015,Melbourne Central,27314,15.8,N,15.9,Y,10.8,Y,15,1,4430000,2.5
14/09/2015,Spencer St-Collins St (North),29046,0,N,26.7,Y,15.4,Y,17.8,0,4430000,2.5
14/09/2015,Southern Cross Station,15843,0,N,26.7,Y,15.4,Y,17.8,0,4430000,2.5
14/09/2015,QV Market-Peel St,2225,0,N,26.7,Y,15.4,Y,17.8,0,4430000,2.5
14/09/2015,Melbourne Central,29934,0,N,26.7,Y,15.4,Y,17.8,0,4430000,2.5
14/09/2015,Collins Place (North),10122,0,N,26.7,Y,15.4,Y,17.8,0,4430000,2.5
14/09/2015,Chinatown-Swanston St (North),11097,0,N,26.7,Y,15.4,Y,17.8,0,4430000,2.5
14/09/2015,Bourke Street Mall (North),24713,0,N,26.7,Y,15.4,Y,17.8,0,4430000,2.5
13/09/2015,Melbourne Central,30500,0,N,25.5,Y,13.2,Y,17.1,6,4430000,2.5
13/09/2015,Bourke Street Mall (North),24158,0,N,25.5,Y,13.2,Y,17.1,6,4430000,2.5
13/09/2015,Collins Place (North),1827,0,N,25.5,Y,13.2,Y,17.1,6,4430000,2.5
13/09/2015,Chinatown-Swanston St (North),13636,0,N,25.5,Y,13.2,Y,17.1,6,4430000,2.5
13/09/2015,QV Market-Peel St,3253,0,N,25.5,Y,13.2,Y,17.1,6,4430000,2.5
13/09/2015,Spencer St-Collins St (North),12240,0,N,25.5,Y,13.2,Y,17.1,6,4430000,2.5
13/09/2015,Southern Cross Station,1614,0,N,25.5,Y,13.2,Y,17.1,6,4430000,2.5
12/09/2015,Melbourne Central,35896,0,N,21.7,Y,12.2,Y,10.2,5,4430000,2.5
12/09/2015,Chinatown-Swanston St (North),16738,0,N,21.7,Y,12.2,Y,10.2,5,4430000,2.5
12/09/2015,Collins Place (North),2518,0,N,21.7,Y,12.2,Y,10.2,5,4430000,2.5
12/09/2015,Bourke Street Mall (North),28829,0,N,21.7,Y,12.2,Y,10.2,5,4430000,2.5
12/09/2015,QV Market-Peel St,3621,0,N,21.7,Y,12.2,Y,10.2,5,4430000,2.5
12/09/2015,Southern Cross Station,1862,0,N,21.7,Y,12.2,Y,10.2,5,4430000,2.5
12/09/2015,Spencer St-Collins St (North),14514,0,N,21.7,Y,12.2,Y,10.2,5,4430000,2.5
11/09/2015,Spencer St-Collins St (North),29835,0,N,20.1,Y,5.1,Y,17.7,4,4430000,2.5
11/09/2015,Southern Cross Station,15834,0,N,20.1,Y,5.1,Y,17.7,4,4430000,2.5
11/09/2015,QV Market-Peel St,3248,0,N,20.1,Y,5.1,Y,17.7,4,4430000,2.5
11/09/2015,Melbourne Central,37657,0,N,20.1,Y,5.1,Y,17.7,4,4430000,2.5
11/09/2015,Collins Place (North),10253,0,N,20.1,Y,5.1,Y,17.7,4,4430000,2.5
11/09/2015,Chinatown-Swanston St (North),15347,0,N,20.1,Y,5.1,Y,17.7,4,4430000,2.5
11/09/2015,Bourke Street Mall (North),32698,0,N,20.1,Y,5.1,Y,17.7,4,4430000,2.5
10/09/2015,Chinatown-Swanston St (North),15483,0,N,15.7,Y,10,Y,17.3,3,4430000,2.5
10/09/2015,Bourke Street Mall (North),25241,0,N,15.7,Y,10,Y,17.3,3,4430000,2.5
10/09/2015,Spencer St-Collins St (North),28712,0,N,15.7,Y,10,Y,17.3,3,4430000,2.5
10/09/2015,QV Market-Peel St,3280,0,N,15.7,Y,10,Y,17.3,3,4430000,2.5
10/09/2015,Melbourne Central,33615,0,N,15.7,Y,10,Y,17.3,3,4430000,2.5
10/09/2015,Collins Place (North),11326,0,N,15.7,Y,10,Y,17.3,3,4430000,2.5
10/09/2015,Southern Cross Station,17485,0,N,15.7,Y,10,Y,17.3,3,4430000,2.5
9/09/2015,Melbourne Central,28659,0,N,15.3,Y,10,Y,11.4,2,4430000,2.5
9/09/2015,Chinatown-Swanston St (North),11149,0,N,15.3,Y,10,Y,11.4,2,4430000,2.5
9/09/2015,Collins Place (North),10482,0,N,15.3,Y,10,Y,11.4,2,4430000,2.5
9/09/2015,Bourke Street Mall (North),24085,0,N,15.3,Y,10,Y,11.4,2,4430000,2.5
9/09/2015,QV Market-Peel St,2204,0,N,15.3,Y,10,Y,11.4,2,4430000,2.5
9/09/2015,Southern Cross Station,16519,0,N,15.3,Y,10,Y,11.4,2,4430000,2.5
9/09/2015,Spencer St-Collins St (North),30125,0,N,15.3,Y,10,Y,11.4,2,4430000,2.5
8/09/2015,Spencer St-Collins St (North),24757,2,N,12.8,Y,8.8,Y,11.1,1,4430000,2.5
8/09/2015,Southern Cross Station,16438,2,N,12.8,Y,8.8,Y,11.1,1,4430000,2.5
8/09/2015,QV Market-Peel St,2724,2,N,12.8,Y,8.8,Y,11.1,1,4430000,2.5
8/09/2015,Melbourne Central,27543,2,N,12.8,Y,8.8,Y,11.1,1,4430000,2.5
8/09/2015,Collins Place (North),10424,2,N,12.8,Y,8.8,Y,11.1,1,4430000,2.5
8/09/2015,Chinatown-Swanston St (North),10373,2,N,12.8,Y,8.8,Y,11.1,1,4430000,2.5
8/09/2015,Bourke Street Mall (North),22424,2,N,12.8,Y,8.8,Y,11.1,1,4430000,2.5
7/09/2015,Collins Place (North),10710,3.6,N,13.6,Y,8.9,Y,9.2,0,4430000,2.5
7/09/2015,Bourke Street Mall (North),21935,3.6,N,13.6,Y,8.9,Y,9.2,0,4430000,2.5
7/09/2015,Chinatown-Swanston St (North),8872,3.6,N,13.6,Y,8.9,Y,9.2,0,4430000,2.5
7/09/2015,QV Market-Peel St,2108,3.6,N,13.6,Y,8.9,Y,9.2,0,4430000,2.5
7/09/2015,Melbourne Central,24699,3.6,N,13.6,Y,8.9,Y,9.2,0,4430000,2.5
7/09/2015,Southern Cross Station,16399,3.6,N,13.6,Y,8.9,Y,9.2,0,4430000,2.5
7/09/2015,Spencer St-Collins St (North),28976,3.6,N,13.6,Y,8.9,Y,9.2,0,4430000,2.5
6/09/2015,Spencer St-Collins St (North),11180,0,N,16.6,Y,5.8,Y,11.8,6,4430000,2.5
6/09/2015,Southern Cross Station,1216,0,N,16.6,Y,5.8,Y,11.8,6,4430000,2.5
6/09/2015,QV Market-Peel St,3022,0,N,16.6,Y,5.8,Y,11.8,6,4430000,2.5
6/09/2015,Melbourne Central,23947,0,N,16.6,Y,5.8,Y,11.8,6,4430000,2.5
6/09/2015,Collins Place (North),1416,0,N,16.6,Y,5.8,Y,11.8,6,4430000,2.5
6/09/2015,Chinatown-Swanston St (North),12179,0,N,16.6,Y,5.8,Y,11.8,6,4430000,2.5
6/09/2015,Bourke Street Mall (North),20950,0,N,16.6,Y,5.8,Y,11.8,6,4430000,2.5
5/09/2015,Collins Place (North),2415,0,N,14,Y,10.2,Y,14.8,5,4430000,2.5
5/09/2015,Bourke Street Mall (North),28322,0,N,14,Y,10.2,Y,14.8,5,4430000,2.5
5/09/2015,Chinatown-Swanston St (North),15894,0,N,14,Y,10.2,Y,14.8,5,4430000,2.5
5/09/2015,Spencer St-Collins St (North),14616,0,N,14,Y,10.2,Y,14.8,5,4430000,2.5
5/09/2015,Melbourne Central,32899,0,N,14,Y,10.2,Y,14.8,5,4430000,2.5
5/09/2015,QV Market-Peel St,3991,0,N,14,Y,10.2,Y,14.8,5,4430000,2.5
5/09/2015,Southern Cross Station,1727,0,N,14,Y,10.2,Y,14.8,5,4430000,2.5
4/09/2015,Collins Place (North),8927,0,N,13.7,Y,8.7,Y,13,4,4430000,2.5
4/09/2015,Bourke Street Mall (North),31601,0,N,13.7,Y,8.7,Y,13,4,4430000,2.5
4/09/2015,Chinatown-Swanston St (North),14172,0,N,13.7,Y,8.7,Y,13,4,4430000,2.5
4/09/2015,Spencer St-Collins St (North),31377,0,N,13.7,Y,8.7,Y,13,4,4430000,2.5
4/09/2015,Melbourne Central,34752,0,N,13.7,Y,8.7,Y,13,4,4430000,2.5
4/09/2015,Southern Cross Station,14271,0,N,13.7,Y,8.7,Y,13,4,4430000,2.5
4/09/2015,QV Market-Peel St,3203,0,N,13.7,Y,8.7,Y,13,4,4430000,2.5
3/09/2015,Spencer St-Collins St (North),8630,4.4,N,14,Y,10.6,Y,8,3,4430000,2.5
3/09/2015,Southern Cross Station,16646,4.4,N,14,Y,10.6,Y,8,3,4430000,2.5
3/09/2015,QV Market-Peel St,2767,4.4,N,14,Y,10.6,Y,8,3,4430000,2.5
3/09/2015,Melbourne Central,26910,4.4,N,14,Y,10.6,Y,8,3,4430000,2.5
3/09/2015,Collins Place (North),10480,4.4,N,14,Y,10.6,Y,8,3,4430000,2.5
3/09/2015,Chinatown-Swanston St (North),11390,4.4,N,14,Y,10.6,Y,8,3,4430000,2.5
3/09/2015,Bourke Street Mall (North),25832,4.4,N,14,Y,10.6,Y,8,3,4430000,2.5
2/09/2015,Collins Place (North),10464,0,N,18.8,Y,8,Y,10.5,2,4430000,2.5
2/09/2015,Bourke Street Mall (North),23391,0,N,18.8,Y,8,Y,10.5,2,4430000,2.5
2/09/2015,Chinatown-Swanston St (North),10330,0,N,18.8,Y,8,Y,10.5,2,4430000,2.5
2/09/2015,Spencer St-Collins St (North),16813,0,N,18.8,Y,8,Y,10.5,2,4430000,2.5
2/09/2015,Melbourne Central,25205,0,N,18.8,Y,8,Y,10.5,2,4430000,2.5
2/09/2015,QV Market-Peel St,2259,0,N,18.8,Y,8,Y,10.5,2,4430000,2.5
2/09/2015,Southern Cross Station,16057,0,N,18.8,Y,8,Y,10.5,2,4430000,2.5
1/09/2015,Bourke Street Mall (North),23717,0,N,16.2,Y,5.1,Y,15.7,1,4430000,2.5
1/09/2015,Collins Place (North),10915,0,N,16.2,Y,5.1,Y,15.7,1,4430000,2.5
1/09/2015,Chinatown-Swanston St (North),9909,0,N,16.2,Y,5.1,Y,15.7,1,4430000,2.5
1/09/2015,Southern Cross Station,16109,0,N,16.2,Y,5.1,Y,15.7,1,4430000,2.5
1/09/2015,Melbourne Central,27724,0,N,16.2,Y,5.1,Y,15.7,1,4430000,2.5
1/09/2015,QV Market-Peel St,2965,0,N,16.2,Y,5.1,Y,15.7,1,4430000,2.5
1/09/2015,Spencer St-Collins St (North),29635,0,N,16.2,Y,5.1,Y,15.7,1,4430000,2.5
31/08/2015,Bourke Street Mall (North),21756,0,N,13,Y,8.1,Y,11.5,0,4430000,2.5
31/08/2015,Spencer St-Collins St (North),29158,0,N,13,Y,8.1,Y,11.5,0,4430000,2.5
31/08/2015,Southern Cross Station,16189,0,N,13,Y,8.1,Y,11.5,0,4430000,2.5
31/08/2015,QV Market-Peel St,1976,0,N,13,Y,8.1,Y,11.5,0,4430000,2.5
31/08/2015,Melbourne Central,24313,0,N,13,Y,8.1,Y,11.5,0,4430000,2.5
31/08/2015,Collins Place (North),10373,0,N,13,Y,8.1,Y,11.5,0,4430000,2.5
31/08/2015,Chinatown-Swanston St (North),10212,0,N,13,Y,8.1,Y,11.5,0,4430000,2.5
30/08/2015,Southern Cross Station,1772,2.2,N,12.5,Y,7.9,Y,14.3,6,4430000,2.5
30/08/2015,QV Market-Peel St,3866,2.2,N,12.5,Y,7.9,Y,14.3,6,4430000,2.5
30/08/2015,Melbourne Central,25960,2.2,N,12.5,Y,7.9,Y,14.3,6,4430000,2.5
30/08/2015,Collins Place (North),1426,2.2,N,12.5,Y,7.9,Y,14.3,6,4430000,2.5
