date,total_people,total_rain,rain_quality,max_temp,max_temp_quality,min_temp,min_temp_quality,solar_exp,WeekDay,population_annual,population_change_annual
14/04/2019,660207,0,N,22.5,Y,11.8,Y,14.4,6,4870000,2.08
13/04/2019,766410,0,N,20.7,Y,10.5,Y,10,5,4870000,2.08
12/04/2019,1006283,0.2,N,24.9,Y,6.7,Y,15.3,4,4870000,2.08
11/04/2019,894234,0,N,17.3,Y,11.3,Y,14.4,3,4870000,2.08
10/04/2019,856547,1.4,N,15.8,Y,10.7,Y,4.8,2,4870000,2.08
9/04/2019,821148,1.6,N,16.3,Y,11.1,Y,13.9,1,4870000,2.08
8/04/2019,799525,0,N,23.1,Y,12.5,Y,9,0,4870000,2.08
7/04/2019,706952,0,N,26.5,Y,9.5,Y,15.9,6,4870000,2.08
6/04/2019,760780,0,N,20.1,Y,16.5,Y,12.4,5,4870000,2.08
5/04/2019,912741,0,N,28.5,Y,14.4,Y,15.3,4,4870000,2.08
4/04/2019,828680,0,N,21.9,Y,13.3,Y,13.9,3,4870000,2.08
3/04/2019,799848,0,N,24.7,Y,9.4,Y,10.9,2,4870000,2.08
2/04/2019,819947,0,N,25.9,Y,7.4,Y,16.6,1,4870000,2.08
1/04/2019,734355,0.2,N,17.1,Y,13,Y,6.6,0,4870000,2.08
31/03/2019,539987,2.2,N,18.5,N,9.4,N,8,6,4870000,2.08
30/03/2019,624904,1.8,N,15.6,N,9.1,N,11.4,5,4870000,2.08
29/03/2019,862863,0,N,28.5,N,14.6,N,4.9,4,4870000,2.08
28/03/2019,873736,0,N,27.9,N,11.6,N,17.8,3,4870000,2.08
27/03/2019,818842,0,N,21.7,N,11.1,N,17.8,2,4870000,2.08
26/03/2019,781622,0,N,20.3,N,12.3,N,15.9,1,4870000,2.08
25/03/2019,715330,0.2,N,19,N,14.8,N,13.6,0,4870000,2.08
24/03/2019,609403,2,N,29.3,N,16.5,N,16.9,6,4870000,2.08
23/03/2019,712668,1.8,N,31.3,N,19.9,N,13.6,5,4870000,2.08
22/03/2019,920466,0,N,28.6,N,18.7,N,15.3,4,4870000,2.08
21/03/2019,842260,0,N,24.3,N,18.2,N,12.5,3,4870000,2.08
20/03/2019,794790,0,N,23.4,N,19.3,N,11.1,2,4870000,2.08
19/03/2019,791612,0,N,23.4,N,16.9,N,12.7,1,4870000,2.08
18/03/2019,808277,0,N,28.2,N,16.5,N,18.9,0,4870000,2.08
17/03/2019,594064,0,N,25.6,N,14.2,N,19.2,6,4870000,2.08
16/03/2019,741920,0,N,25.6,N,12.2,N,20.1,5,4870000,2.08
15/03/2019,975207,0,N,22.2,N,11.7,N,18.7,4,4870000,2.08
14/03/2019,870198,0.2,N,20.8,N,12.1,N,20.6,3,4870000,2.08
13/03/2019,847181,0,N,18.6,N,11.9,N,15.1,2,4870000,2.08
12/03/2019,795157,0,N,19.2,N,15.8,N,10.8,1,4870000,2.08
11/03/2019,669885,0.2,N,21.8,N,15.9,N,18.6,0,4870000,2.08
10/03/2019,716913,0,N,23.7,N,14.3,N,10.1,6,4870000,2.08
9/03/2019,774584,0,N,24.7,N,13.9,N,20,5,4870000,2.08
8/03/2019,932769,0,N,26.8,N,11.3,N,10.2,4,4870000,2.08
7/03/2019,878903,2,N,22.1,N,9.7,N,21.2,3,4870000,2.08
6/03/2019,826724,1.6,N,17.2,N,13.2,N,19.5,2,4870000,2.08
5/03/2019,833458,0,N,24.3,N,18,N,15.5,1,4870000,2.08
4/03/2019,800506,0,N,24.6,N,19,N,21.8,0,4870000,2.08
3/03/2019,466600,0,N,36,N,25.1,N,14.4,6,4870000,2.08
2/03/2019,560584,0,N,36.3,N,22.3,N,23.4,5,4870000,2.08
1/03/2019,807325,0,N,38.1,N,22.6,N,22.3,4,4870000,2.08
28/02/2019,770115,0,Y,36.8,N,16.3,Y,23.4,3,4870000,2.08
27/02/2019,803485,0,N,25.7,Y,12.9,N,24,2,4870000,2.08
26/02/2019,766771,0,N,22.3,N,17.9,N,21,1,4870000,2.08
25/02/2019,711333,0,N,34.2,N,18,N,24.4,0,4870000,2.08
24/02/2019,592476,0,N,32.9,N,13.8,N,24.6,6,4870000,2.08
23/02/2019,681963,0,N,25.8,N,16.4,N,24,5,4870000,2.08
22/02/2019,870118,0,N,21.2,N,15.5,N,23.9,4,4870000,2.08
21/02/2019,753601,0,N,20.4,N,14,N,16.2,3,4870000,2.08
20/02/2019,751865,0,N,23.2,N,13.5,N,20.8,2,4870000,2.08
19/02/2019,716281,0,N,20.2,N,13.7,N,21.4,1,4870000,2.08
18/02/2019,688290,0,N,23.6,N,18,N,16.9,0,4870000,2.08
17/02/2019,556289,0,N,29,N,15,N,20,6,4870000,2.08
16/02/2019,630029,0,N,23.2,N,16.1,N,24.2,5,4870000,2.08
15/02/2019,831194,0,N,22.8,N,14.8,N,23.1,4,4870000,2.08
14/02/2019,799058,0,N,23.2,N,12.3,N,24.2,3,4870000,2.08
13/02/2019,714457,2.8,N,19.2,N,11.8,N,23.7,2,4870000,2.08
12/02/2019,613368,0,N,21.5,N,18.4,N,12.4,1,4870000,2.08
11/02/2019,646864,0,N,27.5,N,14.4,N,18.6,0,4870000,2.08
10/02/2019,569900,4.8,N,23.3,N,13,N,23.5,6,4870000,2.08
9/02/2019,577906,0,N,19.7,N,14.6,N,13.6,5,4870000,2.08
8/02/2019,763252,0,N,23.1,N,18.1,N,21.1,4,4870000,2.08
7/02/2019,692959,11,N,28.3,N,20.7,N,25.1,3,4870000,2.08
6/02/2019,629093,0,N,34.7,N,18.5,N,22.8,2,4870000,2.08
5/02/2019,680911,0,N,26.9,N,17.7,N,14.6,1,4870000,2.08
4/02/2019,629681,0,N,22.7,N,20,N,9.3,0,4870000,2.08
3/02/2019,380214,0,N,38.2,N,19.1,N,26.1,6,4870000,2.08
2/02/2019,512276,0,N,34.4,N,15,N,27.5,5,4870000,2.08
1/02/2019,730577,0,N,24.2,N,12.6,N,28.8,4,4870000,2.08
31/01/2019,645405,6.6,N,21.5,Y,17.2,Y,27.8,3,4870000,2.08
30/01/2019,583424,0,N,38.1,Y,18,Y,19.9,2,4870000,2.08
29/01/2019,608443,0,N,36.8,Y,17.5,Y,27.7,1,4870000,2.08
28/01/2019,372018,0,N,34.5,Y,15.5,Y,29.4,0,4870000,2.08
27/01/2019,484232,0,N,27.8,Y,18.4,Y,21.1,6,4870000,2.08
26/01/2019,618599,0,N,26.1,Y,19.9,Y,27.7,5,4870000,2.08
25/01/2019,592507,0,N,42.8,Y,21.1,Y,25.3,4,4870000,2.08
24/01/2019,640575,0,N,40.8,Y,17.3,Y,30,3,4870000,2.08
23/01/2019,749589,0,N,23.9,Y,18.7,Y,27.4,2,4870000,2.08
22/01/2019,707045,0,N,26.8,Y,19,Y,29.3,1,4870000,2.08
21/01/2019,683658,0,N,25.1,Y,18.4,Y,28.2,0,4870000,2.08
20/01/2019,551305,0,N,22.9,Y,15.2,Y,29.2,6,4870000,2.08
19/01/2019,682448,2,N,23.5,Y,16.5,Y,30.2,5,4870000,2.08
18/01/2019,806916,0.2,N,28.7,Y,22.3,Y,2.6,4,4870000,2.08
17/01/2019,722373,0,N,32.5,Y,20.7,Y,6,3,4870000,2.08
16/01/2019,729249,0,N,26.7,Y,19.8,Y,17.5,2,4870000,2.08
15/01/2019,658098,0,N,30.4,Y,19.4,Y,22.3,1,4870000,2.08
14/01/2019,637718,0,N,32.3,Y,18.7,Y,31.1,0,4870000,2.08
13/01/2019,510728,0,N,30.5,Y,14.4,Y,31.3,6,4870000,2.08
12/01/2019,595092,0,N,24.7,Y,17.7,Y,28.6,5,4870000,2.08
11/01/2019,778900,0,N,30.4,Y,12.9,Y,31.5,4,4870000,2.08
10/01/2019,722617,0,N,21.4,Y,13.5,Y,25.8,3,4870000,2.08
9/01/2019,753567,0.6,N,20.5,Y,16.1,Y,28.4,2,4870000,2.08
8/01/2019,686435,0,N,24.1,Y,16.7,Y,28.9,1,4870000,2.08
7/01/2019,644569,0,N,23.1,Y,17.1,Y,30.2,0,4870000,2.08
6/01/2019,503326,1.4,N,22.1,Y,14.6,Y,30.9,6,4870000,2.08
5/01/2019,554055,0.4,N,21.2,Y,17.4,Y,12.9,5,4870000,2.08
4/01/2019,493459,0,N,42.6,Y,18,Y,27.4,4,4870000,2.08
3/01/2019,622491,0,N,29.5,Y,15.9,Y,27.6,3,4870000,2.08
2/01/2019,627807,0,N,22.2,Y,18.4,Y,26.3,2,4870000,2.08
1/01/2019,595879,0,N,26.2,Y,15.5,Y,31.7,1,4870000,2.08
31/12/2018,748947,0.8,N,23.5,Y,17.3,Y,31.3,0,4771000,2.51
30/12/2018,533038,0.6,N,22.7,Y,18.2,Y,9.9,6,4771000,2.51
29/12/2018,589691,1.2,N,23.9,Y,21,Y,5.7,5,4771000,2.51
28/12/2018,604445,0,N,36.4,Y,21.9,Y,19.1,4,4771000,2.51
27/12/2018,555614,0,N,37.4,Y,16.2,Y,29.3,3,4771000,2.51
26/12/2018,710974,0,N,23.8,Y,13.3,Y,32.3,2,4771000,2.51
25/12/2018,431149,0,N,23.9,Y,15.8,Y,32.2,1,4771000,2.51
24/12/2018,622232,0,N,34.2,Y,14.3,Y,32.3,0,4771000,2.51
23/12/2018,686809,0,N,26.9,Y,11.5,Y,32.3,6,4771000,2.51
22/12/2018,681322,9.8,N,19.1,Y,14.1,Y,27.8,5,4771000,2.51
21/12/2018,765433,1,N,20.9,Y,15.4,Y,9.6,4,4771000,2.51
20/12/2018,830664,0,N,21.2,Y,16.9,Y,14.8,3,4771000,2.51
19/12/2018,815560,0,N,26.9,Y,16.8,Y,16.6,2,4771000,2.51
18/12/2018,794090,0,N,20.8,Y,16.7,Y,21.1,1,4771000,2.51
17/12/2018,770711,2,N,21.8,Y,15.6,Y,23.2,0,4771000,2.51
16/12/2018,545832,3.8,N,23.5,Y,15.8,Y,16.3,6,4771000,2.51
15/12/2018,699746,41.2,N,24.8,Y,17.2,Y,17.5,5,4771000,2.51
14/12/2018,878189,16.6,N,22.7,Y,16.4,Y,13.7,4,4771000,2.51
13/12/2018,726613,16.2,N,21.1,Y,16.9,Y,6,3,4771000,2.51
12/12/2018,864225,0,N,33.6,Y,16,Y,29.4,2,4771000,2.51
11/12/2018,873315,0,N,23.6,Y,13,Y,31.6,1,4771000,2.51
10/12/2018,813911,0,N,20.6,Y,15.8,Y,28.5,0,4771000,2.51
9/12/2018,559634,1.2,N,20.1,Y,16,Y,11.8,6,4771000,2.51
8/12/2018,669007,0,N,30.3,Y,22.7,Y,11,5,4771000,2.51
7/12/2018,762408,0,N,38,Y,25.1,Y,27.1,4,4771000,2.51
6/12/2018,813333,0,N,35.5,Y,14.5,Y,31.3,3,4771000,2.51
5/12/2018,863585,0,N,25.2,Y,13.4,Y,31.1,2,4771000,2.51
4/12/2018,798918,0,N,20.5,Y,13.4,Y,28.2,1,4771000,2.51
3/12/2018,739942,0,N,23.6,Y,13.3,Y,13.4,0,4771000,2.51
2/12/2018,566480,10.4,N,19.5,Y,12.2,Y,18.9,6,4771000,2.51
1/12/2018,765229,0,N,31.7,Y,10.3,Y,30.8,5,4771000,2.51
30/11/2018,930734,0,N,20.8,Y,14.7,Y,28,4,4771000,2.51
29/11/2018,800932,0.6,N,18.7,Y,13.9,Y,21.1,3,4771000,2.51
28/11/2018,758342,0,N,20.8,Y,14.4,Y,18,2,4771000,2.51
27/11/2018,738135,0.2,N,20,Y,14.4,Y,23.3,1,4771000,2.51
26/11/2018,737955,0,N,18.6,Y,11.9,Y,25.5,0,4771000,2.51
25/11/2018,581217,0.8,N,18.8,Y,12.7,Y,20.5,6,4771000,2.51
24/11/2018,643351,7,N,16.9,Y,11.1,Y,15.8,5,4771000,2.51
23/11/2018,737998,6,N,14.5,Y,11,Y,3.5,4,4771000,2.51
22/11/2018,704843,6.2,N,16.4,Y,9.7,Y,20.3,3,4771000,2.51
21/11/2018,640660,24.2,N,23.2,Y,12.3,Y,24.2,2,4771000,2.51
20/11/2018,541316,0,N,27.6,Y,22.5,Y,5.5,1,4771000,2.51
19/11/2018,602015,0,N,30.9,Y,15.4,Y,27.5,0,4771000,2.51
18/11/2018,643585,0,N,26.6,Y,9.8,Y,30.1,6,4771000,2.51
17/11/2018,735610,0,N,18.1,Y,9.6,Y,29.9,5,4771000,2.51
16/11/2018,959849,0,N,19,Y,8.3,Y,29.8,4,4771000,2.51
15/11/2018,836203,0.2,N,18.1,Y,13.7,Y,23.8,3,4771000,2.51
14/11/2018,765900,6.2,N,17.3,Y,14.8,Y,7.2,2,4771000,2.51
13/11/2018,757614,0,N,30.5,Y,16.9,Y,18.4,1,4771000,2.51
12/11/2018,739032,0,N,30.2,Y,10.9,Y,17.5,0,4771000,2.51
11/11/2018,571030,0.2,N,19.6,Y,9.3,Y,29.1,6,4771000,2.51
10/11/2018,675880,0,N,20.3,Y,9,Y,27.3,5,4771000,2.51
9/11/2018,812703,0,N,20,Y,8,Y,14.8,4,4771000,2.51
8/11/2018,772147,3,N,17,Y,7.7,Y,22.7,3,4771000,2.51
7/11/2018,706121,35.8,N,17.2,Y,11.1,Y,18.2,2,4771000,2.51
6/11/2018,396287,4.4,N,21.4,Y,16.3,Y,7.8,1,4771000,2.51
5/11/2018,774295,2.8,N,28.6,Y,14.5,Y,15.8,0,4771000,2.51
4/11/2018,544073,0,N,20.9,Y,9.2,Y,19.7,6,4771000,2.51
3/11/2018,627051,0.2,N,20.9,Y,12.6,Y,19.9,5,4771000,2.51
2/11/2018,797503,0,N,31.6,Y,16.3,Y,13.4,4,4771000,2.51
1/11/2018,783219,0,N,34.3,Y,12.8,Y,14.2,3,4771000,2.51
31/10/2018,746372,0,N,19.5,N,13,N,16.7,2,4771000,2.51
30/10/2018,727737,0,N,25.2,N,8.3,N,25.8,1,4771000,2.51
29/10/2018,710444,0,N,17,N,9.1,N,25.6,0,4771000,2.51
28/10/2018,533232,0,N,15.9,N,9.3,N,22.8,6,4771000,2.51
27/10/2018,623193,0,N,19.6,N,11.3,N,20.5,5,4771000,2.51
26/10/2018,931731,0,N,18.3,N,9.6,N,23.7,4,4771000,2.51
25/10/2018,776884,0,N,19.5,N,6.4,N,25,3,4771000,2.51
24/10/2018,731234,0,N,15.5,N,9.2,N,19.7,2,4771000,2.51
23/10/2018,705157,0,N,18.8,N,13,N,16.7,1,4771000,2.51
22/10/2018,714877,0,N,27,N,8.9,N,25.7,0,4771000,2.51
21/10/2018,566219,5.6,N,19.2,N,7.6,N,22.7,6,4771000,2.51
20/10/2018,594737,5,N,16.1,N,11.7,N,9.8,5,4771000,2.51
19/10/2018,875721,0,N,27.4,N,12.8,N,23,4,4771000,2.51
18/10/2018,753034,2,N,20.7,N,14.7,N,10.5,3,4771000,2.51
17/10/2018,744714,5.2,N,22.6,N,16.1,N,15.1,2,4771000,2.51
16/10/2018,677960,0.2,N,23.1,N,20,N,6.1,1,4771000,2.51
15/10/2018,711447,0,N,27.5,N,19.5,N,19.4,0,4771000,2.51
14/10/2018,601161,0,N,27.3,N,12.4,N,22.1,6,4771000,2.51
13/10/2018,698184,0,Y,24.9,N,10.5,Y,23.2,5,4771000,2.51
12/10/2018,921612,0,N,22.7,Y,8.7,N,23.9,4,4771000,2.51
11/10/2018,820022,0,N,20.7,N,6.4,N,23.7,3,4771000,2.51
10/10/2018,764336,,,16.5,N,10.1,N,20,2,4771000,2.51
9/10/2018,654000,,,17.9,N,16.1,N,7.2,1,4771000,2.51
8/10/2018,729426,0,N,28.2,N,13.5,N,22.7,0,4771000,2.51
7/10/2018,555204,0,N,24.7,N,10.3,N,21.2,6,4771000,2.51
6/10/2018,730360,0,N,23.8,N,8.3,N,22.7,5,4771000,2.51
5/10/2018,957787,0,N,20.5,N,9.1,N,22.5,4,4771000,2.51
4/10/2018,851581,0,N,14.6,N,10.9,N,12.5,3,4771000,2.51
3/10/2018,817616,0,N,18.1,N,14.7,N,10.9,2,4771000,2.51
2/10/2018,840723,0,N,25.8,N,11.4,N,13.4,1,4771000,2.51
1/10/2018,831737,0,N,23.3,N,4.7,N,21.4,0,4771000,2.51
30/09/2018,569929,0.2,N,16.5,Y,6.8,Y,19.8,6,4771000,2.51
29/09/2018,656068,1.2,N,14,Y,5.5,Y,17,5,4771000,2.51
28/09/2018,645900,0,N,15.2,Y,10.7,Y,10.2,4,4771000,2.51
27/09/2018,876320,0,N,24.2,Y,9.2,Y,20.8,3,4771000,2.51
26/09/2018,831393,0,N,17.6,Y,6.4,Y,20.8,2,4771000,2.51
25/09/2018,757686,0,N,13.6,Y,8.6,Y,12.2,1,4771000,2.51
24/09/2018,751341,0,N,14.9,Y,4.6,Y,17.2,0,4771000,2.51
23/09/2018,544263,0.2,N,13.7,Y,10.4,Y,11.6,6,4771000,2.51
22/09/2018,707342,0,N,17.3,Y,6.8,Y,19.7,5,4771000,2.51
21/09/2018,913891,0,N,18.9,Y,8.3,Y,16.6,4,4771000,2.51
20/09/2018,779684,0.8,N,17.4,Y,3.8,Y,18.5,3,4771000,2.51
19/09/2018,727719,3,N,14.7,Y,8.5,Y,16.1,2,4771000,2.51
18/09/2018,706310,0,N,20.3,Y,11,Y,8,1,4771000,2.51
17/09/2018,711358,0,N,18.1,Y,6.7,Y,18.7,0,4771000,2.51
16/09/2018,514105,2,N,14,Y,5.5,Y,15.3,6,4771000,2.51
15/09/2018,552929,0.2,N,13.7,Y,10.2,Y,6.3,5,4771000,2.51
14/09/2018,900885,0,N,22.7,Y,10.9,Y,18.2,4,4771000,2.51
13/09/2018,782438,0,N,19.7,Y,7.1,Y,18.2,3,4771000,2.51
12/09/2018,759459,0,N,18.5,Y,11.7,Y,15.8,2,4771000,2.51
11/09/2018,765057,0,N,24.2,Y,9.1,Y,17.7,1,4771000,2.51
10/09/2018,698152,0,N,18,Y,13.4,Y,10.2,0,4771000,2.51
9/09/2018,518214,0,N,18.1,Y,8.6,Y,7.3,6,4771000,2.51
8/09/2018,689766,0.2,N,17.5,Y,4.2,Y,16.2,5,4771000,2.51
7/09/2018,899180,3.4,N,15.1,Y,8.7,Y,14.7,4,4771000,2.51
6/09/2018,734735,0,N,20.6,Y,13.8,Y,9.5,3,4771000,2.51
5/09/2018,754758,0,N,20.2,Y,8.1,Y,14.5,2,4771000,2.51
4/09/2018,728660,0,N,19.5,Y,3.4,Y,14.7,1,4771000,2.51
3/09/2018,671051,0,N,13.1,Y,5,Y,14.7,0,4771000,2.51
2/09/2018,524836,3,N,12.3,Y,5,Y,11.2,6,4771000,2.51
1/09/2018,619504,2.2,N,13.4,Y,10.5,Y,7.4,5,4771000,2.51
31/08/2018,811705,1.6,N,16,Y,8.9,Y,6.8,4,4771000,2.51
30/08/2018,676576,0,N,16.7,Y,4.8,Y,5.1,3,4771000,2.51
29/08/2018,748648,0,N,12.5,Y,0.8,Y,15.5,2,4771000,2.51
28/08/2018,707421,0.2,N,11.2,Y,1.9,Y,11.7,1,4771000,2.51
27/08/2018,676647,3.6,N,12.9,Y,6.8,Y,12.4,0,4771000,2.51
26/08/2018,535564,0,N,14.7,Y,4.9,Y,12.3,6,4771000,2.51
25/08/2018,699933,0,N,15.2,Y,3.9,Y,14.9,5,4771000,2.51
24/08/2018,857565,0,N,15.4,Y,4.8,Y,14.7,4,4771000,2.51
23/08/2018,726456,0,N,16,Y,5.6,Y,11.1,3,4771000,2.51
22/08/2018,700733,1,N,14,Y,8.7,Y,8.5,2,4771000,2.51
21/08/2018,650398,1.2,N,12.4,Y,8.6,Y,7.7,1,4771000,2.51
20/08/2018,627489,2,N,12.4,Y,5.5,Y,6.5,0,4771000,2.51
19/08/2018,466819,9.2,N,11.9,Y,6.7,Y,9.3,6,4771000,2.51
18/08/2018,590621,2.2,N,13.8,Y,8.9,Y,10.4,5,4771000,2.51
17/08/2018,867892,0,N,15.9,Y,7.7,Y,12.2,4,4771000,2.51
16/08/2018,737178,0.2,N,14.7,Y,8.7,Y,9.2,3,4771000,2.51
15/08/2018,719331,0,N,18.4,Y,11.5,Y,10.1,2,4771000,2.51
14/08/2018,711780,0.2,N,16.7,Y,9.4,Y,13.2,1,4771000,2.51
13/08/2018,659640,0,N,14.9,Y,7.9,Y,8.6,0,4771000,2.51
12/08/2018,571435,4.6,N,14.8,Y,5.4,Y,10.4,6,4771000,2.51
11/08/2018,609924,10.4,N,14.7,Y,8.1,Y,7.4,5,4771000,2.51
10/08/2018,824002,0,N,20,Y,9.4,Y,11.8,4,4771000,2.51
9/08/2018,708315,2.2,N,15.4,Y,5.6,Y,8.6,3,4771000,2.51
8/08/2018,696378,1,N,16,Y,9.6,Y,7.2,2,4771000,2.51
7/08/2018,704751,0,N,14.8,Y,7.3,Y,9.6,1,4771000,2.51
6/08/2018,656182,0,N,13.8,Y,9.4,Y,8.5,0,4771000,2.51
5/08/2018,581672,0,N,17.6,Y,10.6,Y,11.2,6,4771000,2.51
4/08/2018,706564,1.6,N,15.3,Y,8,Y,8.7,5,4771000,2.51
3/08/2018,827225,0,N,18.4,Y,7.8,Y,6.3,4,4771000,2.51
2/08/2018,776168,0,N,16.1,Y,4.9,Y,11.7,3,4771000,2.51
1/08/2018,764648,1.6,N,14.8,Y,9.9,Y,11.4,2,4771000,2.51
31/07/2018,705104,0,N,16.2,Y,8.3,Y,10.2,1,4771000,2.51
30/07/2018,676618,0.4,N,12.6,Y,8.2,Y,7.3,0,4771000,2.51
29/07/2018,597929,2,N,14.6,Y,10.8,Y,10,6,4771000,2.51
28/07/2018,770799,0,N,18.6,Y,8.4,Y,9.3,5,4771000,2.51
27/07/2018,917774,0,N,19.5,Y,9.2,Y,10.3,4,4771000,2.51
26/07/2018,765497,0,N,15.1,Y,7.7,Y,8.9,3,4771000,2.51
25/07/2018,777128,6.2,N,15.7,Y,8.3,Y,9.3,2,4771000,2.51
24/07/2018,679141,0.6,N,15.6,Y,8.6,Y,7.1,1,4771000,2.51
23/07/2018,644638,0.2,N,15.4,Y,8.4,Y,6.9,0,4771000,2.51
22/07/2018,558938,0,N,14.8,Y,8,Y,10.5,6,4771000,2.51
21/07/2018,672352,0.2,N,14,Y,6.7,Y,7.2,5,4771000,2.51
20/07/2018,821185,4.4,N,12.1,Y,7.2,Y,7.2,4,4771000,2.51
19/07/2018,704977,0,N,17.6,Y,8.7,Y,8.5,3,4771000,2.51
18/07/2018,738433,1.2,N,15.2,Y,6.2,Y,10.3,2,4771000,2.51
17/07/2018,679835,0,N,17.5,Y,9.1,Y,9.2,1,4771000,2.51
16/07/2018,666722,0,N,12.6,Y,7.9,Y,4.5,0,4771000,2.51
15/07/2018,544590,0,N,13.8,Y,6,Y,9.8,6,4771000,2.51
14/07/2018,699154,0,N,15.5,Y,4.4,Y,10,5,4771000,2.51
13/07/2018,881732,0.2,N,13.9,Y,5.8,Y,9.3,4,4771000,2.51
12/07/2018,757174,0,N,11.3,Y,4.3,Y,7.5,3,4771000,2.51
11/07/2018,754028,0,N,11.6,Y,6.6,Y,6,2,4771000,2.51
10/07/2018,719446,0,N,11.5,Y,9.3,Y,5.4,1,4771000,2.51
9/07/2018,697351,1.2,N,13.8,Y,10.1,Y,8.1,0,4771000,2.51
8/07/2018,557085,0.8,N,13.9,Y,9.3,Y,6.2,6,4771000,2.51
7/07/2018,606347,1.2,N,12.9,Y,9.6,Y,6.5,5,4771000,2.51
6/07/2018,872331,0,N,15.2,Y,12.5,Y,8.3,4,4771000,2.51
5/07/2018,733201,0.4,N,18.7,Y,12.7,Y,2.8,3,4771000,2.51
4/07/2018,723847,0,N,17.1,Y,10.4,Y,6,2,4771000,2.51
3/07/2018,679955,0,N,14.3,Y,4.1,Y,6.7,1,4771000,2.51
2/07/2018,674149,0,N,14.6,Y,2.4,Y,9.4,0,4771000,2.51
1/07/2018,564374,0.4,N,14.7,Y,3.5,Y,8.8,6,4771000,2.51
30/06/2018,610946,0.4,N,14.2,Y,9.4,Y,4.9,5,4771000,2.51
29/06/2018,782456,0.2,N,12.5,Y,6.1,Y,6.1,4,4771000,2.51
28/06/2018,684975,0,N,10.6,Y,5.3,Y,5.2,3,4771000,2.51
27/06/2018,684206,0.2,N,11.2,Y,4.8,Y,6,2,4771000,2.51
26/06/2018,658429,0,N,14.1,Y,8.4,Y,6.6,1,4771000,2.51
25/06/2018,639855,0,N,12.6,Y,8.4,Y,7.8,0,4771000,2.51
24/06/2018,511491,0,N,13.1,Y,9,Y,5.7,6,4771000,2.51
23/06/2018,590394,0,N,12.8,Y,6,Y,3.9,5,4771000,2.51
22/06/2018,775930,0,N,15,Y,4.3,Y,8.5,4,4771000,2.51
21/06/2018,715378,0,N,15.1,Y,4,Y,9.1,3,4771000,2.51
20/06/2018,700952,0.2,N,15.3,Y,4.3,Y,8,2,4771000,2.51
19/06/2018,677461,0.4,N,14.5,Y,3,Y,9,1,4771000,2.51
18/06/2018,623448,7.2,N,12,Y,9.5,Y,5.9,0,4771000,2.51
17/06/2018,374163,15.6,N,13.1,Y,8,Y,5.1,6,4771000,2.51
16/06/2018,636100,2.2,N,13.1,Y,6.9,Y,7.1,5,4771000,2.51
15/06/2018,718508,4.6,N,14,Y,9.6,Y,4.4,4,4771000,2.51
14/06/2018,671018,5.6,N,14.5,Y,8.6,Y,7.8,3,4771000,2.51
13/06/2018,642456,0,N,14.1,Y,9.5,Y,7.1,2,4771000,2.51
12/06/2018,626890,0.4,N,16.6,Y,7.9,Y,6.7,1,4771000,2.51
11/06/2018,522849,0.2,N,17.6,Y,5.3,Y,8.9,0,4771000,2.51
10/06/2018,664235,0,N,15.3,Y,4.1,Y,9.3,6,4771000,2.51
9/06/2018,703289,3,N,15.6,Y,11.3,Y,8,5,4771000,2.51
8/06/2018,711069,0.6,N,13.6,Y,12.4,Y,3.3,4,4771000,2.51
7/06/2018,691873,0.2,N,17.8,Y,7.7,Y,5.7,3,4771000,2.51
6/06/2018,772926,0.4,N,19.1,Y,5.6,Y,9.4,2,4771000,2.51
5/06/2018,661337,1.6,N,15,Y,7.5,Y,8.8,1,4771000,2.51
4/06/2018,633512,0,N,14.4,Y,4.5,Y,9.3,0,4771000,2.51
3/06/2018,511951,0,N,13.8,Y,4.3,Y,8.5,6,4771000,2.51
2/06/2018,673829,0.2,N,13.6,Y,3.5,Y,9.6,5,4771000,2.51
1/06/2018,778600,0,N,13.3,Y,4.1,Y,9.6,4,4771000,2.51
31/05/2018,682355,5,N,14.8,Y,9.6,Y,7.6,3,4771000,2.51
30/05/2018,650715,0,N,15.1,Y,7.7,Y,7.9,2,4771000,2.51
29/05/2018,671839,0.8,N,17.9,Y,13.7,Y,8.1,1,4771000,2.51
28/05/2018,645587,0,N,20.5,Y,12.9,Y,6,0,4771000,2.51
27/05/2018,518756,0,N,20.7,Y,7.3,Y,8,6,4771000,2.51
26/05/2018,657791,0,N,20.5,Y,5.2,Y,9.9,5,4771000,2.51
25/05/2018,825314,0,N,14.9,Y,9.4,Y,9.5,4,4771000,2.51
24/05/2018,719641,0,N,16.1,Y,12.9,Y,5.1,3,4771000,2.51
23/05/2018,687781,4.6,N,15.3,Y,11.8,Y,6.5,2,4771000,2.51
22/05/2018,659904,0,N,17,Y,13,Y,3.6,1,4771000,2.51
21/05/2018,642342,2.4,N,16.7,Y,12.6,Y,5,0,4771000,2.51
20/05/2018,482725,0,N,16.2,Y,11.8,Y,1.7,6,4771000,2.51
19/05/2018,667621,2.6,N,15.5,Y,10.6,Y,6.5,5,4771000,2.51
18/05/2018,785231,0.2,N,17.7,Y,12.3,Y,8,4,4771000,2.51
17/05/2018,698204,0,N,15,Y,11.7,Y,6.9,3,4771000,2.51
16/05/2018,694086,2,N,14.3,Y,9.4,Y,7.6,2,4771000,2.51
15/05/2018,663505,0,N,14.6,Y,8.9,Y,4.6,1,4771000,2.51
