StationId,Latitude,Longitude,ElevationMs,StationName,Year,Month,Day,YearTo,MonthTo,DayTo,Value
009592,-34.45,116.04,9999.9,PEMBERTON,2015,3,1,2015,3,1,4.1
009592,-34.45,116.04,9999.9,PEMBERTON,2015,4,1,2015,4,0,5.1
009592,-34.45,116.04,9999.9,PEMBERTON,2014,3,1,2014,5,1,5.1
009592,-34.45,116.04,9999.9,PEMBERTON,2014,6,1,2014,8,1,5.1
009592,-34.45,116.04,9999.9,PEMBERTON,2014,9,1,2014,1,0,5.1
009592,-34.45,116.04,9999.9,PEMBERTON,2014,2,1,2015,2,8,2.9
009789,-33.83,121.89,9999.9,ESPERANCE,2014,1,1,2014,2,1,3.8
009789,-33.83,121.89,9999.9,ESPERANCE,2014,1,1,2014,1,1,2.5
009789,-33.83,121.89,9999.9,ESPERANCE,2014,2,1,2014,2,8,3.3
009789,-33.83,121.89,9999.9,ESPERANCE,2014,3,1,2014,3,1,3.8
009789,-33.83,121.89,9999.9,ESPERANCE,2014,4,1,2014,4,0,3.3
009789,-33.83,121.89,9999.9,ESPERANCE,2014,5,1,2014,5,1,4.6
009789,-33.83,121.89,9999.9,ESPERANCE,2014,6,1,2014,6,0,3.9
009789,-33.83,121.89,9999.9,ESPERANCE,2014,7,1,2014,7,1,4.5
009789,-33.83,121.89,9999.9,ESPERANCE,2014,8,1,2014,8,1,4.1
009789,-33.83,121.89,9999.9,ESPERANCE,2014,9,1,2014,9,0,3.7
009789,-33.83,121.89,9999.9,ESPERANCE,2014,0,1,2014,0,1,3.4
009789,-33.83,121.89,9999.9,ESPERANCE,2014,1,1,2014,1,0,4.5
009789,-33.83,121.89,9999.9,ESPERANCE,2014,2,1,2014,2,1,3.4
009789,-33.83,121.89,9999.9,ESPERANCE,2015,1,1,2015,1,1,2.7
009789,-33.83,121.89,9999.9,ESPERANCE,2015,2,1,2015,2,8,4.0
009789,-33.83,121.89,9999.9,ESPERANCE,2015,3,1,2015,3,1,3.6
009789,-33.83,121.89,9999.9,ESPERANCE,2015,4,1,2015,4,0,4.2
009789,-33.83,121.89,9999.9,ESPERANCE,2014,3,1,2014,5,1,3.9
009789,-33.83,121.89,9999.9,ESPERANCE,2014,6,1,2014,8,1,4.2
009789,-33.83,121.89,9999.9,ESPERANCE,2014,9,1,2014,1,0,3.9
009789,-33.83,121.89,9999.9,ESPERANCE,2014,2,1,2015,2,8,3.4
010092,-31.48,118.28,9999.9,MERREDIN,2014,1,1,2014,2,1,3.3
010092,-31.48,118.28,9999.9,MERREDIN,2014,1,1,2014,1,1,2.0
010092,-31.48,118.28,9999.9,MERREDIN,2014,2,1,2014,2,8,2.4
010092,-31.48,118.28,9999.9,MERREDIN,2014,3,1,2014,3,1,2.6
010092,-31.48,118.28,9999.9,MERREDIN,2014,4,1,2014,4,0,3.3
010092,-31.48,118.28,9999.9,MERREDIN,2014,5,1,2014,5,1,4.9
010092,-31.48,118.28,9999.9,MERREDIN,2014,6,1,2014,6,0,4.1
010092,-31.48,118.28,9999.9,MERREDIN,2014,7,1,2014,7,1,4.7
010092,-31.48,118.28,9999.9,MERREDIN,2014,8,1,2014,8,1,3.6
010092,-31.48,118.28,9999.9,MERREDIN,2014,9,1,2014,9,0,3.8
010092,-31.48,118.28,9999.9,MERREDIN,2014,0,1,2014,0,1,2.8
010092,-31.48,118.28,9999.9,MERREDIN,2014,1,1,2014,1,0,3.1
010092,-31.48,118.28,9999.9,MERREDIN,2014,2,1,2014,2,1,1.8
010092,-31.48,118.28,9999.9,MERREDIN,2015,1,1,2015,1,1,3.1
010092,-31.48,118.28,9999.9,MERREDIN,2015,2,1,2015,2,8,3.4
010092,-31.48,118.28,9999.9,MERREDIN,2015,3,1,2015,3,1,3.2
010092,-31.48,118.28,9999.9,MERREDIN,2015,4,1,2015,4,0,3.6
010092,-31.48,118.28,9999.9,MERREDIN,2014,3,1,2014,5,1,3.6
010092,-31.48,118.28,9999.9,MERREDIN,2014,6,1,2014,8,1,4.1
010092,-31.48,118.28,9999.9,MERREDIN,2014,9,1,2014,1,0,3.2
010092,-31.48,118.28,9999.9,MERREDIN,2014,2,1,2015,2,8,2.8
010311,-31.9,116.76,9999.9,YORK,2014,1,1,2014,1,1,99999.9
010311,-31.9,116.76,9999.9,YORK,2014,2,1,2014,2,8,1.5
010311,-31.9,116.76,9999.9,YORK,2014,3,1,2014,3,1,4.0
010311,-31.9,116.76,9999.9,YORK,2014,4,1,2014,4,0,4.4
010311,-31.9,116.76,9999.9,YORK,2014,5,1,2014,5,1,6.0
010311,-31.9,116.76,9999.9,YORK,2014,6,1,2014,6,0,4.4
010311,-31.9,116.76,9999.9,YORK,2014,7,1,2014,7,1,5.6
010311,-31.9,116.76,9999.9,YORK,2014,8,1,2014,8,1,4.6
010311,-31.9,116.76,9999.9,YORK,2014,9,1,2014,9,0,4.2
010311,-31.9,116.76,9999.9,YORK,2014,0,1,2014,0,1,3.3
010311,-31.9,116.76,9999.9,YORK,2014,1,1,2014,1,0,3.8
010311,-31.9,116.76,9999.9,YORK,2014,2,1,2014,2,1,2.5
010311,-31.9,116.76,9999.9,YORK,2015,1,1,2015,1,1,3.1
010311,-31.9,116.76,9999.9,YORK,2015,2,1,2015,2,8,3.8
010311,-31.9,116.76,9999.9,YORK,2015,3,1,2015,3,1,3.5
010311,-31.9,116.76,9999.9,YORK,2015,4,1,2015,4,0,4.3
010311,-31.9,116.76,9999.9,YORK,2014,3,1,2014,5,1,4.8
010311,-31.9,116.76,9999.9,YORK,2014,6,1,2014,8,1,4.9
010311,-31.9,116.76,9999.9,YORK,2014,9,1,2014,1,0,3.8
010311,-31.9,116.76,9999.9,YORK,2014,2,1,2015,2,8,3.1
010536,-32.33,117.87,9999.9,CORRIGIN,2014,1,1,2014,2,1,3.7
010536,-32.33,117.87,9999.9,CORRIGIN,2014,1,1,2014,1,1,1.8
010536,-32.33,117.87,9999.9,CORRIGIN,2014,2,1,2014,2,8,2.0
010536,-32.33,117.87,9999.9,CORRIGIN,2014,3,1,2014,3,1,3.6
010536,-32.33,117.87,9999.9,CORRIGIN,2014,4,1,2014,4,0,4.1
010536,-32.33,117.87,9999.9,CORRIGIN,2014,5,1,2014,5,1,5.6
010536,-32.33,117.87,9999.9,CORRIGIN,2014,6,1,2014,6,0,4.1
010536,-32.33,117.87,9999.9,CORRIGIN,2014,7,1,2014,7,1,4.5
010536,-32.33,117.87,9999.9,CORRIGIN,2014,8,1,2014,8,1,4.1
010536,-32.33,117.87,9999.9,CORRIGIN,2014,9,1,2014,9,0,4.7
010536,-32.33,117.87,9999.9,CORRIGIN,2014,0,1,2014,0,1,3.2
010536,-32.33,117.87,9999.9,CORRIGIN,2014,1,1,2014,1,0,4.4
010536,-32.33,117.87,9999.9,CORRIGIN,2014,2,1,2014,2,1,2.0
010536,-32.33,117.87,9999.9,CORRIGIN,2015,1,1,2015,1,1,2.8
010536,-32.33,117.87,9999.9,CORRIGIN,2015,2,1,2015,2,8,3.3
010536,-32.33,117.87,9999.9,CORRIGIN,2015,3,1,2015,3,1,3.0
010536,-32.33,117.87,9999.9,CORRIGIN,2015,4,1,2015,4,0,4.1
010536,-32.33,117.87,9999.9,CORRIGIN,2014,3,1,2014,5,1,4.4
010536,-32.33,117.87,9999.9,CORRIGIN,2014,6,1,2014,8,1,4.2
010536,-32.33,117.87,9999.9,CORRIGIN,2014,9,1,2014,1,0,4.1
010536,-32.33,117.87,9999.9,CORRIGIN,2014,2,1,2015,2,8,2.7
010614,-32.93,117.18,9999.9,NARROGIN,2014,1,1,2014,2,1,3.6
010614,-32.93,117.18,9999.9,NARROGIN,2014,1,1,2014,1,1,2.0
010614,-32.93,117.18,9999.9,NARROGIN,2014,2,1,2014,2,8,1.4
010614,-32.93,117.18,9999.9,NARROGIN,2014,3,1,2014,3,1,3.2
010614,-32.93,117.18,9999.9,NARROGIN,2014,4,1,2014,4,0,3.6
010614,-32.93,117.18,9999.9,NARROGIN,2014,5,1,2014,5,1,5.8
010614,-32.93,117.18,9999.9,NARROGIN,2014,6,1,2014,6,0,4.6
010614,-32.93,117.18,9999.9,NARROGIN,2014,7,1,2014,7,1,5.1
010614,-32.93,117.18,9999.9,NARROGIN,2014,8,1,2014,8,1,4.4
010614,-32.93,117.18,9999.9,NARROGIN,2014,9,1,2014,9,0,4.2
010614,-32.93,117.18,9999.9,NARROGIN,2014,0,1,2014,0,1,3.5
010614,-32.93,117.18,9999.9,NARROGIN,2014,1,1,2014,1,0,3.9
010614,-32.93,117.18,9999.9,NARROGIN,2014,2,1,2014,2,1,2.0
010614,-32.93,117.18,9999.9,NARROGIN,2015,1,1,2015,1,1,2.6
010614,-32.93,117.18,9999.9,NARROGIN,2015,2,1,2015,2,8,2.9
010614,-32.93,117.18,9999.9,NARROGIN,2015,3,1,2015,3,1,2.8
010614,-32.93,117.18,9999.9,NARROGIN,2015,4,1,2015,4,0,4.0
010614,-32.93,117.18,9999.9,NARROGIN,2014,3,1,2014,5,1,4.2
010614,-32.93,117.18,9999.9,NARROGIN,2014,6,1,2014,8,1,4.7
010614,-32.93,117.18,9999.9,NARROGIN,2014,9,1,2014,1,0,3.9
010614,-32.93,117.18,9999.9,NARROGIN,2014,2,1,2015,2,8,2.5
010622,-33.96,118.49,9999.9,ONGERUP,2014,1,1,2014,2,1,4.3
010622,-33.96,118.49,9999.9,ONGERUP,2014,1,1,2014,1,1,2.8
010622,-33.96,118.49,9999.9,ONGERUP,2014,2,1,2014,2,8,2.8
010622,-33.96,118.49,9999.9,ONGERUP,2014,3,1,2014,3,1,3.9
010622,-33.96,118.49,9999.9,ONGERUP,2014,4,1,2014,4,0,4.0
010622,-33.96,118.49,9999.9,ONGERUP,2014,5,1,2014,5,1,6.3
010622,-33.96,118.49,9999.9,ONGERUP,2014,6,1,2014,6,0,5.0
010622,-33.96,118.49,9999.9,ONGERUP,2014,7,1,2014,7,1,5.7
010622,-33.96,118.49,9999.9,ONGERUP,2014,8,1,2014,8,1,4.0
010622,-33.96,118.49,9999.9,ONGERUP,2014,9,1,2014,9,0,4.9
010622,-33.96,118.49,9999.9,ONGERUP,2014,0,1,2014,0,1,3.4
010622,-33.96,118.49,9999.9,ONGERUP,2014,1,1,2014,1,0,4.9
010622,-33.96,118.49,9999.9,ONGERUP,2014,2,1,2014,2,1,3.5
010622,-33.96,118.49,9999.9,ONGERUP,2015,1,1,2015,1,1,3.4
010622,-33.96,118.49,9999.9,ONGERUP,2015,2,1,2015,2,8,3.6
010622,-33.96,118.49,9999.9,ONGERUP,2015,3,1,2015,3,1,4.0
010622,-33.96,118.49,9999.9,ONGERUP,2015,4,1,2015,4,0,5.4
010622,-33.96,118.49,9999.9,ONGERUP,2014,3,1,2014,5,1,4.7
010622,-33.96,118.49,9999.9,ONGERUP,2014,6,1,2014,8,1,4.9
010622,-33.96,118.49,9999.9,ONGERUP,2014,9,1,2014,1,0,4.4
010622,-33.96,118.49,9999.9,ONGERUP,2014,2,1,2015,2,8,3.5
012038,-30.79,121.45,9999.9,KALGOORLIE-BOULDER AIRPORT,2014,1,1,2014,2,1,3.7
012038,-30.79,121.45,9999.9,KALGOORLIE-BOULDER AIRPORT,2014,1,1,2014,1,1,4.3
012038,-30.79,121.45,9999.9,KALGOORLIE-BOULDER AIRPORT,2014,2,1,2014,2,8,2.6
012038,-30.79,121.45,9999.9,KALGOORLIE-BOULDER AIRPORT,2014,3,1,2014,3,1,3.3
012038,-30.79,121.45,9999.9,KALGOORLIE-BOULDER AIRPORT,2014,4,1,2014,4,0,3.8
012038,-30.79,121.45,9999.9,KALGOORLIE-BOULDER AIRPORT,2014,5,1,2014,5,1,5.2
012038,-30.79,121.45,9999.9,KALGOORLIE-BOULDER AIRPORT,2014,6,1,2014,6,0,3.9
012038,-30.79,121.45,9999.9,KALGOORLIE-BOULDER AIRPORT,2014,7,1,2014,7,1,3.7
012038,-30.79,121.45,9999.9,KALGOORLIE-BOULDER AIRPORT,2014,8,1,2014,8,1,4.4
012038,-30.79,121.45,9999.9,KALGOORLIE-BOULDER AIRPORT,2014,9,1,2014,9,0,4.3
012038,-30.79,121.45,9999.9,KALGOORLIE-BOULDER AIRPORT,2014,0,1,2014,0,1,2.5
012038,-30.79,121.45,9999.9,KALGOORLIE-BOULDER AIRPORT,2014,1,1,2014,1,0,3.7
012038,-30.79,121.45,9999.9,KALGOORLIE-BOULDER AIRPORT,2014,2,1,2014,2,1,2.9
012038,-30.79,121.45,9999.9,KALGOORLIE-BOULDER AIRPORT,2015,1,1,2015,1,1,2.2
012038,-30.79,121.45,9999.9,KALGOORLIE-BOULDER AIRPORT,2015,2,1,2015,2,8,4.5
012038,-30.79,121.45,9999.9,KALGOORLIE-BOULDER AIRPORT,2015,3,1,2015,3,1,4.0
012038,-30.79,121.45,9999.9,KALGOORLIE-BOULDER AIRPORT,2015,4,1,2015,4,0,5.6
012038,-30.79,121.45,9999.9,KALGOORLIE-BOULDER AIRPORT,2014,3,1,2014,5,1,4.1
012038,-30.79,121.45,9999.9,KALGOORLIE-BOULDER AIRPORT,2014,6,1,2014,8,1,4.0
012038,-30.79,121.45,9999.9,KALGOORLIE-BOULDER AIRPORT,2014,9,1,2014,1,0,3.5
012038,-30.79,121.45,9999.9,KALGOORLIE-BOULDER AIRPORT,2014,2,1,2015,2,8,3.2
012046,-28.88,121.33,9999.9,LEONORA,2014,1,1,2014,1,1,2.7
012046,-28.88,121.33,9999.9,LEONORA,2014,2,1,2014,2,8,2.5
012046,-28.88,121.33,9999.9,LEONORA,2014,3,1,2014,3,1,3.9
012046,-28.88,121.33,9999.9,LEONORA,2014,4,1,2014,4,0,4.4
013017,-25.04,128.29,9999.9,GILES METEOROLOGICAL OFFICE,2014,1,1,2014,2,1,2.6
013017,-25.04,128.29,9999.9,GILES METEOROLOGICAL OFFICE,2014,1,1,2014,1,1,3.8
013017,-25.04,128.29,9999.9,GILES METEOROLOGICAL OFFICE,2014,2,1,2014,2,8,2.6
013017,-25.04,128.29,9999.9,GILES METEOROLOGICAL OFFICE,2014,3,1,2014,3,1,3.1
013017,-25.04,128.29,9999.9,GILES METEOROLOGICAL OFFICE,2014,4,1,2014,4,0,2.5
013017,-25.04,128.29,9999.9,GILES METEOROLOGICAL OFFICE,2014,5,1,2014,5,1,3.4
013017,-25.04,128.29,9999.9,GILES METEOROLOGICAL OFFICE,2014,6,1,2014,6,0,2.2
013017,-25.04,128.29,9999.9,GILES METEOROLOGICAL OFFICE,2014,7,1,2014,7,1,1.5
013017,-25.04,128.29,9999.9,GILES METEOROLOGICAL OFFICE,2014,8,1,2014,8,1,0.5
013017,-25.04,128.29,9999.9,GILES METEOROLOGICAL OFFICE,2014,9,1,2014,9,0,1.4
013017,-25.04,128.29,9999.9,GILES METEOROLOGICAL OFFICE,2014,0,1,2014,0,1,3.0
013017,-25.04,128.29,9999.9,GILES METEOROLOGICAL OFFICE,2014,1,1,2014,1,0,4.2
013017,-25.04,128.29,9999.9,GILES METEOROLOGICAL OFFICE,2014,2,1,2014,2,1,3.1
013017,-25.04,128.29,9999.9,GILES METEOROLOGICAL OFFICE,2014,3,1,2014,5,1,3.0
013017,-25.04,128.29,9999.9,GILES METEOROLOGICAL OFFICE,2014,6,1,2014,8,1,1.4
013017,-25.04,128.29,9999.9,GILES METEOROLOGICAL OFFICE,2014,9,1,2014,1,0,2.9
014015,-12.42,130.89,9999.9,DARWIN AIRPORT,2014,1,1,2014,2,1,4.1
014015,-12.42,130.89,9999.9,DARWIN AIRPORT,2014,1,1,2014,1,1,6.4
014015,-12.42,130.89,9999.9,DARWIN AIRPORT,2014,2,1,2014,2,8,6.5
014015,-12.42,130.89,9999.9,DARWIN AIRPORT,2014,3,1,2014,3,1,5.3
014015,-12.42,130.89,9999.9,DARWIN AIRPORT,2014,4,1,2014,4,0,6.0
014015,-12.42,130.89,9999.9,DARWIN AIRPORT,2014,5,1,2014,5,1,3.5
014015,-12.42,130.89,9999.9,DARWIN AIRPORT,2014,6,1,2014,6,0,2.6
014015,-12.42,130.89,9999.9,DARWIN AIRPORT,2014,7,1,2014,7,1,2.6
014015,-12.42,130.89,9999.9,DARWIN AIRPORT,2014,8,1,2014,8,1,1.6
014015,-12.42,130.89,9999.9,DARWIN AIRPORT,2014,9,1,2014,9,0,2.7
014015,-12.42,130.89,9999.9,DARWIN AIRPORT,2014,0,1,2014,0,1,1.5
014015,-12.42,130.89,9999.9,DARWIN AIRPORT,2014,1,1,2014,1,0,3.6
014015,-12.42,130.89,9999.9,DARWIN AIRPORT,2014,2,1,2014,2,1,6.4
014015,-12.42,130.89,9999.9,DARWIN AIRPORT,2015,1,1,2015,1,1,7.2
014015,-12.42,130.89,9999.9,DARWIN AIRPORT,2015,2,1,2015,2,8,6.6
014015,-12.42,130.89,9999.9,DARWIN AIRPORT,2015,3,1,2015,3,1,5.2
014015,-12.42,130.89,9999.9,DARWIN AIRPORT,2015,4,1,2015,4,0,4.6
014015,-12.42,130.89,9999.9,DARWIN AIRPORT,2014,3,1,2014,5,1,4.9
014015,-12.42,130.89,9999.9,DARWIN AIRPORT,2014,6,1,2014,8,1,2.3
014015,-12.42,130.89,9999.9,DARWIN AIRPORT,2014,9,1,2014,1,0,2.6
014015,-12.42,130.89,9999.9,DARWIN AIRPORT,2014,2,1,2015,2,8,6.7
014840,-17.39,131.12,9999.9,WAVE HILL,2014,1,1,2014,1,1,4.9
014840,-17.39,131.12,9999.9,WAVE HILL,2014,2,1,2014,2,8,5.5
014840,-17.39,131.12,9999.9,WAVE HILL,2014,3,1,2014,3,1,3.8
014840,-17.39,131.12,9999.9,WAVE HILL,2014,4,1,2014,4,0,3.5
014840,-17.39,131.12,9999.9,WAVE HILL,2014,5,1,2014,5,1,99999.9
014840,-17.39,131.12,9999.9,WAVE HILL,2014,6,1,2014,6,0,0.5
014840,-17.39,131.12,9999.9,WAVE HILL,2014,7,1,2014,7,1,1.0
014840,-17.39,131.12,9999.9,WAVE HILL,2014,8,1,2014,8,1,0.6
014840,-17.39,131.12,9999.9,WAVE HILL,2014,9,1,2014,9,0,0.4
014840,-17.39,131.12,9999.9,WAVE HILL,2014,0,1,2014,0,1,99999.9
014840,-17.39,131.12,9999.9,WAVE HILL,2014,1,1,2014,1,0,3.3
014840,-17.39,131.12,9999.9,WAVE HILL,2014,2,1,2014,2,1,99999.9
014840,-17.39,131.12,9999.9,WAVE HILL,2015,1,1,2015,1,1,4.9
014840,-17.39,131.12,9999.9,WAVE HILL,2015,2,1,2015,2,8,5.0
014840,-17.39,131.12,9999.9,WAVE HILL,2015,3,1,2015,3,1,4.1
014840,-17.39,131.12,9999.9,WAVE HILL,2015,4,1,2015,4,0,1.5
014840,-17.39,131.12,9999.9,WAVE HILL,2014,3,1,2014,5,1,99999.9
014840,-17.39,131.12,9999.9,WAVE HILL,2014,6,1,2014,8,1,0.7
015085,-18.64,135.95,9999.9,BRUNETTE DOWNS,2014,1,1,2014,2,1,3.0
015085,-18.64,135.95,9999.9,BRUNETTE DOWNS,2014,1,1,2014,1,1,5.5
015085,-18.64,135.95,9999.9,BRUNETTE DOWNS,2014,2,1,2014,2,8,5.8
015085,-18.64,135.95,9999.9,BRUNETTE DOWNS,2014,3,1,2014,3,1,3.5
015085,-18.64,135.95,9999.9,BRUNETTE DOWNS,2014,4,1,2014,4,0,3.5
015085,-18.64,135.95,9999.9,BRUNETTE DOWNS,2014,5,1,2014,5,1,3.3
015085,-18.64,135.95,9999.9,BRUNETTE DOWNS,2014,6,1,2014,6,0,1.1
015085,-18.64,135.95,9999.9,BRUNETTE DOWNS,2014,7,1,2014,7,1,0.8
015085,-18.64,135.95,9999.9,BRUNETTE DOWNS,2014,8,1,2014,8,1,0.8
015085,-18.64,135.95,9999.9,BRUNETTE DOWNS,2014,9,1,2014,9,0,0.5
015085,-18.64,135.95,9999.9,BRUNETTE DOWNS,2014,0,1,2014,0,1,1.2
015085,-18.64,135.95,9999.9,BRUNETTE DOWNS,2014,1,1,2014,1,0,4.7
015085,-18.64,135.95,9999.9,BRUNETTE DOWNS,2014,2,1,2014,2,1,4.9
015085,-18.64,135.95,9999.9,BRUNETTE DOWNS,2015,1,1,2015,1,1,4.9
015085,-18.64,135.95,9999.9,BRUNETTE DOWNS,2015,2,1,2015,2,8,3.6
015085,-18.64,135.95,9999.9,BRUNETTE DOWNS,2015,3,1,2015,3,1,3.4
015085,-18.64,135.95,9999.9,BRUNETTE DOWNS,2015,4,1,2015,4,0,2.3
015085,-18.64,135.95,9999.9,BRUNETTE DOWNS,2014,3,1,2014,5,1,3.4
015085,-18.64,135.95,9999.9,BRUNETTE DOWNS,2014,6,1,2014,8,1,0.9
015085,-18.64,135.95,9999.9,BRUNETTE DOWNS,2014,9,1,2014,1,0,2.1
015085,-18.64,135.95,9999.9,BRUNETTE DOWNS,2014,2,1,2015,2,8,4.5
015135,-19.64,134.18,9999.9,TENNANT CREEK AIRPORT,2014,1,1,2014,2,1,2.8
015135,-19.64,134.18,9999.9,TENNANT CREEK AIRPORT,2014,1,1,2014,1,1,4.9
015135,-19.64,134.18,9999.9,TENNANT CREEK AIRPORT,2014,2,1,2014,2,8,5.3
015135,-19.64,134.18,9999.9,TENNANT CREEK AIRPORT,2014,3,1,2014,3,1,3.2
015135,-19.64,134.18,9999.9,TENNANT CREEK AIRPORT,2014,4,1,2014,4,0,3.1
015135,-19.64,134.18,9999.9,TENNANT CREEK AIRPORT,2014,5,1,2014,5,1,3.2
015135,-19.64,134.18,9999.9,TENNANT CREEK AIRPORT,2014,6,1,2014,6,0,0.8
015135,-19.64,134.18,9999.9,TENNANT CREEK AIRPORT,2014,7,1,2014,7,1,1.1
015135,-19.64,134.18,9999.9,TENNANT CREEK AIRPORT,2014,8,1,2014,8,1,0.7
015135,-19.64,134.18,9999.9,TENNANT CREEK AIRPORT,2014,9,1,2014,9,0,0.3
015135,-19.64,134.18,9999.9,TENNANT CREEK AIRPORT,2014,0,1,2014,0,1,1.2
015135,-19.64,134.18,9999.9,TENNANT CREEK AIRPORT,2014,1,1,2014,1,0,5.0
015135,-19.64,134.18,9999.9,TENNANT CREEK AIRPORT,2014,2,1,2014,2,1,5.0
015135,-19.64,134.18,9999.9,TENNANT CREEK AIRPORT,2015,1,1,2015,1,1,7.7
015135,-19.64,134.18,9999.9,TENNANT CREEK AIRPORT,2014,3,1,2014,5,1,3.2
015135,-19.64,134.18,9999.9,TENNANT CREEK AIRPORT,2014,6,1,2014,8,1,0.9
015135,-19.64,134.18,9999.9,TENNANT CREEK AIRPORT,2014,9,1,2014,1,0,2.2
015511,-25.31,131.76,9999.9,CURTIN SPRINGS,2014,1,1,2014,2,1,2.8
015511,-25.31,131.76,9999.9,CURTIN SPRINGS,2014,1,1,2014,1,1,4.3
015511,-25.31,131.76,9999.9,CURTIN SPRINGS,2014,2,1,2014,2,8,3.5
015511,-25.31,131.76,9999.9,CURTIN SPRINGS,2014,3,1,2014,3,1,3.6
015511,-25.31,131.76,9999.9,CURTIN SPRINGS,2014,4,1,2014,4,0,3.1
015511,-25.31,131.76,9999.9,CURTIN SPRINGS,2014,5,1,2014,5,1,3.5
015511,-25.31,131.76,9999.9,CURTIN SPRINGS,2014,6,1,2014,6,0,1.6
015511,-25.31,131.76,9999.9,CURTIN SPRINGS,2014,7,1,2014,7,1,1.8
015511,-25.31,131.76,9999.9,CURTIN SPRINGS,2014,8,1,2014,8,1,0.3
015511,-25.31,131.76,9999.9,CURTIN SPRINGS,2014,9,1,2014,9,0,1.4
015511,-25.31,131.76,9999.9,CURTIN SPRINGS,2014,0,1,2014,0,1,2.3
015511,-25.31,131.76,9999.9,CURTIN SPRINGS,2014,1,1,2014,1,0,4.6
015511,-25.31,131.76,9999.9,CURTIN SPRINGS,2014,2,1,2014,2,1,4.0
015511,-25.31,131.76,9999.9,CURTIN SPRINGS,2015,1,1,2015,1,1,4.0
015511,-25.31,131.76,9999.9,CURTIN SPRINGS,2015,2,1,2015,2,8,3.5
015511,-25.31,131.76,9999.9,CURTIN SPRINGS,2015,3,1,2015,3,1,3.7
015511,-25.31,131.76,9999.9,CURTIN SPRINGS,2015,4,1,2015,4,0,3.7
015511,-25.31,131.76,9999.9,CURTIN SPRINGS,2014,3,1,2014,5,1,3.4
015511,-25.31,131.76,9999.9,CURTIN SPRINGS,2014,6,1,2014,8,1,1.2
015511,-25.31,131.76,9999.9,CURTIN SPRINGS,2014,9,1,2014,1,0,2.8
015511,-25.31,131.76,9999.9,CURTIN SPRINGS,2014,2,1,2015,2,8,3.8
015590,-23.8,133.89,9999.9,ALICE SPRINGS AIRPORT,2014,1,1,2014,1,1,4.6
015590,-23.8,133.89,9999.9,ALICE SPRINGS AIRPORT,2014,2,1,2014,2,8,4.4
015590,-23.8,133.89,9999.9,ALICE SPRINGS AIRPORT,2014,3,1,2014,3,1,3.9
015590,-23.8,133.89,9999.9,ALICE SPRINGS AIRPORT,2014,4,1,2014,4,0,3.5
015590,-23.8,133.89,9999.9,ALICE SPRINGS AIRPORT,2014,5,1,2014,5,1,3.7
015590,-23.8,133.89,9999.9,ALICE SPRINGS AIRPORT,2014,6,1,2014,6,0,2.4
015590,-23.8,133.89,9999.9,ALICE SPRINGS AIRPORT,2014,7,1,2014,7,1,1.3
015590,-23.8,133.89,9999.9,ALICE SPRINGS AIRPORT,2014,3,1,2014,5,1,3.7
015666,-20.18,130.01,9999.9,RABBIT FLAT,2014,1,1,2014,2,1,3.0
015666,-20.18,130.01,9999.9,RABBIT FLAT,2014,1,1,2014,1,1,5.4
015666,-20.18,130.01,9999.9,RABBIT FLAT,2014,2,1,2014,2,8,4.9
015666,-20.18,130.01,9999.9,RABBIT FLAT,2014,3,1,2014,3,1,3.6
015666,-20.18,130.01,9999.9,RABBIT FLAT,2014,4,1,2014,4,0,3.1
015666,-20.18,130.01,9999.9,RABBIT FLAT,2014,5,1,2014,5,1,3.5
015666,-20.18,130.01,9999.9,RABBIT FLAT,2014,6,1,2014,6,0,1.4
015666,-20.18,130.01,9999.9,RABBIT FLAT,2014,7,1,2014,7,1,1.6
015666,-20.18,130.01,9999.9,RABBIT FLAT,2014,8,1,2014,8,1,0.7
015666,-20.18,130.01,9999.9,RABBIT FLAT,2014,9,1,2014,9,0,0.3
015666,-20.18,130.01,9999.9,RABBIT FLAT,2014,0,1,2014,0,1,1.3
015666,-20.18,130.01,9999.9,RABBIT FLAT,2014,1,1,2014,1,0,5.6
015666,-20.18,130.01,9999.9,RABBIT FLAT,2014,2,1,2014,2,1,5.2
015666,-20.18,130.01,9999.9,RABBIT FLAT,2015,1,1,2015,1,1,5.8
015666,-20.18,130.01,9999.9,RABBIT FLAT,2015,2,1,2015,2,8,4.8
015666,-20.18,130.01,9999.9,RABBIT FLAT,2015,3,1,2015,3,1,3.3
015666,-20.18,130.01,9999.9,RABBIT FLAT,2014,3,1,2014,5,1,3.4
015666,-20.18,130.01,9999.9,RABBIT FLAT,2014,6,1,2014,8,1,1.2
015666,-20.18,130.01,9999.9,RABBIT FLAT,2014,9,1,2014,1,0,2.4
015666,-20.18,130.01,9999.9,RABBIT FLAT,2014,2,1,2015,2,8,5.3
016001,-31.16,136.8,9999.9,WOOMERA AERODROME,2014,1,1,2014,1,1,2.0
016001,-31.16,136.8,9999.9,WOOMERA AERODROME,2014,2,1,2014,2,8,1.3
016001,-31.16,136.8,9999.9,WOOMERA AERODROME,2014,3,1,2014,3,1,1.4
016001,-31.16,136.8,9999.9,WOOMERA AERODROME,2014,4,1,2014,4,0,2.8
016001,-31.16,136.8,9999.9,WOOMERA AERODROME,2014,5,1,2014,5,1,3.7
016001,-31.16,136.8,9999.9,WOOMERA AERODROME,2014,6,1,2014,6,0,2.8
